logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
1.8651e-01,-1.6819e+00,1.7286e+00,2.6870e+00,1.4380e+00,2.1827e+00,3.9187e+00,-7.3596e+02
5.5959e-02,-1.3591e+00,1.7335e+00,2.5784e+00,9.2610e-01,3.6265e+00,3.2254e+00,-7.2927e+02
-1.6893e-03,-1.6216e+00,1.6980e+00,2.6286e+00,2.0727e+00,2.7180e+00,3.8463e+00,-6.5285e+02
1.2345e-01,-1.6560e+00,1.6447e+00,2.6734e+00,1.8989e+00,2.0992e+00,3.9163e+00,-7.3118e+02
-2.7861e-03,-1.7462e+00,1.7275e+00,2.5624e+00,8.6416e-01,1.8854e+00,3.9328e+00,-6.7092e+02
-2.6634e-02,-1.5738e+00,1.6940e+00,2.6561e+00,2.0004e+00,1.9537e+00,3.8825e+00,-7.1873e+02
5.4538e-02,-1.0597e+00,1.7296e+00,2.6917e+00,1.7265e+00,3.0493e+00,3.8099e+00,-6.8443e+02
6.6536e-02,-1.6423e+00,1.6795e+00,2.6329e+00,2.5292e+00,2.1179e+00,3.8525e+00,-7.2851e+02
5.8363e-02,-1.9945e+00,1.6860e+00,2.6522e+00,9.6686e-01,1.8143e+00,3.9203e+00,-6.5602e+02
7.1977e-02,-1.9179e+00,1.6903e+00,2.6333e+00,2.1306e+00,1.7106e+00,3.9028e+00,-6.4649e+02
-9.4344e-03,-1.8722e+00,1.7062e+00,2.5600e+00,7.1316e-01,3.2478e+00,3.7552e+00,-6.1840e+02
-3.9141e-02,-1.5642e+00,1.6551e+00,2.6647e+00,1.2636e+00,1.7225e+00,3.9023e+00,-7.1089e+02
2.8215e-02,-1.0611e+00,1.7178e+00,2.6474e+00,2.7689e+00,2.1416e+00,3.7897e+00,-7.0894e+02
-3.2832e-02,-1.2446e+00,1.7269e+00,2.6031e+00,2.1880e+00,3.2205e+00,3.7006e+00,-7.1273e+02
4.8240e-02,-1.5666e+00,1.6773e+00,2.6018e+00,7.8919e-01,3.5127e+00,3.4925e+00,-7.1758e+02
2.0636e-01,-1.6436e+00,1.7321e+00,2.5920e+00,1.5702e+00,3.5372e+00,3.6287e+00,-6.8673e+02
2.2210e-01,-1.6248e+00,1.7209e+00,2.3986e+00,3.3235e+00,3.0649e+00,3.1614e+00,-7.1603e+02
-4.9673e-02,-1.6367e+00,1.7283e+00,2.4067e+00,2.9725e+00,3.4839e+00,2.9098e+00,-6.7644e+02
6.8149e-02,-1.9271e+00,1.6990e+00,2.6188e+00,2.1436e+00,2.8595e+00,3.8559e+00,-7.0621e+02
3.1694e-02,-1.6415e+00,1.7078e+00,2.6102e+00,1.0082e+00,2.2017e+00,3.8954e+00,-6.7617e+02
1.2376e-01,-1.5584e+00,1.6613e+00,2.6822e+00,1.9533e+00,2.4351e+00,3.9046e+00,-7.3944e+02
-5.3650e-02,-1.8504e+00,1.6830e+00,2.5937e+00,2.1899e+00,2.7701e+00,3.8155e+00,-6.9752e+02
-8.7575e-02,-1.8252e+00,1.7277e+00,2.5360e+00,1.0887e+00,3.3166e+00,3.6835e+00,-6.6863e+02
3.7767e-02,-1.5606e+00,1.6933e+00,2.5747e+00,2.2119e+00,3.2517e+00,3.7108e+00,-6.9770e+02
5.1159e-02,-1.8412e+00,1.7150e+00,2.6197e+00,1.4505e+00,2.7852e+00,3.8668e+00,-6.2580e+02
1.9778e-01,-1.5257e+00,1.7303e+00,2.6238e+00,1.5309e+00,3.3526e+00,3.7333e+00,-6.1765e+02
1.7017e-01,-1.6770e+00,1.6976e+00,2.4761e+00,3.1008e+00,3.4580e+00,2.7945e+00,-7.1710e+02
6.0063e-02,-1.6687e+00,1.7209e+00,2.6180e+00,1.0716e+00,3.4258e+00,3.6311e+00,-7.0000e+02
2.0392e-01,-1.7408e+00,1.7094e+00,2.6525e+00,1.8385e+00,3.2700e+00,3.8056e+00,-6.4199e+02
1.1703e-01,-1.7672e+00,1.6996e+00,2.5882e+00,2.9328e+00,2.2154e+00,3.7616e+00,-7.2136e+02
4.0465e-02,-1.2629e+00,1.7263e+00,2.6082e+00,1.3996e+00,3.5908e+00,3.3002e+00,-6.8977e+02
1.0362e-01,-1.3256e+00,1.6732e+00,2.7020e+00,1.7113e+00,3.1391e+00,3.7900e+00,-7.3553e+02
1.9732e-01,-1.4781e+00,1.7274e+00,2.6842e+00,1.5011e+00,3.4362e+00,3.6375e+00,-7.1976e+02
4.1518e-02,-1.6419e+00,1.7214e+00,2.5929e+00,1.0838e+00,2.9082e+00,3.8650e+00,-7.1200e+02
-3.0843e-02,-1.5441e+00,1.6585e+00,2.6476e+00,7.8661e-01,3.0612e+00,3.7966e+00,-7.1231e+02
3.2265e-02,-1.2853e+00,1.6992e+00,2.6214e+00,2.6210e+00,2.5895e+00,3.8094e+00,-7.2329e+02
2.3727e-01,-1.8199e+00,1.7241e+00,2.6426e+00,1.2483e+00,2.8910e+00,3.9215e+00,-6.1085e+02
-5.4986e-02,-1.6071e+00,1.7028e+00,2.5868e+00,5.5077e-01,3.1385e+00,3.7793e+00,-6.9753e+02
1.8557e-01,-1.5161e+00,1.7086e+00,2.6320e+00,2.8142e+00,2.8972e+00,3.7533e+00,-6.5289e+02
1.2417e-01,-1.4155e+00,1.7275e+00,2.6392e+00,2.0365e+00,3.3986e+00,3.6379e+00,-6.3940e+02
1.6842e-01,-1.6668e+00,1.7108e+00,2.4944e+00,3.1711e+00,2.3337e+00,3.6307e+00,-6.8483e+02
-4.1712e-03,-1.6502e+00,1.7168e+00,2.6036e+00,2.1633e+00,2.1154e+00,3.8804e+00,-6.0545e+02
2.3979e-01,-1.6427e+00,1.6759e+00,2.6504e+00,1.7360e+00,3.3845e+00,3.7373e+00,-7.1702e+02
1.7499e-01,-1.2252e+00,1.6953e+00,2.6948e+00,1.9539e+00,3.4746e+00,3.5804e+00,-6.7930e+02
2.0366e-01,-1.9162e+00,1.7011e+00,2.5526e+00,3.0677e+00,3.1692e+00,3.5258e+00,-6.7056e+02
1.1391e-01,-1.7933e+00,1.7284e+00,2.5955e+00,2.2077e+00,1.9144e+00,3.9158e+00,-5.9287e+02
1.4758e-01,-1.3787e+00,1.7145e+00,2.6799e+00,1.8373e+00,2.0140e+00,3.9155e+00,-6.6140e+02
4.1548e-02,-1.9716e+00,1.7176e+00,2.5177e+00,1.1599e+00,3.3960e+00,3.6451e+00,-6.9584e+02
1.8775e-01,-1.6611e+00,1.6943e+00,2.5248e+00,3.0979e+00,1.7628e+00,3.7342e+00,-7.3706e+02
3.9426e-03,-1.5614e+00,1.7259e+00,2.5023e+00,2.1600e+00,3.6494e+00,3.0328e+00,-6.5260e+02
3.3267e-02,-1.1109e+00,1.7101e+00,2.6253e+00,2.6977e+00,2.8272e+00,3.7646e+00,-7.3698e+02
1.3476e-01,-1.5578e+00,1.6939e+00,2.6182e+00,1.6856e+00,3.6151e+00,3.3169e+00,-6.8085e+02
2.4222e-02,-1.6753e+00,1.6932e+00,2.6116e+00,7.5958e-01,2.4372e+00,3.9020e+00,-6.2121e+02
-5.6023e-02,-1.4016e+00,1.6956e+00,2.6370e+00,2.1764e+00,2.1515e+00,3.8525e+00,-7.1473e+02
