logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
2.4586e-01,-8.9406e-01,-1.5119e+00,-8.2095e-01,2.2972e+00,2.9378e+00,1.2886e+00,-2.3733e-01
2.0915e-01,-1.8982e+00,-2.3834e+00,-4.2054e-01,6.0016e-01,2.4913e+00,3.1073e+00,-3.4607e-01
2.8531e-01,-1.4952e+00,-1.6091e+00,-7.4613e-01,2.0429e+00,1.6291e+00,3.1526e+00,-2.7658e-01
-5.7716e-02,-1.4369e+00,-2.2438e+00,-1.1463e+00,-1.9826e-01,1.6447e+00,3.2101e+00,-1.0819e+00
3.1316e-01,-1.7411e+00,-2.1659e+00,-1.3716e+00,1.6498e+00,2.5663e+00,3.0389e+00,-9.9266e-01
1.9116e-01,-9.3666e-01,-2.5762e+00,-1.3389e+00,2.0786e+00,2.9967e+00,1.6418e+00,-6.0186e-01
2.9595e-01,-1.2204e+00,-2.2854e+00,-3.6496e-01,1.9255e+00,2.6476e+00,3.0824e+00,-3.7787e-01
2.9857e-01,-1.5907e+00,-2.0816e+00,1.0281e-01,-3.7647e-01,2.6880e+00,3.0056e+00,-6.6194e-01
5.3442e-02,-1.0859e+00,-1.3044e+00,-9.1475e-01,1.4462e+00,1.8502e+00,3.2410e+00,-1.1060e+00
1.7988e-01,-1.1288e+00,-2.2365e+00,-1.3034e+00,1.9890e+00,2.3515e+00,3.0727e+00,-4.4366e-01
4.1653e-02,-1.6660e+00,-2.2475e+00,-8.9294e-01,6.7708e-01,7.5016e-01,3.2196e+00,-8.4786e-01
2.7686e-01,-6.5446e-01,-2.0769e+00,-2.1325e-01,2.7660e+00,2.2346e+00,1.3044e+00,-8.1763e-01
1.4524e-01,-5.2512e-01,-2.5941e+00,3.3156e-01,2.8117e+00,2.2823e+00,1.5154e+00,-1.1429e+00
5.3692e-02,-1.8439e+00,-1.5614e+00,-1.2676e+00,9.6282e-01,1.8039e+00,3.1981e+00,-1.0434e+00
2.6345e-01,-1.0649e+00,-2.0887e+00,-3.3221e-01,-5.5922e-01,3.1214e+00,2.2536e+00,-1.0806e+00
2.3938e-01,-9.2997e-01,-6.2519e-01,-1.2103e+00,1.9646e+00,3.0914e+00,1.3937e+00,-1.1371e+00
1.9984e-01,-1.8394e+00,-1.8148e+00,-1.4971e+00,1.6121e+00,1.8889e+00,3.1720e+00,-6.7001e-01
3.1344e-01,-1.7743e+00,-1.5558e+00,3.0628e-01,1.0599e+00,2.8435e+00,2.9205e+00,-3.6759e-01
-5.6497e-02,-1.3291e+00,-1.6125e+00,-9.4706e-01,1.2224e+00,2.9482e-01,3.2055e+00,-9.0486e-01
1.1716e-01,-9.2980e-01,-1.8142e+00,1.8989e-01,2.2675e+00,1.7839e+00,3.0860e+00,-9.8135e-01
1.9207e-01,-1.0435e+00,-8.1000e-01,-1.2380e+00,3.5110e-01,3.1140e+00,1.3857e+00,-6.4392e-01
1.3000e-01,-1.0448e+00,-1.9542e+00,-1.2597e+00,1.4930e-03,3.0690e+00,1.6096e+00,-1.7597e-01
2.9834e-01,-9.7321e-01,-1.4513e+00,-1.2397e+00,2.4251e+00,1.6304e+00,3.0440e+00,-4.6399e-01
1.3875e-01,-1.0716e+00,-1.1048e+00,-1.5115e-02,1.3252e+00,2.5891e+00,3.1122e+00,-7.8223e-01
9.0510e-02,-1.3054e+00,-2.5515e+00,2.1216e-01,1.6278e+00,1.0236e+00,3.2064e+00,-1.0976e+00
6.6599e-02,-8.4905e-01,-9.1978e-01,-8.3183e-02,2.1906e+00,1.9524e+00,3.1391e+00,-1.0850e+00
-5.9878e-02,-1.3354e+00,-2.5611e+00,-2.5492e-01,-9.9079e-01,1.0477e+00,3.2093e+00,-1.0848e+00
6.0942e-02,-1.6361e+00,-1.7847e+00,-1.6325e+00,1.3043e+00,1.2405e+00,3.1981e+00,-3.4900e-01
1.3647e-01,-1.3920e+00,-1.8122e+00,-1.7459e-01,1.7849e+00,8.8937e-01,3.1907e+00,-1.3694e-01
2.1145e-01,-1.9765e+00,-9.1293e-01,-1.6156e+00,1.2977e-01,2.5162e+00,3.2072e+00,-9.0525e-01
5.7872e-02,-1.5262e+00,-2.0163e+00,-7.5347e-01,-2.3468e-01,5.6190e-01,3.2292e+00,-5.2826e-01
1.9659e-01,-1.0339e+00,-2.4169e+00,3.8172e-01,1.6838e+00,2.7610e+00,2.9400e+00,-9.5986e-01
3.2629e-01,-1.2615e+00,-2.1051e+00,-1.1922e+00,-9.2190e-01,3.0577e+00,1.6806e+00,-7.7321e-01
1.5717e-01,-1.7260e+00,-2.0589e+00,-1.4591e+00,1.3357e+00,2.2817e+00,3.1250e+00,-7.7984e-01
