logfeh,logdust,logNpix,logage,dmod,logl
-2.1424e-02,-1.9649e+00,4.6387e+00,9.8976e+00,2.9932e+01,-2.8534e+01
-2.1763e-02,-1.6473e+00,4.6176e+00,9.8504e+00,2.9973e+01,-3.3295e+01
-7.4039e-02,-1.9099e+00,4.6634e+00,9.9711e+00,2.9952e+01,-3.1219e+01
3.4874e-02,-1.9513e+00,4.6539e+00,9.8895e+00,2.9969e+01,-3.6282e+01
-1.3452e-02,-1.9698e+00,4.6579e+00,9.8756e+00,2.9980e+01,-3.5076e+01
-4.8229e-02,-1.9679e+00,4.6467e+00,9.8984e+00,2.9952e+01,-2.5352e+01
-1.3733e-01,-1.9154e+00,4.7338e+00,9.9903e+00,3.0075e+01,-2.9038e+01
-7.4910e-02,-1.5611e+00,4.6523e+00,9.9095e+00,2.9984e+01,-3.2578e+01
-2.8900e-02,-1.6571e+00,4.6257e+00,9.8338e+00,2.9994e+01,-2.2354e+01
-2.1527e-03,-1.9694e+00,4.6425e+00,9.8782e+00,2.9941e+01,-3.4508e+01
-1.0165e-01,-1.7418e+00,4.6877e+00,9.9362e+00,3.0020e+01,-2.6198e+01
-1.4281e-01,-1.8927e+00,4.7285e+00,9.9999e+00,3.0065e+01,-2.2765e+01
1.0628e-02,-1.6514e+00,4.6508e+00,9.8659e+00,3.0057e+01,-3.3805e+01
-1.6129e-01,-1.7797e+00,4.7363e+00,9.9838e+00,3.0090e+01,-3.4132e+01
2.4145e-03,-1.9713e+00,4.6536e+00,9.9150e+00,2.9969e+01,-2.4550e+01
-9.2432e-02,-1.7933e+00,4.6851e+00,9.9374e+00,3.0011e+01,-2.7593e+01
-2.9841e-02,-1.9772e+00,4.6591e+00,9.9019e+00,2.9984e+01,-2.7979e+01
-1.0113e-01,-1.7421e+00,4.6890e+00,9.9379e+00,3.0023e+01,-3.5441e+01
3.8384e-02,-1.9907e+00,4.6512e+00,9.9081e+00,2.9965e+01,-2.3738e+01
-1.6403e-01,-1.7509e+00,4.7308e+00,9.9911e+00,3.0076e+01,-3.6310e+01
-9.7195e-02,-1.7599e+00,4.6789e+00,9.9412e+00,2.9997e+01,-2.8589e+01
1.8479e-02,-1.6591e+00,4.6331e+00,9.8352e+00,3.0013e+01,-2.1640e+01
-1.4266e-01,-1.8974e+00,4.7176e+00,9.9774e+00,3.0038e+01,-2.7053e+01
-1.0045e-02,-1.6749e+00,4.6274e+00,9.8697e+00,3.0001e+01,-3.1977e+01
-9.4387e-02,-1.5141e+00,4.6631e+00,9.8972e+00,3.0017e+01,-3.1957e+01
