niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-1.5126e+05,-1.5126e+05,-2.4969e-03,-1.5126e+05,1.2922e-01,6.6871e+00,inf,4.1028e-01,-5.9412e-01,-1.2165e+00,-8.7300e-01,2.6208e+00,3.9124e+00,3.8768e+00,6.4135e+00,2.9715e+01
2.0000e+00,1.0000e+00,4.9751e-01,-1.5095e+05,-1.5096e+05,-4.9938e-03,-1.5096e+05,1.2924e-01,6.6896e+00,1.4678e+05,9.8689e-01,1.4012e-01,-7.5109e-01,9.7346e-01,1.9416e+00,2.7282e+00,1.7092e+00,6.3919e+00,2.9283e+01
3.0000e+00,1.0000e+00,7.4442e-01,-1.5030e+05,-1.5031e+05,-7.4906e-03,-1.5031e+05,1.2926e-01,6.6921e+00,1.4648e+05,1.3922e+00,4.7627e-01,-1.0842e+00,1.3405e+00,2.3841e+00,2.5856e+00,2.3515e+00,6.3594e+00,2.9384e+01
4.0000e+00,1.0000e+00,9.9010e-01,-1.5016e+05,-1.5017e+05,-9.9875e-03,-1.5017e+05,1.2929e-01,6.6946e+00,1.4582e+05,1.9839e+00,-1.9678e-01,-1.3328e+00,-1.1779e+00,2.1902e+00,4.2355e+00,5.4790e+00,6.1556e+00,2.9739e+01
5.0000e+00,1.0000e+00,1.2346e+00,-1.5008e+05,-1.5009e+05,-1.2484e-02,-1.5009e+05,1.2931e-01,6.6971e+00,1.4569e+05,2.5608e+00,-7.4482e-01,-9.2243e-01,2.2129e+00,2.8345e-01,4.2725e+00,4.6255e+00,6.1022e+00,2.9151e+01
6.0000e+00,1.0000e+00,1.4778e+00,-1.4962e+05,-1.4963e+05,-1.4981e-02,-1.4963e+05,1.2934e-01,6.6996e+00,1.4561e+05,2.9730e+00,-4.3809e-01,-1.9054e+00,4.4952e-01,2.6451e+00,3.4484e+00,2.3861e+00,5.8870e+00,2.9115e+01
7.0000e+00,1.0000e+00,1.7199e+00,-1.4954e+05,-1.4955e+05,-1.7478e-02,-1.4955e+05,1.2936e-01,6.7021e+00,1.4514e+05,3.3884e+00,3.5482e-01,-8.8113e-01,1.2752e-01,-1.9641e-01,3.0213e+00,4.7131e+00,6.1420e+00,2.9438e+01
8.0000e+00,1.0000e+00,1.9608e+00,-1.4947e+05,-1.4948e+05,-1.9975e-02,-1.4948e+05,1.2939e-01,6.7046e+00,1.4507e+05,3.8061e+00,-9.0637e-01,-1.6110e+00,8.6241e-01,1.7378e+00,4.1061e+00,1.8303e+00,6.2618e+00,3.0360e+01
9.0000e+00,1.0000e+00,2.2005e+00,-1.4933e+05,-1.4934e+05,-2.2472e-02,-1.4934e+05,1.2941e-01,6.7071e+00,1.4500e+05,4.2259e+00,-4.1416e-01,-7.7647e-01,2.6283e+00,3.4487e+00,7.7219e-01,2.0824e+00,6.3574e+00,2.9578e+01
1.0000e+01,1.0000e+00,2.4390e+00,-1.4896e+05,-1.4897e+05,-2.4969e-02,-1.4897e+05,1.2943e-01,6.7096e+00,1.4486e+05,4.7669e+00,-1.6083e-01,-1.8590e+00,1.8955e+00,1.8099e+00,1.1368e+00,4.1947e+00,6.1680e+00,2.9792e+01
1.1000e+01,1.0000e+00,2.6764e+00,-1.4875e+05,-1.4876e+05,-2.7466e-02,-1.4876e+05,1.2946e-01,6.7121e+00,1.4449e+05,5.1759e+00,4.9157e-01,-1.1494e+00,2.1799e+00,1.3090e-01,1.0519e+00,2.9310e+00,6.2544e+00,2.9415e+01
1.2000e+01,1.0000e+00,2.9126e+00,-1.4872e+05,-1.4873e+05,-2.9963e-02,-1.4873e+05,1.2948e-01,6.7146e+00,1.4427e+05,5.5840e+00,-3.7116e-01,-1.1470e+00,-1.0995e+00,3.7487e+00,2.8523e+00,4.7265e+00,6.1609e+00,3.0366e+01
1.3000e+01,1.0000e+00,3.1477e+00,-1.4860e+05,-1.4860e+05,-3.2459e-02,-1.4860e+05,1.2951e-01,6.7171e+00,1.4425e+05,6.1516e+00,-9.8817e-01,-1.0616e+00,1.0409e+00,7.0707e-01,3.1191e+00,5.5218e+00,5.1724e+00,2.9521e+01
1.4000e+01,1.0000e+00,3.3816e+00,-1.4856e+05,-1.4856e+05,-3.4956e-02,-1.4856e+05,1.2953e-01,6.7196e+00,1.4412e+05,6.5594e+00,-5.8994e-02,-1.6075e+00,1.0639e+00,1.9858e+00,1.1776e+00,4.2369e+00,6.2084e+00,3.0427e+01
1.5000e+01,1.0000e+00,3.6145e+00,-1.4843e+05,-1.4844e+05,-3.7453e-02,-1.4844e+05,1.2955e-01,6.7221e+00,1.4408e+05,6.9527e+00,-9.0816e-01,-1.9653e+00,7.6325e-01,8.3258e-01,2.1575e+00,5.5030e+00,5.6266e+00,3.0137e+01
1.6000e+01,1.0000e+00,3.8462e+00,-1.4828e+05,-1.4829e+05,-3.9950e-02,-1.4829e+05,1.2958e-01,6.7246e+00,1.4396e+05,7.5385e+00,4.5366e-01,-8.7605e-01,2.4646e+00,1.1986e-01,3.7137e+00,4.5341e+00,6.2813e+00,2.9459e+01
1.7000e+01,1.0000e+00,4.0767e+00,-1.4823e+05,-1.4824e+05,-4.2447e-02,-1.4824e+05,1.2960e-01,6.7271e+00,1.4381e+05,8.1176e+00,-8.0872e-01,-1.8307e+00,1.6553e+00,7.2371e-01,3.9826e+00,2.9226e+00,5.9317e+00,2.9946e+01
1.8000e+01,1.0000e+00,4.3062e+00,-1.4818e+05,-1.4819e+05,-4.4944e-02,-1.4819e+05,1.2963e-01,6.7296e+00,1.4375e+05,8.5212e+00,-6.7716e-01,-1.9724e+00,2.1856e+00,2.1103e-01,1.3845e+00,5.5785e+00,5.7470e+00,2.9980e+01
1.9000e+01,1.0000e+00,4.5346e+00,-1.4810e+05,-1.4811e+05,-4.7441e-02,-1.4811e+05,1.2965e-01,6.7321e+00,1.4371e+05,9.1229e+00,2.6437e-01,-1.0077e+00,1.2028e+00,3.7176e+00,3.0412e+00,2.4704e+00,6.1095e+00,3.0048e+01
2.0000e+01,1.0000e+00,4.7619e+00,-1.4801e+05,-1.4801e+05,-4.9938e-02,-1.4801e+05,1.2967e-01,6.7345e+00,1.4363e+05,9.5518e+00,2.7714e-01,-1.3851e+00,-2.2072e-01,2.7854e+00,3.5406e+00,4.7578e+00,6.2267e+00,3.0601e+01
2.1000e+01,1.0000e+00,4.9881e+00,-1.4798e+05,-1.4798e+05,-5.2434e-02,-1.4798e+05,1.2970e-01,6.7370e+00,1.4353e+05,9.9672e+00,-3.7174e-01,-1.1661e+00,2.7546e-01,4.8621e-01,2.3686e+00,3.3804e+00,6.0344e+00,3.0393e+01
2.2000e+01,1.0000e+00,5.2133e+00,-1.4791e+05,-1.4792e+05,-5.4931e-02,-1.4792e+05,1.2972e-01,6.7395e+00,1.4350e+05,1.0375e+01,-3.6660e-01,-5.5921e-01,2.4764e-01,3.5390e+00,3.6490e+00,3.8310e+00,6.1988e+00,3.0589e+01
2.3000e+01,1.0000e+00,5.4374e+00,-1.4778e+05,-1.4779e+05,-5.7428e-02,-1.4779e+05,1.2975e-01,6.7420e+00,1.4344e+05,1.0971e+01,-8.6043e-01,-1.2291e+00,-4.7664e-01,1.6873e+00,1.4844e+00,1.6505e+00,5.9867e+00,3.0496e+01
2.4000e+01,1.0000e+00,5.6604e+00,-1.4768e+05,-1.4769e+05,-5.9925e-02,-1.4769e+05,1.2977e-01,6.7445e+00,1.4331e+05,1.1587e+01,-6.9246e-01,-1.6479e+00,1.1216e+00,2.2801e+00,4.3069e+00,2.3139e+00,5.6354e+00,2.9621e+01
2.5000e+01,2.0000e+00,5.8685e+00,-1.4766e+05,-1.4767e+05,-6.2422e-02,-1.4767e+05,1.2979e-01,6.7470e+00,1.4321e+05,1.2410e+01,1.8598e-01,-1.2359e+00,1.4031e+00,1.9250e+00,7.2125e-01,3.8800e+00,5.7139e+00,2.9017e+01
2.6000e+01,2.0000e+00,6.0748e+00,-1.4758e+05,-1.4758e+05,-6.4919e-02,-1.4758e+05,1.2982e-01,6.7495e+00,1.4319e+05,1.3371e+01,-4.0902e-01,-1.3151e+00,1.4088e+00,1.6697e+00,3.4970e+00,4.9927e+00,5.6987e+00,2.9792e+01
2.7000e+01,1.0000e+00,6.2937e+00,-1.4756e+05,-1.4756e+05,-6.7416e-02,-1.4756e+05,1.2984e-01,6.7520e+00,1.4310e+05,1.3785e+01,-8.6234e-02,-1.0700e+00,4.9969e-01,5.6130e-01,2.1521e+00,5.3077e+00,5.1213e+00,2.9326e+01
2.8000e+01,1.0000e+00,6.5116e+00,-1.4751e+05,-1.4752e+05,-6.9913e-02,-1.4752e+05,1.2987e-01,6.7545e+00,1.4308e+05,1.4368e+01,3.3783e-01,-7.8447e-01,2.5901e+00,3.5971e+00,2.7409e+00,2.8546e+00,6.1092e+00,2.9203e+01
2.9000e+01,1.0000e+00,6.7285e+00,-1.4745e+05,-1.4745e+05,-7.2410e-02,-1.4745e+05,1.2989e-01,6.7570e+00,1.4303e+05,1.4970e+01,-9.1195e-01,-1.9115e+00,-1.0584e+00,1.8302e+00,1.9963e+00,5.6072e+00,2.8698e+00,3.0310e+01
3.0000e+01,1.0000e+00,6.9444e+00,-1.4745e+05,-1.4745e+05,-7.4906e-02,-1.4745e+05,1.1897e-01,5.6685e+00,1.4297e+05,1.5606e+01,4.9198e-01,-1.7308e+00,3.8751e-03,2.0394e+00,4.1366e-01,5.2112e+00,6.3445e+00,3.1228e+01
3.1000e+01,1.0000e+00,7.1594e+00,-1.4740e+05,-1.4741e+05,-7.7403e-02,-1.4741e+05,1.2994e-01,6.7620e+00,1.4297e+05,1.6195e+01,-7.3454e-01,-1.3687e+00,-3.0682e-01,2.7633e-01,3.9587e+00,5.2489e+00,4.9511e+00,2.9630e+01
3.2000e+01,1.0000e+00,7.3733e+00,-1.4738e+05,-1.4739e+05,-7.9900e-02,-1.4739e+05,1.2996e-01,6.7645e+00,1.4292e+05,1.6609e+01,-5.7578e-01,-1.6373e+00,2.2191e+00,1.2346e+00,3.9284e+00,5.4081e+00,5.9266e+00,3.0488e+01
3.3000e+01,1.0000e+00,7.5862e+00,-1.4735e+05,-1.4736e+05,-8.2397e-02,-1.4736e+05,1.2999e-01,6.7670e+00,1.4290e+05,1.7196e+01,-9.4816e-01,-1.9023e+00,1.0494e+00,8.4225e-01,2.2931e+00,2.8631e+00,5.9247e+00,3.0628e+01
3.4000e+01,1.0000e+00,7.7982e+00,-1.4734e+05,-1.4734e+05,-8.4894e-02,-1.4734e+05,1.3001e-01,6.7695e+00,1.4288e+05,1.7600e+01,-8.7284e-01,-1.5005e+00,1.6474e+00,3.3595e-01,2.5861e+00,2.7008e+00,6.3335e+00,3.1671e+01
3.5000e+01,1.0000e+00,8.0092e+00,-1.4727e+05,-1.4727e+05,-8.7391e-02,-1.4727e+05,1.3003e-01,6.7720e+00,1.4286e+05,1.8012e+01,-8.7022e-01,-8.7048e-01,1.7028e+00,1.0282e+00,3.7575e+00,3.7468e+00,5.7658e+00,2.9744e+01
3.6000e+01,1.0000e+00,8.2192e+00,-1.4708e+05,-1.4709e+05,-8.9888e-02,-1.4709e+05,1.3006e-01,6.7745e+00,1.4279e+05,1.8422e+01,1.7782e-01,-1.8480e+00,3.4544e-01,2.7358e+00,4.2600e-01,5.3213e+00,4.2764e+00,2.9279e+01
3.7000e+01,2.0000e+00,8.4091e+00,-1.4707e+05,-1.4707e+05,-9.2385e-02,-1.4707e+05,1.3008e-01,6.7769e+00,1.4261e+05,1.9433e+01,-9.9655e-01,-1.2175e+00,1.7680e+00,1.5309e+00,3.9305e+00,3.7259e+00,5.9755e+00,3.0811e+01
3.8000e+01,1.0000e+00,8.6168e+00,-1.4704e+05,-1.4705e+05,-9.4881e-02,-1.4705e+05,1.3011e-01,6.7795e+00,1.4259e+05,1.9838e+01,-5.7611e-01,-1.5600e+00,-7.6210e-01,3.3389e+00,2.1814e+00,4.2121e+00,5.6728e+00,3.0132e+01
3.9000e+01,1.0000e+00,8.8235e+00,-1.4698e+05,-1.4699e+05,-9.7378e-02,-1.4699e+05,1.3013e-01,6.7820e+00,1.4257e+05,2.0437e+01,-2.5804e-01,-7.0726e-01,1.1123e+00,3.5537e+00,4.2429e+00,4.7428e+00,6.0177e+00,3.0843e+01
4.0000e+01,2.0000e+00,9.0090e+00,-1.4698e+05,-1.4698e+05,-9.9875e-02,-1.4698e+05,1.3007e-01,6.7753e+00,1.4251e+05,2.1466e+01,-9.4275e-01,-1.5514e+00,2.2075e-01,2.2529e+00,4.8416e-01,5.2868e+00,3.3910e+00,2.9550e+01
4.1000e+01,1.0000e+00,9.2135e+00,-1.4694e+05,-1.4695e+05,-1.0237e-01,-1.4695e+05,1.3018e-01,6.7870e+00,1.4250e+05,2.1875e+01,-8.4682e-01,-6.3678e-01,-6.7027e-01,3.3965e+00,4.1808e-01,2.3027e+00,5.7921e+00,3.0241e+01
4.2000e+01,1.0000e+00,9.4170e+00,-1.4676e+05,-1.4677e+05,-1.0487e-01,-1.4677e+05,1.3020e-01,6.7895e+00,1.4247e+05,2.2458e+01,1.3353e-01,-6.0185e-01,2.3930e-01,9.5392e-01,1.8640e+00,4.9194e+00,6.0401e+00,3.0709e+01
4.3000e+01,1.0000e+00,9.6197e+00,-1.4672e+05,-1.4673e+05,-1.0737e-01,-1.4673e+05,1.3023e-01,6.7920e+00,1.4228e+05,2.3040e+01,3.5539e-01,-1.5836e+00,-2.3965e-01,2.5650e+00,3.9825e+00,5.5434e+00,4.9992e+00,3.0320e+01
4.4000e+01,1.0000e+00,9.8214e+00,-1.4662e+05,-1.4663e+05,-1.0986e-01,-1.4663e+05,1.3025e-01,6.7945e+00,1.4225e+05,2.3608e+01,3.6627e-01,-9.6179e-01,-1.0945e+00,3.1006e+00,1.8561e+00,5.3548e+00,4.3677e+00,2.9501e+01
4.5000e+01,1.0000e+00,1.0022e+01,-1.4656e+05,-1.4657e+05,-1.1236e-01,-1.4657e+05,1.3027e-01,6.7970e+00,1.4215e+05,2.4017e+01,3.4370e-01,-1.3216e+00,2.3534e+00,3.7897e-01,3.3221e+00,3.5074e+00,6.3320e+00,3.1103e+01
4.6000e+01,1.0000e+00,1.0222e+01,-1.4654e+05,-1.4655e+05,-1.1486e-01,-1.4655e+05,1.3030e-01,6.7995e+00,1.4209e+05,2.4613e+01,7.2491e-02,-9.1386e-01,-1.1916e+00,9.0947e-01,2.6982e+00,5.3317e+00,3.7915e+00,2.9480e+01
4.7000e+01,1.0000e+00,1.0421e+01,-1.4653e+05,-1.4654e+05,-1.1735e-01,-1.4654e+05,1.3013e-01,6.7815e+00,1.4207e+05,2.5014e+01,-8.5578e-01,-7.7099e-01,1.2521e+00,2.9007e+00,6.8481e-01,5.4966e+00,5.9669e+00,3.1522e+01
4.8000e+01,2.0000e+00,1.0596e+01,-1.4653e+05,-1.4654e+05,-1.1985e-01,-1.4654e+05,1.3004e-01,6.7727e+00,1.4206e+05,2.5986e+01,-8.5410e-01,-1.5486e+00,-1.0252e+00,2.0989e+00,3.2739e+00,4.6117e+00,5.2279e+00,2.9453e+01
4.9000e+01,1.0000e+00,1.0793e+01,-1.4652e+05,-1.4653e+05,-1.2235e-01,-1.4653e+05,1.2995e-01,6.7629e+00,1.4205e+05,2.6559e+01,1.9689e-01,-1.5446e+00,3.2766e-01,1.5634e+00,4.5841e-01,4.0788e+00,5.6538e+00,2.9937e+01
5.0000e+01,1.0000e+00,1.0989e+01,-1.4647e+05,-1.4647e+05,-1.2484e-01,-1.4647e+05,1.3039e-01,6.8095e+00,1.4205e+05,2.7177e+01,4.4875e-01,-1.7793e+00,-1.1477e+00,2.1418e+00,8.3253e-01,5.4118e+00,3.7384e+00,2.9774e+01
5.1000e+01,1.0000e+00,1.1184e+01,-1.4643e+05,-1.4644e+05,-1.2734e-01,-1.4644e+05,1.3042e-01,6.8120e+00,1.4199e+05,2.7759e+01,-5.5524e-01,-1.4716e+00,9.4600e-01,7.1686e-01,1.0292e+00,3.1025e+00,5.9153e+00,3.0998e+01
5.2000e+01,1.0000e+00,1.1379e+01,-1.4638e+05,-1.4639e+05,-1.2984e-01,-1.4639e+05,1.3044e-01,6.8144e+00,1.4196e+05,2.8163e+01,-4.2551e-01,-1.0129e+00,2.2585e+00,2.0569e+00,2.0884e+00,2.6421e+00,5.8966e+00,2.9693e+01
5.3000e+01,1.0000e+00,1.1572e+01,-1.4634e+05,-1.4635e+05,-1.3233e-01,-1.4635e+05,1.3046e-01,6.8169e+00,1.4191e+05,2.8565e+01,-2.9425e-01,-1.6991e+00,-4.3204e-01,4.7637e-01,1.7932e+00,5.2556e+00,4.1696e+00,2.9713e+01
