niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.3602e+05,-1.3603e+05,-1.9980e-03,-1.3603e+05,1.1750e-01,6.9098e+00,inf,2.9811e-01,-9.1919e-01,-1.5484e+00,6.2460e+00,9.5868e+00,3.0239e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.3503e+05,-1.3504e+05,-3.9960e-03,-1.3504e+05,1.1751e-01,6.9118e+00,1.2861e+05,6.1620e-01,-8.5281e-01,-1.5618e+00,6.1425e+00,9.5291e+00,3.0622e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.3494e+05,-1.3495e+05,-5.9940e-03,-1.3495e+05,1.1753e-01,6.9138e+00,1.2762e+05,9.2787e-01,-7.6710e-01,-1.6390e+00,6.1652e+00,9.5911e+00,3.0546e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.3478e+05,-1.3479e+05,-7.9920e-03,-1.3479e+05,1.1755e-01,6.9157e+00,1.2753e+05,1.2320e+00,-9.8858e-01,-1.1037e+00,6.2927e+00,1.0064e+01,3.0060e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.3437e+05,-1.3438e+05,-9.9900e-03,-1.3438e+05,1.1757e-01,6.9177e+00,1.2737e+05,1.5400e+00,-3.8559e-01,-1.9943e+00,6.1620e+00,9.9237e+00,3.0013e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.3420e+05,-1.3421e+05,-1.1988e-02,-1.3421e+05,1.1758e-01,6.9197e+00,1.2696e+05,1.8612e+00,2.6910e-01,-1.8167e+00,6.0389e+00,9.5726e+00,3.0254e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.3416e+05,-1.3417e+05,-1.3986e-02,-1.3417e+05,1.1760e-01,6.9217e+00,1.2679e+05,2.1640e+00,-9.8598e-01,-1.0994e+00,6.2317e+00,9.8898e+00,3.0170e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.3389e+05,-1.3389e+05,-1.5984e-02,-1.3389e+05,1.1762e-01,6.9237e+00,1.2675e+05,2.4724e+00,-1.4544e-01,-1.1107e+00,6.0544e+00,9.6067e+00,3.0238e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.3388e+05,-1.3388e+05,-1.7982e-02,-1.3388e+05,1.1756e-01,6.9171e+00,1.2647e+05,2.7821e+00,-9.7902e-01,-1.3910e+00,6.2657e+00,9.6569e+00,3.1174e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.3382e+05,-1.3382e+05,-1.9980e-02,-1.3382e+05,1.1765e-01,6.9277e+00,1.2647e+05,3.1696e+00,2.2353e-01,-1.0264e+00,6.0618e+00,9.5693e+00,3.0237e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.3359e+05,-1.3359e+05,-2.1978e-02,-1.3359e+05,1.1767e-01,6.9297e+00,1.2641e+05,3.4725e+00,3.8747e-01,-1.4709e+00,6.2136e+00,9.8831e+00,3.0013e+01
