logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.6915e-01,-1.2743e+00,1.8765e-01,2.2344e+00,2.0089e+00,1.3730e+00,3.4756e+00,-4.3058e+02
-1.8210e-01,-1.7151e+00,-6.7153e-02,2.1364e+00,1.8715e+00,1.9275e+00,3.4926e+00,-4.4155e+02
-1.8873e-01,-1.2825e+00,4.2178e-01,2.2064e+00,1.8336e+00,1.3969e+00,3.5092e+00,-4.3921e+02
-1.4510e-01,-1.3896e+00,-3.7351e-02,2.2031e+00,1.8916e+00,2.3754e+00,3.4640e+00,-4.3269e+02
-1.0632e-01,-1.5847e+00,8.0305e-02,2.1646e+00,2.1247e+00,1.4181e+00,3.4926e+00,-4.3745e+02
-1.6238e-01,-7.2819e-01,5.1446e-01,2.5515e+00,1.8528e+00,2.0279e+00,3.4014e+00,-4.4120e+02
-2.6774e-01,-1.2127e+00,-7.8774e-03,2.2374e+00,1.7321e+00,1.3535e+00,3.4898e+00,-4.4578e+02
-7.7164e-02,-1.5202e+00,2.4046e-01,2.1585e+00,2.2671e+00,1.5406e+00,3.4806e+00,-4.3985e+02
-1.6349e-01,-1.6241e+00,1.6553e-01,2.1498e+00,1.7244e+00,1.5449e+00,3.5220e+00,-4.4708e+02
-1.1320e-01,-9.8394e-01,2.3298e-01,2.3738e+00,1.9487e+00,1.6537e+00,3.4841e+00,-4.4289e+02
-6.6279e-02,-1.1132e+00,2.6578e-01,2.3078e+00,2.2570e+00,1.4199e+00,3.4639e+00,-4.3688e+02
-1.0193e-01,-1.2202e+00,4.3879e-01,2.2364e+00,2.2622e+00,1.9374e+00,3.4365e+00,-4.4128e+02
-1.2118e-01,-1.4938e+00,-6.3225e-02,2.1911e+00,2.1037e+00,1.6034e+00,3.4784e+00,-4.4330e+02
-1.3816e-01,-1.8612e+00,2.6140e-01,2.1105e+00,1.9157e+00,1.3563e+00,3.5195e+00,-4.3556e+02
-1.5455e-01,-1.3499e+00,3.0079e-01,2.1818e+00,1.9030e+00,2.5486e+00,3.4379e+00,-4.4384e+02
-1.2882e-01,-1.6250e+00,3.9755e-01,2.1328e+00,2.0893e+00,1.8968e+00,3.4749e+00,-4.4002e+02
-1.2710e-01,-7.8948e-01,4.1981e-01,2.5037e+00,2.0788e+00,2.1393e+00,3.3908e+00,-4.3813e+02
-2.3133e-01,-9.8132e-01,2.2915e-01,2.3413e+00,1.5799e+00,2.2392e+00,3.4596e+00,-4.4322e+02
-8.7005e-02,-1.1894e+00,3.3317e-01,2.2673e+00,2.1865e+00,1.5224e+00,3.4800e+00,-4.4171e+02
-1.9467e-01,-9.6669e-01,3.4368e-01,2.3707e+00,1.8621e+00,1.3373e+00,3.4675e+00,-4.4419e+02
-1.0133e-01,-9.6240e-01,4.7028e-01,2.3711e+00,2.1199e+00,1.7556e+00,3.4585e+00,-4.3447e+02
-1.6584e-01,-1.2642e+00,4.4666e-01,2.2192e+00,1.8148e+00,1.3339e+00,3.5159e+00,-4.4746e+02
-1.5409e-01,-1.0302e+00,-8.2265e-01,2.3473e+00,1.9261e+00,2.1150e+00,3.4591e+00,-4.4358e+02
-1.0099e-01,-1.0921e+00,-2.3839e-01,2.3221e+00,2.2197e+00,1.2432e+00,3.4475e+00,-4.4362e+02
-1.3116e-01,-1.2044e+00,-1.6472e+00,2.2855e+00,2.0166e+00,1.3977e+00,3.4879e+00,-4.3525e+02
-1.1180e-01,-1.0859e+00,-3.8477e-01,2.3356e+00,2.1026e+00,1.2035e+00,3.4709e+00,-4.3702e+02
-8.1514e-02,-1.0411e+00,1.9049e-01,2.3405e+00,2.2425e+00,1.6186e+00,3.4448e+00,-4.4356e+02
-8.9606e-02,-1.1750e+00,-2.6878e-02,2.2821e+00,2.0457e+00,2.3434e+00,3.4578e+00,-4.4066e+02
-1.1680e-01,-1.3084e+00,1.4537e-01,2.2158e+00,2.1266e+00,1.9803e+00,3.4705e+00,-4.4230e+02
-1.5401e-01,-9.4708e-01,4.9943e-01,2.3855e+00,2.0974e+00,1.7742e+00,3.4248e+00,-4.4017e+02
-1.5478e-01,-1.1323e+00,-1.9240e-02,2.3012e+00,1.9026e+00,1.1723e+00,3.4906e+00,-4.4174e+02
-6.6295e-02,-1.2653e+00,3.9223e-01,2.2336e+00,2.1785e+00,2.1443e+00,3.4667e+00,-4.4646e+02
-1.3026e-01,-1.7531e+00,2.0332e-01,2.1258e+00,2.0212e+00,2.3611e+00,3.4560e+00,-4.4259e+02
-1.5373e-01,-1.2443e+00,-2.1455e-01,2.2648e+00,1.9246e+00,1.8087e+00,3.4839e+00,-4.4216e+02
-1.0841e-01,-1.8142e+00,2.3810e-01,2.1231e+00,2.1432e+00,2.0020e+00,3.4752e+00,-4.4510e+02
-1.3002e-01,-8.5264e-01,3.1621e-01,2.4624e+00,1.9871e+00,1.5496e+00,3.4486e+00,-4.4304e+02
-1.2066e-01,-1.3633e+00,3.7342e-01,2.1701e+00,2.1484e+00,2.6225e+00,3.3785e+00,-4.4561e+02
-1.4059e-01,-1.5678e+00,1.9493e-01,2.1538e+00,2.0359e+00,2.3756e+00,3.4372e+00,-4.4435e+02
