logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
1.5511e-01,-1.5832e+00,-1.3501e+00,6.5457e-01,1.8303e+00,9.1044e-01,3.7613e+00,-6.5029e+02
1.5350e-01,-1.1427e+00,-1.4032e+00,8.2283e-01,1.8628e+00,3.1889e+00,3.5409e+00,-5.9502e+02
2.3230e-01,-1.2859e+00,-6.4439e-01,9.1608e-01,2.4034e+00,2.5291e+00,3.6983e+00,-6.8730e+02
8.4330e-02,-1.3649e+00,-1.1695e+00,7.4835e-01,1.5413e+00,2.3485e+00,3.7332e+00,-6.5724e+02
1.3358e-01,-1.1494e+00,-1.1628e+00,4.3796e-01,2.4566e+00,1.6896e+00,3.7117e+00,-6.2448e+02
2.9001e-01,-1.0356e+00,-3.3141e-01,4.7756e-01,2.7412e+00,2.6130e+00,3.6187e+00,-6.9149e+02
1.1205e-01,-1.0364e+00,-2.3591e+00,9.7872e-01,2.3387e+00,2.9293e+00,3.6135e+00,-4.7617e+02
2.6670e-01,-1.0954e+00,-1.5623e+00,-5.1416e-02,2.6849e+00,2.6265e+00,3.6362e+00,-6.8357e+02
1.6411e-01,-1.6026e+00,-1.5633e+00,6.9808e-01,1.8945e+00,9.4435e-01,3.7554e+00,-6.9496e+02
1.1291e-01,-1.0041e+00,-2.4905e+00,8.0353e-01,2.6264e+00,1.5897e-01,3.6879e+00,-4.0467e+02
2.6935e-01,-1.4665e+00,-1.2604e+00,4.9363e-01,2.3618e+00,1.8667e+00,3.7366e+00,-5.7808e+02
1.4054e-01,-8.9201e-01,-1.2040e+00,1.1985e+00,2.7522e+00,1.1229e+00,3.6607e+00,-6.8911e+02
1.1534e-01,-1.4068e+00,-2.0566e+00,6.7719e-01,1.8833e+00,1.7865e+00,3.7495e+00,-6.9306e+02
1.4006e-01,-1.3308e+00,-7.5659e-01,6.4960e-01,2.1679e+00,1.9714e+00,3.7330e+00,-5.1248e+02
1.4116e-01,-1.8431e+00,-2.2964e+00,7.6497e-01,-8.1339e-02,1.5877e+00,3.7621e+00,-6.2727e+02
1.1418e-01,-1.4250e+00,-2.0703e+00,5.6146e-01,2.0320e+00,5.7236e-01,3.7453e+00,-6.4750e+02
2.5830e-01,-1.4614e+00,-2.5425e+00,6.2259e-01,2.3887e+00,2.0200e+00,3.7243e+00,-6.3725e+02
2.3207e-01,-1.4130e+00,-7.6528e-01,4.3922e-01,2.4426e+00,1.5511e-01,3.7340e+00,-5.3105e+02
1.6379e-01,-1.1277e+00,-1.9724e+00,1.0059e+00,2.4622e+00,1.6245e+00,3.7193e+00,-5.0068e+02
2.4458e-01,-1.1082e+00,-1.1337e+00,6.1554e-01,2.7006e+00,1.5294e+00,3.6889e+00,-5.0202e+02
2.0929e-01,-1.4291e+00,-1.6100e+00,6.8048e-01,2.4116e+00,1.1545e+00,3.7334e+00,-6.0623e+02
2.2102e-01,-1.1957e+00,-2.0629e+00,1.2823e-01,2.6035e+00,2.3419e+00,3.6854e+00,-6.2343e+02
1.6011e-01,-1.6144e+00,-1.7810e+00,8.5971e-01,6.0689e-01,2.5961e+00,3.7225e+00,-6.9147e+02
1.5051e-01,-1.3262e+00,-1.7459e+00,8.1658e-01,1.6582e+00,2.8789e+00,3.6729e+00,-5.8666e+02
