logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
1.4852e-01,-1.2540e+00,-2.0839e+00,8.2505e-01,2.2052e+00,2.5068e+00,3.7087e+00,-5.5330e+02
2.5984e-01,-1.0020e+00,-1.8099e+00,7.1637e-01,2.6041e+00,3.2161e+00,3.4395e+00,-6.5056e+02
1.7327e-01,-1.2084e+00,-1.5764e+00,6.2068e-01,2.4524e+00,1.3694e+00,3.7271e+00,-6.6529e+02
1.2389e-01,-1.0100e+00,-1.1022e+00,4.9700e-01,2.6509e+00,8.0523e-01,3.6808e+00,-5.2226e+02
1.7650e-01,-1.3399e+00,-1.1366e+00,8.2331e-01,1.8834e+00,2.9343e+00,3.6483e+00,-6.9908e+02
1.7776e-01,-1.9664e+00,-1.3925e+00,7.6069e-01,1.4941e+00,1.1703e+00,3.7640e+00,-6.8545e+02
2.4835e-01,-1.2464e+00,-2.5676e+00,-1.7124e-01,2.5926e+00,1.3927e+00,3.7084e+00,-7.3604e+02
1.4644e-01,-9.6049e-01,-1.5072e+00,-1.2636e-03,2.7384e+00,2.0540e+00,3.6491e+00,-6.9055e+02
1.0853e-01,-1.3162e+00,-1.0456e+00,8.9778e-01,2.0763e+00,7.9603e-01,3.7402e+00,-7.4343e+02
2.2419e-01,-1.0478e+00,-1.9723e+00,-9.6601e-01,2.7921e+00,4.6869e-01,3.6608e+00,-7.2779e+02
2.4424e-01,-1.1779e+00,-2.3881e+00,1.0431e+00,1.1734e+00,3.3875e+00,3.3990e+00,-7.0137e+02
2.6592e-01,-1.2996e+00,-2.2206e+00,8.1154e-02,2.5370e+00,1.9941e+00,3.7070e+00,-6.7112e+02
2.4614e-01,-1.2039e+00,-1.1046e+00,1.9117e-01,2.6165e+00,1.6557e+00,3.7051e+00,-5.3505e+02
2.1810e-01,-9.1378e-01,-1.5448e-01,9.4567e-01,2.8293e+00,2.6024e+00,3.5985e+00,-6.9362e+02
9.0273e-02,-1.5437e+00,-2.5866e+00,8.6861e-01,-2.6852e-01,1.5332e+00,3.7572e+00,-6.9998e+02
