logfeh,logdust,logNpix,tau,dmod,logl
-4.1372e-01,-9.5719e-01,3.0282e+00,6.9419e-01,2.9111e+01,-3.4221e-01
-9.6884e-02,-1.2941e+00,2.9761e+00,2.2785e+00,2.8945e+01,-4.2495e-01
-1.3822e-01,-1.4590e+00,3.0147e+00,1.7200e+00,2.9053e+01,-2.4652e-01
-4.0368e-01,-1.0075e+00,3.0767e+00,1.6456e+00,2.9240e+01,-4.2214e-01
1.7859e-01,-1.4807e+00,2.9320e+00,2.6871e+00,2.8714e+01,-2.6842e-01
1.9929e-01,-1.3206e+00,3.0127e+00,2.8121e+00,2.8895e+01,-4.6525e-01
-3.1374e-01,-9.0394e-01,3.0313e+00,2.5116e+00,2.9099e+01,-1.6299e-01
4.1738e-02,-1.3383e+00,2.9506e+00,1.5954e+00,2.8762e+01,-4.6820e-01
-4.5713e-01,-7.3482e-01,3.1029e+00,3.4490e+00,2.9300e+01,-3.4221e-01
-1.3075e-01,-1.3022e+00,2.9664e+00,3.6054e-01,2.8888e+01,-1.9970e-01
-8.4949e-02,-1.0243e+00,3.1483e+00,2.4310e+00,2.9374e+01,-5.0431e-01
-1.6471e-01,-1.2374e+00,3.0066e+00,2.2267e+00,2.9082e+01,-4.9212e-01
8.9023e-02,-1.4092e+00,2.9164e+00,1.4988e+00,2.8601e+01,-4.0274e-01
-4.1374e-01,-9.1282e-01,3.0392e+00,1.9929e+00,2.9090e+01,-2.4867e-01
-4.7235e-01,-7.9466e-01,3.0485e+00,3.0502e+00,2.9178e+01,-3.0538e-01
-1.5064e-01,-1.0842e+00,3.0194e+00,2.9058e+00,2.9079e+01,-4.4775e-01
-5.9936e-02,-1.4678e+00,2.9909e+00,2.3013e+00,2.9036e+01,-3.8916e-01
-1.8865e-01,-1.0895e+00,3.0174e+00,2.4895e+00,2.9068e+01,-7.1700e-02
1.1702e-01,-1.2258e+00,2.9712e+00,2.7677e+00,2.8744e+01,-3.8379e-01
-4.1571e-01,-1.0478e+00,3.0564e+00,1.3023e+00,2.9200e+01,-3.0538e-01
