logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.2891e-01,-1.5894e+00,-1.5846e+00,6.2521e-01,2.1985e-01,2.1913e+00,3.0152e+00,2.3847e+01,-1.2024e+04
3.3109e-01,-1.3317e+00,-2.2463e+00,-9.3848e-02,2.0866e+00,2.4454e+00,2.8822e+00,2.4221e+01,-2.4505e+04
1.6881e-01,-8.9238e-01,-1.4218e+00,4.7244e-01,2.1661e+00,1.3549e+00,2.9153e+00,2.3901e+01,-2.3552e+04
-4.5977e-01,-8.1903e-01,5.0087e-01,-1.3250e+00,2.6683e-02,2.4843e+00,3.4750e+00,2.5318e+01,-1.1805e+04
4.1059e-01,-1.0807e+00,-1.1519e+00,-1.4666e-01,2.6417e+00,3.2883e+00,1.8596e+00,2.5422e+01,-3.8191e+04
1.9879e-01,-1.6420e+00,-1.5218e+00,1.0224e-02,-3.2618e-01,2.1536e-01,3.0419e+00,2.3825e+01,-9.6405e+03
2.1952e-01,-1.2477e+00,3.8251e-01,7.8497e-01,2.2768e+00,2.5958e+00,3.7170e+00,2.5651e+01,-3.1568e+04
2.7717e-01,-1.8725e+00,-1.2259e+00,4.0541e-01,-5.7168e-01,1.1145e+00,2.8832e+00,2.3303e+01,-3.4791e+04
1.7538e-01,-1.8326e+00,-2.3946e+00,-1.3494e+00,2.5439e-01,1.8455e+00,3.2537e+00,2.4378e+01,-1.2992e+04
3.4330e-02,-1.4114e+00,-1.6696e+00,-5.1666e-01,9.9051e-01,1.2686e+00,3.2139e+00,2.4408e+01,-6.0975e+03
-2.5779e-01,-7.5809e-01,-8.3478e-01,-3.8166e-01,-5.4686e-01,1.2452e+00,2.9361e+00,2.3462e+01,-2.8860e+04
-1.0461e-01,-1.6038e+00,-1.7580e-01,-2.6285e-02,9.6807e-01,9.3540e-01,3.3340e+00,2.4858e+01,-3.0814e+04
-8.6878e-02,-1.0851e+00,-1.1626e+00,-4.1718e-01,7.0076e-01,1.8770e+00,2.7820e+00,2.3435e+01,-2.7368e+04
-2.2776e-02,-7.2630e-01,-1.4585e+00,-5.3476e-01,1.6493e+00,2.4292e+00,2.4508e+00,2.3545e+01,-3.9920e+04
1.0240e-01,-9.1027e-01,-7.5761e-01,1.5786e-01,2.7902e-01,2.6825e+00,1.1287e+00,2.3423e+01,-3.0351e+04
-2.9289e-01,-7.7349e-01,-2.1468e+00,-7.8974e-01,-8.6513e-01,3.0666e+00,2.4541e+00,2.4743e+01,-1.8030e+04
-3.5485e-01,-8.9808e-01,-1.2575e+00,-1.3886e+00,-2.9117e-02,2.3037e+00,3.6339e+00,2.5645e+01,-3.0735e+04
2.7624e-01,-5.5448e-01,-1.2165e+00,1.9808e+00,1.8731e-01,3.3058e+00,2.3810e+00,2.4867e+01,-1.8089e+04
-6.2799e-02,-5.2806e-01,-4.6907e-01,-1.1737e+00,2.5815e+00,1.0127e+00,2.5500e+00,2.4034e+01,-3.3569e+04
-5.1253e-01,-8.5998e-01,-9.0278e-01,1.2799e+00,1.7455e+00,2.1638e+00,3.9200e+00,2.6367e+01,-2.6755e+04
