niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.4878e+05,-1.4878e+05,-1.9980e-03,-1.4878e+05,1.1750e-01,6.9098e+00,inf,3.6225e-01,-9.1919e-01,-1.5484e+00,5.4460e+00,9.5868e+00,2.9239e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.4752e+05,-1.4752e+05,-3.9960e-03,-1.4752e+05,1.1751e-01,6.9118e+00,1.4601e+05,7.3753e-01,-7.6710e-01,-1.6390e+00,5.3652e+00,9.5911e+00,2.9546e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.4748e+05,-1.4748e+05,-5.9940e-03,-1.4748e+05,1.1753e-01,6.9138e+00,1.4475e+05,1.1270e+00,-9.8598e-01,-1.0994e+00,5.4317e+00,9.8898e+00,2.9170e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.4738e+05,-1.4739e+05,-7.9920e-03,-1.4739e+05,1.1755e-01,6.9157e+00,1.4471e+05,1.5386e+00,-9.8858e-01,-1.1037e+00,5.4927e+00,1.0064e+01,2.9060e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.4738e+05,-1.4739e+05,-9.9900e-03,-1.4739e+05,1.1314e-01,6.4072e+00,1.4462e+05,1.9911e+00,-8.5281e-01,-1.5618e+00,5.3425e+00,9.5291e+00,2.9622e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.4712e+05,-1.4713e+05,-1.1988e-02,-1.4713e+05,1.1758e-01,6.9197e+00,1.4461e+05,2.4808e+00,-3.8559e-01,-1.9943e+00,5.3620e+00,9.9237e+00,2.9013e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.4687e+05,-1.4688e+05,-1.3986e-02,-1.4688e+05,1.1760e-01,6.9217e+00,1.4436e+05,2.9760e+00,3.8747e-01,-1.4709e+00,5.4136e+00,9.8831e+00,2.9013e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.4684e+05,-1.4685e+05,-1.5984e-02,-1.4685e+05,1.1762e-01,6.9237e+00,1.4410e+05,3.4066e+00,-1.4544e-01,-1.1107e+00,5.2544e+00,9.6067e+00,2.9238e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.4676e+05,-1.4677e+05,-1.7982e-02,-1.4677e+05,1.1763e-01,6.9257e+00,1.4408e+05,3.8188e+00,-9.7902e-01,-1.3910e+00,5.4657e+00,9.6569e+00,3.0174e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.4668e+05,-1.4668e+05,-1.9980e-02,-1.4668e+05,1.1765e-01,6.9277e+00,1.4399e+05,4.3472e+00,2.6910e-01,-1.8167e+00,5.2389e+00,9.5726e+00,2.9254e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.4666e+05,-1.4667e+05,-2.1978e-02,-1.4667e+05,1.1767e-01,6.9297e+00,1.4391e+05,4.7457e+00,2.2353e-01,-1.0264e+00,5.2618e+00,9.5693e+00,2.9237e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.4634e+05,-1.4635e+05,-2.3976e-02,-1.4635e+05,1.1768e-01,6.9317e+00,1.4389e+05,5.1218e+00,-9.8678e-01,-1.3803e+00,5.2371e+00,9.6488e+00,2.9644e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.4630e+05,-1.4631e+05,-2.5974e-02,-1.4631e+05,1.1770e-01,6.9337e+00,1.4358e+05,5.5050e+00,-2.3242e-01,-1.1564e+00,5.4806e+00,9.9415e+00,2.9571e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.4626e+05,-1.4626e+05,-2.7972e-02,-1.4626e+05,1.1772e-01,6.9357e+00,1.4354e+05,5.9041e+00,3.7338e-01,-1.8223e+00,5.4463e+00,9.9581e+00,2.9284e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.4616e+05,-1.4617e+05,-2.9970e-02,-1.4617e+05,1.1774e-01,6.9377e+00,1.4349e+05,6.3040e+00,-2.7542e-01,-1.8747e+00,5.3934e+00,9.5119e+00,3.0353e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.4616e+05,-1.4617e+05,-3.1968e-02,-1.4617e+05,1.1096e-01,6.1626e+00,1.4339e+05,6.7608e+00,-7.0184e-01,-1.5560e+00,5.2743e+00,9.9700e+00,2.9163e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.4596e+05,-1.4596e+05,-3.3966e-02,-1.4596e+05,1.1777e-01,6.9417e+00,1.4339e+05,7.2643e+00,-2.2055e-01,-1.7922e+00,5.1253e+00,9.6569e+00,2.9277e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.4594e+05,-1.4595e+05,-3.5964e-02,-1.4595e+05,1.1779e-01,6.9437e+00,1.4319e+05,7.7314e+00,-9.2180e-01,-1.9073e+00,5.1610e+00,9.6177e+00,2.9726e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.4590e+05,-1.4591e+05,-3.7962e-02,-1.4591e+05,1.1780e-01,6.9457e+00,1.4317e+05,8.1852e+00,-9.0400e-01,-1.4941e+00,5.3003e+00,9.6043e+00,3.0139e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.4579e+05,-1.4579e+05,-3.9960e-02,-1.4579e+05,1.1782e-01,6.9477e+00,1.4314e+05,8.6733e+00,-8.8577e-01,-1.4784e+00,5.4522e+00,9.7970e+00,3.0272e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.4575e+05,-1.4576e+05,-4.1958e-02,-1.4576e+05,1.1784e-01,6.9497e+00,1.4302e+05,9.0718e+00,-7.0985e-01,-1.2600e+00,5.3702e+00,9.8611e+00,2.9860e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.4575e+05,-1.4576e+05,-4.3956e-02,-1.4576e+05,1.1320e-01,6.4134e+00,1.4299e+05,9.4426e+00,4.6108e-01,-1.2458e+00,5.2500e+00,9.5264e+00,2.9572e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.4572e+05,-1.4573e+05,-4.5954e-02,-1.4573e+05,1.1787e-01,6.9537e+00,1.4298e+05,9.8089e+00,-6.7716e-01,-1.9816e+00,5.0890e+00,9.5778e+00,2.9504e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.4551e+05,-1.4552e+05,-4.7952e-02,-1.4552e+05,1.1789e-01,6.9557e+00,1.4296e+05,1.0210e+01,-3.6068e-01,-1.4780e+00,5.3402e+00,9.8604e+00,2.9750e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.4540e+05,-1.4541e+05,-4.9950e-02,-1.4541e+05,1.1790e-01,6.9577e+00,1.4275e+05,1.0638e+01,-9.4103e-01,-1.5682e+00,5.0628e+00,9.7956e+00,2.9177e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.4540e+05,-1.4541e+05,-5.1948e-02,-1.4541e+05,1.1428e-01,6.5360e+00,1.4264e+05,1.1046e+01,-9.5627e-01,-1.1193e+00,5.2350e+00,9.5633e+00,3.0199e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.4537e+05,-1.4538e+05,-5.3946e-02,-1.4538e+05,1.1794e-01,6.9617e+00,1.4264e+05,1.1464e+01,-3.6759e-01,-1.0678e+00,5.1029e+00,9.8116e+00,2.9058e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.4536e+05,-1.4537e+05,-5.5944e-02,-1.4537e+05,1.1796e-01,6.9637e+00,1.4261e+05,1.1953e+01,-3.7547e-01,-1.3721e+00,5.2221e+00,9.5486e+00,3.0101e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.4533e+05,-1.4533e+05,-5.7942e-02,-1.4533e+05,1.1797e-01,6.9657e+00,1.4259e+05,1.2408e+01,-1.0454e-01,-1.3715e+00,5.4480e+00,9.6234e+00,3.0600e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.4528e+05,-1.4528e+05,-5.9940e-02,-1.4528e+05,1.1799e-01,6.9677e+00,1.4256e+05,1.2887e+01,2.6904e-01,-1.5267e+00,5.2077e+00,9.6582e+00,2.9608e+01
3.1000e+01,2.0000e+00,5.8271e+00,-1.4527e+05,-1.4527e+05,-6.1938e-02,-1.4527e+05,1.1800e-01,6.9695e+00,1.4251e+05,1.3738e+01,-9.5802e-01,-1.1364e+00,5.4959e+00,9.7277e+00,3.0701e+01
3.2000e+01,1.0000e+00,6.0038e+00,-1.4526e+05,-1.4526e+05,-6.3936e-02,-1.4526e+05,1.1802e-01,6.9708e+00,1.4250e+05,1.4122e+01,2.0857e-01,-1.5157e+00,5.1300e+00,9.6066e+00,2.9439e+01
3.3000e+01,1.0000e+00,6.1798e+00,-1.4516e+05,-1.4517e+05,-6.5934e-02,-1.4517e+05,1.1804e-01,6.9737e+00,1.4249e+05,1.4509e+01,-5.1521e-01,-1.4095e+00,5.0617e+00,9.7009e+00,2.9346e+01
3.4000e+01,1.0000e+00,6.3551e+00,-1.4516e+05,-1.4517e+05,-6.7932e-02,-1.4517e+05,1.0873e-01,5.9171e+00,1.4240e+05,1.4915e+01,-7.0724e-01,-1.9426e+00,5.2442e+00,1.0081e+01,2.9318e+01
3.5000e+01,1.0000e+00,6.5299e+00,-1.4516e+05,-1.4516e+05,-6.9930e-02,-1.4516e+05,1.1776e-01,6.9404e+00,1.4240e+05,1.5317e+01,-5.5989e-01,-1.9436e+00,5.3036e+00,9.9541e+00,2.9691e+01
3.6000e+01,1.0000e+00,6.7039e+00,-1.4510e+05,-1.4510e+05,-7.1928e-02,-1.4510e+05,1.1809e-01,6.9797e+00,1.4239e+05,1.5717e+01,2.1553e-01,-1.0359e+00,5.3731e+00,9.9138e+00,2.9623e+01
3.7000e+01,1.0000e+00,6.8773e+00,-1.4507e+05,-1.4508e+05,-7.3926e-02,-1.4508e+05,1.1811e-01,6.9817e+00,1.4233e+05,1.6151e+01,-9.1017e-02,-1.0352e+00,5.4028e+00,1.0151e+01,2.9369e+01
3.8000e+01,1.0000e+00,7.0501e+00,-1.4507e+05,-1.4507e+05,-7.5924e-02,-1.4507e+05,1.1766e-01,6.9293e+00,1.4230e+05,1.6628e+01,1.7095e-01,-1.1785e+00,5.3602e+00,9.9270e+00,2.9580e+01
3.9000e+01,1.0000e+00,7.2222e+00,-1.4504e+05,-1.4505e+05,-7.7922e-02,-1.4505e+05,1.1814e-01,6.9857e+00,1.4230e+05,1.7080e+01,-2.0991e-01,-1.3703e+00,5.1445e+00,9.9488e+00,2.9045e+01
4.0000e+01,1.0000e+00,7.3937e+00,-1.4490e+05,-1.4490e+05,-7.9920e-02,-1.4490e+05,1.1816e-01,6.9877e+00,1.4227e+05,1.7564e+01,-4.3918e-01,-1.5985e+00,5.2753e+00,9.6714e+00,3.0328e+01
4.1000e+01,1.0000e+00,7.5646e+00,-1.4460e+05,-1.4460e+05,-8.1918e-02,-1.4460e+05,1.1818e-01,6.9897e+00,1.4213e+05,1.8022e+01,-3.6570e-01,-1.0665e+00,5.4819e+00,9.8835e+00,3.0460e+01
4.2000e+01,1.0000e+00,7.7348e+00,-1.4457e+05,-1.4458e+05,-8.3916e-02,-1.4458e+05,1.1819e-01,6.9917e+00,1.4183e+05,1.8459e+01,-9.4489e-01,-1.0649e+00,5.4764e+00,9.8851e+00,3.0634e+01
4.3000e+01,1.0000e+00,7.9044e+00,-1.4455e+05,-1.4456e+05,-8.5914e-02,-1.4456e+05,1.1821e-01,6.9937e+00,1.4180e+05,1.8891e+01,-1.4938e-01,-1.1817e+00,5.3170e+00,9.6350e+00,3.0426e+01
4.4000e+01,1.0000e+00,8.0734e+00,-1.4446e+05,-1.4447e+05,-8.7912e-02,-1.4447e+05,1.1823e-01,6.9957e+00,1.4178e+05,1.9296e+01,-8.0234e-01,-1.0728e+00,4.9834e+00,9.7749e+00,2.9281e+01
4.5000e+01,2.0000e+00,8.2267e+00,-1.4426e+05,-1.4427e+05,-8.9910e-02,-1.4427e+05,1.1824e-01,6.9977e+00,1.4169e+05,2.0081e+01,-9.6734e-01,-1.5517e+00,5.1793e+00,1.0043e+01,2.9498e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.4420e+05,-1.4421e+05,-9.1908e-02,-1.4421e+05,1.1826e-01,6.9997e+00,1.4149e+05,2.0466e+01,-8.3665e-01,-1.5376e+00,5.1591e+00,9.8255e+00,2.9932e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.4420e+05,-1.4421e+05,-9.3906e-02,-1.4421e+05,1.1607e-01,6.7426e+00,1.4144e+05,2.0860e+01,-1.6100e-01,-1.6711e+00,4.9978e+00,9.6716e+00,2.9576e+01
4.8000e+01,2.0000e+00,8.7114e+00,-1.4419e+05,-1.4420e+05,-9.5904e-02,-1.4420e+05,1.1827e-01,7.0005e+00,1.4143e+05,2.1758e+01,-6.0753e-01,-1.1066e+00,4.9674e+00,9.6832e+00,2.9414e+01
4.9000e+01,1.0000e+00,8.8768e+00,-1.4417e+05,-1.4418e+05,-9.7902e-02,-1.4418e+05,1.1831e-01,7.0057e+00,1.4143e+05,2.2192e+01,-4.4195e-02,-1.8340e+00,5.1224e+00,9.5669e+00,3.0180e+01
5.0000e+01,1.0000e+00,9.0416e+00,-1.4416e+05,-1.4417e+05,-9.9900e-02,-1.4417e+05,1.1832e-01,7.0072e+00,1.4141e+05,2.2728e+01,-4.3986e-01,-1.9876e+00,5.2657e+00,1.0111e+01,2.9703e+01
5.1000e+01,1.0000e+00,9.2058e+00,-1.4414e+05,-1.4415e+05,-1.0190e-01,-1.4415e+05,1.1834e-01,7.0097e+00,1.4139e+05,2.3164e+01,-5.5204e-01,-1.1384e+00,5.2174e+00,1.0038e+01,2.9522e+01
5.2000e+01,1.0000e+00,9.3694e+00,-1.4395e+05,-1.4396e+05,-1.0390e-01,-1.4396e+05,1.1836e-01,7.0117e+00,1.4138e+05,2.3607e+01,-1.8581e-01,-1.5051e+00,4.9038e+00,9.7156e+00,2.9228e+01
5.3000e+01,1.0000e+00,9.5324e+00,-1.4394e+05,-1.4395e+05,-1.0589e-01,-1.4395e+05,1.1834e-01,7.0092e+00,1.4118e+05,2.4003e+01,-1.9701e-01,-1.3900e+00,5.0543e+00,9.7870e+00,2.9523e+01
5.4000e+01,1.0000e+00,9.6948e+00,-1.4378e+05,-1.4379e+05,-1.0789e-01,-1.4379e+05,1.1839e-01,7.0156e+00,1.4117e+05,2.4445e+01,4.6910e-02,-1.7417e+00,5.2474e+00,9.8727e+00,3.0116e+01
5.5000e+01,2.0000e+00,9.8390e+00,-1.4373e+05,-1.4374e+05,-1.0989e-01,-1.4374e+05,1.1841e-01,7.0176e+00,1.4102e+05,2.5299e+01,-3.5431e-01,-1.1575e+00,4.9791e+00,9.7758e+00,2.9333e+01
5.6000e+01,1.0000e+00,1.0000e+01,-1.4373e+05,-1.4374e+05,-1.1189e-01,-1.4374e+05,1.0939e-01,5.9895e+00,1.4097e+05,2.5751e+01,-9.6094e-01,-1.8821e+00,4.9881e+00,9.5969e+00,3.0139e+01
