logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-9.2609e-02,-1.0340e+00,1.2022e+00,1.8481e+00,2.9401e+00,2.8201e+00,4.0024e+00,3.1054e+01,-4.3893e+02
-2.2547e-01,-1.0756e+00,1.2198e+00,8.0779e-01,2.6811e+00,3.1619e+00,3.9871e+00,3.1040e+01,-4.4122e+02
-2.1174e-02,-1.2451e+00,1.2488e+00,1.5462e+00,2.8557e+00,3.0116e+00,3.9796e+00,3.1029e+01,-4.3877e+02
-1.2003e-01,-1.3123e+00,1.1576e+00,5.5807e-01,2.9059e+00,2.7955e+00,3.9850e+00,3.1050e+01,-4.4015e+02
-1.7124e-01,-1.0888e+00,1.2301e+00,1.5240e+00,2.8569e+00,2.8093e+00,4.0071e+00,3.1062e+01,-4.3351e+02
-1.3885e-01,-1.2217e+00,1.1880e+00,8.5094e-01,2.8022e+00,2.8555e+00,4.0224e+00,3.1050e+01,-4.4520e+02
-9.2549e-02,-1.2753e+00,1.1664e+00,1.2350e+00,2.8145e+00,2.7585e+00,4.0091e+00,3.1017e+01,-4.3492e+02
3.8386e-02,-1.3241e+00,1.2312e+00,1.0606e+00,2.9781e+00,2.7405e+00,4.0147e+00,3.1044e+01,-4.4411e+02
-1.0327e-01,-1.1881e+00,1.1732e+00,4.1733e-01,2.7932e+00,2.9448e+00,4.0052e+00,3.1010e+01,-4.4555e+02
-4.3279e-02,-1.2834e+00,1.1901e+00,1.2324e+00,2.9230e+00,2.8108e+00,3.9932e+00,3.1047e+01,-4.3412e+02
-1.4497e-01,-1.0306e+00,1.2456e+00,1.8036e+00,2.8431e+00,2.8991e+00,3.9832e+00,3.1002e+01,-4.3366e+02
-1.6776e-01,-1.1369e+00,1.1986e+00,1.0916e+00,2.9393e+00,3.0032e+00,3.9798e+00,3.1099e+01,-4.4062e+02
-2.1340e-01,-1.1249e+00,1.2039e+00,4.7449e-01,2.7201e+00,2.8886e+00,4.0219e+00,3.1043e+01,-4.3901e+02
-5.5836e-02,-1.0596e+00,1.2326e+00,1.6603e+00,2.9417e+00,2.8370e+00,3.9767e+00,3.1006e+01,-4.2428e+02
-2.0310e-01,-1.1808e+00,1.2094e+00,4.2406e-01,2.9489e+00,2.7605e+00,4.0002e+00,3.1108e+01,-4.4561e+02
-2.2937e-01,-1.1159e+00,1.2293e+00,1.4456e+00,2.8336e+00,2.7826e+00,3.9923e+00,3.1044e+01,-4.4556e+02
1.6195e-02,-1.1725e+00,1.2121e+00,1.7029e+00,2.8571e+00,2.9001e+00,4.0136e+00,3.1014e+01,-4.3813e+02
-2.1669e-01,-1.1448e+00,1.1873e+00,9.8735e-01,2.7276e+00,2.7224e+00,4.0236e+00,3.1014e+01,-4.4140e+02
-7.4432e-02,-1.1865e+00,1.2231e+00,1.2456e+00,2.8795e+00,2.7401e+00,3.9977e+00,3.1012e+01,-4.2066e+02
-2.4383e-01,-1.0743e+00,1.2222e+00,1.1369e+00,2.7452e+00,2.8998e+00,3.9859e+00,3.1005e+01,-4.3063e+02
-1.9799e-01,-1.1133e+00,1.2168e+00,1.6540e+00,2.6411e+00,2.8545e+00,4.0061e+00,3.1008e+01,-4.3957e+02
6.8679e-02,-1.2010e+00,1.2479e+00,1.4933e+00,2.9966e+00,2.7876e+00,4.0151e+00,3.1035e+01,-4.3887e+02
2.9884e-02,-1.2553e+00,1.2576e+00,1.4269e+00,2.9201e+00,2.7651e+00,4.0440e+00,3.1070e+01,-4.3582e+02
-2.1723e-01,-1.0991e+00,1.2314e+00,7.4494e-01,2.8267e+00,2.8514e+00,4.0151e+00,3.1059e+01,-4.3717e+02
-2.1386e-01,-1.0913e+00,1.1682e+00,8.4516e-01,2.8963e+00,2.8379e+00,3.9773e+00,3.1030e+01,-4.3449e+02
-1.0848e-01,-1.1355e+00,1.2536e+00,1.2652e+00,2.7855e+00,2.8715e+00,4.0568e+00,3.1069e+01,-4.4376e+02
-5.6114e-02,-1.1929e+00,1.2479e+00,1.2486e+00,2.7017e+00,3.1176e+00,4.0210e+00,3.1042e+01,-4.4427e+02
-2.0276e-01,-1.0995e+00,1.2472e+00,6.1446e-01,3.0160e+00,2.8810e+00,3.9925e+00,3.1150e+01,-4.2972e+02
-2.2481e-01,-1.0763e+00,1.2079e+00,8.1947e-01,2.6698e+00,3.0771e+00,3.9938e+00,3.1016e+01,-4.4502e+02
-1.4486e-01,-1.1432e+00,1.2447e+00,6.7887e-01,2.7761e+00,3.2511e+00,3.9843e+00,3.1095e+01,-4.4320e+02
-2.0366e-01,-1.0646e+00,1.2225e+00,7.1050e-01,2.8687e+00,2.7674e+00,4.0029e+00,3.1010e+01,-4.4451e+02
-8.7036e-02,-1.1498e+00,1.2420e+00,1.4192e+00,3.0207e+00,2.7324e+00,3.9908e+00,3.1093e+01,-4.2648e+02
-2.2999e-02,-1.1109e+00,1.2616e+00,1.6440e+00,3.0600e+00,2.7766e+00,4.0052e+00,3.1113e+01,-4.3503e+02
1.1793e-01,-1.4300e+00,1.2635e+00,1.0217e+00,2.8458e+00,2.8079e+00,4.0489e+00,3.1005e+01,-4.4070e+02
-1.0783e-01,-1.1470e+00,1.2419e+00,1.6586e+00,2.7401e+00,2.8781e+00,4.0336e+00,3.1062e+01,-4.4271e+02
-1.4982e-01,-1.1619e+00,1.2605e+00,6.9907e-01,2.7332e+00,2.9004e+00,4.0413e+00,3.1073e+01,-4.4513e+02
-8.9160e-02,-1.2872e+00,1.2536e+00,1.1258e+00,2.8286e+00,2.8272e+00,3.9848e+00,3.1020e+01,-4.3338e+02
-1.6904e-01,-1.0741e+00,1.2371e+00,1.7448e+00,2.7922e+00,2.8631e+00,3.9948e+00,3.1018e+01,-4.2585e+02
-1.0055e-01,-1.1435e+00,1.2475e+00,1.6041e+00,2.6909e+00,3.0942e+00,3.9955e+00,3.1008e+01,-4.4359e+02
-2.4741e-02,-1.2183e+00,1.2402e+00,6.2483e-01,2.7687e+00,3.0191e+00,4.0255e+00,3.1018e+01,-4.3861e+02
-8.3599e-02,-1.2458e+00,1.2135e+00,1.2723e+00,2.7398e+00,3.1098e+00,3.9920e+00,3.1026e+01,-4.4323e+02
-1.2368e-01,-1.1941e+00,1.2297e+00,6.5011e-01,3.0137e+00,2.7197e+00,3.9806e+00,3.1083e+01,-4.4084e+02
-3.2582e-01,-1.0033e+00,1.2211e+00,4.5239e-01,2.7069e+00,2.8886e+00,4.0168e+00,3.1027e+01,-4.4014e+02
-1.2080e-01,-1.1826e+00,1.2096e+00,5.6148e-01,2.8823e+00,2.8868e+00,3.9844e+00,3.1016e+01,-4.2679e+02
-1.1607e-01,-1.2870e+00,1.1933e+00,1.0229e+00,2.5885e+00,2.7786e+00,4.0433e+00,3.1002e+01,-4.4554e+02
-3.1367e-02,-1.2918e+00,1.2541e+00,5.8833e-01,2.8174e+00,2.8012e+00,4.0442e+00,3.1047e+01,-4.3849e+02
-6.3167e-02,-1.3518e+00,1.1736e+00,4.8248e-01,2.8201e+00,2.7719e+00,4.0013e+00,3.1006e+01,-4.3933e+02
-1.4488e-01,-1.1613e+00,1.2329e+00,7.5762e-01,2.8338e+00,2.7857e+00,4.0124e+00,3.1015e+01,-4.4115e+02
-1.4565e-01,-1.2357e+00,1.1912e+00,4.9808e-01,2.7775e+00,3.0890e+00,3.9775e+00,3.1039e+01,-4.3814e+02
-9.9315e-02,-1.2818e+00,1.1953e+00,1.0130e+00,2.8010e+00,2.9010e+00,3.9987e+00,3.1039e+01,-4.3846e+02
-1.9969e-01,-1.2089e+00,1.1719e+00,3.5113e-01,2.6819e+00,2.9264e+00,4.0086e+00,3.1008e+01,-4.4418e+02
-1.0335e-01,-1.1801e+00,1.2626e+00,9.9278e-01,2.8679e+00,2.7955e+00,4.0616e+00,3.1120e+01,-4.4205e+02
-7.9342e-02,-1.1177e+00,1.2510e+00,1.3529e+00,2.9569e+00,2.8481e+00,4.0407e+00,3.1132e+01,-4.4543e+02
-1.4487e-01,-1.2807e+00,1.1990e+00,7.8663e-01,2.7252e+00,3.0044e+00,3.9858e+00,3.1030e+01,-4.4467e+02
-8.7378e-03,-1.3703e+00,1.2163e+00,4.1032e-01,2.9596e+00,2.7919e+00,4.0039e+00,3.1069e+01,-4.3885e+02
-2.5010e-01,-1.1224e+00,1.2557e+00,9.5763e-01,2.7973e+00,2.9670e+00,4.0071e+00,3.1102e+01,-4.4412e+02
-7.2448e-02,-1.0628e+00,1.2224e+00,1.4608e+00,2.9495e+00,2.9484e+00,3.9890e+00,3.1034e+01,-4.2935e+02
-9.7947e-02,-1.0429e+00,1.2328e+00,1.4083e+00,3.0234e+00,2.7806e+00,4.0051e+00,3.1089e+01,-4.3909e+02
-1.9578e-01,-1.0577e+00,1.2273e+00,1.5218e+00,2.9892e+00,2.8093e+00,4.0144e+00,3.1145e+01,-4.4574e+02
-2.1153e-01,-1.1073e+00,1.2559e+00,8.7208e-01,2.8110e+00,2.8025e+00,4.0197e+00,3.1057e+01,-4.3095e+02
-4.1720e-02,-1.1604e+00,1.2411e+00,1.0915e+00,3.0555e+00,2.7635e+00,3.9958e+00,3.1090e+01,-4.3824e+02
-2.2011e-01,-1.2149e+00,1.2555e+00,6.8768e-01,2.6512e+00,2.8852e+00,4.0054e+00,3.1032e+01,-4.4154e+02
-2.6732e-01,-1.0400e+00,1.2352e+00,1.3122e+00,2.7824e+00,2.7196e+00,4.0170e+00,3.1051e+01,-4.4348e+02
-5.0453e-02,-1.0760e+00,1.2295e+00,1.9356e+00,2.7524e+00,2.7746e+00,4.0462e+00,3.1019e+01,-4.4124e+02
-1.2140e-01,-1.1543e+00,1.1845e+00,1.3138e+00,2.8578e+00,2.7590e+00,4.0137e+00,3.1033e+01,-4.3624e+02
-1.9842e-01,-1.1641e+00,1.2624e+00,3.7119e-01,2.9077e+00,2.7365e+00,4.0224e+00,3.1129e+01,-4.4186e+02
-8.0108e-02,-1.1114e+00,1.2631e+00,1.6095e+00,2.9372e+00,2.8796e+00,4.0160e+00,3.1090e+01,-4.4077e+02
-1.3284e-01,-1.1151e+00,1.2155e+00,8.6273e-01,2.9540e+00,2.7324e+00,4.0095e+00,3.1078e+01,-4.3223e+02
-1.4102e-01,-1.2421e+00,1.1114e+00,1.0039e+00,2.8936e+00,2.7995e+00,3.9978e+00,3.1062e+01,-4.4498e+02
