logfeh,logdust,logNpix,logage,dmod,logl
-1.7733e-01,-1.3618e+00,4.7507e+00,1.0151e+01,3.1096e+01,-2.0941e+02
-4.9795e-03,-1.7378e+00,4.6788e+00,1.0082e+01,3.0913e+01,-2.0549e+02
-1.0268e-01,-1.6403e+00,4.7255e+00,1.0133e+01,3.1023e+01,-2.1217e+02
1.8723e-01,-1.7395e+00,4.5349e+00,9.9322e+00,3.0718e+01,-2.0971e+02
-1.6126e-01,-1.3721e+00,4.7409e+00,1.0155e+01,3.1061e+01,-2.1161e+02
-3.9252e-01,-1.0480e+00,4.7713e+00,1.0189e+01,3.1085e+01,-1.8746e+02
-1.0836e-01,-1.5940e+00,4.6947e+00,1.0132e+01,3.0943e+01,-2.0384e+02
-1.3786e-01,-1.0906e+00,4.7067e+00,1.0008e+01,3.1144e+01,-2.1111e+02
-3.2065e-01,-1.1591e+00,4.7304e+00,1.0184e+01,3.0998e+01,-2.0958e+02
8.7215e-02,-1.9787e+00,4.5764e+00,1.0039e+01,3.0705e+01,-2.1190e+02
-5.6758e-02,-1.8941e+00,4.7207e+00,1.0165e+01,3.0998e+01,-2.0970e+02
1.5966e-02,-1.3136e+00,4.6576e+00,9.9875e+00,3.0987e+01,-2.1296e+02
1.6776e-01,-1.3794e+00,4.5391e+00,9.9245e+00,3.0778e+01,-2.0936e+02
8.5760e-02,-1.9586e+00,4.6453e+00,1.0069e+01,3.0877e+01,-2.0751e+02
-1.8233e-02,-1.7406e+00,4.6603e+00,1.0079e+01,3.0865e+01,-2.0101e+02
4.2268e-01,-1.9379e+00,4.4071e+00,9.8122e+00,3.0486e+01,-2.0977e+02
4.4392e-01,-1.7298e+00,4.3664e+00,9.7640e+00,3.0452e+01,-2.1232e+02
8.8479e-03,-1.7607e+00,4.7063e+00,1.0088e+01,3.0984e+01,-2.1064e+02
-7.9286e-02,-1.7988e+00,4.7074e+00,1.0130e+01,3.0973e+01,-2.0838e+02
3.4795e-01,-1.7150e+00,4.4121e+00,9.8649e+00,3.0451e+01,-2.1193e+02
-2.4982e-01,-1.1176e+00,4.7027e+00,1.0098e+01,3.1049e+01,-2.0756e+02
-2.1603e-01,-1.1951e+00,4.7162e+00,1.0126e+01,3.1018e+01,-2.1075e+02
-3.7977e-04,-1.7742e+00,4.7065e+00,1.0110e+01,3.0985e+01,-2.1304e+02
1.8244e-01,-1.7126e+00,4.5257e+00,9.9454e+00,3.0696e+01,-2.1241e+02
-9.8452e-02,-1.6727e+00,4.7582e+00,1.0131e+01,3.1103e+01,-2.0927e+02
-1.4017e-01,-1.8646e+00,4.7222e+00,1.0176e+01,3.0981e+01,-2.0334e+02
-2.6667e-01,-1.1892e+00,4.7147e+00,1.0158e+01,3.1011e+01,-2.1115e+02
-3.3122e-02,-1.5449e+00,4.6422e+00,1.0049e+01,3.0902e+01,-2.1039e+02
-3.4602e-01,-1.1368e+00,4.7694e+00,1.0183e+01,3.1097e+01,-2.0151e+02
-6.7829e-02,-1.8477e+00,4.6733e+00,1.0164e+01,3.0882e+01,-2.0516e+02
-6.9073e-02,-1.4867e+00,4.6926e+00,1.0096e+01,3.0971e+01,-2.0915e+02
-1.6072e-01,-1.2650e+00,4.7387e+00,1.0082e+01,3.1113e+01,-2.0868e+02
4.2693e-01,-1.6921e+00,4.3544e+00,9.7627e+00,3.0431e+01,-2.0916e+02
-1.5936e-01,-1.0629e+00,4.6764e+00,1.0021e+01,3.1074e+01,-2.1185e+02
-5.2584e-02,-1.9264e+00,4.7235e+00,1.0154e+01,3.1001e+01,-2.1250e+02
-3.9111e-01,-1.0489e+00,4.8203e+00,1.0182e+01,3.1205e+01,-1.9412e+02
-8.1860e-02,-1.2918e+00,4.6710e+00,1.0066e+01,3.0986e+01,-2.0518e+02
1.0020e-01,-1.4089e+00,4.5760e+00,9.9446e+00,3.0840e+01,-2.0785e+02
5.8261e-02,-1.4466e+00,4.5797e+00,9.9809e+00,3.0773e+01,-2.0940e+02
1.7967e-01,-1.9682e+00,4.5284e+00,9.9961e+00,3.0597e+01,-2.1079e+02
1.9441e-02,-1.7966e+00,4.6934e+00,1.0115e+01,3.0954e+01,-2.1255e+02
-3.7319e-01,-1.0166e+00,4.7585e+00,1.0157e+01,3.1092e+01,-2.0976e+02
1.2954e-01,-1.1866e+00,4.5287e+00,9.8660e+00,3.0834e+01,-2.0166e+02
-2.0203e-01,-1.1860e+00,4.7496e+00,1.0137e+01,3.1100e+01,-2.0579e+02
-1.7274e-01,-1.3581e+00,4.6851e+00,1.0157e+01,3.0925e+01,-2.0969e+02
3.8698e-02,-1.7818e+00,4.6719e+00,1.0084e+01,3.0898e+01,-2.0483e+02
-2.2709e-01,-1.3473e+00,4.7386e+00,1.0200e+01,3.1041e+01,-2.0324e+02
-1.5795e-01,-1.2573e+00,4.7295e+00,1.0085e+01,3.1089e+01,-2.0665e+02
1.2064e-01,-1.2930e+00,4.5466e+00,9.8875e+00,3.0813e+01,-2.0976e+02
-1.5290e-01,-1.1580e+00,4.6726e+00,1.0031e+01,3.1002e+01,-2.1162e+02
2.5651e-01,-1.6097e+00,4.5130e+00,9.8868e+00,3.0683e+01,-2.1211e+02
-2.6464e-01,-1.3345e+00,4.8144e+00,1.0178e+01,3.1228e+01,-2.0072e+02
-2.3407e-01,-1.1192e+00,4.7621e+00,1.0108e+01,3.1199e+01,-2.0762e+02
8.1579e-02,-1.1221e+00,4.5396e+00,9.8512e+00,3.0880e+01,-2.1305e+02
3.7547e-01,-1.9480e+00,4.4399e+00,9.8355e+00,3.0513e+01,-2.1251e+02
3.0226e-01,-1.8586e+00,4.4145e+00,9.8894e+00,3.0419e+01,-2.0775e+02
-3.9140e-01,-1.0377e+00,4.7623e+00,1.0185e+01,3.1059e+01,-2.0433e+02
3.7949e-01,-1.9606e+00,4.3882e+00,9.8418e+00,3.0381e+01,-2.0602e+02
4.3143e-01,-1.9297e+00,4.3664e+00,9.8099e+00,3.0376e+01,-2.0792e+02
-2.2957e-01,-1.1810e+00,4.7213e+00,1.0143e+01,3.1026e+01,-2.0654e+02
-3.1505e-01,-1.0975e+00,4.7473e+00,1.0150e+01,3.1081e+01,-1.9582e+02
1.6891e-01,-1.9352e+00,4.5718e+00,1.0019e+01,3.0711e+01,-2.1170e+02
-1.1414e-01,-1.3424e+00,4.7033e+00,1.0087e+01,3.1010e+01,-2.0437e+02
-1.1133e-01,-1.6239e+00,4.6820e+00,1.0147e+01,3.0916e+01,-2.0738e+02
3.7020e-01,-1.8508e+00,4.3950e+00,9.8514e+00,3.0398e+01,-2.1298e+02
-2.6158e-01,-1.0213e+00,4.7136e+00,1.0058e+01,3.1127e+01,-2.0092e+02
-1.2280e-01,-1.5452e+00,4.6793e+00,1.0141e+01,3.0906e+01,-2.0804e+02
-1.8094e-01,-1.3551e+00,4.6737e+00,1.0156e+01,3.0903e+01,-2.1228e+02
-9.1801e-02,-1.6550e+00,4.7215e+00,1.0145e+01,3.1002e+01,-2.1169e+02
-9.9468e-02,-1.6776e+00,4.7038e+00,1.0155e+01,3.0965e+01,-2.0639e+02
1.2412e-01,-1.1824e+00,4.5091e+00,9.8365e+00,3.0788e+01,-2.1181e+02
-1.3723e-01,-1.3050e+00,4.7197e+00,1.0085e+01,3.1059e+01,-2.0671e+02
1.6383e-01,-1.8424e+00,4.5848e+00,9.9764e+00,3.0741e+01,-2.1054e+02
-7.6236e-02,-1.8065e+00,4.7041e+00,1.0133e+01,3.0961e+01,-2.1261e+02
-9.0683e-02,-1.6965e+00,4.7282e+00,1.0152e+01,3.1026e+01,-2.0979e+02
1.8929e-01,-1.7800e+00,4.5680e+00,9.9549e+00,3.0802e+01,-2.0905e+02
-1.5761e-01,-1.2484e+00,4.6915e+00,1.0109e+01,3.0990e+01,-2.1107e+02
7.3976e-02,-1.8597e+00,4.6097e+00,1.0056e+01,3.0792e+01,-2.0653e+02
1.6888e-01,-1.6597e+00,4.5370e+00,9.9542e+00,3.0727e+01,-2.0920e+02
-3.1440e-01,-1.1004e+00,4.7822e+00,1.0148e+01,3.1172e+01,-1.9172e+02
-1.4550e-01,-1.4394e+00,4.6829e+00,1.0175e+01,3.0916e+01,-2.0505e+02
-2.7463e-01,-1.3549e+00,4.7967e+00,1.0181e+01,3.1190e+01,-2.0667e+02
3.2146e-02,-1.7669e+00,4.6922e+00,1.0101e+01,3.0948e+01,-2.1230e+02
-2.9844e-01,-1.2029e+00,4.7642e+00,1.0145e+01,3.1140e+01,-2.0764e+02
-1.3242e-01,-1.9000e+00,4.7112e+00,1.0181e+01,3.0950e+01,-1.9768e+02
-7.9562e-02,-1.2902e+00,4.6999e+00,1.0074e+01,3.1057e+01,-2.0718e+02
9.1327e-02,-1.9818e+00,4.5730e+00,1.0062e+01,3.0691e+01,-2.1033e+02
3.7493e-02,-1.4911e+00,4.6607e+00,1.0040e+01,3.0942e+01,-2.1263e+02
-1.7850e-01,-1.1256e+00,4.6691e+00,1.0041e+01,3.1002e+01,-2.0366e+02
1.4143e-01,-1.7339e+00,4.5567e+00,9.9801e+00,3.0685e+01,-2.1030e+02
4.1022e-01,-1.5972e+00,4.3572e+00,9.7465e+00,3.0440e+01,-2.1011e+02
-1.0444e-01,-1.5986e+00,4.7436e+00,1.0138e+01,3.1062e+01,-2.0450e+02
3.4179e-01,-1.7114e+00,4.4014e+00,9.8680e+00,3.0427e+01,-2.1106e+02
2.1482e-01,-1.5858e+00,4.4971e+00,9.9243e+00,3.0641e+01,-2.0579e+02
2.9555e-01,-1.6111e+00,4.4955e+00,9.8865e+00,3.0640e+01,-2.0947e+02
4.9341e-02,-1.7967e+00,4.6395e+00,1.0091e+01,3.0820e+01,-2.0879e+02
-1.0666e-01,-1.6286e+00,4.7170e+00,1.0139e+01,3.0998e+01,-2.0480e+02
-9.0251e-02,-1.2743e+00,4.7038e+00,1.0063e+01,3.1072e+01,-2.1299e+02
-3.1432e-01,-1.0457e+00,4.7230e+00,1.0098e+01,3.1109e+01,-2.0024e+02
-1.6177e-01,-1.1418e+00,4.7183e+00,1.0045e+01,3.1119e+01,-2.1187e+02
-3.5812e-01,-1.0012e+00,4.7728e+00,1.0079e+01,3.1237e+01,-2.0812e+02
-1.4460e-01,-1.8341e+00,4.7460e+00,1.0180e+01,3.1045e+01,-2.0377e+02
-5.5281e-02,-1.9884e+00,4.7181e+00,1.0153e+01,3.0994e+01,-2.0619e+02
-3.9532e-01,-1.0446e+00,4.7724e+00,1.0184e+01,3.1090e+01,-2.0546e+02
3.1177e-01,-1.9160e+00,4.4495e+00,9.8766e+00,3.0503e+01,-2.0340e+02
1.0956e-01,-1.2817e+00,4.5560e+00,9.9034e+00,3.0842e+01,-2.1136e+02
2.1316e-01,-1.6187e+00,4.4884e+00,9.9022e+00,3.0623e+01,-2.1176e+02
1.0121e-01,-1.6007e+00,4.5786e+00,1.0017e+01,3.0759e+01,-2.1084e+02
-6.8010e-02,-1.8672e+00,4.7279e+00,1.0150e+01,3.1018e+01,-2.0899e+02
-1.7014e-01,-1.1250e+00,4.7024e+00,1.0047e+01,3.1081e+01,-2.1154e+02
-2.4229e-01,-1.1938e+00,4.7621e+00,1.0145e+01,3.1128e+01,-2.1236e+02
-2.1223e-04,-1.8016e+00,4.6935e+00,1.0076e+01,3.0956e+01,-2.1120e+02
-2.3893e-01,-1.3553e+00,4.7737e+00,1.0179e+01,3.1132e+01,-2.0120e+02
-7.6678e-02,-1.7386e+00,4.7480e+00,1.0168e+01,3.1070e+01,-2.0999e+02
-3.4178e-01,-1.0733e+00,4.7985e+00,1.0149e+01,3.1208e+01,-2.1178e+02
-8.8611e-02,-1.4166e+00,4.6627e+00,1.0102e+01,3.0898e+01,-2.0809e+02
1.9760e-02,-1.5029e+00,4.6403e+00,1.0028e+01,3.0893e+01,-2.1156e+02
2.3433e-02,-1.7596e+00,4.6787e+00,1.0084e+01,3.0913e+01,-2.0533e+02
-5.8945e-02,-1.8370e+00,4.7040e+00,1.0151e+01,3.0953e+01,-2.0839e+02
-2.5301e-02,-1.7049e+00,4.6309e+00,1.0108e+01,3.0791e+01,-2.1173e+02
3.6972e-01,-1.8776e+00,4.4430e+00,9.8521e+00,3.0522e+01,-2.1016e+02
6.3236e-02,-1.7881e+00,4.6471e+00,1.0070e+01,3.0888e+01,-2.0463e+02
-3.0451e-01,-1.1032e+00,4.7682e+00,1.0162e+01,3.1137e+01,-2.0754e+02
-9.5380e-02,-1.1444e+00,4.6327e+00,1.0006e+01,3.0944e+01,-2.1187e+02
-2.3667e-01,-1.3497e+00,4.7869e+00,1.0192e+01,3.1164e+01,-2.0719e+02
4.4691e-02,-1.7538e+00,4.6622e+00,1.0098e+01,3.0872e+01,-2.0328e+02
-3.2165e-02,-1.7251e+00,4.6683e+00,1.0084e+01,3.0884e+01,-2.0509e+02
-8.2943e-02,-1.7043e+00,4.7013e+00,1.0140e+01,3.0954e+01,-2.0642e+02
-2.5903e-01,-1.1835e+00,4.8123e+00,1.0141e+01,3.1256e+01,-2.1279e+02
-1.3203e-01,-1.4755e+00,4.7032e+00,1.0135e+01,3.0964e+01,-2.0979e+02
5.7315e-02,-1.4382e+00,4.5899e+00,9.9817e+00,3.0800e+01,-2.1142e+02
4.0810e-01,-1.5940e+00,4.3620e+00,9.7552e+00,3.0454e+01,-2.1257e+02
-1.2490e-01,-1.9743e+00,4.7402e+00,1.0181e+01,3.1023e+01,-1.8657e+02
-2.6508e-01,-1.3288e+00,4.7519e+00,1.0182e+01,3.1069e+01,-1.9931e+02
3.1391e-01,-1.9832e+00,4.4582e+00,9.9062e+00,3.0527e+01,-1.9990e+02
2.5050e-02,-1.5305e+00,4.6507e+00,1.0052e+01,3.0922e+01,-2.1142e+02
-9.2880e-02,-1.6786e+00,4.7242e+00,1.0125e+01,3.1013e+01,-2.1077e+02
-9.8908e-02,-1.6260e+00,4.7187e+00,1.0129e+01,3.1000e+01,-2.1073e+02
