logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
2.5140e-01,-7.3910e-01,2.0671e+00,2.3566e+00,5.2661e-01,3.7969e+00,2.8276e+00,-4.1264e+02
2.4009e-01,-1.1765e+00,1.9766e+00,2.4303e+00,2.2102e+00,2.1556e+00,3.9904e+00,-4.1295e+02
1.6079e-01,-6.0264e-01,2.0169e+00,2.6654e+00,2.2282e+00,2.9905e+00,3.8677e+00,-4.0458e+02
2.6416e-01,-6.0129e-01,2.0478e+00,2.3873e+00,3.2183e+00,3.4281e+00,3.0557e+00,-4.0100e+02
1.7605e-01,-1.2522e+00,1.9338e+00,2.4544e+00,2.1829e+00,1.4860e+00,3.9693e+00,-3.9346e+02
1.7988e-01,-1.0669e+00,1.9939e+00,2.4473e+00,2.3168e+00,2.0131e+00,3.9648e+00,-4.1270e+02
2.2492e-01,-6.8104e-01,2.1141e+00,2.1984e+00,2.9428e+00,3.2897e+00,3.7271e+00,-4.0457e+02
1.8110e-01,-9.6323e-01,2.0410e+00,2.2159e+00,1.9333e+00,3.6821e+00,3.3750e+00,-4.0665e+02
1.7485e-01,-9.7385e-01,2.0321e+00,2.1639e+00,2.5320e+00,3.7465e+00,2.4769e+00,-4.1138e+02
1.9914e-01,-1.3157e+00,1.9520e+00,2.4032e+00,7.2216e-01,3.2857e+00,3.8405e+00,-3.8277e+02
2.6205e-01,-5.8080e-01,2.1447e+00,2.0964e+00,3.2172e+00,3.2581e+00,3.4974e+00,-3.9856e+02
1.9247e-01,-8.0380e-01,2.0050e+00,2.4210e+00,2.4389e+00,3.7565e+00,2.3101e+00,-4.1181e+02
1.8054e-01,-1.0885e+00,2.0275e+00,2.0991e+00,3.0270e+00,1.9285e+00,3.8361e+00,-4.1011e+02
1.0931e-01,-9.6983e-01,1.9727e+00,2.4883e+00,1.9972e+00,2.7555e+00,3.9149e+00,-4.0403e+02
2.9420e-01,-5.1148e-01,2.1004e+00,2.5640e+00,2.1364e+00,3.3070e+00,3.8487e+00,-4.1108e+02
1.9605e-01,-1.8820e+00,1.9268e+00,2.3490e+00,9.0510e-01,3.3795e+00,3.7969e+00,-4.0218e+02
2.4786e-01,-6.2310e-01,2.0258e+00,2.6789e+00,1.6158e+00,1.4541e+00,3.9990e+00,-3.8166e+02
2.7912e-01,-9.8664e-01,2.0153e+00,2.2993e+00,7.3072e-01,3.7747e+00,3.0753e+00,-4.0023e+02
2.0272e-01,-7.6253e-01,2.0696e+00,2.4586e+00,1.7703e+00,3.1552e+00,3.9227e+00,-4.0172e+02
2.5872e-01,-6.5911e-01,2.0248e+00,2.4858e+00,3.1531e+00,2.7505e+00,3.7009e+00,-3.8611e+02
2.4677e-01,-7.7245e-01,2.0372e+00,1.9717e+00,3.3962e+00,2.9279e+00,3.2272e+00,-4.0902e+02
2.7498e-01,-7.6839e-01,2.0520e+00,2.3326e+00,2.4505e+00,3.7785e+00,1.8618e+00,-4.0965e+02
2.2005e-01,-5.8750e-01,2.0394e+00,2.6753e+00,1.9524e+00,1.4378e+00,4.0001e+00,-3.8194e+02
2.9171e-01,-7.5248e-01,2.0052e+00,2.4932e+00,1.3167e+00,3.8087e+00,2.2626e+00,-4.1242e+02
2.2490e-01,-1.0167e+00,1.9902e+00,2.3838e+00,1.8527e+00,3.7237e+00,3.2350e+00,-4.0669e+02
2.5364e-01,-5.5487e-01,2.0153e+00,2.7392e+00,2.0884e+00,2.7134e+00,3.9340e+00,-4.0853e+02
9.2378e-02,-1.7903e+00,1.9151e+00,2.3864e+00,2.2628e+00,1.5715e+00,3.9417e+00,-4.1003e+02
2.6167e-01,-8.7388e-01,2.0184e+00,2.2025e+00,3.0701e+00,3.6265e+00,2.4270e+00,-4.0668e+02
1.6347e-01,-1.2263e+00,1.9825e+00,2.2345e+00,1.1420e+00,3.7831e+00,2.4839e+00,-4.1248e+02
1.2932e-01,-1.6790e+00,1.8875e+00,2.4312e+00,2.5507e+00,1.4013e+00,3.9181e+00,-4.0815e+02
1.9234e-01,-7.4509e-01,1.9527e+00,2.6463e+00,2.2739e+00,3.1004e+00,3.8394e+00,-4.0725e+02
2.5701e-01,-8.9333e-01,2.0371e+00,2.3669e+00,1.7602e+00,3.6490e+00,3.5395e+00,-4.0140e+02
2.1297e-01,-7.3272e-01,2.0652e+00,2.2776e+00,2.9594e+00,3.5947e+00,3.2596e+00,-4.0053e+02
1.8407e-01,-7.7800e-01,1.9736e+00,2.6303e+00,2.1587e+00,1.9980e+00,3.9527e+00,-3.9252e+02
1.6358e-01,-7.9490e-01,2.0786e+00,2.2712e+00,2.9333e+00,1.5612e+00,3.8712e+00,-3.9834e+02
3.0964e-01,-6.1336e-01,2.0482e+00,2.6792e+00,1.2525e+00,2.7103e+00,3.9724e+00,-3.9961e+02
2.3885e-01,-7.9992e-01,2.0524e+00,5.4138e-01,3.5158e+00,2.4824e+00,2.1266e+00,-4.0492e+02
2.2568e-01,-6.0999e-01,2.1268e+00,2.1727e+00,3.0544e+00,3.6168e+00,2.9797e+00,-4.0822e+02
1.9338e-01,-1.4388e+00,1.9198e+00,2.4229e+00,1.3016e+00,3.2359e+00,3.8527e+00,-4.0640e+02
2.5193e-01,-6.7366e-01,2.0759e+00,2.5445e+00,6.3333e-01,1.4592e+00,4.0311e+00,-3.8614e+02
2.1634e-01,-8.8319e-01,2.0503e+00,2.2323e+00,1.5647e+00,3.8146e+00,2.5580e+00,-4.0927e+02
1.8243e-01,-7.4871e-01,2.0207e+00,2.5475e+00,2.0054e+00,1.6611e+00,3.9768e+00,-4.0142e+02
2.2550e-01,-9.2318e-01,1.9900e+00,2.3525e+00,3.0800e+00,1.6371e+00,3.8294e+00,-3.9750e+02
1.7385e-01,-1.4848e+00,1.9609e+00,2.3950e+00,6.6558e-01,1.8880e+00,3.9936e+00,-4.0339e+02
2.8701e-01,-6.1409e-01,2.0343e+00,2.6486e+00,1.2015e+00,3.5185e+00,3.6909e+00,-3.9867e+02
1.8383e-01,-5.6600e-01,2.1487e+00,2.4520e+00,1.4219e+00,2.6558e+00,3.9883e+00,-4.0463e+02
2.3994e-01,-5.1542e-01,2.1455e+00,2.1830e+00,3.2755e+00,3.3495e+00,3.2168e+00,-4.0143e+02
2.4108e-01,-6.9367e-01,2.0615e+00,2.4090e+00,7.1406e-01,3.7760e+00,3.1031e+00,-4.0235e+02
2.4717e-01,-5.6221e-01,2.0614e+00,2.5857e+00,1.8726e+00,3.6288e+00,3.5126e+00,-4.0605e+02
2.4275e-01,-9.8831e-01,1.9768e+00,2.4032e+00,2.3719e+00,3.7064e+00,3.1545e+00,-4.1099e+02
2.9795e-01,-7.7393e-01,2.1116e+00,2.1783e+00,2.8887e+00,1.8733e+00,3.9388e+00,-4.1238e+02
2.5090e-01,-7.5929e-01,2.0879e+00,2.2340e+00,2.2859e+00,3.7986e+00,2.3780e+00,-4.0488e+02
2.0613e-01,-6.8414e-01,1.9733e+00,2.5843e+00,3.0792e+00,1.5591e+00,3.7947e+00,-4.0756e+02
1.9360e-01,-8.8733e-01,1.9826e+00,2.3382e+00,2.8442e+00,3.6732e+00,2.4516e+00,-4.0764e+02
2.1969e-01,-5.6166e-01,2.1300e+00,2.4269e+00,2.5837e+00,3.5854e+00,3.5660e+00,-3.9722e+02
2.0028e-01,-7.8207e-01,2.0225e+00,2.5207e+00,1.2616e+00,2.6470e+00,3.9944e+00,-4.1191e+02
1.0601e-01,-8.7618e-01,2.0018e+00,2.5031e+00,1.6565e+00,1.7460e+00,3.9650e+00,-4.1073e+02
2.2645e-01,-6.1257e-01,2.0457e+00,2.6250e+00,1.4725e+00,2.6621e+00,3.9827e+00,-3.8116e+02
2.3475e-01,-7.5815e-01,2.0935e+00,2.4052e+00,1.8154e+00,2.1132e+00,4.0228e+00,-3.9243e+02
2.6398e-01,-6.8073e-01,2.1068e+00,2.3488e+00,2.8110e+00,2.9906e+00,3.8716e+00,-3.9063e+02
1.6478e-01,-1.5442e+00,1.9178e+00,2.4024e+00,2.4615e+00,1.8055e+00,3.9408e+00,-3.9847e+02
2.1350e-01,-1.0208e+00,1.9556e+00,2.4886e+00,2.6906e+00,2.9730e+00,3.8551e+00,-4.0232e+02
2.3061e-01,-5.1227e-01,2.0691e+00,2.6379e+00,2.9139e+00,2.7682e+00,3.8318e+00,-3.9310e+02
1.8882e-01,-5.7094e-01,2.0962e+00,2.5924e+00,1.3209e+00,2.2831e+00,3.9848e+00,-3.8121e+02
1.4368e-01,-1.2262e+00,1.9523e+00,2.4396e+00,1.2378e+00,2.3611e+00,3.9690e+00,-4.0714e+02
2.6194e-01,-5.7032e-01,2.1228e+00,2.3038e+00,3.0917e+00,3.4043e+00,3.4976e+00,-3.9092e+02
2.5864e-01,-9.5305e-01,1.9727e+00,2.3757e+00,2.7229e+00,3.6806e+00,2.9901e+00,-4.0712e+02
2.5926e-01,-5.8533e-01,1.9936e+00,2.6956e+00,2.7803e+00,2.4378e+00,3.8796e+00,-4.0668e+02
1.8648e-01,-5.5904e-01,2.0780e+00,2.5883e+00,2.7673e+00,2.8721e+00,3.8328e+00,-4.0776e+02
1.4033e-01,-1.1631e+00,2.0115e+00,2.3803e+00,5.7940e-01,2.2553e+00,3.9814e+00,-4.1153e+02
2.9522e-01,-6.2610e-01,2.0411e+00,2.5643e+00,1.8617e+00,3.5285e+00,3.6957e+00,-4.0034e+02
2.3461e-01,-7.2480e-01,2.1024e+00,2.3237e+00,2.6187e+00,3.0661e+00,3.8977e+00,-4.0438e+02
2.4876e-01,-5.8600e-01,2.0879e+00,2.5017e+00,6.2230e-01,3.7882e+00,2.9093e+00,-3.7918e+02
2.5191e-01,-6.0118e-01,2.0259e+00,2.5206e+00,3.1024e+00,3.1827e+00,3.5932e+00,-4.0589e+02
2.6112e-01,-9.1060e-01,2.0054e+00,2.4894e+00,2.4132e+00,1.9497e+00,3.9831e+00,-4.0065e+02
2.9826e-01,-8.1908e-01,2.0542e+00,2.4574e+00,8.1176e-01,3.4362e+00,3.7941e+00,-3.9778e+02
2.1911e-01,-7.5548e-01,2.0625e+00,2.4541e+00,1.0019e+00,3.6289e+00,3.5760e+00,-3.9377e+02
