logfeh,logdust,logNpix,tau,dmod,logl
-2.6642e-01,-1.1532e+00,4.6346e+00,1.9211e+00,3.0894e+01,-5.2494e+01
-8.3234e-02,-1.4323e+00,4.5592e+00,2.2174e+00,3.0658e+01,-5.1016e+01
-2.3424e-01,-1.1312e+00,4.6391e+00,2.1301e+00,3.0913e+01,-4.8253e+01
-1.6266e-01,-1.2711e+00,4.5922e+00,2.2939e+00,3.0778e+01,-5.2464e+01
-2.8435e-01,-1.1226e+00,4.6385e+00,2.2385e+00,3.0917e+01,-4.8926e+01
-2.6962e-01,-1.1250e+00,4.6314e+00,2.2109e+00,3.0898e+01,-5.1993e+01
-2.8740e-01,-1.1042e+00,4.6738e+00,2.4534e+00,3.1018e+01,-5.4824e+01
-1.3975e-01,-1.3379e+00,4.5726e+00,2.1146e+00,3.0710e+01,-4.2529e+01
-1.5860e-01,-1.2661e+00,4.6244e+00,2.3153e+00,3.0855e+01,-5.4102e+01
-2.6501e-01,-1.1160e+00,4.6540e+00,2.3725e+00,3.0966e+01,-4.5843e+01
-8.1595e-02,-1.4113e+00,4.5456e+00,2.3251e+00,3.0627e+01,-5.4894e+01
-2.1566e-01,-1.1831e+00,4.6401e+00,8.0808e-01,3.0888e+01,-5.4461e+01
-1.7638e-01,-1.2479e+00,4.6198e+00,2.2468e+00,3.0848e+01,-4.5192e+01
-1.6799e-01,-1.2359e+00,4.6088e+00,2.3963e+00,3.0822e+01,-5.2714e+01
-2.5521e-01,-1.1217e+00,4.6288e+00,2.3502e+00,3.0903e+01,-4.8724e+01
-1.3009e-01,-1.2875e+00,4.5891e+00,2.5054e+00,3.0766e+01,-5.2576e+01
-1.2256e-01,-1.3910e+00,4.5821e+00,2.0039e+00,3.0724e+01,-5.0820e+01
-1.3884e-01,-1.2535e+00,4.5845e+00,2.5648e+00,3.0759e+01,-5.2108e+01
-2.2743e-01,-1.1487e+00,4.6269e+00,2.0621e+00,3.0883e+01,-5.4487e+01
-2.3474e-01,-1.1077e+00,4.6778e+00,2.4607e+00,3.1031e+01,-5.2598e+01
-2.1559e-01,-1.1463e+00,4.6252e+00,2.0711e+00,3.0879e+01,-5.4610e+01
-1.7711e-01,-1.2256e+00,4.6158e+00,2.3517e+00,3.0842e+01,-5.0437e+01
-8.9518e-02,-1.3678e+00,4.5819e+00,2.4663e+00,3.0730e+01,-5.3223e+01
-1.9075e-01,-1.2050e+00,4.6171e+00,2.4124e+00,3.0855e+01,-5.3363e+01
-2.7251e-01,-1.1847e+00,4.6351e+00,1.1156e+00,3.0879e+01,-5.4450e+01
-2.0724e-01,-1.1471e+00,4.6455e+00,2.0932e+00,3.0931e+01,-5.3501e+01
-2.8356e-01,-1.1396e+00,4.6383e+00,2.1526e+00,3.0916e+01,-4.7683e+01
-2.5538e-01,-1.1337e+00,4.6546e+00,2.2128e+00,3.0961e+01,-4.9388e+01
-1.4541e-01,-1.3091e+00,4.5809e+00,2.2261e+00,3.0740e+01,-5.2204e+01
-1.0295e-01,-1.3555e+00,4.5788e+00,2.4551e+00,3.0730e+01,-5.3445e+01
-8.0217e-02,-1.4494e+00,4.5529e+00,2.1890e+00,3.0639e+01,-5.3789e+01
-2.2958e-01,-1.1422e+00,4.6409e+00,2.1909e+00,3.0925e+01,-5.3270e+01
-1.5878e-01,-1.3143e+00,4.5943e+00,1.9751e+00,3.0765e+01,-5.0564e+01
-1.6927e-01,-1.3138e+00,4.5766e+00,1.7601e+00,3.0718e+01,-5.3364e+01
-2.8700e-01,-1.1098e+00,4.6624e+00,2.4231e+00,3.0990e+01,-4.8140e+01
-1.5196e-01,-1.3228e+00,4.5749e+00,2.0930e+00,3.0721e+01,-5.2205e+01
-2.7321e-01,-1.1342e+00,4.6516e+00,2.1890e+00,3.0949e+01,-4.9269e+01
