logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.1709e-01,-1.2451e+00,1.6728e+00,2.2469e+00,5.2067e-01,3.4572e+00,3.0425e+00,2.9068e+01,-6.9016e+02
1.5115e-01,-1.5963e+00,1.7198e+00,1.4801e+00,2.0492e+00,3.4435e+00,2.6424e+00,2.8850e+01,-9.2085e+02
2.2389e-01,-1.0590e+00,1.5608e+00,2.4916e+00,2.0341e+00,2.1722e+00,3.7110e+00,2.9111e+01,-4.7813e+02
7.6118e-02,-1.9658e+00,1.7020e+00,1.2031e+00,1.8609e+00,3.2754e+00,3.2105e+00,2.8826e+01,-9.6459e+02
2.2945e-01,-1.1367e+00,1.4952e+00,1.7222e+00,2.8828e+00,2.6042e+00,2.7741e+00,2.8477e+01,-7.4499e+02
2.1231e-01,-1.3902e+00,1.6131e+00,1.7545e+00,3.1095e+00,2.1576e+00,3.0283e+00,2.8887e+01,-6.9429e+02
7.5817e-02,-1.6674e+00,1.6877e+00,2.4302e+00,3.2208e+00,1.8547e+00,3.5182e+00,2.9640e+01,-7.8549e+02
2.4203e-01,-1.3357e+00,1.5793e+00,1.8818e+00,2.6258e+00,3.1962e+00,2.9495e+00,2.8779e+01,-8.6032e+02
2.5832e-02,-1.4879e+00,1.6194e+00,2.3215e+00,4.1828e-01,3.5447e+00,2.7944e+00,2.9240e+01,-8.9464e+02
2.1468e-01,-1.5927e+00,1.5717e+00,2.1954e+00,2.3776e+00,2.4261e+00,3.6204e+00,2.8947e+01,-6.0440e+02
1.8407e-01,-1.8122e+00,1.4449e+00,2.2696e+00,2.3477e+00,2.2918e+00,3.4682e+00,2.8740e+01,-7.1737e+02
1.4796e-01,-1.7346e+00,1.2714e+00,2.4383e+00,1.6727e+00,1.8111e+00,3.5599e+00,2.8837e+01,-8.1469e+02
-7.6049e-01,-1.6349e+00,1.6193e+00,2.0031e+00,4.6579e-01,2.2357e+00,3.6477e+00,2.9176e+01,-9.3369e+02
1.6115e-01,-1.0248e+00,1.4769e+00,2.3820e+00,1.8657e+00,3.3215e+00,2.9354e+00,2.8869e+01,-6.2752e+02
2.4128e-01,-1.6662e+00,1.5340e+00,2.2833e+00,2.4362e+00,2.2936e+00,3.6342e+00,2.8991e+01,-5.1422e+02
-3.4052e-02,-1.2845e+00,1.4961e+00,2.1804e+00,1.3188e+00,2.3330e+00,3.5485e+00,2.8726e+01,-7.5886e+02
8.2453e-03,-1.9665e+00,1.7067e+00,2.2888e+00,1.1748e+00,2.5058e+00,3.8103e+00,2.9365e+01,-7.5265e+02
1.8804e-01,-1.0187e+00,1.6767e+00,2.1069e+00,7.3535e-01,3.4257e+00,2.6429e+00,2.8855e+01,-6.5828e+02
3.4861e-02,-1.5958e+00,1.3618e+00,2.2076e+00,2.6260e+00,3.2392e+00,2.6256e+00,2.8925e+01,-9.6688e+02
2.0129e-01,-1.1746e+00,1.3932e+00,2.3126e+00,1.3397e+00,2.1587e+00,3.5205e+00,2.8585e+01,-5.4035e+02
1.3304e-01,-1.6931e+00,1.6639e+00,2.5194e+00,2.1265e+00,3.3398e+00,3.6182e+00,2.9546e+01,-6.7561e+02
2.3581e-01,-1.1551e+00,8.9021e-01,2.4505e+00,2.0833e+00,2.8895e+00,3.2296e+00,2.8622e+01,-7.8784e+02
9.3497e-02,-1.9702e+00,1.5285e+00,2.5312e+00,2.0091e+00,3.4889e+00,3.1661e+00,2.9387e+01,-8.1639e+02
1.0388e-01,-1.6312e+00,1.4077e+00,2.1855e+00,2.2708e+00,2.2484e+00,3.4696e+00,2.8716e+01,-7.3481e+02
1.5375e-02,-1.9558e+00,1.5334e+00,1.8381e+00,3.7676e-01,2.1813e+00,3.4823e+00,2.8504e+01,-9.0417e+02
3.5721e-02,-1.7377e+00,1.6710e+00,2.3024e+00,1.9327e+00,1.9706e+00,3.6891e+00,2.9099e+01,-8.4353e+02
1.8230e-01,-1.5946e+00,1.0902e+00,2.3605e+00,2.2079e+00,1.6273e+00,3.4976e+00,2.8670e+01,-8.5946e+02
-1.0702e-01,-1.3887e+00,1.5033e+00,2.3121e+00,6.1712e-01,2.3505e+00,3.6161e+00,2.8972e+01,-8.2851e+02
3.0753e-02,-1.3347e+00,1.5859e+00,2.3981e+00,9.9278e-01,2.1918e+00,3.6945e+00,2.9082e+01,-8.5561e+02
-2.3647e-02,-1.5339e+00,1.7061e+00,2.4450e+00,1.2751e+00,1.9334e+00,3.8087e+00,2.9398e+01,-5.2863e+02
1.7832e-01,-1.3163e+00,1.4641e+00,2.4269e+00,2.3713e+00,2.6693e+00,3.5873e+00,2.9099e+01,-8.3381e+02
2.4191e-01,-1.1531e+00,1.6153e+00,1.7655e+00,2.4688e+00,2.8971e+00,3.3531e+00,2.8634e+01,-8.9459e+02
-3.7415e-02,-1.0820e+00,1.6487e+00,2.0448e+00,9.0571e-01,1.9879e+00,3.6485e+00,2.8830e+01,-9.3852e+02
2.4896e-01,-1.9087e+00,1.3097e+00,2.1904e+00,2.1888e+00,3.1324e+00,2.9723e+00,2.8546e+01,-7.1140e+02
1.4380e-01,-1.7299e+00,1.6156e+00,2.2922e+00,1.1242e+00,3.0142e+00,3.6499e+00,2.9172e+01,-7.7353e+02
7.7406e-02,-1.9149e+00,1.4804e+00,2.4503e+00,2.5230e+00,3.1549e+00,3.5101e+00,2.9346e+01,-9.0524e+02
-3.3855e-01,-1.4849e+00,1.7288e+00,1.9903e+00,5.7831e-01,1.7730e+00,3.6592e+00,2.9076e+01,-8.9974e+02
4.6032e-02,-1.2812e+00,1.6055e+00,2.3569e+00,1.6156e+00,2.5755e+00,3.6689e+00,2.9090e+01,-8.0739e+02
1.9925e-01,-1.5148e+00,1.4559e+00,2.0136e+00,2.2468e+00,2.0723e+00,3.3897e+00,2.8400e+01,-8.1008e+02
-8.1810e-03,-1.8136e+00,1.4772e+00,1.9195e+00,1.1414e+00,2.2234e+00,3.4275e+00,2.8392e+01,-9.4832e+02
7.5842e-02,-1.6597e+00,1.6129e+00,2.3947e+00,1.4163e+00,2.8451e+00,3.7251e+00,2.9262e+01,-8.0988e+02
5.7239e-02,-1.8498e+00,1.4092e+00,2.5432e+00,1.9656e+00,3.0646e+00,3.6086e+00,2.9324e+01,-8.5374e+02
2.2169e-01,-1.5545e+00,1.4027e+00,2.3424e+00,3.0784e+00,2.5556e+00,3.2948e+00,2.9190e+01,-9.5740e+02
1.4277e-01,-1.2167e+00,1.1582e+00,2.1936e+00,4.1542e-01,1.8786e+00,3.4219e+00,2.8320e+01,-9.3192e+02
-1.9145e-02,-1.3140e+00,1.3824e+00,1.9801e+00,2.1913e+00,3.1239e+00,2.7779e+00,2.8476e+01,-9.6660e+02
1.5068e-02,-1.9428e+00,1.6689e+00,2.4631e+00,2.7176e+00,2.4585e+00,3.7295e+00,2.9564e+01,-9.0242e+02
1.1597e-01,-1.5247e+00,1.6818e+00,2.3318e+00,2.6664e+00,3.1687e+00,3.3552e+00,2.9262e+01,-7.8432e+02
3.8162e-02,-1.7868e+00,1.5961e+00,2.5933e+00,6.3931e-01,2.0970e+00,3.8200e+00,2.9476e+01,-6.9662e+02
2.4093e-01,-1.9545e+00,1.6951e+00,1.7440e+00,2.1716e+00,3.4269e+00,2.9532e+00,2.8906e+01,-7.1419e+02
9.1504e-02,-1.8022e+00,1.3036e+00,2.0979e+00,2.1926e+00,3.1229e+00,2.6931e+00,2.8499e+01,-8.6507e+02
2.0071e-01,-1.6907e+00,1.7261e+00,2.4864e+00,2.3753e+00,2.7119e+00,3.8297e+00,2.9490e+01,-5.2506e+02
1.4181e-01,-1.8104e+00,1.6347e+00,2.5738e+00,2.8626e+00,3.0604e+00,3.5876e+00,2.9565e+01,-7.8514e+02
2.4781e-01,-1.9661e+00,1.7220e+00,2.2754e+00,2.6242e+00,2.8287e+00,3.6796e+00,2.9229e+01,-7.6697e+02
2.1876e-01,-1.3855e+00,1.4308e+00,2.3816e+00,2.8155e+00,1.9887e+00,3.4676e+00,2.9015e+01,-5.7708e+02
-8.6420e-01,-1.8510e+00,1.7178e+00,1.0169e+00,2.3761e+00,3.1492e+00,3.5185e+00,2.9362e+01,-8.9646e+02
2.2889e-01,-1.2364e+00,1.5638e+00,2.3581e+00,2.4808e+00,2.8867e+00,3.4367e+00,2.8901e+01,-9.0849e+02
1.2900e-01,-1.3641e+00,1.6381e+00,2.3821e+00,2.2628e+00,2.8700e+00,3.6435e+00,2.9190e+01,-6.0868e+02
1.0931e-01,-1.7271e+00,1.3626e+00,1.8726e+00,1.7768e+00,1.7037e+00,3.3751e+00,2.8194e+01,-9.2306e+02
-8.4609e-01,-1.6502e+00,1.6967e+00,1.7734e+00,4.1945e-01,2.2025e+00,3.7039e+00,2.9261e+01,-8.5611e+02
2.0152e-01,-1.5621e+00,1.2025e+00,2.3033e+00,2.4429e+00,2.0395e+00,3.4526e+00,2.8635e+01,-8.5193e+02
2.2964e-01,-1.9100e+00,1.2907e+00,2.2284e+00,1.9241e+00,2.3346e+00,3.4670e+00,2.8570e+01,-5.5874e+02
2.1844e-01,-1.6223e+00,1.6404e+00,2.3013e+00,2.4066e+00,3.5076e+00,3.0342e+00,2.9252e+01,-6.0634e+02
2.2069e-01,-1.6566e+00,1.2884e+00,2.2854e+00,2.7056e+00,3.0582e+00,2.9587e+00,2.8826e+01,-7.1432e+02
1.1837e-01,-1.6939e+00,1.6619e+00,2.1369e+00,2.5642e+00,3.4805e+00,2.4670e+00,2.9188e+01,-6.0728e+02
1.6812e-02,-1.8102e+00,1.1426e+00,2.0993e+00,2.3488e+00,2.0591e+00,3.2639e+00,2.8379e+01,-9.4362e+02
-3.2837e-02,-1.2185e+00,1.4454e+00,2.5621e+00,2.1331e+00,2.5509e+00,3.6944e+00,2.9310e+01,-8.5276e+02
1.2659e-01,-1.2221e+00,1.5705e+00,2.5733e+00,3.0098e+00,2.0424e+00,3.5934e+00,2.9512e+01,-9.4484e+02
