logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-8.6359e-01,-8.3984e-01,8.1208e-02,5.8003e-02,3.2392e+00,1.4377e+00,4.4733e+00,-2.6935e+00
-3.1319e-01,-1.3091e+00,1.8604e-01,2.7166e-01,1.1822e+00,4.2552e+00,3.8490e+00,-1.4551e+00
-8.3182e-01,-7.5018e-01,-1.1901e+00,5.1163e-01,1.0751e+00,4.3411e+00,3.4163e+00,-1.5156e+00
-3.0709e-02,-1.1140e+00,-4.2037e-02,2.7832e+00,1.1596e+00,4.3514e+00,3.1052e+00,-2.4095e+00
-6.5173e-01,-9.2079e-01,-1.1723e+00,2.1644e+00,3.1405e+00,3.3268e+00,4.4350e+00,-2.5469e+00
-4.9632e-01,-1.3820e+00,5.5494e-01,1.6798e+00,2.2605e+00,1.2631e+00,4.5153e+00,-2.2285e+00
-1.6087e-02,-1.8129e+00,-8.9015e-01,4.3219e-01,9.8154e-02,4.3800e+00,3.1992e+00,-2.4273e+00
-8.6789e-02,-1.6992e+00,-4.7384e-01,2.5885e+00,-4.9473e-02,3.1380e+00,4.5374e+00,-1.7131e+00
-9.3114e-01,-6.5097e-01,-1.7206e+00,2.7273e+00,2.3645e+00,4.2619e+00,3.5881e+00,-1.7780e+00
-1.8270e-01,-1.1150e+00,-4.6326e-01,2.9015e+00,1.3725e+00,2.0168e+00,4.5108e+00,-2.4770e+00
-4.5820e-01,-1.7540e+00,1.6064e-01,-1.3944e-01,1.4692e+00,2.3755e+00,4.5181e+00,-2.0257e+00
-5.9549e-01,-8.9296e-01,-7.1555e-02,2.5983e-01,3.5201e+00,3.1176e+00,4.3607e+00,-1.4667e+00
-1.0961e-01,-1.5856e+00,-3.8612e-02,2.6595e+00,6.0294e-01,2.7624e+00,4.5411e+00,-2.8333e+00
-7.0731e-01,-7.6150e-01,-1.3256e+00,1.6728e+00,1.2472e+00,4.3500e+00,3.2070e+00,-1.6791e+00
-6.9878e-01,-1.0007e+00,7.9118e-01,1.0356e+00,2.4082e+00,3.7195e+00,4.3839e+00,-1.2089e+00
-5.3308e-01,-1.0129e+00,7.5677e-01,1.3500e+00,6.8867e-01,4.3294e+00,2.7749e+00,-1.9573e+00
-4.8121e-01,-1.0142e+00,-6.8072e-01,1.0792e+00,3.2978e+00,4.0490e+00,4.0415e+00,-9.5030e-01
-2.0850e-01,-1.1897e+00,8.3517e-01,-6.1988e-01,1.5717e+00,4.3457e+00,2.3882e+00,-1.9063e+00
-2.9157e-01,-1.8178e+00,1.1569e-01,2.4025e+00,4.6473e-01,2.3419e+00,4.5105e+00,-1.7826e+00
-6.2129e-02,-1.5442e+00,-6.6127e-01,9.6023e-01,2.1984e+00,4.3621e+00,1.9575e+00,-2.6807e+00
7.8565e-02,-1.9474e+00,-8.5666e-01,2.5110e+00,1.0615e+00,4.3227e+00,3.6084e+00,-1.5081e+00
-7.3122e-01,-7.3365e-01,-3.0079e-01,2.6505e+00,2.2392e+00,4.1498e+00,4.0714e+00,-1.3793e+00
-4.4680e-01,-1.7324e+00,7.5640e-02,8.5394e-01,1.5904e+00,2.8273e+00,4.5167e+00,-1.9448e+00
-4.2863e-01,-1.4454e+00,-2.6405e-01,-6.2039e-01,7.4280e-01,4.0179e+00,4.2433e+00,-1.8126e+00
-4.4420e-01,-1.2147e+00,-1.6045e+00,2.5969e+00,1.2612e+00,1.1174e+00,4.5086e+00,-2.0382e+00
-3.4323e-02,-1.8662e+00,4.6196e-01,1.7257e+00,1.6499e+00,4.3724e+00,3.1396e+00,-2.0255e+00
-4.6589e-02,-1.1924e+00,-6.9534e-01,2.6882e+00,8.1963e-01,4.3698e+00,2.4390e+00,-1.6726e+00
-1.7741e-01,-1.5140e+00,4.8241e-01,1.4150e+00,2.0274e+00,4.3355e+00,2.9481e+00,-1.4129e+00
-5.6394e-01,-9.1239e-01,7.9828e-01,-5.4679e-01,7.2090e-01,4.3354e+00,2.6243e+00,-2.3767e+00
-3.4740e-01,-9.8952e-01,-9.3248e-01,2.3392e+00,2.0065e+00,4.3281e+00,2.3793e+00,-2.4121e+00
-2.5648e-02,-1.7786e+00,-1.7041e+00,-4.9784e-02,2.1709e+00,4.3530e+00,3.5317e+00,-2.2153e+00
-1.7255e-01,-1.8144e+00,9.9703e-02,1.5769e+00,3.9879e-02,4.0267e+00,4.2892e+00,-1.2651e+00
-9.9370e-01,-7.3095e-01,-1.3015e+00,-5.0197e-01,2.4719e+00,4.2440e+00,3.9328e+00,-1.3997e+00
6.8549e-02,-1.6601e+00,-1.4529e+00,2.3147e+00,3.1349e+00,4.3249e+00,2.5264e+00,-1.8834e+00
