niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.4898e+05,-1.4899e+05,-1.9980e-03,-1.4899e+05,1.1750e-01,6.9098e+00,inf,3.5179e-01,-9.1919e-01,-1.5484e+00,5.4460e+00,9.5868e+00,2.9239e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.4774e+05,-1.4775e+05,-3.9960e-03,-1.4775e+05,1.1751e-01,6.9118e+00,1.4499e+05,7.3071e-01,-7.6710e-01,-1.6390e+00,5.3652e+00,9.5911e+00,2.9546e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.4773e+05,-1.4774e+05,-5.9940e-03,-1.4774e+05,1.1753e-01,6.9134e+00,1.4375e+05,1.0856e+00,-9.8598e-01,-1.0994e+00,5.4317e+00,9.8898e+00,2.9170e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.4763e+05,-1.4764e+05,-7.9920e-03,-1.4764e+05,1.1755e-01,6.9157e+00,1.4374e+05,1.4492e+00,-8.5281e-01,-1.5618e+00,5.3425e+00,9.5291e+00,2.9622e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.4759e+05,-1.4759e+05,-9.9900e-03,-1.4759e+05,1.1757e-01,6.9177e+00,1.4364e+05,1.8196e+00,-9.8858e-01,-1.1037e+00,5.4927e+00,1.0064e+01,2.9060e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.4735e+05,-1.4736e+05,-1.1988e-02,-1.4736e+05,1.1758e-01,6.9197e+00,1.4360e+05,2.1966e+00,-3.8559e-01,-1.9943e+00,5.3620e+00,9.9237e+00,2.9013e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.4727e+05,-1.4728e+05,-1.3986e-02,-1.4728e+05,1.1760e-01,6.9217e+00,1.4336e+05,2.5502e+00,3.8747e-01,-1.4709e+00,5.4136e+00,9.8831e+00,2.9013e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.4716e+05,-1.4716e+05,-1.5984e-02,-1.4716e+05,1.1762e-01,6.9237e+00,1.4328e+05,2.9162e+00,-1.4544e-01,-1.1107e+00,5.2544e+00,9.6067e+00,2.9238e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.4705e+05,-1.4706e+05,-1.7982e-02,-1.4706e+05,1.1763e-01,6.9257e+00,1.4317e+05,3.2751e+00,-9.7902e-01,-1.3910e+00,5.4657e+00,9.6569e+00,3.0174e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.4698e+05,-1.4699e+05,-1.9980e-02,-1.4699e+05,1.1765e-01,6.9277e+00,1.4306e+05,3.6660e+00,2.6910e-01,-1.8167e+00,5.2389e+00,9.5726e+00,2.9254e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.4695e+05,-1.4696e+05,-2.1978e-02,-1.4696e+05,1.1767e-01,6.9297e+00,1.4299e+05,4.0339e+00,2.2353e-01,-1.0264e+00,5.2618e+00,9.5693e+00,2.9237e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.4669e+05,-1.4670e+05,-2.3976e-02,-1.4670e+05,1.1768e-01,6.9317e+00,1.4296e+05,4.3875e+00,-9.8678e-01,-1.3803e+00,5.2371e+00,9.6488e+00,2.9644e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.4668e+05,-1.4668e+05,-2.5974e-02,-1.4668e+05,1.1770e-01,6.9337e+00,1.4270e+05,4.7610e+00,3.7338e-01,-1.8223e+00,5.4463e+00,9.9581e+00,2.9284e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.4663e+05,-1.4664e+05,-2.7972e-02,-1.4664e+05,1.1772e-01,6.9357e+00,1.4269e+05,5.1359e+00,-2.3242e-01,-1.1564e+00,5.4806e+00,9.9415e+00,2.9571e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.4658e+05,-1.4659e+05,-2.9970e-02,-1.4659e+05,1.1774e-01,6.9377e+00,1.4264e+05,5.5015e+00,-2.7542e-01,-1.8747e+00,5.3934e+00,9.5119e+00,3.0353e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.4648e+05,-1.4649e+05,-3.1968e-02,-1.4649e+05,1.1775e-01,6.9397e+00,1.4259e+05,5.8706e+00,-7.0184e-01,-1.5560e+00,5.2743e+00,9.9700e+00,2.9163e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.4636e+05,-1.4637e+05,-3.3966e-02,-1.4637e+05,1.1777e-01,6.9417e+00,1.4249e+05,6.2513e+00,-2.2055e-01,-1.7922e+00,5.1253e+00,9.6569e+00,2.9277e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.4627e+05,-1.4628e+05,-3.5964e-02,-1.4628e+05,1.1779e-01,6.9437e+00,1.4237e+05,6.6214e+00,-9.2180e-01,-1.9073e+00,5.1610e+00,9.6177e+00,2.9726e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.4624e+05,-1.4625e+05,-3.7962e-02,-1.4625e+05,1.1780e-01,6.9457e+00,1.4228e+05,6.9779e+00,-7.0985e-01,-1.2600e+00,5.3702e+00,9.8611e+00,2.9860e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.4621e+05,-1.4622e+05,-3.9960e-02,-1.4622e+05,1.1782e-01,6.9477e+00,1.4225e+05,7.3987e+00,-9.0400e-01,-1.4941e+00,5.3003e+00,9.6043e+00,3.0139e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.4620e+05,-1.4621e+05,-4.1958e-02,-1.4621e+05,1.1784e-01,6.9496e+00,1.4222e+05,7.7687e+00,4.6108e-01,-1.2458e+00,5.2500e+00,9.5264e+00,2.9572e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.4614e+05,-1.4615e+05,-4.3956e-02,-1.4615e+05,1.1785e-01,6.9517e+00,1.4221e+05,8.1157e+00,-8.8577e-01,-1.4784e+00,5.4522e+00,9.7970e+00,3.0272e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.4606e+05,-1.4607e+05,-4.5954e-02,-1.4607e+05,1.1787e-01,6.9537e+00,1.4215e+05,8.4609e+00,-6.7716e-01,-1.9816e+00,5.0890e+00,9.5778e+00,2.9504e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.4604e+05,-1.4604e+05,-4.7952e-02,-1.4604e+05,1.1789e-01,6.9557e+00,1.4207e+05,8.8201e+00,-3.6068e-01,-1.4780e+00,5.3402e+00,9.8604e+00,2.9750e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.4597e+05,-1.4597e+05,-4.9950e-02,-1.4597e+05,1.1790e-01,6.9577e+00,1.4205e+05,9.1973e+00,-9.5627e-01,-1.1193e+00,5.2350e+00,9.5633e+00,3.0199e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.4584e+05,-1.4585e+05,-5.1948e-02,-1.4585e+05,1.1792e-01,6.9597e+00,1.4198e+05,9.5733e+00,-9.4103e-01,-1.5682e+00,5.0628e+00,9.7956e+00,2.9177e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.4582e+05,-1.4583e+05,-5.3946e-02,-1.4583e+05,1.1794e-01,6.9617e+00,1.4185e+05,9.9261e+00,-3.7547e-01,-1.3721e+00,5.2221e+00,9.5486e+00,3.0101e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.4579e+05,-1.4580e+05,-5.5944e-02,-1.4580e+05,1.1796e-01,6.9637e+00,1.4183e+05,1.0286e+01,-9.5802e-01,-1.1364e+00,5.4959e+00,9.7277e+00,3.0701e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.4578e+05,-1.4579e+05,-5.7942e-02,-1.4579e+05,1.1783e-01,6.9491e+00,1.4180e+05,1.0631e+01,-3.6759e-01,-1.0678e+00,5.1029e+00,9.8116e+00,2.9058e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.4576e+05,-1.4577e+05,-5.9940e-02,-1.4577e+05,1.1799e-01,6.9677e+00,1.4179e+05,1.1043e+01,-1.0454e-01,-1.3715e+00,5.4480e+00,9.6234e+00,3.0600e+01
3.1000e+01,2.0000e+00,5.8271e+00,-1.4575e+05,-1.4576e+05,-6.1938e-02,-1.4576e+05,1.1800e-01,6.9693e+00,1.4177e+05,1.1750e+01,2.0857e-01,-1.5157e+00,5.1300e+00,9.6066e+00,2.9439e+01
3.2000e+01,1.0000e+00,6.0038e+00,-1.4570e+05,-1.4571e+05,-6.3936e-02,-1.4571e+05,1.1802e-01,6.9717e+00,1.4176e+05,1.2116e+01,2.1553e-01,-1.0359e+00,5.3731e+00,9.9138e+00,2.9623e+01
3.3000e+01,1.0000e+00,6.1798e+00,-1.4566e+05,-1.4567e+05,-6.5934e-02,-1.4567e+05,1.1804e-01,6.9737e+00,1.4171e+05,1.2486e+01,-5.1521e-01,-1.4095e+00,5.0617e+00,9.7009e+00,2.9346e+01
3.4000e+01,1.0000e+00,6.3551e+00,-1.4565e+05,-1.4566e+05,-6.7932e-02,-1.4566e+05,1.1804e-01,6.9735e+00,1.4167e+05,1.2842e+01,2.6904e-01,-1.5267e+00,5.2077e+00,9.6582e+00,2.9608e+01
3.5000e+01,1.0000e+00,6.5299e+00,-1.4564e+05,-1.4565e+05,-6.9930e-02,-1.4565e+05,1.1805e-01,6.9746e+00,1.4166e+05,1.3200e+01,-5.5989e-01,-1.9436e+00,5.3036e+00,9.9541e+00,2.9691e+01
3.6000e+01,1.0000e+00,6.7039e+00,-1.4560e+05,-1.4561e+05,-7.1928e-02,-1.4561e+05,1.1809e-01,6.9797e+00,1.4165e+05,1.3566e+01,-9.1017e-02,-1.0352e+00,5.4028e+00,1.0151e+01,2.9369e+01
3.7000e+01,1.0000e+00,6.8773e+00,-1.4558e+05,-1.4559e+05,-7.3926e-02,-1.4559e+05,1.1811e-01,6.9817e+00,1.4161e+05,1.3933e+01,1.7095e-01,-1.1785e+00,5.3602e+00,9.9270e+00,2.9580e+01
3.8000e+01,1.0000e+00,7.0501e+00,-1.4553e+05,-1.4554e+05,-7.5924e-02,-1.4554e+05,1.1812e-01,6.9837e+00,1.4159e+05,1.4298e+01,-7.0724e-01,-1.9426e+00,5.2442e+00,1.0081e+01,2.9318e+01
3.9000e+01,1.0000e+00,7.2222e+00,-1.4550e+05,-1.4550e+05,-7.7922e-02,-1.4550e+05,1.1814e-01,6.9857e+00,1.4154e+05,1.4667e+01,-2.0991e-01,-1.3703e+00,5.1445e+00,9.9488e+00,2.9045e+01
4.0000e+01,1.0000e+00,7.3937e+00,-1.4540e+05,-1.4541e+05,-7.9920e-02,-1.4541e+05,1.1816e-01,6.9877e+00,1.4151e+05,1.5086e+01,-4.3918e-01,-1.5985e+00,5.2753e+00,9.6714e+00,3.0328e+01
4.1000e+01,1.0000e+00,7.5646e+00,-1.4522e+05,-1.4523e+05,-8.1918e-02,-1.4523e+05,1.1818e-01,6.9897e+00,1.4141e+05,1.5442e+01,-3.6570e-01,-1.0665e+00,5.4819e+00,9.8835e+00,3.0460e+01
4.2000e+01,1.0000e+00,7.7348e+00,-1.4515e+05,-1.4516e+05,-8.3916e-02,-1.4516e+05,1.1819e-01,6.9917e+00,1.4123e+05,1.5817e+01,-1.4938e-01,-1.1817e+00,5.3170e+00,9.6350e+00,3.0426e+01
4.3000e+01,1.0000e+00,7.9044e+00,-1.4512e+05,-1.4513e+05,-8.5914e-02,-1.4513e+05,1.1821e-01,6.9937e+00,1.4116e+05,1.6192e+01,-9.4489e-01,-1.0649e+00,5.4764e+00,9.8851e+00,3.0634e+01
4.4000e+01,1.0000e+00,8.0734e+00,-1.4499e+05,-1.4500e+05,-8.7912e-02,-1.4500e+05,1.1823e-01,6.9957e+00,1.4113e+05,1.6551e+01,-8.0234e-01,-1.0728e+00,4.9834e+00,9.7749e+00,2.9281e+01
4.5000e+01,2.0000e+00,8.2267e+00,-1.4482e+05,-1.4483e+05,-8.9910e-02,-1.4483e+05,1.1824e-01,6.9977e+00,1.4100e+05,1.7249e+01,-9.6734e-01,-1.5517e+00,5.1793e+00,1.0043e+01,2.9498e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.4481e+05,-1.4482e+05,-9.1908e-02,-1.4482e+05,1.1826e-01,6.9997e+00,1.4083e+05,1.7607e+01,-1.6100e-01,-1.6711e+00,4.9978e+00,9.6716e+00,2.9576e+01
