logfeh,logdust,logNpix,tau,dmod,logl
-2.3255e-01,-1.2450e+00,5.6753e+00,2.4249e+00,3.4206e+01,-5.1797e+00
-4.9510e-01,-1.0894e+00,5.2048e+00,8.4100e-01,3.3033e+01,-5.1532e+00
-4.5910e-01,-1.1092e+00,5.9235e+00,1.3103e+00,3.4861e+01,-6.9647e+00
-1.6901e-01,-1.3747e+00,5.8240e+00,2.7922e+00,3.4586e+01,-5.9827e+00
-3.4558e-01,-1.4789e+00,5.9174e+00,1.5573e+00,3.4856e+01,-5.4287e+00
-3.6695e-01,-1.1893e+00,5.2793e+00,1.4677e+00,3.3197e+01,-5.6650e+00
-3.0332e-01,-1.3749e+00,5.8487e+00,2.7415e-01,3.4634e+01,-4.6994e+00
-3.2848e-01,-1.1747e+00,5.8260e+00,1.8540e+00,3.4560e+01,-5.0534e+00
-3.6526e-01,-1.2420e+00,5.9441e+00,2.0142e+00,3.4913e+01,-6.1594e+00
-2.8175e-01,-1.3122e+00,5.4267e+00,1.1020e+00,3.3525e+01,-7.3957e+00
-3.7413e-01,-1.2468e+00,5.4443e+00,1.7277e+00,3.3645e+01,-4.5494e+00
-1.8091e-01,-1.4430e+00,5.4034e+00,2.0657e+00,3.3478e+01,-5.6548e+00
-3.3492e-01,-1.4629e+00,5.6612e+00,8.9055e-01,3.4196e+01,-4.0001e+00
-3.0934e-01,-1.4663e+00,5.4803e+00,4.4899e-01,3.3726e+01,-6.3737e+00
-3.8554e-01,-1.1586e+00,5.5031e+00,5.4569e-01,3.3752e+01,-4.6342e+00
-3.6673e-01,-1.2525e+00,5.6867e+00,1.0029e+00,3.4235e+01,-4.6481e+00
-2.7554e-01,-1.2483e+00,5.6019e+00,2.1384e+00,3.3996e+01,-6.5636e+00
-4.9767e-01,-1.0125e+00,5.3689e+00,5.8524e-01,3.3409e+01,-7.3693e+00
-3.8294e-01,-1.1076e+00,5.6209e+00,2.2922e+00,3.4086e+01,-4.9004e+00
-4.3181e-01,-1.1301e+00,5.2705e+00,1.4663e+00,3.3187e+01,-7.2462e+00
-4.0656e-01,-1.1680e+00,5.1706e+00,1.5725e+00,3.2936e+01,-5.8124e+00
-3.7961e-01,-1.1269e+00,5.7751e+00,6.5192e-01,3.4418e+01,-6.3389e+00
-3.4074e-01,-1.4456e+00,5.4138e+00,3.6176e-01,3.3571e+01,-4.7007e+00
-2.1401e-01,-1.3438e+00,5.3880e+00,2.0518e+00,3.3480e+01,-6.2763e+00
-2.3718e-01,-1.3851e+00,5.7767e+00,1.0405e+00,3.4424e+01,-4.7888e+00
-4.3032e-01,-1.2266e+00,5.7341e+00,1.7461e+00,3.4399e+01,-4.0752e+00
-3.2840e-01,-1.2434e+00,5.3022e+00,1.8357e+00,3.3266e+01,-4.9567e+00
-3.7374e-01,-1.3853e+00,5.6619e+00,1.1194e+00,3.4206e+01,-4.0556e+00
-3.4390e-01,-1.3928e+00,5.5315e+00,7.9280e-01,3.3862e+01,-4.9131e+00
-4.2332e-01,-1.2105e+00,5.2245e+00,1.3360e+00,3.3097e+01,-6.4234e+00
-2.0059e-01,-1.2990e+00,5.4186e+00,1.1522e+00,3.3496e+01,-7.3840e+00
-4.9558e-01,-1.1601e+00,5.9552e+00,1.6762e+00,3.4963e+01,-3.8518e+00
-4.3349e-01,-1.1445e+00,5.2363e+00,5.5325e-01,3.3101e+01,-5.2319e+00
-2.0709e-01,-1.3301e+00,5.3753e+00,2.1840e+00,3.3456e+01,-7.0246e+00
-3.6951e-01,-1.4826e+00,5.9098e+00,1.0756e+00,3.4836e+01,-7.1946e+00
-3.4554e-01,-1.4822e+00,5.4525e+00,1.9725e-01,3.3673e+01,-5.8954e+00
-3.4013e-01,-1.4325e+00,5.3846e+00,1.2718e+00,3.3503e+01,-5.3510e+00
-3.8838e-01,-1.3228e+00,5.4176e+00,4.1655e-01,3.3584e+01,-4.0968e+00
-3.3511e-01,-1.3648e+00,5.5940e+00,9.7875e-01,3.4010e+01,-6.4749e+00
-2.4842e-01,-1.3244e+00,5.8027e+00,6.2640e-01,3.4473e+01,-6.3906e+00
-3.5345e-01,-1.3196e+00,5.5957e+00,2.1016e+00,3.4053e+01,-4.5544e+00
-4.2503e-01,-1.2202e+00,5.7009e+00,1.6534e+00,3.4309e+01,-5.6192e+00
-3.9976e-01,-1.1976e+00,5.5196e+00,4.2023e-01,3.3815e+01,-7.1190e+00
-4.0970e-01,-1.0927e+00,5.8850e+00,2.0245e+00,3.4737e+01,-6.6509e+00
-4.7551e-01,-1.1211e+00,5.7447e+00,1.8082e+00,3.4428e+01,-5.7496e+00
-3.1874e-01,-1.3869e+00,5.2641e+00,1.9981e+00,3.3204e+01,-6.9165e+00
-3.0028e-01,-1.3161e+00,5.1992e+00,1.1342e+00,3.2981e+01,-5.5475e+00
-2.2973e-01,-1.3827e+00,5.5417e+00,1.1643e+00,3.3835e+01,-4.8408e+00
-4.0838e-01,-1.2176e+00,5.3847e+00,1.0410e+00,3.3491e+01,-5.0885e+00
-2.3829e-01,-1.4223e+00,5.1880e+00,6.7323e-01,3.2942e+01,-7.3453e+00
-4.4386e-01,-1.1827e+00,5.7381e+00,1.2518e+00,3.4391e+01,-5.5691e+00
-3.6162e-01,-1.3325e+00,5.7960e+00,1.0544e+00,3.4528e+01,-5.0351e+00
-3.9929e-01,-1.3203e+00,5.4872e+00,8.6757e-01,3.3763e+01,-7.2491e+00
-3.0876e-01,-1.3788e+00,5.6969e+00,9.0104e-01,3.4259e+01,-5.5132e+00
-4.0923e-01,-1.1848e+00,5.4643e+00,1.9781e+00,3.3709e+01,-4.8369e+00
-2.3451e-01,-1.4127e+00,5.5038e+00,8.0986e-01,3.3747e+01,-7.3164e+00
-3.9716e-01,-1.0570e+00,5.7849e+00,2.6668e+00,3.4522e+01,-6.7866e+00
-4.8668e-01,-1.1291e+00,5.4322e+00,2.0433e+00,3.3654e+01,-6.3688e+00
-4.1827e-01,-1.0718e+00,5.4254e+00,1.6131e+00,3.3549e+01,-7.3839e+00
-2.2238e-01,-1.3841e+00,5.1873e+00,1.9182e+00,3.2966e+01,-5.5959e+00
-2.3787e-01,-1.4412e+00,5.8309e+00,1.5693e+00,3.4586e+01,-6.7964e+00
-3.6458e-01,-1.1412e+00,5.7841e+00,1.2678e+00,3.4443e+01,-6.7585e+00
-4.3036e-01,-1.1666e+00,5.8516e+00,1.6406e+00,3.4674e+01,-6.9254e+00
-3.7143e-01,-1.3930e+00,5.7070e+00,1.7174e+00,3.4333e+01,-5.8046e+00
-3.7360e-01,-1.2563e+00,5.3060e+00,1.1989e+00,3.3286e+01,-5.9734e+00
-4.2481e-01,-1.3269e+00,5.7574e+00,5.9618e-01,3.4457e+01,-5.1287e+00
-4.7941e-01,-1.1127e+00,5.5199e+00,6.8935e-01,3.3842e+01,-3.8539e+00
-2.9184e-01,-1.3938e+00,5.2736e+00,1.8251e+00,3.3182e+01,-7.4451e+00
-3.2590e-01,-1.3463e+00,5.2533e+00,8.4719e-01,3.3142e+01,-4.3405e+00
-4.1024e-01,-1.0721e+00,5.7774e+00,2.2796e+00,3.4479e+01,-6.1514e+00
-2.7704e-01,-1.4606e+00,5.2565e+00,1.5182e+00,3.3137e+01,-6.6130e+00
-3.3695e-01,-1.2447e+00,5.8203e+00,2.5503e+00,3.4632e+01,-5.5094e+00
-2.6876e-01,-1.4731e+00,5.3409e+00,1.6511e+00,3.3361e+01,-4.7158e+00
