niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.0980e+05,-1.0981e+05,-1.9980e-03,-1.0981e+05,1.1750e-01,6.9098e+00,inf,8.3240e-01,-9.6883e-01,-1.1163e+00,1.8394e-02,9.8528e-01,1.9525e+00,2.8353e+00,5.5326e+00,3.1053e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.0595e+05,-1.0596e+05,-3.9960e-03,-1.0596e+05,1.1751e-01,6.9118e+00,1.0923e+05,1.4196e+00,-7.8735e-01,-1.2816e+00,6.0382e-01,1.9353e-01,2.6135e+00,3.8240e+00,5.4095e+00,3.1151e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.0479e+05,-1.0479e+05,-5.9940e-03,-1.0479e+05,1.1753e-01,6.9138e+00,1.0538e+05,2.2602e+00,-6.6177e-01,-1.4777e+00,-9.3912e-01,1.3622e+00,2.4334e+00,3.4497e+00,5.5652e+00,3.1715e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.0384e+05,-1.0384e+05,-7.9920e-03,-1.0384e+05,1.1755e-01,6.9157e+00,1.0422e+05,2.8442e+00,-4.9898e-02,-1.1674e+00,-1.5892e-02,1.0226e+00,1.8413e+00,2.3659e+00,5.5544e+00,3.1283e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.0364e+05,-1.0365e+05,-9.9900e-03,-1.0365e+05,1.1757e-01,6.9177e+00,1.0327e+05,3.4345e+00,-8.2816e-01,-1.3043e+00,5.2241e-03,6.1050e-01,2.1815e+00,3.9861e+00,5.4155e+00,3.1429e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.0321e+05,-1.0321e+05,-1.1988e-02,-1.0321e+05,1.1758e-01,6.9197e+00,1.0307e+05,4.0177e+00,-5.1180e-01,-1.1843e+00,8.1151e-01,1.7761e+00,8.6331e-01,2.5525e+00,5.5371e+00,3.1578e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.0176e+05,-1.0177e+05,-1.3986e-02,-1.0177e+05,1.1760e-01,6.9217e+00,1.0264e+05,4.8732e+00,-5.3174e-01,-1.9369e+00,-2.7786e-01,1.3743e+00,2.2014e+00,2.7044e+00,5.3019e+00,3.1115e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.0087e+05,-1.0088e+05,-1.5984e-02,-1.0088e+05,1.1762e-01,6.9237e+00,1.0119e+05,5.7310e+00,-4.0720e-01,-1.9489e+00,-5.8435e-01,9.8442e-01,1.8570e+00,3.0484e+00,5.2954e+00,3.1131e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.0060e+05,-1.0060e+05,-1.7982e-02,-1.0060e+05,1.1763e-01,6.9257e+00,1.0030e+05,6.5874e+00,2.3022e-01,-1.3895e+00,1.6762e-01,1.2438e+00,1.7700e+00,2.6871e+00,5.5381e+00,3.1384e+01
1.0000e+01,1.0000e+00,1.9608e+00,-9.9492e+04,-9.9499e+04,-1.9980e-02,-9.9499e+04,1.1765e-01,6.9277e+00,1.0003e+05,7.5924e+00,-3.3065e-01,-1.5552e+00,-1.0916e+00,1.1469e+00,2.5949e+00,4.2508e+00,5.4362e+00,3.1739e+01
1.1000e+01,1.0000e+00,2.1526e+00,-9.8890e+04,-9.8897e+04,-2.1978e-02,-9.8897e+04,1.1767e-01,6.9297e+00,9.8922e+04,8.4351e+00,1.1486e-01,-1.1896e+00,7.9242e-01,1.8503e+00,1.8477e+00,2.9386e+00,5.4130e+00,3.1203e+01
1.2000e+01,1.0000e+00,2.3438e+00,-9.8323e+04,-9.8330e+04,-2.3976e-02,-9.8330e+04,1.1768e-01,6.9317e+00,9.8320e+04,9.2827e+00,2.4298e-01,-1.4329e+00,5.8734e-01,1.1725e-01,1.0032e+00,2.9768e+00,5.4856e+00,3.1415e+01
1.3000e+01,1.0000e+00,2.5341e+00,-9.8019e+04,-9.8026e+04,-2.5974e-02,-9.8026e+04,1.1770e-01,6.9337e+00,9.7753e+04,1.0129e+01,2.1138e-01,-1.2507e+00,7.2969e-01,1.1173e-01,2.3340e+00,3.7784e+00,5.4991e+00,3.1459e+01
1.4000e+01,1.0000e+00,2.7237e+00,-9.7740e+04,-9.7747e+04,-2.7972e-02,-9.7747e+04,1.1772e-01,6.9357e+00,9.7449e+04,1.0975e+01,-3.0069e-01,-1.9060e+00,4.4511e-01,9.5675e-01,1.0456e+00,3.6087e+00,5.4424e+00,3.1792e+01
1.5000e+01,1.0000e+00,2.9126e+00,-9.7438e+04,-9.7445e+04,-2.9970e-02,-9.7445e+04,1.1774e-01,6.9377e+00,9.7170e+04,1.1821e+01,1.2902e-01,-1.2541e+00,-4.3886e-01,-4.6406e-02,1.9878e+00,3.8679e+00,5.4294e+00,3.1438e+01
1.6000e+01,1.0000e+00,3.1008e+00,-9.6059e+04,-9.6065e+04,-3.1968e-02,-9.6065e+04,1.1775e-01,6.9397e+00,9.6868e+04,1.2403e+01,-1.1682e-02,-1.4906e+00,1.9893e-01,1.0143e+00,8.3784e-01,3.4513e+00,5.2154e+00,3.1017e+01
1.7000e+01,1.0000e+00,3.2882e+00,-9.4756e+04,-9.4763e+04,-3.3966e-02,-9.4763e+04,1.1777e-01,6.9417e+00,9.5489e+04,1.2993e+01,-9.2197e-01,-1.7406e+00,-7.1420e-02,9.2069e-01,2.5303e+00,2.4265e+00,5.4893e+00,3.2360e+01
1.8000e+01,1.0000e+00,3.4749e+00,-9.4488e+04,-9.4495e+04,-3.5964e-02,-9.4495e+04,1.1779e-01,6.9437e+00,9.4186e+04,1.3839e+01,-2.2983e-01,-1.7807e+00,6.0927e-01,1.2306e+00,1.6114e+00,2.7840e+00,5.2438e+00,3.1394e+01
1.9000e+01,1.0000e+00,3.6609e+00,-9.4386e+04,-9.4393e+04,-3.7962e-02,-9.4393e+04,1.1780e-01,6.9457e+00,9.3918e+04,1.4684e+01,-3.6277e-01,-1.1182e+00,5.3431e-01,1.2280e+00,1.1424e+00,2.5563e+00,5.3321e+00,3.1592e+01
2.0000e+01,1.0000e+00,3.8462e+00,-9.4011e+04,-9.4018e+04,-3.9960e-02,-9.4018e+04,1.1782e-01,6.9477e+00,9.3816e+04,1.5329e+01,-8.4060e-01,-1.8871e+00,3.2505e-01,4.1366e-01,2.4685e+00,2.9726e+00,5.3243e+00,3.1946e+01
2.1000e+01,1.0000e+00,4.0307e+00,-9.3728e+04,-9.3735e+04,-4.1958e-02,-9.3735e+04,1.1784e-01,6.9497e+00,9.3441e+04,1.6168e+01,-5.2126e-01,-1.3419e+00,6.2665e-01,1.0803e+00,1.5214e+00,2.8324e+00,5.3067e+00,3.1693e+01
2.2000e+01,2.0000e+00,4.2065e+00,-9.2901e+04,-9.2908e+04,-4.3956e-02,-9.2908e+04,1.1785e-01,6.9517e+00,9.3158e+04,1.7839e+01,-1.0259e-01,-1.9421e+00,-1.3657e-01,1.8980e+00,9.4087e-01,3.5736e+00,5.2797e+00,3.1569e+01
2.3000e+01,1.0000e+00,4.3893e+00,-9.2845e+04,-9.2852e+04,-4.5954e-02,-9.2852e+04,1.1787e-01,6.9537e+00,9.2331e+04,1.8681e+01,-7.3096e-01,-1.9816e+00,5.9019e-01,1.5732e-01,1.1695e+00,4.3006e+00,5.2319e+00,3.1980e+01
2.4000e+01,1.0000e+00,4.5714e+00,-9.2563e+04,-9.2570e+04,-4.7952e-02,-9.2570e+04,1.1789e-01,6.9557e+00,9.2275e+04,1.9263e+01,-8.9185e-01,-1.2470e+00,3.4880e-01,5.6592e-01,2.3560e+00,3.3847e+00,5.2413e+00,3.1744e+01
2.5000e+01,1.0000e+00,4.7529e+00,-9.2475e+04,-9.2482e+04,-4.9950e-02,-9.2482e+04,1.1790e-01,6.9577e+00,9.1993e+04,2.0110e+01,-7.4372e-01,-1.7653e+00,5.8168e-02,1.1918e+00,2.6307e+00,2.6682e+00,5.1761e+00,3.1621e+01
2.6000e+01,1.0000e+00,4.9336e+00,-9.1714e+04,-9.1721e+04,-5.1948e-02,-9.1721e+04,1.1792e-01,6.9597e+00,9.1905e+04,2.0959e+01,-6.6374e-01,-1.4649e+00,5.7661e-01,1.1185e+00,1.4004e+00,3.3929e+00,5.0169e+00,3.1080e+01
2.7000e+01,1.0000e+00,5.1136e+00,-9.1323e+04,-9.1330e+04,-5.3946e-02,-9.1330e+04,1.1794e-01,6.9617e+00,9.1144e+04,2.1799e+01,2.4729e-01,-1.5989e+00,6.3089e-01,1.0732e+00,2.5718e+00,4.0864e+00,5.1348e+00,3.1127e+01
2.8000e+01,1.0000e+00,5.2930e+00,-9.1192e+04,-9.1199e+04,-5.5944e-02,-9.1199e+04,1.1796e-01,6.9637e+00,9.0753e+04,2.2647e+01,-5.0752e-01,-1.5434e+00,2.0177e-01,8.8667e-01,2.2257e+00,4.0077e+00,5.2078e+00,3.1792e+01
2.9000e+01,2.0000e+00,5.4614e+00,-9.1083e+04,-9.1090e+04,-5.7942e-02,-9.1090e+04,1.1797e-01,6.9657e+00,9.0622e+04,2.4063e+01,-4.7596e-01,-1.4313e+00,-1.0524e+00,1.9262e+00,1.9034e+00,3.8745e+00,5.4389e+00,3.2366e+01
3.0000e+01,1.0000e+00,5.6391e+00,-8.9527e+04,-8.9534e+04,-5.9940e-02,-8.9534e+04,1.1799e-01,6.9677e+00,9.0513e+04,2.4696e+01,-2.1583e-01,-1.7383e+00,2.9307e-02,1.0447e+00,1.0660e+00,3.6298e+00,5.4626e+00,3.2427e+01
3.1000e+01,1.0000e+00,5.8161e+00,-8.9247e+04,-8.9254e+04,-6.1938e-02,-8.9254e+04,1.1801e-01,6.9697e+00,8.8957e+04,2.5556e+01,-6.8342e-01,-1.0763e+00,2.6027e-01,7.8586e-01,2.3459e+00,3.7953e+00,5.0527e+00,3.1423e+01
3.2000e+01,1.0000e+00,5.9925e+00,-8.9137e+04,-8.9144e+04,-6.3936e-02,-8.9144e+04,1.1802e-01,6.9717e+00,8.8677e+04,2.6139e+01,-9.9015e-01,-1.3744e+00,1.7834e-02,4.0534e-01,2.0367e+00,4.2722e+00,4.9446e+00,3.1521e+01
3.3000e+01,1.0000e+00,6.1682e+00,-8.8935e+04,-8.8942e+04,-6.5934e-02,-8.8942e+04,1.1804e-01,6.9737e+00,8.8567e+04,2.6724e+01,-9.2347e-01,-1.9768e+00,-1.2100e-01,4.6809e-01,1.5560e+00,4.2628e+00,5.1717e+00,3.2137e+01
3.4000e+01,1.0000e+00,6.3433e+00,-8.8759e+04,-8.8765e+04,-6.7932e-02,-8.8765e+04,1.1806e-01,6.9757e+00,8.8365e+04,2.7569e+01,5.3645e-02,-1.3385e+00,9.8780e-02,1.9106e+00,1.9978e+00,2.7465e+00,5.4132e+00,3.2048e+01
3.5000e+01,1.0000e+00,6.5177e+00,-8.8378e+04,-8.8385e+04,-6.9930e-02,-8.8385e+04,1.1807e-01,6.9777e+00,8.8189e+04,2.8413e+01,-8.5483e-01,-1.8027e+00,4.2279e-01,8.4666e-01,1.2830e+00,3.0510e+00,5.1028e+00,3.1722e+01
3.6000e+01,1.0000e+00,6.6914e+00,-8.8334e+04,-8.8341e+04,-7.1928e-02,-8.8341e+04,1.1809e-01,6.9797e+00,8.7808e+04,2.9258e+01,-8.7842e-01,-1.6991e+00,-1.0152e+00,1.1013e+00,2.1142e+00,3.8172e+00,4.9724e+00,3.1453e+01
3.7000e+01,1.0000e+00,6.8646e+00,-8.8241e+04,-8.8248e+04,-7.3926e-02,-8.8248e+04,1.1811e-01,6.9817e+00,8.7764e+04,2.9841e+01,-4.1939e-01,-1.3547e+00,-1.4622e-02,7.6545e-02,2.1934e+00,2.7065e+00,5.0984e+00,3.1495e+01
3.8000e+01,1.0000e+00,7.0370e+00,-8.7802e+04,-8.7809e+04,-7.5924e-02,-8.7809e+04,1.1812e-01,6.9837e+00,8.7671e+04,3.0687e+01,-4.7645e-01,-1.4441e+00,-3.6489e-01,2.9490e-01,1.6615e+00,3.2015e+00,5.3756e+00,3.2393e+01
3.9000e+01,1.0000e+00,7.2089e+00,-8.7691e+04,-8.7698e+04,-7.7922e-02,-8.7698e+04,1.1814e-01,6.9857e+00,8.7232e+04,3.1271e+01,-6.4648e-01,-1.7582e+00,6.0692e-01,6.6910e-01,2.4414e+00,4.2154e+00,5.3217e+00,3.2488e+01
4.0000e+01,1.0000e+00,7.3801e+00,-8.7528e+04,-8.7535e+04,-7.9920e-02,-8.7535e+04,1.1816e-01,6.9877e+00,8.7121e+04,3.2162e+01,-9.6108e-01,-1.0972e+00,8.8832e-02,1.0113e+00,1.9918e+00,2.6451e+00,5.1418e+00,3.1778e+01
4.1000e+01,1.0000e+00,7.5506e+00,-8.7105e+04,-8.7112e+04,-8.1918e-02,-8.7112e+04,1.1818e-01,6.9897e+00,8.6958e+04,3.3005e+01,-8.8369e-01,-1.4861e+00,-7.4094e-01,8.9545e-01,1.2194e+00,2.3366e+00,5.3518e+00,3.2496e+01
