logfeh,logdust,logNpix,tau,dmod,logl
-1.8591e-01,-1.8876e+00,4.4913e+00,2.9798e+00,3.1196e+01,-8.6425e+01
-1.5437e-01,-1.7326e+00,4.4754e+00,3.2171e+00,3.1147e+01,-8.6450e+01
-1.6990e-01,-1.9648e+00,4.4868e+00,2.9754e+00,3.1175e+01,-8.5514e+01
-1.6293e-01,-1.8436e+00,4.4855e+00,3.0625e+00,3.1171e+01,-8.5211e+01
-2.1736e-01,-1.6181e+00,4.5319e+00,2.9484e+00,3.1324e+01,-8.6214e+01
-1.5803e-01,-1.8184e+00,4.4864e+00,3.1524e+00,3.1177e+01,-8.6760e+01
-1.8963e-01,-1.8366e+00,4.4808e+00,2.9682e+00,3.1168e+01,-8.5903e+01
-1.9192e-01,-1.8119e+00,4.4973e+00,2.9982e+00,3.1213e+01,-8.5092e+01
-1.7931e-01,-1.7640e+00,4.4985e+00,3.0580e+00,3.1208e+01,-8.6173e+01
-2.3698e-01,-1.4397e+00,4.5477e+00,3.2634e+00,3.1380e+01,-8.6028e+01
-1.7808e-01,-1.8557e+00,4.4930e+00,2.9933e+00,3.1195e+01,-8.6010e+01
-1.9894e-01,-1.7304e+00,4.5059e+00,3.0363e+00,3.1240e+01,-8.3133e+01
-1.7884e-01,-1.9149e+00,4.4969e+00,2.9760e+00,3.1206e+01,-8.6633e+01
-1.9676e-01,-1.7993e+00,4.4870e+00,2.9412e+00,3.1184e+01,-8.6084e+01
-1.9993e-01,-1.7033e+00,4.5085e+00,3.0441e+00,3.1244e+01,-8.6669e+01
-1.9578e-01,-1.7697e+00,4.4969e+00,2.9912e+00,3.1212e+01,-8.5053e+01
-1.2730e-01,-1.9999e+00,4.4453e+00,3.0877e+00,3.1051e+01,-8.5814e+01
-1.7757e-01,-1.9752e+00,4.4950e+00,2.9543e+00,3.1199e+01,-8.4023e+01
-1.6852e-01,-1.7588e+00,4.4806e+00,3.1571e+00,3.1167e+01,-8.5833e+01
-1.1675e-01,-1.9689e+00,4.4620e+00,3.1253e+00,3.1086e+01,-8.4469e+01
-1.7930e-01,-1.9803e+00,4.4787e+00,2.8827e+00,3.1151e+01,-8.3593e+01
-1.9071e-01,-1.7639e+00,4.4862e+00,3.0392e+00,3.1186e+01,-8.6382e+01
-1.8440e-01,-1.8095e+00,4.4804e+00,2.9600e+00,3.1160e+01,-8.6475e+01
-1.8139e-01,-1.8549e+00,4.4861e+00,2.9512e+00,3.1174e+01,-8.6323e+01
-1.5302e-01,-1.9357e+00,4.4765e+00,3.0437e+00,3.1142e+01,-8.6502e+01
-1.7825e-01,-1.8867e+00,4.4719e+00,2.9342e+00,3.1136e+01,-8.6029e+01
-1.6728e-01,-1.7831e+00,4.4810e+00,3.1127e+00,3.1164e+01,-8.4265e+01
-1.8680e-01,-1.6981e+00,4.5087e+00,3.1030e+00,3.1241e+01,-8.6429e+01
-1.7993e-01,-1.8424e+00,4.4909e+00,3.0039e+00,3.1189e+01,-8.5013e+01
-2.9481e-01,-1.4473e+00,4.5482e+00,3.2539e+00,3.1381e+01,-8.5812e+01
-1.6357e-01,-1.7601e+00,4.4865e+00,3.1627e+00,3.1177e+01,-8.2302e+01
-1.8533e-01,-1.8110e+00,4.5023e+00,2.9763e+00,3.1218e+01,-8.6757e+01
-3.7225e-01,-1.3093e+00,4.5506e+00,2.9931e+00,3.1386e+01,-8.4437e+01
-1.5827e-01,-1.7541e+00,4.4913e+00,3.1867e+00,3.1188e+01,-8.6305e+01
-1.6035e-01,-1.7914e+00,4.4964e+00,3.1495e+00,3.1201e+01,-8.4800e+01
-1.7352e-01,-1.7176e+00,4.4911e+00,3.1617e+00,3.1193e+01,-8.5483e+01
-1.3115e-01,-1.9324e+00,4.4577e+00,3.1396e+00,3.1089e+01,-8.4809e+01
-1.3715e-01,-1.9667e+00,4.4636e+00,3.1053e+00,3.1105e+01,-8.5448e+01
-1.6220e-01,-1.8084e+00,4.4795e+00,3.0713e+00,3.1153e+01,-8.5985e+01
-1.6763e-01,-1.8828e+00,4.4816e+00,3.0121e+00,3.1160e+01,-8.6469e+01
-1.6888e-01,-1.8006e+00,4.4754e+00,3.0574e+00,3.1147e+01,-8.6071e+01
-1.4542e-01,-1.9378e+00,4.4670e+00,3.0641e+00,3.1115e+01,-8.4412e+01
-1.7552e-01,-1.7824e+00,4.4875e+00,3.0745e+00,3.1182e+01,-8.5769e+01
-1.4212e-01,-1.8082e+00,4.4729e+00,3.1590e+00,3.1131e+01,-8.4347e+01
-2.7509e-01,-1.5296e+00,4.5275e+00,3.0958e+00,3.1322e+01,-8.5613e+01
-1.6020e-01,-1.9127e+00,4.4788e+00,3.0548e+00,3.1154e+01,-8.4655e+01
-1.4040e-01,-1.9253e+00,4.4587e+00,3.0817e+00,3.1091e+01,-8.6662e+01
-1.8321e-01,-1.7755e+00,4.4936e+00,3.0673e+00,3.1202e+01,-8.6386e+01
-1.5605e-01,-1.9294e+00,4.4806e+00,3.0170e+00,3.1152e+01,-8.6515e+01
-1.6330e-01,-1.9448e+00,4.4901e+00,2.9515e+00,3.1174e+01,-8.6304e+01
-1.5727e-01,-1.9569e+00,4.4621e+00,2.9925e+00,3.1103e+01,-8.3635e+01
-1.9847e-01,-1.7342e+00,4.4971e+00,3.0257e+00,3.1214e+01,-8.6541e+01
-1.7833e-01,-1.8324e+00,4.4880e+00,3.0433e+00,3.1186e+01,-8.6637e+01
-1.8572e-01,-1.6054e+00,4.5124e+00,3.2573e+00,3.1260e+01,-8.6006e+01
-1.9555e-01,-1.9223e+00,4.4923e+00,2.8717e+00,3.1196e+01,-8.5228e+01
-1.3100e-01,-1.9267e+00,4.4645e+00,3.1132e+00,3.1100e+01,-8.5947e+01
-1.9251e-01,-1.8578e+00,4.5038e+00,2.9376e+00,3.1225e+01,-8.6658e+01
-1.2327e-01,-1.8568e+00,4.4521e+00,3.2002e+00,3.1071e+01,-8.6552e+01
-1.5576e-01,-1.8872e+00,4.4897e+00,3.0603e+00,3.1176e+01,-8.6054e+01
-1.5176e-01,-1.9444e+00,4.4887e+00,3.0170e+00,3.1170e+01,-8.6594e+01
-1.4173e-01,-1.7690e+00,4.4722e+00,3.2149e+00,3.1132e+01,-8.3883e+01
-1.8489e-01,-1.8743e+00,4.4805e+00,2.9615e+00,3.1165e+01,-8.4716e+01
-1.4916e-01,-1.9720e+00,4.4577e+00,2.9961e+00,3.1087e+01,-8.6356e+01
-1.2649e-01,-1.9037e+00,4.4569e+00,3.1962e+00,3.1088e+01,-8.5536e+01
-1.0777e-01,-1.9723e+00,4.4571e+00,3.1957e+00,3.1075e+01,-8.5575e+01
-2.2776e-01,-1.4721e+00,4.5305e+00,3.1975e+00,3.1335e+01,-8.6055e+01
-1.5754e-01,-1.7833e+00,4.4718e+00,3.1792e+00,3.1140e+01,-8.4237e+01
-2.2711e-01,-1.5546e+00,4.5355e+00,2.9993e+00,3.1334e+01,-8.6162e+01
-1.6248e-01,-1.8733e+00,4.4927e+00,3.0445e+00,3.1187e+01,-8.5946e+01
-1.6905e-01,-1.7713e+00,4.4745e+00,3.1471e+00,3.1152e+01,-8.6089e+01
-1.6111e-01,-1.7875e+00,4.4899e+00,3.1495e+00,3.1183e+01,-8.5538e+01
-2.1405e-01,-1.6516e+00,4.5201e+00,2.8779e+00,3.1290e+01,-8.6653e+01
-2.5908e-01,-1.6371e+00,4.5344e+00,2.8980e+00,3.1329e+01,-8.6238e+01
-1.7224e-01,-1.8737e+00,4.4875e+00,3.0269e+00,3.1179e+01,-8.5799e+01
-2.9277e-01,-1.4992e+00,4.5394e+00,3.1480e+00,3.1354e+01,-8.5785e+01
-1.8924e-01,-1.8195e+00,4.5007e+00,2.9477e+00,3.1215e+01,-8.5633e+01
-1.4147e-01,-1.9261e+00,4.4725e+00,3.0714e+00,3.1126e+01,-8.6506e+01
-2.1438e-01,-1.6303e+00,4.5166e+00,2.9233e+00,3.1286e+01,-8.6282e+01
-2.3778e-01,-1.5726e+00,4.5323e+00,3.0117e+00,3.1329e+01,-8.5592e+01
-1.7013e-01,-1.8292e+00,4.4983e+00,3.0265e+00,3.1202e+01,-8.6097e+01
-1.8789e-01,-1.6876e+00,4.5019e+00,3.1213e+00,3.1226e+01,-8.5431e+01
-1.6668e-01,-1.9085e+00,4.4647e+00,2.9837e+00,3.1114e+01,-8.6561e+01
-1.9555e-01,-1.6672e+00,4.4938e+00,3.1157e+00,3.1209e+01,-8.6669e+01
-1.5539e-01,-1.9554e+00,4.4768e+00,2.9705e+00,3.1137e+01,-8.6375e+01
-2.6706e-01,-1.5717e+00,4.5276e+00,3.0250e+00,3.1319e+01,-8.6606e+01
-1.4948e-01,-1.8171e+00,4.4914e+00,3.1584e+00,3.1182e+01,-8.4052e+01
-1.5872e-01,-1.8863e+00,4.4806e+00,3.0922e+00,3.1161e+01,-8.4602e+01
-1.6728e-01,-1.9355e+00,4.4856e+00,3.0316e+00,3.1176e+01,-8.5114e+01
-1.7013e-01,-1.8591e+00,4.4701e+00,2.9964e+00,3.1131e+01,-8.6518e+01
-1.9458e-01,-1.7659e+00,4.4947e+00,3.0253e+00,3.1210e+01,-8.4798e+01
-1.7449e-01,-1.9208e+00,4.4818e+00,2.9743e+00,3.1165e+01,-8.6560e+01
-5.2416e-01,-1.0866e+00,4.5145e+00,3.0836e+00,3.1289e+01,-8.5740e+01
-1.5764e-01,-1.9237e+00,4.4814e+00,3.0267e+00,3.1155e+01,-8.3768e+01
-1.7733e-01,-1.9860e+00,4.4780e+00,2.9058e+00,3.1152e+01,-8.6763e+01
-1.5894e-01,-1.7278e+00,4.4947e+00,3.2141e+00,3.1198e+01,-8.6395e+01
-1.4423e-01,-1.9675e+00,4.4672e+00,3.0812e+00,3.1119e+01,-8.5626e+01
-1.9877e-01,-1.8582e+00,4.4888e+00,2.8650e+00,3.1185e+01,-8.3922e+01
-1.8946e-01,-1.7984e+00,4.4883e+00,3.0178e+00,3.1191e+01,-8.5817e+01
-1.9317e-01,-1.8648e+00,4.4870e+00,2.9424e+00,3.1186e+01,-8.3969e+01
-1.0223e-01,-1.9826e+00,4.4631e+00,3.2253e+00,3.1089e+01,-8.6442e+01
-1.2797e-01,-1.9051e+00,4.4542e+00,3.1592e+00,3.1078e+01,-8.6094e+01
-1.4520e-01,-1.8158e+00,4.4803e+00,3.1909e+00,3.1155e+01,-8.6112e+01
-1.8179e-01,-1.8289e+00,4.4960e+00,3.0301e+00,3.1206e+01,-8.5588e+01
-1.9275e-01,-1.6374e+00,4.5039e+00,3.1737e+00,3.1236e+01,-8.6190e+01
-1.3329e-01,-1.9726e+00,4.4740e+00,3.1085e+00,3.1131e+01,-8.5974e+01
-2.3457e-01,-1.5805e+00,4.5127e+00,2.9437e+00,3.1273e+01,-8.6601e+01
-1.5367e-01,-1.7891e+00,4.4930e+00,3.1797e+00,3.1189e+01,-8.6597e+01
-1.6127e-01,-1.7437e+00,4.4860e+00,3.1932e+00,3.1178e+01,-8.6457e+01
-1.5270e-01,-1.9228e+00,4.4514e+00,3.0602e+00,3.1080e+01,-8.6415e+01
-1.5053e-01,-1.7951e+00,4.4832e+00,3.1916e+00,3.1165e+01,-8.5666e+01
-1.7520e-01,-1.9118e+00,4.4787e+00,3.0216e+00,3.1163e+01,-8.6575e+01
-1.9493e-01,-1.8830e+00,4.4925e+00,2.8589e+00,3.1191e+01,-8.5355e+01
-1.1003e-01,-1.9603e+00,4.4660e+00,3.1700e+00,3.1097e+01,-8.6468e+01
-1.9158e-01,-1.9185e+00,4.4898e+00,2.8723e+00,3.1184e+01,-8.3261e+01
-1.8216e-01,-1.8478e+00,4.4902e+00,2.9254e+00,3.1181e+01,-8.6588e+01
-1.5153e-01,-1.9971e+00,4.4615e+00,2.9531e+00,3.1094e+01,-8.6645e+01
-1.7422e-01,-1.8639e+00,4.4893e+00,3.0496e+00,3.1188e+01,-8.5591e+01
-1.9498e-01,-1.6757e+00,4.5029e+00,3.1329e+00,3.1234e+01,-8.6191e+01
-2.9944e-01,-1.6010e+00,4.5232e+00,2.9480e+00,3.1302e+01,-8.5750e+01
-1.9093e-01,-1.8207e+00,4.4923e+00,3.0179e+00,3.1204e+01,-8.5783e+01
-1.9206e-01,-1.8125e+00,4.5053e+00,2.9893e+00,3.1231e+01,-8.4793e+01
-1.6946e-01,-1.9128e+00,4.4824e+00,2.9677e+00,3.1161e+01,-8.6630e+01
-1.6727e-01,-1.8445e+00,4.4761e+00,3.0396e+00,3.1147e+01,-8.5419e+01
-1.8303e-01,-1.8380e+00,4.5019e+00,2.9703e+00,3.1216e+01,-8.5978e+01
-1.6698e-01,-1.9857e+00,4.4818e+00,2.9523e+00,3.1158e+01,-8.5830e+01
-1.6826e-01,-1.7932e+00,4.5015e+00,3.1086e+00,3.1216e+01,-8.6609e+01
-1.4113e-01,-1.8887e+00,4.4686e+00,3.0934e+00,3.1117e+01,-8.6460e+01
-1.7984e-01,-1.7640e+00,4.4927e+00,3.0894e+00,3.1200e+01,-8.6696e+01
-1.5715e-01,-1.8560e+00,4.4791e+00,3.0964e+00,3.1153e+01,-8.4235e+01
-1.5594e-01,-1.9291e+00,4.4520e+00,3.0211e+00,3.1079e+01,-8.6069e+01
-1.0611e-01,-1.8868e+00,4.4550e+00,3.2496e+00,3.1071e+01,-8.5780e+01
-1.2444e-01,-1.9721e+00,4.4584e+00,3.0965e+00,3.1082e+01,-8.6584e+01
-1.4540e-01,-1.8358e+00,4.4695e+00,3.1325e+00,3.1122e+01,-8.4880e+01
-1.3943e-01,-1.8778e+00,4.4686e+00,3.0903e+00,3.1114e+01,-8.6531e+01
-1.6219e-01,-1.8607e+00,4.4786e+00,3.0600e+00,3.1152e+01,-8.5779e+01
-1.7662e-01,-1.9885e+00,4.4629e+00,2.9259e+00,3.1115e+01,-8.6453e+01
-1.5463e-01,-1.9793e+00,4.4736e+00,2.9999e+00,3.1132e+01,-8.5688e+01
-1.7614e-01,-1.8275e+00,4.4831e+00,3.0590e+00,3.1173e+01,-8.2519e+01
