logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.5698e-01,-1.8317e+00,8.4704e-01,2.3764e+00,8.9089e-01,3.3070e+00,3.2196e+00,2.9343e+01,-6.4661e+02
-7.0065e-01,-1.0176e+00,1.6249e+00,2.0356e+00,1.3018e+00,3.0630e+00,3.6780e+00,2.9827e+01,-7.1194e+02
-1.7004e-01,-1.6740e+00,1.5711e+00,2.2374e+00,2.1532e+00,3.4803e+00,3.4606e+00,2.9970e+01,-6.6880e+02
2.1241e-01,-1.7559e+00,7.7820e-02,2.2466e+00,1.5524e+00,3.0776e+00,3.0972e+00,2.8857e+01,-5.9986e+02
-1.0057e-01,-1.5456e+00,1.0015e+00,2.3046e+00,1.3930e+00,1.8850e+00,3.6223e+00,2.9294e+01,-6.6743e+02
-1.8654e-01,-1.5728e+00,1.4224e+00,2.3616e+00,5.3251e-01,2.4490e+00,3.7513e+00,2.9708e+01,-5.6963e+02
-3.1683e-01,-1.7777e+00,1.5461e+00,2.1210e+00,1.5259e+00,3.4082e+00,3.4220e+00,2.9814e+01,-7.8368e+02
-2.4372e-01,-1.2339e+00,1.4082e+00,2.2669e+00,1.3273e+00,3.1429e+00,3.5115e+00,2.9582e+01,-6.0883e+02
1.0959e-01,-1.4071e+00,7.2655e-01,2.3901e+00,8.8453e-01,2.3882e+00,3.5890e+00,2.9225e+01,-5.5094e+02
1.1592e-01,-1.8839e+00,1.2712e+00,2.2907e+00,1.7841e+00,2.7787e+00,3.6255e+00,2.9393e+01,-4.6676e+02
-7.1322e-01,-1.8435e+00,1.5453e+00,2.0145e+00,2.3291e+00,1.9515e+00,3.8280e+00,3.0002e+01,-7.8070e+02
5.6937e-02,-1.3776e+00,1.2075e+00,2.3015e+00,1.1225e+00,3.4338e+00,2.8827e+00,2.9382e+01,-6.8795e+02
4.4645e-02,-1.5080e+00,8.7029e-01,2.4417e+00,5.2352e-01,2.2878e+00,3.6868e+00,2.9456e+01,-7.5568e+02
