niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.4962e+05,-1.4963e+05,-1.9980e-03,-1.4963e+05,1.1750e-01,6.9098e+00,inf,4.0286e-01,-9.1919e-01,-1.3225e+00,6.4190e+00,5.8338e-01,2.9478e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.4955e+05,-1.4955e+05,-3.9960e-03,-1.4955e+05,1.1751e-01,6.9118e+00,1.0928e+05,9.9986e-01,-9.8858e-01,-6.5549e-01,6.4890e+00,3.2434e+00,2.9121e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.4914e+05,-1.4914e+05,-5.9940e-03,-1.4914e+05,1.1753e-01,6.9138e+00,1.0920e+05,1.4023e+00,-9.8598e-01,-6.4903e-01,6.3976e+00,2.2719e+00,2.9339e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.4886e+05,-1.4887e+05,-7.9920e-03,-1.4887e+05,1.1755e-01,6.9157e+00,1.0879e+05,1.9644e+00,3.8747e-01,-1.2063e+00,6.3703e+00,2.2343e+00,2.9026e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.4883e+05,-1.4884e+05,-9.9900e-03,-1.4884e+05,1.1757e-01,6.9177e+00,1.0852e+05,2.5621e+00,-3.8559e-01,-1.9914e+00,6.2931e+00,2.4605e+00,2.9026e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.4810e+05,-1.4811e+05,-1.1988e-02,-1.4811e+05,1.1758e-01,6.9197e+00,1.0849e+05,3.1349e+00,-7.6710e-01,-1.4585e+00,6.2978e+00,6.0762e-01,3.0091e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.4782e+05,-1.4783e+05,-1.3986e-02,-1.4783e+05,1.1760e-01,6.9217e+00,1.0776e+05,3.5544e+00,-7.0184e-01,-1.3341e+00,6.1615e+00,2.7186e+00,2.9326e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.4766e+05,-1.4766e+05,-1.5984e-02,-1.4766e+05,1.1762e-01,6.9237e+00,1.0748e+05,3.9585e+00,3.7338e-01,-1.7334e+00,6.4195e+00,2.6521e+00,2.9568e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.4757e+05,-1.4758e+05,-1.7982e-02,-1.4758e+05,1.1763e-01,6.9257e+00,1.0731e+05,4.3601e+00,-8.5281e-01,-1.3427e+00,6.2637e+00,2.6222e-01,3.0243e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.4747e+05,-1.4747e+05,-1.9980e-02,-1.4747e+05,1.1765e-01,6.9277e+00,1.0723e+05,4.8250e+00,-1.4544e-01,-6.6599e-01,6.1316e+00,6.9430e-01,2.9476e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.4727e+05,-1.4728e+05,-2.1978e-02,-1.4728e+05,1.1767e-01,6.9297e+00,1.0712e+05,5.3948e+00,-2.3242e-01,-7.3458e-01,6.4709e+00,2.5599e+00,3.0142e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.4722e+05,-1.4723e+05,-2.3976e-02,-1.4723e+05,1.1768e-01,6.9317e+00,1.0693e+05,5.7949e+00,2.6910e-01,-1.7251e+00,6.1084e+00,5.0424e-01,2.9507e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.4705e+05,-1.4706e+05,-2.5974e-02,-1.4706e+05,1.1770e-01,6.9337e+00,1.0688e+05,6.3783e+00,2.2353e-01,-5.3953e-01,6.1428e+00,4.8602e-01,2.9474e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.4694e+05,-1.4695e+05,-2.7972e-02,-1.4695e+05,1.1772e-01,6.9357e+00,1.0671e+05,6.9745e+00,-9.4103e-01,-1.3523e+00,5.8442e+00,1.7471e+00,2.9354e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.4687e+05,-1.4688e+05,-2.9970e-02,-1.4688e+05,1.1774e-01,6.9377e+00,1.0660e+05,7.5372e+00,-2.2055e-01,-1.6883e+00,5.9379e+00,9.7419e-01,2.9555e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.4686e+05,-1.4686e+05,-3.1968e-02,-1.4686e+05,1.1775e-01,6.9397e+00,1.0653e+05,8.1396e+00,-3.6759e-01,-6.0175e-01,5.9043e+00,1.8362e+00,2.9117e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.4680e+05,-1.4680e+05,-3.3966e-02,-1.4680e+05,1.1777e-01,6.9417e+00,1.0651e+05,8.7234e+00,-7.0724e-01,-1.9139e+00,6.1164e+00,3.3396e+00,2.9636e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.4673e+05,-1.4674e+05,-3.5964e-02,-1.4674e+05,1.1779e-01,6.9437e+00,1.0645e+05,9.3011e+00,-9.8678e-01,-1.0704e+00,6.1057e+00,9.2912e-01,3.0289e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.4670e+05,-1.4671e+05,-3.7962e-02,-1.4671e+05,1.1780e-01,6.9457e+00,1.0639e+05,9.7012e+00,-2.0991e-01,-1.0554e+00,5.9668e+00,2.6004e+00,2.9091e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.4667e+05,-1.4668e+05,-3.9960e-02,-1.4668e+05,1.1782e-01,6.9477e+00,1.0636e+05,1.0328e+01,-7.0985e-01,-8.8993e-01,6.3053e+00,2.1120e+00,3.0720e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.4663e+05,-1.4663e+05,-4.1958e-02,-1.4663e+05,1.1784e-01,6.9497e+00,1.0633e+05,1.0885e+01,-9.7902e-01,-1.0865e+00,6.4485e+00,9.7402e-01,3.1349e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.4645e+05,-1.4646e+05,-4.3956e-02,-1.4646e+05,1.1785e-01,6.9517e+00,1.0628e+05,1.1303e+01,-3.6068e-01,-1.2170e+00,6.2603e+00,2.1078e+00,3.0501e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.4633e+05,-1.4634e+05,-4.5954e-02,-1.4634e+05,1.1787e-01,6.9537e+00,1.0611e+05,1.1722e+01,1.7095e-01,-7.6776e-01,6.2903e+00,2.4788e+00,3.0160e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.4626e+05,-1.4627e+05,-4.7952e-02,-1.4627e+05,1.1789e-01,6.9557e+00,1.0599e+05,1.2124e+01,-5.5989e-01,-1.9155e+00,6.2054e+00,2.6302e+00,3.0382e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.4625e+05,-1.4626e+05,-4.9950e-02,-1.4626e+05,1.1790e-01,6.9575e+00,1.0592e+05,1.2701e+01,-5.1521e-01,-1.1143e+00,5.8425e+00,1.2195e+00,2.9692e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.4621e+05,-1.4622e+05,-5.1948e-02,-1.4622e+05,1.1792e-01,6.9597e+00,1.0591e+05,1.3287e+01,-6.7716e-01,-1.9724e+00,5.8834e+00,5.3370e-01,3.0008e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.4620e+05,-1.4620e+05,-5.3946e-02,-1.4620e+05,1.1794e-01,6.9617e+00,1.0587e+05,1.3697e+01,-8.8577e-01,-1.2176e+00,6.4283e+00,1.7545e+00,3.1543e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.4611e+05,-1.4612e+05,-5.5944e-02,-1.4612e+05,1.1796e-01,6.9637e+00,1.0585e+05,1.4101e+01,-9.2180e-01,-1.8609e+00,5.9915e+00,7.5579e-01,3.0452e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.4601e+05,-1.4602e+05,-5.7942e-02,-1.4602e+05,1.1797e-01,6.9657e+00,1.0577e+05,1.4497e+01,2.1553e-01,-5.5385e-01,6.3097e+00,2.4055e+00,3.0246e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.4600e+05,-1.4600e+05,-5.9940e-02,-1.4600e+05,1.1799e-01,6.9677e+00,1.0567e+05,1.5101e+01,-9.6734e-01,-1.3275e+00,6.0190e+00,3.1259e+00,2.9997e+01
3.1000e+01,2.0000e+00,5.8271e+00,-1.4595e+05,-1.4596e+05,-6.1938e-02,-1.4596e+05,1.1801e-01,6.9697e+00,1.0565e+05,1.5925e+01,2.0857e-01,-1.2736e+00,5.9450e+00,6.9366e-01,2.9879e+01
3.2000e+01,1.0000e+00,6.0038e+00,-1.4593e+05,-1.4593e+05,-6.3936e-02,-1.4593e+05,1.1802e-01,6.9717e+00,1.0561e+05,1.6520e+01,2.6904e-01,-1.2900e+00,6.0615e+00,9.8138e-01,3.0217e+01
3.3000e+01,1.0000e+00,6.1798e+00,-1.4577e+05,-1.4578e+05,-6.5934e-02,-1.4578e+05,1.1804e-01,6.9737e+00,1.0558e+05,1.7113e+01,4.6108e-01,-8.6868e-01,6.1250e+00,2.4704e-01,3.0143e+01
3.4000e+01,1.0000e+00,6.3551e+00,-1.4571e+05,-1.4572e+05,-6.7932e-02,-1.4572e+05,1.1806e-01,6.9757e+00,1.0543e+05,1.7523e+01,-9.1017e-02,-5.5281e-01,6.3542e+00,3.7271e+00,2.9739e+01
3.5000e+01,1.0000e+00,6.5299e+00,-1.4568e+05,-1.4568e+05,-6.9930e-02,-1.4568e+05,1.1807e-01,6.9777e+00,1.0537e+05,1.7936e+01,-9.0400e-01,-1.2412e+00,6.2004e+00,6.8095e-01,3.1278e+01
3.6000e+01,1.0000e+00,6.7039e+00,-1.4559e+05,-1.4560e+05,-7.1928e-02,-1.4560e+05,1.1809e-01,6.9797e+00,1.0533e+05,1.8536e+01,-8.0234e-01,-6.0923e-01,5.7251e+00,1.6317e+00,2.9562e+01
3.7000e+01,1.0000e+00,6.8773e+00,-1.4547e+05,-1.4547e+05,-7.3926e-02,-1.4547e+05,1.1811e-01,6.9817e+00,1.0525e+05,1.9132e+01,-5.5204e-01,-7.0759e-01,6.0761e+00,3.0975e+00,3.0045e+01
3.8000e+01,1.0000e+00,7.0501e+00,-1.4536e+05,-1.4537e+05,-7.5924e-02,-1.4537e+05,1.1812e-01,6.9837e+00,1.0512e+05,1.9711e+01,-1.8581e-01,-1.2576e+00,5.6058e+00,1.3010e+00,2.9456e+01
3.9000e+01,1.0000e+00,7.2222e+00,-1.4534e+05,-1.4535e+05,-7.7922e-02,-1.4535e+05,1.1814e-01,6.9857e+00,1.0502e+05,2.0318e+01,-2.7542e-01,-1.8120e+00,6.3400e+00,1.6640e-01,3.1706e+01
4.0000e+01,1.0000e+00,7.3937e+00,-1.4533e+05,-1.4533e+05,-7.9920e-02,-1.4533e+05,1.1816e-01,6.9875e+00,1.4415e+05,2.0938e+01,-1.9701e-01,-1.0850e+00,5.8314e+00,1.6988e+00,3.0046e+01
4.1000e+01,1.0000e+00,7.5646e+00,-1.4531e+05,-1.4531e+05,-8.1918e-02,-1.4531e+05,1.1818e-01,6.9897e+00,1.4413e+05,2.1347e+01,-8.3665e-01,-1.3064e+00,5.9886e+00,1.9134e+00,3.0865e+01
4.2000e+01,1.0000e+00,7.7348e+00,-1.4506e+05,-1.4507e+05,-8.3916e-02,-1.4507e+05,1.1819e-01,6.9917e+00,1.4411e+05,2.1946e+01,-5.0499e-01,-1.0900e+00,5.6997e+00,2.5491e+00,2.9472e+01
4.3000e+01,1.0000e+00,7.9044e+00,-1.4506e+05,-1.4506e+05,-8.5914e-02,-1.4506e+05,1.0977e-01,6.0305e+00,1.4386e+05,2.2528e+01,-6.0753e-01,-6.5996e-01,5.7010e+00,1.1204e+00,2.9828e+01
4.4000e+01,1.0000e+00,8.0734e+00,-1.4499e+05,-1.4500e+05,-8.7912e-02,-1.4500e+05,1.1823e-01,6.9957e+00,1.4386e+05,2.2938e+01,-1.6100e-01,-1.5066e+00,5.7467e+00,1.0561e+00,3.0152e+01
4.5000e+01,2.0000e+00,8.2267e+00,-1.4495e+05,-1.4495e+05,-8.9910e-02,-1.4495e+05,1.1824e-01,6.9977e+00,1.4380e+05,2.3738e+01,-3.7547e-01,-1.0582e+00,6.0832e+00,3.7075e-01,3.1202e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.4484e+05,-1.4485e+05,-9.1908e-02,-1.4485e+05,1.1826e-01,6.9997e+00,1.4375e+05,2.4146e+01,-4.3986e-01,-1.9814e+00,6.1486e+00,3.5058e+00,3.0407e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.4484e+05,-1.4485e+05,-9.3906e-02,-1.4485e+05,1.0915e-01,5.9632e+00,1.4365e+05,2.4738e+01,-9.8740e-01,-1.2927e+00,5.8359e+00,3.7004e+00,2.9926e+01
4.8000e+01,3.0000e+00,8.6957e+00,-1.4478e+05,-1.4479e+05,-9.5904e-02,-1.4479e+05,1.1829e-01,7.0037e+00,1.4364e+05,2.6320e+01,-9.5802e-01,-7.0461e-01,6.4938e+00,1.3687e+00,3.2401e+01
4.9000e+01,1.0000e+00,8.8608e+00,-1.4474e+05,-1.4474e+05,-9.7902e-02,-1.4474e+05,1.1831e-01,7.0057e+00,1.4359e+05,2.6909e+01,-4.3918e-01,-1.3977e+00,6.1629e+00,1.0549e+00,3.1656e+01
5.0000e+01,2.0000e+00,9.0090e+00,-1.4470e+05,-1.4471e+05,-9.9900e-02,-1.4471e+05,1.1833e-01,7.0077e+00,1.4354e+05,2.8117e+01,-4.5022e-01,-1.9013e+00,5.5451e+00,2.0983e+00,2.9707e+01
5.1000e+01,1.0000e+00,9.1727e+00,-1.4466e+05,-1.4467e+05,-1.0190e-01,-1.4467e+05,1.1834e-01,7.0097e+00,1.4351e+05,2.8705e+01,-3.6570e-01,-5.9977e-01,6.4729e+00,2.2366e+00,3.1921e+01
5.2000e+01,1.0000e+00,9.3357e+00,-1.4459e+05,-1.4460e+05,-1.0390e-01,-1.4460e+05,1.1836e-01,7.0117e+00,1.4347e+05,2.9307e+01,-9.5627e-01,-6.7899e-01,6.1025e+00,4.5289e-01,3.1397e+01
5.3000e+01,1.0000e+00,9.4982e+00,-1.4457e+05,-1.4458e+05,-1.0589e-01,-1.4458e+05,1.1838e-01,7.0136e+00,1.4340e+05,2.9712e+01,-9.4489e-01,-5.9729e-01,6.4646e+00,2.2455e+00,3.2268e+01
5.4000e+01,1.0000e+00,9.6601e+00,-1.4454e+05,-1.4454e+05,-1.0789e-01,-1.4454e+05,1.1839e-01,7.0156e+00,1.4338e+05,3.0312e+01,-5.3673e-01,-1.4485e+00,5.4349e+00,8.0375e-01,2.9551e+01
5.5000e+01,1.0000e+00,9.8214e+00,-1.4451e+05,-1.4452e+05,-1.0989e-01,-1.4452e+05,1.1841e-01,7.0176e+00,1.4334e+05,3.0909e+01,-1.0454e-01,-1.0573e+00,6.4219e+00,7.8763e-01,3.2200e+01
5.6000e+01,2.0000e+00,9.9644e+00,-1.4450e+05,-1.4450e+05,-1.1189e-01,-1.4450e+05,1.1843e-01,7.0196e+00,1.4332e+05,3.2080e+01,4.6910e-02,-1.6126e+00,6.1211e+00,2.1762e+00,3.1232e+01
5.7000e+01,1.0000e+00,1.0124e+01,-1.4412e+05,-1.4412e+05,-1.1389e-01,-1.4412e+05,1.1845e-01,7.0216e+00,1.4330e+05,3.2675e+01,-7.5156e-01,-1.1828e+00,5.9797e+00,2.8760e+00,3.1225e+01
