logfeh,logdust_med,logNpix,tau,dmod,logl
2.2027e-01,-1.9277e+00,3.7251e+00,9.9964e+00,2.8161e+01,-6.3053e+03
2.3056e-01,-1.9573e+00,3.7284e+00,9.9849e+00,2.8171e+01,-6.3049e+03
2.1081e-01,-1.9577e+00,3.7258e+00,9.9855e+00,2.8163e+01,-6.3146e+03
2.4351e-01,-1.8866e+00,3.7260e+00,9.9952e+00,2.8164e+01,-6.3082e+03
2.2012e-01,-1.9966e+00,3.7260e+00,9.9916e+00,2.8156e+01,-6.3084e+03
2.2908e-01,-1.9969e+00,3.7259e+00,9.9920e+00,2.8161e+01,-6.3024e+03
2.1069e-01,-1.9542e+00,3.7274e+00,9.9479e+00,2.8165e+01,-6.3035e+03
2.4470e-01,-1.8875e+00,3.7260e+00,9.9836e+00,2.8160e+01,-6.3126e+03
2.1466e-01,-1.9905e+00,3.7270e+00,9.9781e+00,2.8160e+01,-6.3101e+03
2.2558e-01,-1.9850e+00,3.7286e+00,9.9952e+00,2.8174e+01,-6.3160e+03
2.4730e-01,-1.9623e+00,3.7263e+00,9.9875e+00,2.8161e+01,-6.3103e+03
2.1427e-01,-1.9501e+00,3.7266e+00,9.9878e+00,2.8163e+01,-6.2877e+03
2.0747e-01,-1.9580e+00,3.7273e+00,9.9699e+00,2.8161e+01,-6.3087e+03
2.1016e-01,-1.9585e+00,3.7260e+00,9.9939e+00,2.8162e+01,-6.2858e+03
2.1438e-01,-1.9483e+00,3.7265e+00,9.9827e+00,2.8161e+01,-6.3032e+03
2.2935e-01,-1.9724e+00,3.7273e+00,9.9640e+00,2.8166e+01,-6.3110e+03
2.4016e-01,-1.8782e+00,3.7265e+00,9.9944e+00,2.8163e+01,-6.2923e+03
2.3227e-01,-1.9930e+00,3.7261e+00,9.9924e+00,2.8164e+01,-6.2669e+03
2.3848e-01,-1.8837e+00,3.7261e+00,9.9906e+00,2.8164e+01,-6.3112e+03
2.0845e-01,-1.9837e+00,3.7266e+00,9.9851e+00,2.8165e+01,-6.3110e+03
2.0583e-01,-1.9474e+00,3.7270e+00,9.9746e+00,2.8166e+01,-6.3133e+03
2.1170e-01,-1.8974e+00,3.7264e+00,9.9948e+00,2.8163e+01,-6.3057e+03
2.2259e-01,-1.9922e+00,3.7272e+00,9.9708e+00,2.8164e+01,-6.3097e+03
2.2970e-01,-1.8518e+00,3.7264e+00,9.9846e+00,2.8164e+01,-6.3098e+03
2.3932e-01,-1.9566e+00,3.7260e+00,9.9870e+00,2.8162e+01,-6.2980e+03
2.1102e-01,-1.9661e+00,3.7264e+00,9.9946e+00,2.8161e+01,-6.2674e+03
2.1858e-01,-1.9352e+00,3.7260e+00,9.9884e+00,2.8161e+01,-6.3113e+03
2.0411e-01,-1.9795e+00,3.7260e+00,9.9921e+00,2.8162e+01,-6.2658e+03
2.1805e-01,-1.9922e+00,3.7270e+00,9.9638e+00,2.8169e+01,-6.3162e+03
2.2939e-01,-1.9458e+00,3.7265e+00,9.9938e+00,2.8166e+01,-6.3139e+03
2.3888e-01,-1.9703e+00,3.7259e+00,9.9944e+00,2.8168e+01,-6.2802e+03
2.0260e-01,-1.8922e+00,3.7260e+00,9.9952e+00,2.8166e+01,-6.2963e+03
2.1161e-01,-1.9723e+00,3.7285e+00,9.9942e+00,2.8170e+01,-6.3101e+03
2.2944e-01,-1.9331e+00,3.7265e+00,9.9820e+00,2.8164e+01,-6.2995e+03
2.4113e-01,-1.9397e+00,3.7299e+00,9.9972e+00,2.8172e+01,-6.3134e+03
2.0893e-01,-1.9449e+00,3.7286e+00,9.9926e+00,2.8174e+01,-6.3043e+03
2.3333e-01,-1.8755e+00,3.7251e+00,9.9975e+00,2.8160e+01,-6.3150e+03
2.4138e-01,-1.9035e+00,3.7274e+00,9.9817e+00,2.8164e+01,-6.3126e+03
2.3092e-01,-1.9252e+00,3.7250e+00,9.9987e+00,2.8162e+01,-6.3142e+03
2.1703e-01,-1.9049e+00,3.7262e+00,9.9992e+00,2.8164e+01,-6.2904e+03
2.1552e-01,-1.9588e+00,3.7272e+00,9.9583e+00,2.8166e+01,-6.3054e+03
2.2402e-01,-1.9716e+00,3.7269e+00,9.9741e+00,2.8160e+01,-6.3078e+03
2.0950e-01,-1.9416e+00,3.7264e+00,9.9903e+00,2.8161e+01,-6.3097e+03
2.3554e-01,-1.8783e+00,3.7260e+00,9.9918e+00,2.8161e+01,-6.3027e+03
2.1225e-01,-1.9575e+00,3.7261e+00,9.9970e+00,2.8161e+01,-6.3085e+03
2.3411e-01,-1.9390e+00,3.7263e+00,9.9776e+00,2.8163e+01,-6.3091e+03
2.1829e-01,-1.9853e+00,3.7257e+00,9.9733e+00,2.8164e+01,-6.3007e+03
2.1012e-01,-1.9335e+00,3.7258e+00,9.9815e+00,2.8165e+01,-6.3003e+03
2.0843e-01,-1.9980e+00,3.7272e+00,9.9654e+00,2.8165e+01,-6.2839e+03
2.4903e-01,-1.9210e+00,3.7274e+00,9.9578e+00,2.8165e+01,-6.3141e+03
2.1231e-01,-1.9991e+00,3.7257e+00,9.9740e+00,2.8165e+01,-6.3074e+03
2.0959e-01,-1.9935e+00,3.7264e+00,9.9919e+00,2.8164e+01,-6.3044e+03
2.3634e-01,-1.9956e+00,3.7263e+00,9.9814e+00,2.8165e+01,-6.3124e+03
2.2568e-01,-1.9678e+00,3.7281e+00,9.9978e+00,2.8166e+01,-6.3087e+03
2.1956e-01,-1.9503e+00,3.7273e+00,9.9722e+00,2.8167e+01,-6.3014e+03
2.1240e-01,-1.9976e+00,3.7277e+00,9.9635e+00,2.8168e+01,-6.3094e+03
2.2419e-01,-1.9399e+00,3.7260e+00,9.9962e+00,2.8162e+01,-6.3131e+03
2.1533e-01,-1.9414e+00,3.7275e+00,9.9797e+00,2.8165e+01,-6.3155e+03
2.0891e-01,-1.8687e+00,3.7260e+00,9.9922e+00,2.8158e+01,-6.2786e+03
2.3689e-01,-1.9590e+00,3.7274e+00,9.9642e+00,2.8167e+01,-6.2999e+03
2.2189e-01,-1.9120e+00,3.7258e+00,9.9980e+00,2.8158e+01,-6.3115e+03
2.4235e-01,-1.9783e+00,3.7269e+00,9.9762e+00,2.8162e+01,-6.2938e+03
2.0680e-01,-1.9755e+00,3.7285e+00,9.9971e+00,2.8168e+01,-6.2920e+03
2.4271e-01,-1.9801e+00,3.7261e+00,9.9982e+00,2.8164e+01,-6.2954e+03
2.1960e-01,-1.9191e+00,3.7260e+00,9.9966e+00,2.8164e+01,-6.3000e+03
2.3187e-01,-1.9511e+00,3.7268e+00,9.9812e+00,2.8163e+01,-6.3053e+03
2.2968e-01,-1.9715e+00,3.7291e+00,9.9991e+00,2.8166e+01,-6.3107e+03
2.2174e-01,-1.9268e+00,3.7284e+00,9.9860e+00,2.8163e+01,-6.3148e+03
2.3519e-01,-1.9796e+00,3.7263e+00,9.9998e+00,2.8163e+01,-6.2822e+03
2.4179e-01,-1.9603e+00,3.7261e+00,9.9889e+00,2.8165e+01,-6.2845e+03
2.0256e-01,-1.9481e+00,3.7261e+00,9.9906e+00,2.8167e+01,-6.3030e+03
2.2174e-01,-1.9399e+00,3.7259e+00,9.9857e+00,2.8163e+01,-6.3028e+03
2.4122e-01,-1.9842e+00,3.7264e+00,9.9943e+00,2.8161e+01,-6.2977e+03
2.0603e-01,-1.9568e+00,3.7274e+00,9.9561e+00,2.8166e+01,-6.3149e+03
2.0610e-01,-1.9672e+00,3.7260e+00,9.9996e+00,2.8162e+01,-6.2822e+03
2.1607e-01,-1.9192e+00,3.7263e+00,9.9932e+00,2.8168e+01,-6.3152e+03
2.2381e-01,-1.8453e+00,3.7264e+00,9.9881e+00,2.8162e+01,-6.2996e+03
2.3696e-01,-1.9429e+00,3.7282e+00,9.9988e+00,2.8163e+01,-6.3137e+03
2.0310e-01,-1.9374e+00,3.7273e+00,9.9635e+00,2.8167e+01,-6.2963e+03
2.3635e-01,-1.9496e+00,3.7270e+00,9.9766e+00,2.8164e+01,-6.3066e+03
2.4377e-01,-1.9881e+00,3.7273e+00,9.9676e+00,2.8161e+01,-6.3140e+03
2.4800e-01,-1.9632e+00,3.7273e+00,9.9729e+00,2.8166e+01,-6.3148e+03
2.0805e-01,-1.9996e+00,3.7271e+00,9.9604e+00,2.8164e+01,-6.3128e+03
2.0163e-01,-1.9864e+00,3.7258e+00,9.9895e+00,2.8162e+01,-6.2923e+03
2.4671e-01,-1.9799e+00,3.7263e+00,9.9980e+00,2.8163e+01,-6.2850e+03
2.1946e-01,-1.9686e+00,3.7258e+00,9.9793e+00,2.8165e+01,-6.3129e+03
2.0058e-01,-1.9658e+00,3.7270e+00,9.9791e+00,2.8165e+01,-6.3139e+03
2.4253e-01,-1.9598e+00,3.7272e+00,9.9648e+00,2.8165e+01,-6.2936e+03
2.2457e-01,-1.9257e+00,3.7286e+00,9.9915e+00,2.8168e+01,-6.3121e+03
2.1284e-01,-1.8955e+00,3.7298e+00,9.9908e+00,2.8170e+01,-6.3147e+03
2.3369e-01,-1.9996e+00,3.7264e+00,9.9852e+00,2.8168e+01,-6.2809e+03
2.0024e-01,-1.9843e+00,3.7261e+00,9.9899e+00,2.8162e+01,-6.3029e+03
2.1568e-01,-1.9699e+00,3.7249e+00,9.9956e+00,2.8159e+01,-6.3107e+03
2.2970e-01,-1.9226e+00,3.7282e+00,9.9949e+00,2.8169e+01,-6.3120e+03
2.2388e-01,-1.8763e+00,3.7259e+00,9.9982e+00,2.8159e+01,-6.2892e+03
2.3703e-01,-1.9966e+00,3.7283e+00,9.9871e+00,2.8169e+01,-6.2856e+03
2.3948e-01,-1.9482e+00,3.7259e+00,9.9972e+00,2.8162e+01,-6.2889e+03
2.3574e-01,-1.9637e+00,3.7286e+00,9.9938e+00,2.8174e+01,-6.3009e+03
2.0847e-01,-1.8776e+00,3.7286e+00,9.9947e+00,2.8166e+01,-6.3114e+03
2.2455e-01,-1.9700e+00,3.7297e+00,9.9942e+00,2.8175e+01,-6.3043e+03
2.0533e-01,-1.8989e+00,3.7260e+00,9.9966e+00,2.8162e+01,-6.3100e+03
2.0317e-01,-1.9648e+00,3.7298e+00,9.9904e+00,2.8168e+01,-6.2966e+03
2.0617e-01,-1.9503e+00,3.7274e+00,9.9639e+00,2.8163e+01,-6.3149e+03
2.0417e-01,-1.9319e+00,3.7260e+00,9.9926e+00,2.8161e+01,-6.3060e+03
2.1268e-01,-1.9643e+00,3.7260e+00,9.9900e+00,2.8164e+01,-6.2695e+03
2.4808e-01,-1.9929e+00,3.7262e+00,9.9906e+00,2.8163e+01,-6.3085e+03
2.0828e-01,-1.9893e+00,3.7284e+00,9.9906e+00,2.8164e+01,-6.3121e+03
2.0593e-01,-1.9446e+00,3.7284e+00,9.9960e+00,2.8168e+01,-6.3104e+03
2.2124e-01,-1.9664e+00,3.7271e+00,9.9699e+00,2.8167e+01,-6.3113e+03
2.2610e-01,-1.9988e+00,3.7259e+00,9.9755e+00,2.8159e+01,-6.3031e+03
2.2794e-01,-1.9117e+00,3.7261e+00,9.9975e+00,2.8168e+01,-6.3095e+03
2.4466e-01,-1.9892e+00,3.7250e+00,9.9915e+00,2.8164e+01,-6.3014e+03
2.1994e-01,-1.9565e+00,3.7253e+00,9.9853e+00,2.8159e+01,-6.3092e+03
2.4202e-01,-1.9642e+00,3.7261e+00,9.9943e+00,2.8171e+01,-6.3040e+03
2.4583e-01,-1.9255e+00,3.7263e+00,9.9954e+00,2.8164e+01,-6.3123e+03
2.3986e-01,-1.9743e+00,3.7273e+00,9.9765e+00,2.8160e+01,-6.3104e+03
2.3809e-01,-1.8963e+00,3.7262e+00,9.9963e+00,2.8163e+01,-6.3044e+03
2.2543e-01,-1.9515e+00,3.7259e+00,9.9793e+00,2.8164e+01,-6.2982e+03
2.4553e-01,-1.9839e+00,3.7265e+00,9.9881e+00,2.8159e+01,-6.2952e+03
2.3849e-01,-1.9916e+00,3.7281e+00,9.9223e+00,2.8166e+01,-6.2989e+03
2.1597e-01,-1.9386e+00,3.7258e+00,9.9984e+00,2.8158e+01,-6.3037e+03
2.1435e-01,-1.9129e+00,3.7262e+00,9.9972e+00,2.8162e+01,-6.3114e+03
2.3393e-01,-1.9230e+00,3.7264e+00,9.9837e+00,2.8161e+01,-6.3080e+03
2.2816e-01,-1.9089e+00,3.7261e+00,9.9965e+00,2.8158e+01,-6.3145e+03
2.1291e-01,-1.9418e+00,3.7283e+00,9.9903e+00,2.8167e+01,-6.3123e+03
2.4093e-01,-1.9881e+00,3.7286e+00,9.9926e+00,2.8168e+01,-6.3037e+03
2.2782e-01,-1.9820e+00,3.7262e+00,9.9956e+00,2.8167e+01,-6.2969e+03
2.1892e-01,-1.9453e+00,3.7273e+00,9.9706e+00,2.8165e+01,-6.3071e+03
2.4654e-01,-1.9057e+00,3.7258e+00,9.9800e+00,2.8158e+01,-6.2963e+03
2.2586e-01,-1.9958e+00,3.7260e+00,9.9964e+00,2.8163e+01,-6.2763e+03
2.4058e-01,-1.9115e+00,3.7271e+00,9.9667e+00,2.8161e+01,-6.3112e+03
2.2215e-01,-1.9635e+00,3.7270e+00,9.9751e+00,2.8162e+01,-6.3068e+03
2.2565e-01,-1.9162e+00,3.7258e+00,9.9985e+00,2.8160e+01,-6.3059e+03
2.0976e-01,-1.8815e+00,3.7272e+00,9.9755e+00,2.8163e+01,-6.3083e+03
2.3524e-01,-1.9117e+00,3.7291e+00,9.9944e+00,2.8171e+01,-6.3147e+03
2.3074e-01,-1.9044e+00,3.7272e+00,9.9693e+00,2.8166e+01,-6.3126e+03
2.0430e-01,-1.9493e+00,3.7272e+00,9.9816e+00,2.8165e+01,-6.3143e+03
2.4786e-01,-1.9038e+00,3.7258e+00,9.9800e+00,2.8159e+01,-6.3158e+03
2.1715e-01,-1.9888e+00,3.7285e+00,9.9997e+00,2.8170e+01,-6.3161e+03
2.4701e-01,-1.9367e+00,3.7264e+00,9.9940e+00,2.8158e+01,-6.3113e+03
2.4513e-01,-1.9561e+00,3.7265e+00,9.9816e+00,2.8167e+01,-6.3136e+03
2.1232e-01,-1.9940e+00,3.7282e+00,9.9943e+00,2.8168e+01,-6.2940e+03
2.2812e-01,-1.9606e+00,3.7262e+00,9.9998e+00,2.8164e+01,-6.3008e+03
2.2156e-01,-1.9596e+00,3.7262e+00,9.9840e+00,2.8165e+01,-6.2917e+03
2.1664e-01,-1.9467e+00,3.7260e+00,9.9900e+00,2.8167e+01,-6.3126e+03
2.1823e-01,-1.9452e+00,3.7268e+00,9.9745e+00,2.8164e+01,-6.3117e+03
2.0487e-01,-1.9931e+00,3.7262e+00,9.9969e+00,2.8169e+01,-6.3130e+03
2.3683e-01,-1.9776e+00,3.7268e+00,9.9768e+00,2.8165e+01,-6.3087e+03
2.4400e-01,-1.9649e+00,3.7270e+00,9.9677e+00,2.8165e+01,-6.3071e+03
2.3143e-01,-1.9145e+00,3.7261e+00,9.9921e+00,2.8167e+01,-6.3033e+03
2.3036e-01,-1.9722e+00,3.7272e+00,9.9665e+00,2.8171e+01,-6.3126e+03
2.3258e-01,-1.9767e+00,3.7258e+00,9.9915e+00,2.8159e+01,-6.3154e+03
2.3884e-01,-1.9419e+00,3.7272e+00,9.9768e+00,2.8166e+01,-6.3154e+03
2.4965e-01,-1.8170e+00,3.7264e+00,9.9950e+00,2.8159e+01,-6.3055e+03
2.4666e-01,-1.9952e+00,3.7269e+00,9.9679e+00,2.8165e+01,-6.3062e+03
2.2813e-01,-1.9787e+00,3.7267e+00,9.9874e+00,2.8164e+01,-6.3148e+03
2.1136e-01,-1.9201e+00,3.7260e+00,9.9946e+00,2.8162e+01,-6.2750e+03
2.3034e-01,-1.9954e+00,3.7272e+00,9.9737e+00,2.8162e+01,-6.3001e+03
2.0875e-01,-1.8795e+00,3.7260e+00,9.9993e+00,2.8160e+01,-6.2945e+03
2.3775e-01,-1.9869e+00,3.7264e+00,9.9822e+00,2.8167e+01,-6.3041e+03
2.0308e-01,-1.9389e+00,3.7272e+00,9.9766e+00,2.8166e+01,-6.3037e+03
2.1418e-01,-1.9835e+00,3.7283e+00,9.9903e+00,2.8171e+01,-6.3081e+03
2.2074e-01,-1.9274e+00,3.7267e+00,9.9785e+00,2.8165e+01,-6.3158e+03
2.4176e-01,-1.9213e+00,3.7251e+00,9.9904e+00,2.8161e+01,-6.3144e+03
2.0870e-01,-1.9218e+00,3.7261e+00,9.9985e+00,2.8164e+01,-6.3118e+03
2.2705e-01,-1.9577e+00,3.7261e+00,9.9984e+00,2.8167e+01,-6.3054e+03
2.1876e-01,-1.9414e+00,3.7261e+00,9.9855e+00,2.8159e+01,-6.3149e+03
2.0595e-01,-1.8784e+00,3.7263e+00,9.9923e+00,2.8164e+01,-6.3157e+03
2.1536e-01,-1.9744e+00,3.7297e+00,9.9987e+00,2.8173e+01,-6.3145e+03
2.2039e-01,-1.9430e+00,3.7286e+00,9.9817e+00,2.8173e+01,-6.3020e+03
2.4956e-01,-1.9385e+00,3.7263e+00,9.9990e+00,2.8165e+01,-6.2973e+03
2.4965e-01,-1.9836e+00,3.7261e+00,9.9974e+00,2.8165e+01,-6.3053e+03
2.4510e-01,-1.9865e+00,3.7266e+00,9.9890e+00,2.8161e+01,-6.2970e+03
2.2289e-01,-1.9237e+00,3.7262e+00,9.9990e+00,2.8163e+01,-6.2879e+03
2.2252e-01,-1.9929e+00,3.7271e+00,9.9922e+00,2.8167e+01,-6.3110e+03
2.4617e-01,-1.9489e+00,3.7263e+00,9.9955e+00,2.8161e+01,-6.3122e+03
2.1962e-01,-1.9250e+00,3.7287e+00,9.9901e+00,2.8170e+01,-6.3079e+03
2.3006e-01,-1.9194e+00,3.7261e+00,9.9915e+00,2.8162e+01,-6.2967e+03
2.2814e-01,-1.9739e+00,3.7287e+00,9.9731e+00,2.8167e+01,-6.3147e+03
2.0121e-01,-1.9615e+00,3.7268e+00,9.9757e+00,2.8166e+01,-6.3041e+03
2.1962e-01,-1.9800e+00,3.7287e+00,9.9825e+00,2.8170e+01,-6.3078e+03
2.4690e-01,-1.9896e+00,3.7277e+00,9.9555e+00,2.8164e+01,-6.3117e+03
2.0435e-01,-1.9768e+00,3.7261e+00,9.9983e+00,2.8158e+01,-6.2904e+03
2.4346e-01,-1.9086e+00,3.7283e+00,9.9882e+00,2.8168e+01,-6.3035e+03
2.4292e-01,-1.8866e+00,3.7261e+00,9.9917e+00,2.8161e+01,-6.3150e+03
2.4359e-01,-1.9789e+00,3.7298e+00,9.9920e+00,2.8171e+01,-6.3045e+03
2.3962e-01,-1.9114e+00,3.7259e+00,9.9920e+00,2.8158e+01,-6.3017e+03
2.3984e-01,-1.9486e+00,3.7287e+00,9.9734e+00,2.8165e+01,-6.3120e+03
2.1391e-01,-1.8756e+00,3.7260e+00,9.9922e+00,2.8163e+01,-6.3080e+03
2.2447e-01,-1.9855e+00,3.7262e+00,9.9931e+00,2.8160e+01,-6.3136e+03
2.3492e-01,-1.9874e+00,3.7283e+00,9.9931e+00,2.8164e+01,-6.3063e+03
2.3180e-01,-1.9031e+00,3.7272e+00,9.9607e+00,2.8163e+01,-6.2994e+03
2.0242e-01,-1.9807e+00,3.7268e+00,9.9744e+00,2.8165e+01,-6.2993e+03
2.4435e-01,-1.9655e+00,3.7298e+00,9.9904e+00,2.8172e+01,-6.3113e+03
2.0485e-01,-1.9140e+00,3.7260e+00,9.9964e+00,2.8159e+01,-6.2919e+03
2.4214e-01,-1.9419e+00,3.7273e+00,9.9758e+00,2.8165e+01,-6.3029e+03
2.0938e-01,-1.9696e+00,3.7263e+00,9.9896e+00,2.8162e+01,-6.3000e+03
2.1189e-01,-1.9977e+00,3.7257e+00,9.9734e+00,2.8164e+01,-6.3137e+03
2.4723e-01,-1.8988e+00,3.7265e+00,9.9954e+00,2.8161e+01,-6.3113e+03
2.2019e-01,-1.9593e+00,3.7272e+00,9.9737e+00,2.8166e+01,-6.2934e+03
2.2333e-01,-1.9901e+00,3.7263e+00,9.9746e+00,2.8166e+01,-6.3036e+03
2.4718e-01,-1.9827e+00,3.7264e+00,9.9883e+00,2.8163e+01,-6.3100e+03
2.2757e-01,-1.9190e+00,3.7271e+00,9.9694e+00,2.8163e+01,-6.3060e+03
2.4037e-01,-1.9949e+00,3.7270e+00,9.9718e+00,2.8159e+01,-6.3054e+03
2.0577e-01,-1.9854e+00,3.7266e+00,9.9861e+00,2.8162e+01,-6.2933e+03
2.3741e-01,-1.9751e+00,3.7262e+00,9.9855e+00,2.8168e+01,-6.3159e+03
2.2413e-01,-1.9099e+00,3.7262e+00,9.9925e+00,2.8160e+01,-6.3099e+03
2.1411e-01,-1.9769e+00,3.7287e+00,9.9924e+00,2.8168e+01,-6.3141e+03
2.4871e-01,-1.9839e+00,3.7251e+00,9.9950e+00,2.8159e+01,-6.3144e+03
2.2701e-01,-1.9914e+00,3.7254e+00,9.9532e+00,2.8161e+01,-6.3057e+03
2.1860e-01,-1.9302e+00,3.7260e+00,9.9932e+00,2.8167e+01,-6.2996e+03
2.1140e-01,-1.9406e+00,3.7300e+00,9.9910e+00,2.8171e+01,-6.3099e+03
2.3533e-01,-1.8871e+00,3.7287e+00,9.9898e+00,2.8170e+01,-6.3147e+03
2.4844e-01,-1.9909e+00,3.7268e+00,9.9755e+00,2.8165e+01,-6.3155e+03
2.3686e-01,-1.9512e+00,3.7270e+00,9.9649e+00,2.8164e+01,-6.3146e+03
2.0505e-01,-1.9744e+00,3.7261e+00,9.9867e+00,2.8162e+01,-6.3105e+03
2.2031e-01,-1.8898e+00,3.7260e+00,9.9975e+00,2.8162e+01,-6.2942e+03
2.0132e-01,-1.9810e+00,3.7285e+00,9.9946e+00,2.8173e+01,-6.3075e+03
2.1319e-01,-1.9767e+00,3.7258e+00,9.9924e+00,2.8163e+01,-6.3036e+03
2.3890e-01,-1.9160e+00,3.7259e+00,9.9965e+00,2.8158e+01,-6.3115e+03
2.3875e-01,-1.9646e+00,3.7259e+00,9.9949e+00,2.8156e+01,-6.3131e+03
2.0431e-01,-1.9724e+00,3.7286e+00,9.9785e+00,2.8170e+01,-6.3143e+03
2.1392e-01,-1.9086e+00,3.7265e+00,9.9801e+00,2.8163e+01,-6.3123e+03
2.3130e-01,-1.9209e+00,3.7264e+00,9.9939e+00,2.8166e+01,-6.3093e+03
