logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-1.1005e-01,-1.7287e+00,4.4712e-01,2.8935e-01,1.3804e+00,3.4020e+00,5.0388e+00,-1.6949e+02
1.9656e-01,-1.2811e+00,7.4949e-01,2.3581e+00,1.5131e+00,4.8414e+00,4.3757e+00,-3.9125e+02
-7.5781e-01,-7.1452e-01,1.3527e+00,1.9291e+00,2.5527e+00,4.3232e+00,4.8702e+00,-4.0739e+02
-3.9840e-01,-8.5406e-01,-1.1366e+00,3.0648e+00,1.1933e+00,3.2367e+00,5.0188e+00,-2.7439e+02
-7.6401e-01,-8.2054e-01,-1.5426e-01,8.2969e-01,1.5326e+00,3.3879e+00,4.9968e+00,-3.8074e+02
-2.2603e-01,-1.3627e+00,4.7023e-01,6.1616e-03,8.6207e-01,2.3174e+00,5.0274e+00,-3.5987e+02
-4.9054e-01,-7.0316e-01,-3.1847e-01,2.1463e+00,2.6081e+00,4.8600e+00,2.6493e+00,-2.3557e+02
-1.8204e-01,-1.4587e+00,3.8549e-02,9.7724e-01,1.9797e+00,3.1314e+00,5.0332e+00,-2.7308e+02
-6.6984e-02,-1.2155e+00,-1.2251e+00,1.6741e+00,2.6992e+00,4.5792e+00,4.7614e+00,-3.8960e+02
-4.7635e-01,-1.0443e+00,-4.7963e-01,2.8286e-01,1.5179e+00,2.7827e+00,5.0135e+00,-3.0942e+02
-9.5012e-02,-1.4454e+00,-1.0649e-01,4.4301e-01,3.3108e+00,4.1425e+00,4.9203e+00,-2.7423e+02
-1.2908e-01,-1.3518e+00,-9.1699e-01,6.9120e-01,2.9183e+00,4.2249e+00,4.9191e+00,-2.4724e+02
-6.9364e-02,-1.5520e+00,8.1426e-01,2.9364e-01,1.4678e+00,4.1232e+00,4.9779e+00,-2.6520e+02
-1.3549e-01,-1.6459e+00,-6.2951e-01,1.4043e+00,2.5055e+00,3.0835e+00,5.0357e+00,-1.2480e+02
-8.0946e-02,-1.8084e+00,-9.7912e-01,1.7051e+00,1.5692e+00,3.6905e+00,5.0301e+00,-3.5127e+02
-2.6826e-03,-1.7049e+00,-1.1628e+00,3.4195e-01,2.5825e+00,4.2926e+00,4.9434e+00,-3.3936e+02
