logfeh,logdust,logNpix,logage,dmod,logl
-1.0304e+00,-1.5237e+00,2.7567e+00,9.9792e+00,3.1054e+01,-1.3038e+03
-1.0436e+00,-1.8208e+00,2.7760e+00,1.0024e+01,3.1145e+01,-1.3041e+03
-1.2089e+00,-1.5344e+00,2.8946e+00,1.0085e+01,3.1286e+01,-1.3006e+03
-1.0672e+00,-1.5330e+00,2.7489e+00,9.9975e+00,3.1043e+01,-1.2973e+03
-1.2249e+00,-1.6316e+00,2.8570e+00,1.0095e+01,3.1208e+01,-1.3045e+03
-1.0252e+00,-1.5265e+00,2.7473e+00,9.9903e+00,3.1030e+01,-1.3030e+03
-1.0929e+00,-1.6186e+00,2.8318e+00,1.0077e+01,3.1102e+01,-1.3044e+03
-1.0962e+00,-1.6974e+00,2.8539e+00,1.0090e+01,3.1147e+01,-1.3036e+03
-1.0720e+00,-1.5592e+00,2.7907e+00,9.9955e+00,3.1159e+01,-1.3004e+03
-1.0868e+00,-1.7945e+00,2.7710e+00,9.9854e+00,3.1150e+01,-1.3045e+03
-1.0481e+00,-1.9810e+00,2.7434e+00,9.9468e+00,3.1165e+01,-1.3039e+03
-1.0051e+00,-1.5144e+00,2.7444e+00,9.9610e+00,3.1117e+01,-1.3021e+03
-1.1626e+00,-1.5561e+00,2.8837e+00,1.0093e+01,3.1233e+01,-1.3034e+03
-1.1224e+00,-1.5533e+00,2.8798e+00,1.0084e+01,3.1200e+01,-1.3041e+03
-1.0556e+00,-1.5734e+00,2.8046e+00,1.0008e+01,3.1193e+01,-1.3031e+03
-1.0184e+00,-1.8236e+00,2.7683e+00,9.9846e+00,3.1128e+01,-1.3032e+03
-1.1053e+00,-1.6610e+00,2.8216e+00,1.0085e+01,3.1081e+01,-1.3038e+03
-1.1982e+00,-1.6456e+00,2.8595e+00,1.0098e+01,3.1192e+01,-1.3028e+03
-1.0376e+00,-1.5562e+00,2.7553e+00,9.9783e+00,3.1060e+01,-1.3035e+03
-1.1356e+00,-1.5200e+00,2.8383e+00,1.0078e+01,3.1099e+01,-1.3036e+03
-1.0116e+00,-1.6335e+00,2.8068e+00,1.0011e+01,3.1194e+01,-1.3001e+03
-1.1244e+00,-1.5978e+00,2.8505e+00,1.0085e+01,3.1147e+01,-1.2991e+03
-1.0328e+00,-1.5493e+00,2.7778e+00,9.9725e+00,3.1213e+01,-1.3046e+03
-1.0331e+00,-1.6689e+00,2.7472e+00,1.0002e+01,3.1057e+01,-1.2979e+03
-1.0808e+00,-1.6837e+00,2.8600e+00,1.0085e+01,3.1168e+01,-1.3044e+03
-1.0126e+00,-1.5757e+00,2.7548e+00,9.9930e+00,3.1068e+01,-1.3019e+03
-1.2025e+00,-1.5307e+00,2.8579e+00,1.0090e+01,3.1203e+01,-1.2985e+03
-1.1121e+00,-1.5149e+00,2.7573e+00,9.9914e+00,3.1091e+01,-1.3044e+03
-1.1844e+00,-1.6694e+00,2.8224e+00,1.0075e+01,3.1110e+01,-1.3011e+03
-1.0262e+00,-1.6121e+00,2.7665e+00,9.9915e+00,3.1090e+01,-1.2995e+03
-1.0369e+00,-1.7244e+00,2.7466e+00,9.9397e+00,3.1144e+01,-1.3039e+03
-1.0552e+00,-1.5805e+00,2.7548e+00,9.9756e+00,3.1063e+01,-1.3025e+03
-1.0303e+00,-1.6430e+00,2.7682e+00,9.9986e+00,3.1105e+01,-1.3017e+03
-1.0377e+00,-1.5283e+00,2.7657e+00,9.9755e+00,3.1095e+01,-1.2883e+03
-1.0136e+00,-1.7785e+00,2.8346e+00,1.0076e+01,3.1091e+01,-1.3023e+03
-1.1093e+00,-1.5219e+00,2.8301e+00,1.0084e+01,3.1069e+01,-1.3045e+03
-1.1688e+00,-1.5954e+00,2.8664e+00,1.0078e+01,3.1187e+01,-1.2963e+03
-1.0165e+00,-1.5583e+00,2.7544e+00,9.9409e+00,3.1149e+01,-1.2971e+03
-1.0821e+00,-1.5423e+00,2.7973e+00,1.0019e+01,3.1182e+01,-1.3039e+03
-1.0971e+00,-1.5038e+00,2.8542e+00,1.0087e+01,3.1130e+01,-1.3040e+03
-1.2018e+00,-1.5304e+00,2.8773e+00,1.0078e+01,3.1245e+01,-1.3030e+03
-1.1884e+00,-1.5861e+00,2.8612e+00,1.0075e+01,3.1187e+01,-1.3039e+03
-1.1094e+00,-1.9274e+00,2.8608e+00,1.0089e+01,3.1199e+01,-1.3041e+03
