logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-2.9415e-01,-9.1502e-01,-1.2272e+00,2.5268e+00,1.4013e+00,3.2430e+00,3.7437e+00,-3.2489e+02
-1.3293e-01,-1.0515e+00,-1.6581e+00,2.4261e+00,1.0386e+00,3.5108e+00,3.5574e+00,-3.0897e+02
-4.0824e-01,-1.0837e+00,-5.0979e-01,2.2830e+00,1.0845e+00,3.0340e+00,3.8228e+00,-3.1006e+02
-4.7602e-02,-1.7808e+00,2.5506e-01,2.2360e+00,1.7724e+00,3.1833e+00,3.8306e+00,-3.4900e+02
-3.9052e-01,-7.6200e-01,4.3004e-01,2.6422e+00,1.8557e+00,1.2040e+00,3.8733e+00,-2.7042e+02
-2.0653e-01,-7.9174e-01,-1.3203e+00,2.5717e+00,-1.6196e-02,3.6931e+00,2.7892e+00,-2.9034e+02
-3.4780e-01,-7.6743e-01,4.5328e-01,2.5396e+00,7.0545e-01,3.6373e+00,3.2000e+00,-2.5840e+02
-1.4123e-01,-1.7917e+00,8.3308e-01,1.9406e+00,2.1315e+00,3.4309e+00,3.6217e+00,-2.7542e+02
-3.7810e-01,-1.3840e+00,-1.6281e+00,2.1978e+00,1.6694e+00,2.4140e+00,3.8840e+00,-3.1104e+02
1.8118e-02,-9.7285e-01,-5.0343e-01,2.5120e+00,9.7902e-01,3.7070e+00,3.0301e+00,-3.1066e+02
-7.3180e-02,-9.6458e-01,-1.2403e+00,2.4306e+00,8.0146e-01,3.7697e+00,2.0760e+00,-3.3348e+02
1.0885e-01,-1.3890e+00,3.5229e-01,2.2508e+00,1.5032e+00,3.7718e+00,2.6458e+00,-3.5400e+02
-4.5261e-02,-9.9240e-01,-4.7197e-01,2.3653e+00,2.6833e+00,3.7077e+00,2.1900e+00,-3.2529e+02
5.2354e-02,-6.2641e-01,8.8430e-01,2.8818e+00,2.2586e+00,3.3944e+00,3.5536e+00,-2.8329e+02
-8.9031e-02,-1.5426e+00,5.5073e-01,1.8103e+00,2.1493e+00,3.7343e+00,2.6487e+00,-3.1921e+02
-3.4122e-02,-1.5014e+00,5.0888e-01,1.9551e+00,2.9271e+00,3.4012e+00,3.4823e+00,-3.2259e+02
-1.7688e-01,-1.9655e+00,2.5283e-01,2.1575e+00,3.3975e-01,1.4861e+00,3.9432e+00,-2.7156e+02
-1.1496e-01,-1.1825e+00,-6.9372e-01,2.2133e+00,1.4027e-01,3.7235e+00,3.0297e+00,-3.0803e+02
-2.1620e-01,-1.3781e+00,-2.7166e-01,2.2385e+00,1.4892e+00,1.6606e+00,3.9240e+00,-2.7951e+02
-2.7947e-01,-1.2698e+00,-1.6281e-01,2.0882e+00,6.9710e-01,3.6397e+00,3.2909e+00,-3.3041e+02
-2.7048e-01,-1.9427e+00,-1.0291e+00,2.1029e+00,2.6506e-01,2.4032e+00,3.9127e+00,-2.7643e+02
-1.6624e-01,-1.1726e+00,4.4642e-01,2.4387e+00,1.6980e+00,1.6955e+00,3.9125e+00,-3.1991e+02
-1.9344e-01,-1.1796e+00,8.0516e-01,2.1099e+00,1.2962e+00,3.5981e+00,3.4356e+00,-3.2498e+02
-3.1434e-01,-1.9269e+00,3.8685e-01,1.9809e+00,6.1460e-01,1.9936e+00,3.9323e+00,-3.2216e+02
6.1337e-02,-1.8932e+00,2.0447e-01,2.2550e+00,1.3427e+00,3.3789e+00,3.7676e+00,-3.2529e+02
-7.6232e-02,-1.0763e+00,-7.3233e-01,2.5083e+00,4.3750e-02,3.0987e+00,3.8323e+00,-3.1057e+02
-1.2478e-01,-9.7690e-01,-1.9433e-01,2.5534e+00,2.3818e+00,2.5512e+00,3.8482e+00,-3.2051e+02
-1.1294e-01,-1.2863e+00,-1.6236e+00,2.2447e+00,1.7075e+00,3.4754e+00,3.6401e+00,-3.1295e+02
-1.8377e-01,-1.9544e+00,7.0561e-01,1.5929e+00,2.0278e+00,3.6242e+00,3.2981e+00,-3.2262e+02
-3.6798e-01,-1.0362e+00,3.1500e-01,2.3419e+00,1.7973e+00,3.1732e+00,3.7518e+00,-2.9239e+02
-1.9055e-01,-1.2418e+00,-4.4973e-01,2.2960e+00,1.7925e+00,3.0382e+00,3.8295e+00,-3.2044e+02
-7.2163e-02,-1.7252e+00,2.6926e-01,2.1050e+00,4.5766e-01,3.5115e+00,3.6324e+00,-3.0246e+02
-2.1694e-01,-5.6854e-01,9.8231e-01,2.8701e+00,1.8561e+00,3.4528e+00,3.3547e+00,-2.8149e+02
-5.5308e-02,-1.6233e+00,1.0510e-01,2.3418e+00,7.4037e-01,2.1258e+00,3.9414e+00,-2.9171e+02
-3.1331e-01,-1.7829e+00,-9.3967e-02,2.0130e+00,4.1381e-01,2.5672e+00,3.9044e+00,-3.5132e+02
-1.9935e-01,-1.8253e+00,6.1449e-01,8.7925e-01,8.0694e-01,3.7545e+00,2.6332e+00,-3.5166e+02
1.0961e-01,-7.7148e-01,-8.4115e-01,2.7326e+00,1.5974e+00,3.7355e+00,2.6772e+00,-3.2654e+02
-8.0480e-02,-1.2324e+00,8.3009e-02,2.3516e+00,2.4778e+00,2.4712e+00,3.8780e+00,-3.2390e+02
-8.7465e-02,-1.2390e+00,-2.2241e-01,2.4371e+00,2.1085e+00,1.3047e+00,3.9097e+00,-2.8326e+02
-3.6608e-01,-5.9649e-01,1.0450e+00,2.8380e+00,-8.8881e-02,2.9033e+00,3.7540e+00,-3.5028e+02
-2.0064e-01,-1.7451e+00,-9.2584e-02,1.9733e+00,9.7568e-01,3.3585e+00,3.7007e+00,-3.5101e+02
-2.6012e-01,-9.2804e-01,-2.9273e-01,2.4003e+00,-9.7572e-03,3.6729e+00,3.1497e+00,-2.9471e+02
-1.5773e-01,-1.8080e+00,4.1603e-05,1.8834e+00,7.4116e-01,3.6552e+00,3.3167e+00,-3.4446e+02
-4.1994e-02,-1.0360e+00,-1.2389e+00,2.5253e+00,1.7460e+00,3.2970e+00,3.7718e+00,-2.6525e+02
-2.9350e-01,-1.9541e+00,-1.7315e+00,2.0603e+00,9.8378e-01,2.4800e+00,3.9166e+00,-3.2374e+02
-2.7229e-01,-1.1834e+00,-1.4988e-01,2.0489e+00,3.6591e-01,3.7372e+00,2.7188e+00,-3.4741e+02
-3.2663e-01,-1.2089e+00,-2.1207e-01,2.2062e+00,8.7788e-01,3.2370e+00,3.7809e+00,-3.4574e+02
-3.7296e-02,-7.4387e-01,-2.3648e-01,2.6912e+00,2.6406e+00,3.6580e+00,2.7151e+00,-3.2603e+02
