logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-2.9500e-01,-1.2021e+00,1.4113e+00,7.6359e-01,3.2424e+00,3.1506e+00,5.3144e+00,-8.6437e+02
-3.3070e-01,-1.0329e+00,1.4563e+00,7.3317e-01,2.9223e+00,3.8544e+00,5.3161e+00,-8.6375e+02
-2.2286e-01,-1.1423e+00,1.4563e+00,1.1527e+00,2.9473e+00,3.4515e+00,5.3262e+00,-8.6359e+02
-2.5216e-01,-1.1717e+00,1.4392e+00,1.5227e+00,3.2257e+00,3.3928e+00,5.3128e+00,-8.5464e+02
-2.6792e-01,-1.1374e+00,1.4481e+00,9.0133e-01,3.0824e+00,3.8895e+00,5.3073e+00,-8.5367e+02
-2.7147e-01,-1.1620e+00,1.4391e+00,5.9715e-01,3.2053e+00,3.9182e+00,5.2958e+00,-8.5901e+02
-3.0817e-01,-1.1091e+00,1.4035e+00,1.0199e+00,3.2482e+00,3.0299e+00,5.3148e+00,-8.6197e+02
-3.1986e-01,-1.0557e+00,1.4589e+00,2.0707e+00,2.9182e+00,3.5500e+00,5.3234e+00,-8.5744e+02
-2.9640e-01,-1.1835e+00,1.4178e+00,1.4709e+00,3.1092e+00,3.6033e+00,5.3118e+00,-8.6376e+02
-2.6297e-01,-1.1845e+00,1.4303e+00,1.6151e+00,3.2069e+00,3.2758e+00,5.3105e+00,-8.5900e+02
-2.9094e-01,-1.1316e+00,1.3680e+00,1.8201e+00,3.2440e+00,3.8997e+00,5.2938e+00,-8.6022e+02
-3.5830e-01,-1.0084e+00,1.4378e+00,2.3940e+00,3.1583e+00,3.5060e+00,5.3094e+00,-8.6537e+02
-2.4840e-01,-1.0817e+00,1.3962e+00,8.4642e-01,3.2094e+00,4.3517e+00,5.2504e+00,-8.6349e+02
-2.2800e-01,-1.0698e+00,1.4553e+00,9.6507e-01,3.0148e+00,4.2983e+00,5.2722e+00,-8.6586e+02
-2.3714e-01,-1.1614e+00,1.4392e+00,8.6129e-01,2.4942e+00,3.3626e+00,5.3352e+00,-8.6482e+02
-3.0408e-01,-1.0787e+00,1.4303e+00,1.5839e+00,2.8777e+00,3.7216e+00,5.3197e+00,-8.6578e+02
-2.7297e-01,-1.1716e+00,1.4111e+00,1.6386e+00,2.9513e+00,3.1549e+00,5.3272e+00,-8.6351e+02
-2.1101e-01,-1.1909e+00,1.4289e+00,1.3480e+00,3.1651e+00,3.4692e+00,5.3084e+00,-8.6529e+02
-2.9549e-01,-1.0857e+00,1.4614e+00,2.1886e+00,2.6983e+00,4.1161e+00,5.2991e+00,-8.6598e+02
-3.7207e-01,-1.0157e+00,1.4603e+00,8.9092e-01,3.1907e+00,3.1645e+00,5.3198e+00,-8.5965e+02
-2.3106e-01,-1.1511e+00,1.3967e+00,1.9601e+00,3.1994e+00,3.9317e+00,5.2934e+00,-8.5930e+02
-3.4222e-01,-1.0325e+00,1.4307e+00,1.8583e+00,2.9467e+00,3.4533e+00,5.3285e+00,-8.6311e+02
-2.6898e-01,-1.1644e+00,1.4002e+00,1.9750e+00,3.1635e+00,3.4070e+00,5.3158e+00,-8.6248e+02
-2.3632e-01,-1.0475e+00,1.3913e+00,2.1814e+00,3.2640e+00,4.2734e+00,5.2660e+00,-8.6545e+02
-2.7712e-01,-1.1478e+00,1.4105e+00,9.3927e-01,1.8096e+00,3.6849e+00,5.3331e+00,-8.6309e+02
-2.5035e-01,-1.1200e+00,1.4165e+00,2.3506e+00,2.8875e+00,3.5522e+00,5.3258e+00,-8.6429e+02
-3.0416e-01,-1.0247e+00,1.4399e+00,2.2936e+00,3.0777e+00,4.1360e+00,5.2849e+00,-8.6286e+02
-2.2032e-01,-1.1012e+00,1.4614e+00,2.3252e+00,3.2407e+00,3.6702e+00,5.3106e+00,-8.5788e+02
-2.8569e-01,-1.1460e+00,1.4515e+00,6.4152e-01,3.1190e+00,3.2859e+00,5.3273e+00,-8.6322e+02
-2.4228e-01,-1.1553e+00,1.4149e+00,2.1236e+00,2.8695e+00,3.0790e+00,5.3327e+00,-8.6262e+02
-2.9166e-01,-1.0933e+00,1.4399e+00,2.4724e+00,1.8437e+00,3.4631e+00,5.3407e+00,-8.6488e+02
-2.9036e-01,-1.1102e+00,1.3429e+00,1.5783e+00,3.1985e+00,4.1824e+00,5.2744e+00,-8.6539e+02
-2.2226e-01,-1.1533e+00,1.4407e+00,1.5029e+00,3.0198e+00,3.7022e+00,5.3160e+00,-8.6005e+02
-2.3137e-01,-1.1419e+00,1.4604e+00,1.5323e+00,3.0124e+00,3.3658e+00,5.3261e+00,-8.6035e+02
-3.3528e-01,-1.0511e+00,1.3868e+00,2.0779e+00,3.2415e+00,3.4211e+00,5.3100e+00,-8.6464e+02
-2.5791e-01,-1.0742e+00,1.4311e+00,1.7408e+00,3.1389e+00,4.2263e+00,5.2750e+00,-8.6308e+02
-3.7802e-01,-1.0212e+00,1.4589e+00,1.4787e+00,3.2286e+00,2.9781e+00,5.3199e+00,-8.5227e+02
-2.6796e-01,-1.1785e+00,1.4009e+00,1.3985e+00,3.1771e+00,3.1495e+00,5.3203e+00,-8.5901e+02
-2.0080e-01,-1.1613e+00,1.3574e+00,1.2757e+00,3.2583e+00,3.4428e+00,5.3132e+00,-8.6293e+02
-3.4524e-01,-1.0321e+00,1.4048e+00,1.8660e+00,2.6662e+00,3.6044e+00,5.3256e+00,-8.6089e+02
-2.4592e-01,-1.1798e+00,1.4123e+00,1.0443e+00,2.9966e+00,3.0127e+00,5.3274e+00,-8.6308e+02
-3.2111e-01,-1.0601e+00,1.4396e+00,1.0654e+00,3.2299e+00,3.4421e+00,5.3173e+00,-8.6560e+02
-2.1524e-01,-1.1301e+00,1.4506e+00,1.3302e+00,3.2456e+00,4.0566e+00,5.2861e+00,-8.5396e+02
-2.8815e-01,-1.0990e+00,1.4271e+00,2.2628e+00,3.2582e+00,3.6914e+00,5.3122e+00,-8.6107e+02
-2.9965e-01,-1.1514e+00,1.4070e+00,1.6719e+00,2.8492e+00,3.4947e+00,5.3273e+00,-8.6509e+02
-2.3606e-01,-1.0757e+00,1.4583e+00,8.5784e-01,2.7917e+00,4.2809e+00,5.2842e+00,-8.6306e+02
-2.7276e-01,-1.0959e+00,1.4387e+00,1.7447e+00,3.1533e+00,4.1471e+00,5.2811e+00,-8.6274e+02
-2.7436e-01,-1.1393e+00,1.4447e+00,1.0682e+00,2.7420e+00,3.4609e+00,5.3346e+00,-8.6337e+02
-2.6744e-01,-1.1110e+00,1.4478e+00,2.4744e+00,3.2418e+00,3.5792e+00,5.3059e+00,-8.5641e+02
-2.5666e-01,-1.1115e+00,1.4551e+00,1.7260e+00,2.5531e+00,3.9566e+00,5.3155e+00,-8.6132e+02
-2.5781e-01,-1.1106e+00,1.4464e+00,1.6607e+00,3.1913e+00,4.2302e+00,5.2678e+00,-8.5860e+02
-2.8180e-01,-1.1147e+00,1.3800e+00,2.1770e+00,3.0925e+00,4.0981e+00,5.2868e+00,-8.6128e+02
-2.1195e-01,-1.1278e+00,1.4151e+00,2.1134e+00,3.1934e+00,3.9727e+00,5.2948e+00,-8.6513e+02
-2.3863e-01,-1.1469e+00,1.4095e+00,2.3232e+00,3.2364e+00,3.4399e+00,5.3122e+00,-8.6232e+02
-3.4061e-01,-1.0291e+00,1.4505e+00,2.3459e+00,3.1359e+00,3.5500e+00,5.3150e+00,-8.6435e+02
-2.0323e-01,-1.1270e+00,1.4408e+00,9.7743e-01,3.0010e+00,4.0197e+00,5.3005e+00,-8.6191e+02
-3.2710e-01,-1.0650e+00,1.3999e+00,1.4573e+00,3.0424e+00,3.3309e+00,5.3247e+00,-8.6439e+02
-2.0055e-01,-1.1174e+00,1.4427e+00,5.8479e-01,3.2332e+00,3.6593e+00,5.3155e+00,-8.6331e+02
-2.6883e-01,-1.1636e+00,1.4456e+00,5.6165e-01,2.8699e+00,3.3938e+00,5.3280e+00,-8.6169e+02
-2.6598e-01,-1.0691e+00,1.4521e+00,2.0550e+00,3.0034e+00,4.2857e+00,5.2706e+00,-8.5934e+02
-2.8944e-01,-1.0854e+00,1.4553e+00,2.2483e+00,3.0110e+00,3.9652e+00,5.3080e+00,-8.5909e+02
-2.5371e-01,-1.1321e+00,1.4590e+00,2.2252e+00,2.8616e+00,2.9895e+00,5.3333e+00,-8.6251e+02
-3.5726e-01,-1.0278e+00,1.4427e+00,1.6424e+00,2.8045e+00,3.2621e+00,5.3294e+00,-8.6231e+02
-2.8733e-01,-1.1965e+00,1.4455e+00,1.2078e+00,3.2147e+00,3.4398e+00,5.3077e+00,-8.6047e+02
-2.3030e-01,-1.1779e+00,1.4489e+00,1.8567e+00,3.0010e+00,3.3626e+00,5.3210e+00,-8.6247e+02
-2.6859e-01,-1.0529e+00,1.4612e+00,1.8117e+00,2.9154e+00,4.3570e+00,5.2679e+00,-8.6201e+02
-3.8397e-01,-1.0141e+00,1.4315e+00,1.2300e+00,3.1866e+00,3.2607e+00,5.3139e+00,-8.6087e+02
-2.8569e-01,-1.1740e+00,1.4391e+00,8.8275e-01,3.1526e+00,3.0102e+00,5.3218e+00,-8.5759e+02
-2.1434e-01,-1.1271e+00,1.4295e+00,1.6295e+00,3.1402e+00,3.6692e+00,5.3140e+00,-8.6089e+02
-2.9256e-01,-1.0299e+00,1.4534e+00,1.9057e+00,2.6086e+00,4.5267e+00,5.2314e+00,-8.6459e+02
-3.1293e-01,-1.0668e+00,1.4035e+00,1.7607e+00,3.0604e+00,3.9826e+00,5.2972e+00,-8.6585e+02
-2.4353e-01,-1.1229e+00,1.4523e+00,2.2706e+00,3.0791e+00,3.6330e+00,5.3178e+00,-8.6096e+02
-2.8738e-01,-1.1040e+00,1.4489e+00,2.4247e+00,3.0619e+00,3.9610e+00,5.2991e+00,-8.6265e+02
-2.1309e-01,-1.0876e+00,1.4252e+00,1.9858e+00,2.9575e+00,4.1786e+00,5.2886e+00,-8.6235e+02
-2.6666e-01,-1.1353e+00,1.4162e+00,2.0053e+00,3.1453e+00,3.5154e+00,5.3184e+00,-8.6278e+02
-2.0487e-01,-1.1349e+00,1.4420e+00,1.6725e+00,3.0707e+00,3.1056e+00,5.3294e+00,-8.6450e+02
-2.0617e-01,-1.1256e+00,1.4528e+00,1.3173e+00,3.1459e+00,4.0974e+00,5.2847e+00,-8.5078e+02
-3.5701e-01,-1.0157e+00,1.4510e+00,1.0894e+00,1.3852e+00,3.9063e+00,5.3199e+00,-8.6449e+02
-2.0778e-01,-1.1529e+00,1.3723e+00,1.7529e+00,3.0794e+00,3.0996e+00,5.3299e+00,-8.6457e+02
-2.2949e-01,-1.1988e+00,1.4087e+00,1.7777e+00,3.2481e+00,3.2315e+00,5.3123e+00,-8.6541e+02
-2.7050e-01,-1.1098e+00,1.4493e+00,2.1239e+00,2.3252e+00,2.9360e+00,5.3463e+00,-8.6449e+02
-3.1562e-01,-1.0736e+00,1.4232e+00,1.8896e+00,3.1243e+00,3.3072e+00,5.3189e+00,-8.6594e+02
-2.7451e-01,-1.1117e+00,1.4408e+00,1.8527e+00,3.1671e+00,3.7638e+00,5.3124e+00,-8.6197e+02
-2.0833e-01,-1.1433e+00,1.4301e+00,1.1102e+00,3.1775e+00,3.2855e+00,5.3201e+00,-8.5971e+02
-3.2543e-01,-1.0393e+00,1.4527e+00,7.9185e-01,2.6619e+00,3.9097e+00,5.3168e+00,-8.6605e+02
-2.8215e-01,-1.1682e+00,1.4215e+00,6.9340e-01,3.1467e+00,3.7438e+00,5.3096e+00,-8.6234e+02
-2.8914e-01,-1.1157e+00,1.4529e+00,2.4493e+00,2.9193e+00,3.2538e+00,5.3329e+00,-8.6446e+02
-3.0790e-01,-1.0558e+00,1.4489e+00,2.1114e+00,2.8928e+00,3.3020e+00,5.3318e+00,-8.6581e+02
-2.4109e-01,-1.1305e+00,1.4003e+00,1.5371e+00,2.8865e+00,3.9112e+00,5.3152e+00,-8.6441e+02
-2.8334e-01,-1.0840e+00,1.4250e+00,2.2182e+00,2.9169e+00,4.0205e+00,5.3057e+00,-8.6209e+02
-2.2389e-01,-1.1802e+00,1.4256e+00,6.8119e-01,3.2301e+00,3.0329e+00,5.3182e+00,-8.6116e+02
-2.2643e-01,-1.1440e+00,1.4271e+00,1.6784e+00,3.1804e+00,3.2868e+00,5.3233e+00,-8.6160e+02
-2.2720e-01,-1.1764e+00,1.4067e+00,2.0461e+00,3.1260e+00,3.3863e+00,5.3172e+00,-8.6540e+02
-3.7171e-01,-1.0107e+00,1.4405e+00,1.4653e+00,2.8429e+00,3.2849e+00,5.3304e+00,-8.6408e+02
-2.4119e-01,-1.1405e+00,1.4533e+00,8.3316e-01,2.7620e+00,3.1315e+00,5.3367e+00,-8.6369e+02
-2.1586e-01,-1.1445e+00,1.4421e+00,1.8489e+00,2.5186e+00,3.3308e+00,5.3376e+00,-8.6589e+02
-3.3905e-01,-1.0579e+00,1.4567e+00,7.5288e-01,2.8923e+00,3.4125e+00,5.3245e+00,-8.6146e+02
