logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-8.0738e-01,-1.9999e+00,8.3463e-01,6.8338e-01,1.5083e+00,3.3124e+00,4.3567e+00,-2.2973e+03
-8.3276e-01,-1.5383e+00,8.3495e-01,2.9487e-01,2.5987e+00,3.5295e+00,4.3045e+00,-2.3037e+03
-7.7673e-01,-1.9612e+00,8.1837e-01,1.7728e+00,1.8417e+00,3.3928e+00,4.3302e+00,-2.3034e+03
-8.1412e-01,-1.9026e+00,8.2068e-01,5.3694e-01,1.1418e+00,3.1151e+00,4.3886e+00,-2.2980e+03
-8.1263e-01,-1.9520e+00,8.2653e-01,9.8888e-01,2.3463e+00,3.5067e+00,4.2986e+00,-2.3052e+03
-9.1703e-01,-1.6906e+00,8.4279e-01,3.5778e-02,8.5148e-01,2.6665e+00,4.4158e+00,-2.3005e+03
-8.2718e-01,-1.6457e+00,8.5804e-01,1.9030e+00,1.6615e+00,2.5008e+00,4.4051e+00,-2.2963e+03
-9.1454e-01,-1.5001e+00,7.7400e-01,1.2990e+00,1.9089e+00,3.0205e+00,4.3990e+00,-2.3037e+03
-8.0723e-01,-1.9714e+00,8.6266e-01,3.3110e-01,1.5533e+00,2.4462e+00,4.4166e+00,-2.3020e+03
-8.0327e-01,-1.8835e+00,8.5506e-01,2.2712e-01,9.9453e-01,2.9599e+00,4.3939e+00,-2.3051e+03
-8.0446e-01,-1.6483e+00,8.3358e-01,9.5446e-01,1.6025e+00,3.5324e+00,4.3200e+00,-2.3013e+03
-8.6667e-01,-1.5953e+00,8.3586e-01,1.5635e+00,1.6636e+00,3.1460e+00,4.3807e+00,-2.2993e+03
-8.1114e-01,-1.8709e+00,8.0112e-01,4.3150e-01,2.1720e+00,3.3923e+00,4.3402e+00,-2.3050e+03
-8.2392e-01,-1.7673e+00,7.7516e-01,6.6164e-01,2.0054e+00,2.8392e+00,4.4017e+00,-2.3039e+03
-8.9562e-01,-1.4459e+00,8.2957e-01,8.2025e-01,2.2814e+00,3.1255e+00,4.3895e+00,-2.3032e+03
-8.8982e-01,-1.5785e+00,8.4230e-01,1.6195e+00,9.4585e-01,2.6587e+00,4.4129e+00,-2.3033e+03
-7.0264e-01,-1.9659e+00,8.5157e-01,1.6726e+00,1.9161e+00,3.2783e+00,4.3564e+00,-2.2998e+03
