logfeh,logdust,logNpix,logage,dmod,logl
-3.6061e-01,-1.9391e+00,3.7011e+00,9.8648e+00,2.9904e+01,-5.8365e+02
-3.2436e-01,-1.7734e+00,3.6613e+00,9.7813e+00,2.9862e+01,-5.8513e+02
-4.9481e-01,-1.9521e+00,3.7422e+00,9.9606e+00,2.9892e+01,-5.8496e+02
-3.1162e-01,-1.8428e+00,3.6680e+00,9.8161e+00,2.9877e+01,-5.8856e+02
-1.5619e-01,-1.7256e+00,3.5557e+00,9.6482e+00,2.9793e+01,-5.8890e+02
-3.8012e-01,-1.9071e+00,3.7001e+00,9.8533e+00,2.9908e+01,-5.8822e+02
-1.6152e-01,-1.7296e+00,3.5732e+00,9.6338e+00,2.9843e+01,-5.8485e+02
-3.2005e-01,-1.7264e+00,3.6563e+00,9.7758e+00,2.9844e+01,-5.8812e+02
-3.6834e-01,-1.8569e+00,3.6840e+00,9.8353e+00,2.9857e+01,-5.8532e+02
-2.1086e-01,-1.8437e+00,3.6400e+00,9.7748e+00,2.9884e+01,-5.8887e+02
-3.3793e-01,-1.9863e+00,3.6696e+00,9.8552e+00,2.9814e+01,-5.8437e+02
-3.7256e-01,-1.8127e+00,3.6895e+00,9.8334e+00,2.9873e+01,-5.8538e+02
-3.6785e-01,-1.8984e+00,3.7095e+00,9.8732e+00,2.9930e+01,-5.8632e+02
-3.6325e-01,-1.9447e+00,3.7059e+00,9.8492e+00,2.9919e+01,-5.8646e+02
-2.5069e-01,-1.8935e+00,3.6214e+00,9.7547e+00,2.9841e+01,-5.8642e+02
-1.6513e-01,-1.6997e+00,3.5735e+00,9.6530e+00,2.9841e+01,-5.8500e+02
-3.7962e-01,-1.8215e+00,3.6937e+00,9.8360e+00,2.9887e+01,-5.8830e+02
-4.1652e-01,-1.6245e+00,3.6850e+00,9.8351e+00,2.9864e+01,-5.8916e+02
-3.6717e-01,-1.9168e+00,3.6752e+00,9.8319e+00,2.9841e+01,-5.8425e+02
-3.1787e-01,-1.7983e+00,3.6509e+00,9.8233e+00,2.9836e+01,-5.8331e+02
-4.2705e-01,-1.9372e+00,3.7216e+00,9.8769e+00,2.9890e+01,-5.7973e+02
-2.9490e-01,-1.7972e+00,3.6440e+00,9.7356e+00,2.9893e+01,-5.8623e+02
-2.8951e-01,-1.8047e+00,3.6198e+00,9.7379e+00,2.9830e+01,-5.8858e+02
-4.3358e-01,-1.5655e+00,3.6850e+00,9.8269e+00,2.9865e+01,-5.8940e+02
-1.2159e-01,-1.9916e+00,3.5653e+00,9.6473e+00,2.9815e+01,-5.8563e+02
-2.4533e-01,-1.8359e+00,3.6188e+00,9.7741e+00,2.9829e+01,-5.8507e+02
-3.1481e-01,-1.8278e+00,3.6568e+00,9.8175e+00,2.9851e+01,-5.8473e+02
-4.1715e-01,-1.6145e+00,3.6915e+00,9.8265e+00,2.9880e+01,-5.8746e+02
