logfeh,logdust,logNpix,logage,dmod,logl
-6.8192e-01,-1.3344e+00,2.1592e+00,1.0085e+01,2.9735e+01,-7.1856e+03
3.3367e-01,-1.0506e+00,2.4299e+00,9.6595e+00,3.7428e+01,-7.1880e+03
-8.4407e-01,-1.6010e+00,2.6435e+00,9.9086e+00,2.8857e+01,-6.7910e+03
-1.5821e-01,-1.2454e+00,1.5826e+00,1.0041e+01,3.6826e+01,-7.1866e+03
-6.5756e-01,-1.1662e+00,3.5640e+00,9.6770e+00,2.9585e+01,-4.5289e+03
1.2751e-01,-1.1862e+00,1.5953e+00,9.7665e+00,3.3108e+01,-7.1873e+03
-1.9556e-01,-1.8873e+00,3.7479e+00,1.0196e+01,2.8953e+01,-1.0322e+03
-1.4282e-01,-1.5817e+00,1.9133e+00,9.8446e+00,3.5390e+01,-7.1872e+03
-5.5337e-01,-1.2098e+00,2.1127e+00,1.0193e+01,3.4852e+01,-7.1882e+03
-1.0309e-01,-1.2874e+00,1.9442e+00,9.8721e+00,3.4703e+01,-7.1816e+03
-4.8898e-01,-1.5369e+00,3.2001e+00,1.0193e+01,2.8080e+01,-5.7836e+03
-5.2978e-01,-5.8098e-01,4.9961e+00,9.8539e+00,3.2262e+01,-8.3633e+02
4.1547e-01,-1.2497e+00,2.6495e+00,9.6717e+00,3.4763e+01,-7.1817e+03
-5.9184e-01,-1.0100e+00,1.8393e+00,9.9489e+00,3.6394e+01,-7.1868e+03
-8.2724e-01,-8.9567e-01,2.6293e+00,9.8976e+00,2.9348e+01,-7.1209e+03
-8.5824e-02,-1.9515e+00,4.7371e+00,9.9486e+00,3.1752e+01,-4.6063e+02
-2.0966e-03,-1.2115e+00,2.5866e+00,1.0105e+01,3.7963e+01,-7.1840e+03
-7.3698e-01,-1.8101e+00,2.7347e+00,1.0063e+01,3.7814e+01,-7.1811e+03
3.2998e-01,-1.6940e+00,4.5889e+00,1.0055e+01,3.0967e+01,-4.3518e+03
-7.1488e-01,-1.6357e+00,1.7631e+00,9.9326e+00,2.8058e+01,-6.8878e+03
-9.3189e-01,-1.0593e+00,2.5002e+00,9.5123e+00,2.9018e+01,-6.7950e+03
1.2896e-01,-1.1556e+00,2.1442e+00,9.5215e+00,2.8287e+01,-6.9050e+03
-7.8232e-01,-1.9612e+00,3.6086e+00,9.8115e+00,2.9589e+01,-5.2487e+03
-1.4310e-01,-9.4741e-01,2.0051e+00,9.7302e+00,2.8798e+01,-7.1247e+03
3.6849e-01,-7.3919e-01,5.4195e+00,9.6617e+00,3.3116e+01,-3.7790e+03
3.0293e-01,-9.3860e-01,1.8937e+00,9.6037e+00,3.6439e+01,-7.1829e+03
4.0617e-01,-1.2441e+00,1.9254e+00,1.0148e+01,2.8392e+01,-7.1857e+03
3.1552e-02,-9.1058e-01,1.5048e+00,9.9490e+00,2.8863e+01,-7.1757e+03
2.7251e-01,-6.5605e-01,3.3827e+00,9.5492e+00,2.8537e+01,-3.7672e+03
-7.2048e-01,-9.3617e-01,2.2078e+00,9.9985e+00,3.4537e+01,-7.1872e+03
-6.2698e-01,-9.8443e-01,1.8358e+00,9.7911e+00,2.9344e+01,-7.1666e+03
-3.7159e-01,-1.4472e+00,1.9343e+00,1.0182e+01,2.9371e+01,-7.1745e+03
-6.9737e-01,-9.5256e-01,7.2132e+00,1.0123e+01,3.7936e+01,-2.9456e+03
-1.5618e-01,-6.8418e-01,2.5251e+00,9.5204e+00,2.8438e+01,-6.8514e+03
-7.0617e-01,-1.1209e+00,1.7400e+00,1.0136e+01,2.9189e+01,-7.1601e+03
-2.2164e-02,-1.3670e+00,3.9073e+00,1.0070e+01,2.9058e+01,-4.7125e+03
3.4409e-01,-1.9231e+00,2.4992e+00,9.5642e+00,2.8446e+01,-7.0391e+03
-6.6893e-02,-1.9607e+00,1.9173e+00,1.0077e+01,2.9242e+01,-7.1837e+03
-3.6160e-01,-1.1292e+00,5.1370e+00,9.7079e+00,3.3354e+01,-2.9658e+03
-3.9527e-01,-1.1471e+00,2.5107e+00,9.7581e+00,2.8197e+01,-6.5524e+03
-8.2226e-01,-1.7999e+00,4.7810e+00,1.0079e+01,3.1925e+01,-3.8174e+03
-1.9541e-01,-1.1988e+00,1.5348e+00,9.6227e+00,2.8851e+01,-7.1415e+03
-5.2741e-01,-1.8319e+00,1.7978e+00,1.0167e+01,2.8714e+01,-7.1288e+03
3.5856e-01,-1.0341e+00,4.3469e+00,9.9830e+00,3.0118e+01,-2.7295e+03
2.2043e-01,-1.2241e+00,1.5005e+00,1.0177e+01,2.8622e+01,-7.1762e+03
2.4314e-01,-1.0846e+00,1.9955e+00,9.5045e+00,2.8665e+01,-7.1031e+03
-3.3853e-02,-1.1625e+00,1.9879e+00,9.6156e+00,2.9203e+01,-7.1718e+03
-8.1620e-01,-1.9987e+00,2.0315e+00,9.5852e+00,3.7741e+01,-7.1874e+03
-9.9672e-01,-1.9371e+00,2.3507e+00,9.9188e+00,2.9065e+01,-6.9293e+03
-2.5690e-01,-1.1497e+00,2.6834e+00,1.0131e+01,3.5080e+01,-7.1879e+03
-5.0347e-01,-1.8607e+00,2.1196e+00,9.5322e+00,2.9365e+01,-7.1036e+03
-9.2878e-01,-5.0583e-01,3.2093e+00,9.6919e+00,2.8432e+01,-5.5641e+03
-5.5763e-02,-9.7073e-01,2.9423e+00,1.0052e+01,3.6565e+01,-7.1864e+03
3.1817e-01,-1.3035e+00,2.5593e+00,1.0036e+01,3.4709e+01,-7.1850e+03
3.5481e-01,-1.1219e+00,2.6734e+00,9.7928e+00,2.8162e+01,-7.0448e+03
-1.7701e-01,-1.2142e+00,1.8730e+00,9.8256e+00,3.5330e+01,-7.1856e+03
-5.5938e-02,-1.8840e+00,3.1478e+00,9.5164e+00,2.8437e+01,-3.9742e+03
-3.3395e-01,-1.0904e+00,2.2010e+00,1.0159e+01,2.8233e+01,-6.9903e+03
-9.1724e-01,-7.4170e-01,1.6643e+00,9.8377e+00,3.5927e+01,-7.1855e+03
-7.7541e-01,-1.1464e+00,5.8223e+00,1.0071e+01,3.4574e+01,-2.0480e+03
5.0572e-02,-1.1156e+00,2.1886e+00,9.6266e+00,2.8560e+01,-7.0315e+03
-3.7339e-01,-1.7993e+00,3.6243e+00,1.0044e+01,3.6871e+01,-7.1850e+03
4.4032e-01,-1.8380e+00,5.6476e+00,9.8882e+00,3.3532e+01,-1.5738e+03
-4.2144e-01,-1.0424e+00,4.9163e+00,9.9662e+00,3.2075e+01,-1.3540e+03
-3.6646e-01,-1.9841e+00,2.4900e+00,9.5078e+00,3.5932e+01,-7.1840e+03
-9.2160e-01,-8.2522e-01,2.3710e+00,9.5411e+00,2.8590e+01,-6.6826e+03
4.9404e-01,-9.0723e-01,2.5598e+00,1.0025e+01,2.8021e+01,-7.1386e+03
-2.8644e-01,-1.8596e+00,1.6224e+00,9.5438e+00,3.7990e+01,-7.1870e+03
1.4469e-01,-1.2311e+00,2.8886e+00,9.7805e+00,3.6228e+01,-7.1874e+03
-3.9298e-01,-1.7809e+00,2.5895e+00,9.9200e+00,3.6441e+01,-7.1877e+03
1.5121e-01,-1.6116e+00,1.7878e+00,1.0067e+01,2.8268e+01,-7.1355e+03
-4.4480e-01,-6.2912e-01,1.8768e+00,9.8297e+00,3.5170e+01,-7.1869e+03
-9.6313e-01,-7.5946e-01,1.9003e+00,9.8184e+00,2.8255e+01,-6.9215e+03
1.6743e-01,-1.6111e+00,2.6530e+00,9.7421e+00,2.8199e+01,-6.8449e+03
-3.3129e-01,-9.2353e-01,1.7369e+00,9.7080e+00,3.6040e+01,-7.1819e+03
-6.8951e-01,-8.9138e-01,4.5250e+00,9.6109e+00,3.1844e+01,-3.6771e+03
-2.8419e-01,-1.3148e+00,3.7477e+00,9.8951e+00,2.9594e+01,-4.5019e+03
-1.8227e-01,-1.6654e+00,2.2329e+00,9.8565e+00,2.8019e+01,-6.6944e+03
-4.8482e-01,-1.6248e+00,2.0157e+00,1.0197e+01,3.4948e+01,-7.1876e+03
-7.6044e-01,-1.2089e+00,2.2720e+00,1.0139e+01,3.4861e+01,-7.1846e+03
-2.3048e-01,-1.3137e+00,3.0899e+00,9.7634e+00,2.8498e+01,-6.4949e+03
-6.7451e-01,-9.5761e-01,5.5016e+00,9.8117e+00,3.3895e+01,-3.1905e+03
