logfeh,logdust,logNpix,tau,logl
-1.3085e-01,-1.5837e+00,2.7021e+00,4.5839e+00,-1.4582e+05
-2.0887e-01,-1.7729e+00,3.0055e+00,3.3220e+00,-1.3124e+05
-4.2666e-01,-1.9175e+00,2.9696e+00,2.9934e+00,-1.3328e+05
-3.2559e-01,-1.4730e+00,3.2887e+00,6.7766e-01,-9.1013e+04
4.9465e-01,-1.7308e+00,2.9526e+00,2.8846e+00,-1.4832e+05
-2.7669e-03,-5.1637e-01,3.8466e+00,2.8290e+00,-6.7683e+04
1.3242e-01,-7.3361e-01,4.0131e+00,8.1970e-01,-1.1307e+05
-3.5806e-01,-1.3012e+00,3.7122e+00,1.0743e+00,-4.2377e+04
3.3050e-01,-1.9086e+00,2.8472e+00,1.3771e+00,-1.4934e+05
2.6160e-01,-6.2840e-01,3.9759e+00,2.8850e+00,-9.7876e+04
-2.6607e-01,-9.7557e-01,3.9031e+00,3.0106e+00,-1.3200e+05
4.9357e-01,-7.7194e-01,3.6354e+00,2.3111e+00,-8.8568e+04
3.9056e-01,-5.4010e-01,3.7802e+00,1.8938e+00,-7.7081e+04
-1.7691e-01,-6.9287e-01,2.6469e+00,3.7012e+00,-1.4924e+05
-3.7451e-01,-5.2736e-01,2.7132e+00,4.6997e+00,-1.4774e+05
4.5013e-01,-1.3732e+00,3.6347e+00,3.0929e+00,-4.0312e+04
-5.6091e-02,-1.9534e+00,3.0897e+00,3.6805e+00,-1.2706e+05
-2.4433e-02,-1.4834e+00,3.9226e+00,7.1841e-01,-1.1666e+05
-3.2853e-01,-8.9437e-01,2.3811e+00,1.9113e+00,-1.5055e+05
-3.0333e-01,-1.3849e+00,3.4306e+00,2.5897e+00,-2.7686e+04
4.7904e-01,-6.7815e-01,3.8830e+00,4.6594e+00,-6.2233e+04
4.1498e-01,-1.5271e+00,3.1452e+00,8.4871e-01,-1.4400e+05
-2.1793e-01,-1.4975e+00,2.2506e+00,3.8282e+00,-1.5028e+05
9.2724e-03,-1.0084e+00,3.8909e+00,1.9175e+00,-8.9744e+04
-5.3260e-02,-1.3773e+00,3.4412e+00,4.9183e+00,-1.1505e+04
-2.1279e-01,-9.2435e-01,3.9522e+00,7.6083e-01,-1.2976e+05
-1.4825e-01,-1.0548e+00,3.0735e+00,1.1428e+00,-1.3920e+05
-3.5417e-02,-1.4896e+00,3.4354e+00,4.9372e+00,-1.5653e+04
2.5569e-01,-6.0185e-01,3.1292e+00,1.5549e+00,-1.4714e+05
4.1237e-01,-1.6811e+00,2.9665e+00,1.3821e+00,-1.4838e+05
-4.9781e-01,-1.9371e+00,2.4254e+00,3.0314e+00,-1.4949e+05
-2.5734e-01,-1.9469e+00,2.3253e+00,3.8077e+00,-1.4988e+05
-4.7732e-01,-7.1742e-01,2.9190e+00,3.8180e+00,-1.4254e+05
6.3275e-02,-1.9428e+00,3.6966e+00,3.3285e+00,-2.9424e+04
-3.1673e-01,-8.0388e-01,3.8371e+00,2.8227e+00,-9.2713e+04
1.2949e-01,-9.7073e-01,2.7211e+00,3.9608e+00,-1.4921e+05
3.5648e-01,-9.0831e-01,4.0770e+00,2.4145e+00,-1.3186e+05
3.5687e-01,-1.0029e+00,3.0001e+00,2.6389e+00,-1.4785e+05
-1.0531e-01,-1.9534e+00,3.7305e+00,4.2662e+00,-9.5964e+04
6.3644e-02,-1.8306e+00,2.9411e+00,2.9532e+00,-1.4403e+05
-4.5810e-01,-1.7387e+00,3.6962e+00,9.4717e-01,-5.9836e+04
4.0471e-01,-1.3454e+00,3.1880e+00,3.2261e-01,-1.4218e+05
4.0359e-01,-1.5836e+00,2.7700e+00,3.5285e+00,-1.4967e+05
4.0157e-01,-5.2446e-01,3.9227e+00,1.7170e+00,-8.0839e+04
1.0668e-01,-7.6676e-01,3.8839e+00,6.7782e-01,-7.0683e+04
-2.1412e-01,-5.1988e-01,3.2954e+00,2.9137e+00,-1.2497e+05
2.7242e-02,-1.7035e+00,2.4971e+00,2.5549e+00,-1.5030e+05
4.9020e-01,-1.4090e+00,4.1420e+00,9.6193e-01,-1.4310e+05
-4.2930e-01,-1.7636e+00,2.4847e+00,1.4898e+00,-1.4955e+05
-2.8227e-01,-1.2032e+00,3.6931e+00,2.2865e+00,-3.2010e+04
3.5260e-01,-1.1031e+00,4.0815e+00,2.7322e+00,-1.4065e+05
-4.7434e-01,-1.4689e+00,2.8484e+00,3.7301e-01,-1.4315e+05
-3.1534e-01,-1.8007e+00,2.3088e+00,2.9187e+00,-1.5020e+05
1.2848e-01,-1.1198e+00,3.7706e+00,2.8473e+00,-4.0459e+04
2.1029e-01,-1.4962e+00,2.9595e+00,4.1025e+00,-1.4401e+05
-1.1890e-01,-1.7102e+00,3.0107e+00,3.1731e+00,-1.3587e+05
4.6262e-01,-1.2205e+00,2.6234e+00,4.3880e+00,-1.5057e+05
4.0729e-01,-1.3903e+00,3.5398e+00,3.0661e+00,-6.0848e+04
1.9008e-01,-9.5549e-01,3.2498e+00,3.7868e+00,-1.2551e+05
-4.8162e-01,-7.1682e-01,3.7182e+00,4.5061e+00,-5.9069e+04
1.2296e-01,-1.3806e+00,3.0892e+00,2.7935e-01,-1.4186e+05
-4.9887e-01,-1.7012e+00,3.5143e+00,3.8133e+00,-1.0040e+04
2.2011e-02,-5.7988e-01,3.5445e+00,1.9386e+00,-9.2979e+04
-4.7881e-01,-1.3497e+00,3.3389e+00,1.2702e+00,-6.2413e+04
3.3025e-01,-8.8285e-01,3.7594e+00,2.5151e+00,-4.2409e+04
-1.2644e-02,-1.5999e+00,3.8150e+00,3.7924e+00,-1.0679e+05
-2.2942e-01,-1.2165e+00,2.2950e+00,3.5968e+00,-1.5028e+05
2.7663e-01,-1.8262e+00,3.1350e+00,4.9573e+00,-1.2625e+05
9.7123e-02,-6.2662e-01,2.5331e+00,4.9123e+00,-1.5054e+05
-2.6670e-02,-6.4617e-01,2.6780e+00,1.5904e+00,-1.5039e+05
1.9426e-01,-1.2957e+00,3.3961e+00,8.6801e-01,-1.0700e+05
8.0486e-02,-6.0382e-01,3.0170e+00,6.8841e-01,-1.4804e+05
1.6273e-02,-9.5119e-01,2.8959e+00,4.3219e+00,-1.4489e+05
4.0581e-01,-8.4713e-01,2.7837e+00,4.6984e+00,-1.4971e+05
-1.7110e-01,-7.5109e-01,2.7355e+00,1.5113e+00,-1.4934e+05
4.7474e-01,-9.0958e-01,3.4907e+00,1.7200e+00,-1.1867e+05
4.6700e-01,-1.1775e+00,2.9600e+00,7.5824e-01,-1.4949e+05
-1.3005e-01,-5.9516e-01,3.4492e+00,7.1412e-01,-1.0747e+05
4.6445e-01,-1.9745e+00,4.0297e+00,7.8816e-01,-1.1677e+05
1.0261e-01,-1.4160e+00,3.2369e+00,2.7110e+00,-1.2312e+05
-1.5985e-01,-1.0099e+00,4.0226e+00,3.3677e+00,-1.4998e+05
2.6470e-01,-1.9181e+00,3.4704e+00,9.8538e-01,-8.1140e+04
1.3092e-01,-1.1731e+00,3.7012e+00,4.1099e+00,-2.6318e+04
1.6919e-01,-8.5559e-01,3.6016e+00,3.2425e+00,-4.1194e+04
-2.4170e-01,-6.2629e-01,3.5971e+00,2.8340e+00,-3.7720e+04
-1.7723e-01,-1.4921e+00,2.9969e+00,4.8962e+00,-1.2669e+05
-2.9678e-01,-9.9946e-01,3.7244e+00,3.5468e-01,-3.3027e+04
3.2901e-01,-8.2518e-01,4.1284e+00,2.3449e+00,-1.4114e+05
-4.7263e-01,-5.4706e-01,2.9825e+00,2.1104e+00,-1.4506e+05
-3.6446e-01,-1.8094e+00,3.2420e+00,3.1255e+00,-7.9822e+04
-3.6773e-01,-5.3828e-01,2.5419e+00,3.8257e+00,-1.4991e+05
-1.7838e-02,-8.4788e-01,2.9087e+00,1.7436e-01,-1.4793e+05
-4.0993e-01,-1.6891e+00,3.8946e+00,1.5803e+00,-1.4279e+05
-1.5452e-01,-1.1124e+00,2.6872e+00,1.4111e+00,-1.4905e+05
-1.5651e-01,-1.8899e+00,3.2224e+00,1.6575e+00,-1.1282e+05
3.8395e-01,-8.8796e-01,3.5471e+00,7.6273e-01,-1.0030e+05
-4.6012e-01,-7.4852e-01,2.3512e+00,2.6632e+00,-1.5058e+05
3.7306e-01,-1.9419e+00,4.0772e+00,2.4337e+00,-1.4463e+05
-5.3583e-03,-7.0726e-01,3.7839e+00,4.7397e+00,-5.5770e+04
-3.8729e-01,-1.3925e+00,2.1262e+00,4.6402e+00,-1.5044e+05
2.9065e-01,-1.2359e+00,4.0021e+00,2.7446e+00,-1.2987e+05
-3.0696e-01,-8.8060e-01,2.6520e+00,6.7181e-01,-1.4923e+05
1.9686e-01,-1.0396e+00,3.8979e+00,4.1609e+00,-1.0883e+05
2.1311e-01,-1.4968e+00,2.5031e+00,3.8470e+00,-1.5053e+05
-3.1825e-01,-8.3151e-01,3.9182e+00,2.8046e+00,-1.2850e+05
-4.5874e-01,-1.7377e+00,3.2603e+00,1.7690e+00,-8.2615e+04
-4.5523e-01,-1.8307e+00,3.3141e+00,4.4826e-01,-6.4505e+04
-3.5085e-01,-8.0148e-01,3.9721e+00,3.1889e+00,-1.4381e+05
-2.3216e-01,-1.5645e+00,2.7564e+00,2.8163e+00,-1.4615e+05
4.2718e-01,-7.5831e-01,3.1782e+00,7.8880e-01,-1.4643e+05
1.3399e-01,-1.0351e+00,3.6575e+00,2.0111e+00,-3.0960e+04
-1.3711e-01,-1.0186e+00,3.8145e+00,2.0355e+00,-6.7557e+04
-1.2539e-01,-1.9054e+00,3.2869e+00,3.6266e+00,-7.4958e+04
4.7731e-01,-5.3691e-01,3.5146e+00,4.0934e+00,-1.1677e+05
1.2576e-01,-6.6247e-01,3.7400e+00,3.6626e+00,-4.0275e+04
3.4876e-01,-7.5155e-01,3.0370e+00,1.2759e+00,-1.4865e+05
3.4292e-01,-1.0077e+00,3.8518e+00,4.9404e+00,-8.1149e+04
-1.4747e-01,-1.5489e+00,2.7797e+00,3.3672e+00,-1.4568e+05
3.0140e-01,-1.4840e+00,3.0062e+00,1.8227e+00,-1.4670e+05
-5.7054e-02,-1.1308e+00,3.8527e+00,9.6788e-01,-7.7857e+04
3.8679e-01,-1.1548e+00,2.8950e+00,1.8716e+00,-1.4950e+05
-4.8014e-01,-1.0375e+00,2.4870e+00,1.3620e+00,-1.4982e+05
-1.5739e-01,-1.9908e+00,3.3157e+00,4.0055e+00,-5.2398e+04
1.7566e-01,-1.1825e+00,3.6927e+00,1.6852e-01,-2.8612e+04
2.8960e-01,-1.4787e+00,2.7284e+00,3.3320e+00,-1.4951e+05
3.3506e-01,-8.1125e-01,2.9877e+00,1.8503e+00,-1.4893e+05
1.9322e-01,-5.6094e-01,3.2155e+00,2.3133e-01,-1.4478e+05
-4.1042e-03,-1.6081e+00,3.6671e+00,4.5729e-01,-1.6530e+04
3.8437e-01,-9.3229e-01,3.6691e+00,3.2616e+00,-3.9498e+04
-2.6880e-01,-1.9632e+00,2.7721e+00,2.1096e+00,-1.4601e+05
6.3428e-02,-7.5883e-01,3.7650e+00,2.4032e+00,-4.3306e+04
3.3999e-01,-8.5670e-01,3.0125e+00,2.4610e+00,-1.4808e+05
2.8926e-01,-1.8522e+00,3.3270e+00,1.9653e+00,-1.1737e+05
3.3260e-01,-9.3206e-01,3.0650e+00,2.2072e-01,-1.4730e+05
-4.7303e-01,-6.2068e-01,2.7166e+00,7.7331e-01,-1.4907e+05
4.4006e-01,-6.7962e-01,3.3744e+00,1.8482e-01,-1.3874e+05
-4.3135e-01,-1.5191e+00,3.7769e+00,3.0893e+00,-1.2016e+05
-1.7618e-01,-1.8607e+00,2.5527e+00,4.1639e+00,-1.4818e+05
1.5563e-01,-1.0217e+00,3.6545e+00,3.5348e+00,-2.0004e+04
1.8836e-01,-1.9946e+00,3.3926e+00,1.8737e+00,-9.6271e+04
-4.4025e-01,-1.7461e+00,2.2071e+00,4.5395e+00,-1.5020e+05
-5.2590e-02,-1.8404e+00,3.9958e+00,2.5611e+00,-1.4863e+05
-9.0794e-02,-9.0801e-01,2.5163e+00,1.9839e+00,-1.5050e+05
-2.3300e-01,-1.5377e+00,2.5319e+00,2.4645e+00,-1.4931e+05
1.2972e-01,-1.9107e+00,2.5907e+00,1.4681e+00,-1.5033e+05
2.0782e-01,-1.5089e+00,3.2759e+00,3.5534e+00,-1.1627e+05
-3.4092e-01,-1.3409e+00,3.8880e+00,4.6328e+00,-1.4917e+05
-1.4301e-01,-7.7130e-01,3.9204e+00,3.6038e+00,-1.2297e+05
-4.7506e-01,-6.7441e-01,3.7313e+00,2.6734e+00,-3.9946e+04
-4.0984e-01,-5.1817e-01,2.6933e+00,7.4415e-01,-1.4984e+05
4.3414e-01,-1.2938e+00,3.5371e+00,1.3886e+00,-8.9133e+04
-4.0110e-01,-8.0173e-01,2.4284e+00,4.0478e+00,-1.4984e+05
-4.3150e-01,-1.2969e+00,3.0633e+00,5.0524e-01,-1.3185e+05
-2.9963e-01,-1.0346e+00,3.1996e+00,3.1097e+00,-1.1279e+05
2.5638e-01,-1.6579e+00,2.6556e+00,2.1156e+00,-1.5036e+05
4.1657e-01,-9.1752e-01,3.6785e+00,9.9835e-01,-6.3668e+04
-4.9498e-02,-1.4301e+00,2.5226e+00,1.7800e+00,-1.5040e+05
3.3378e-01,-7.7930e-01,3.0409e+00,3.7836e+00,-1.4633e+05
1.0918e-01,-1.0700e+00,3.3245e+00,1.0740e+00,-1.2107e+05
-5.6046e-02,-6.1285e-01,4.0143e+00,4.9946e-01,-1.1685e+05
4.8331e-01,-1.2637e+00,3.9707e+00,4.5787e+00,-1.2380e+05
1.9471e-01,-1.4392e+00,3.2045e+00,4.6330e+00,-1.1727e+05
-2.5514e-01,-1.0040e+00,3.4437e+00,2.7122e-01,-5.8982e+04
3.3222e-01,-6.8572e-01,3.8203e+00,1.5129e+00,-5.9976e+04
-1.9260e-01,-1.5524e+00,3.9778e+00,3.0162e+00,-1.5039e+05
-4.3241e-01,-5.4303e-01,3.8472e+00,3.2096e+00,-8.2501e+04
4.5652e-02,-6.2668e-01,3.8380e+00,2.8407e+00,-6.3441e+04
6.5787e-03,-1.5632e+00,4.0149e+00,2.2429e-01,-1.4410e+05
-1.7124e-01,-1.1819e+00,2.7138e+00,4.3717e+00,-1.4616e+05
1.3583e-01,-1.3466e+00,3.6585e+00,3.9460e+00,-1.6206e+04
2.8569e-01,-7.0765e-01,3.2881e+00,3.4587e+00,-1.3298e+05
-3.7655e-01,-1.4803e+00,3.1560e+00,4.0367e-01,-1.1923e+05
-2.9497e-01,-1.6479e+00,3.7909e+00,3.1795e+00,-1.1721e+05
-3.2103e-01,-7.0698e-01,3.8878e+00,1.6438e+00,-9.3898e+04
-2.8513e-01,-7.6337e-01,2.7393e+00,4.1240e+00,-1.4686e+05
4.0503e-01,-9.0284e-01,2.8050e+00,2.4127e+00,-1.5038e+05
2.5907e-01,-1.3012e+00,3.3243e+00,4.4969e+00,-9.6168e+04
-4.4933e-01,-1.5481e+00,2.5706e+00,1.4217e-01,-1.4887e+05
3.1771e-01,-5.2824e-01,3.0569e+00,4.9520e-01,-1.4927e+05
-4.9553e-01,-1.5278e+00,3.8314e+00,4.9701e+00,-1.4901e+05
-1.2155e-01,-1.1866e+00,3.5474e+00,2.1276e+00,-2.1537e+04
-1.1113e-01,-1.4895e+00,3.2067e+00,2.3398e+00,-1.1831e+05
1.6093e-02,-7.5115e-01,2.9049e+00,2.7527e+00,-1.4778e+05
2.6370e-02,-1.9739e+00,3.2522e+00,5.3621e-01,-1.1808e+05
1.6568e-01,-1.8203e+00,3.7513e+00,3.5586e+00,-4.6327e+04
-3.8207e-01,-8.5461e-01,3.6010e+00,3.6380e+00,-1.4178e+04
-4.8086e-01,-9.2226e-01,2.4228e+00,3.3122e+00,-1.4994e+05
-2.7785e-01,-1.5617e+00,3.5459e+00,4.3951e+00,-1.6170e+04
-1.9309e-01,-1.5369e+00,3.9206e+00,1.7370e+00,-1.3679e+05
2.5102e-01,-1.9161e+00,3.8559e+00,1.7970e+00,-6.6629e+04
-3.7108e-02,-7.2922e-01,4.0341e+00,1.9025e+00,-1.2878e+05
-3.7597e-01,-1.7899e+00,2.5453e+00,3.6462e+00,-1.4820e+05
-1.1661e-01,-1.0284e+00,3.9178e+00,1.1687e+00,-1.1143e+05
8.8008e-02,-1.7944e+00,3.6942e+00,1.5429e+00,-2.0517e+04
3.1130e-01,-6.9094e-01,3.9980e+00,2.9851e+00,-1.0531e+05
3.9335e-01,-1.3271e+00,2.7332e+00,4.0894e+00,-1.4971e+05
-8.5164e-02,-1.5769e+00,3.6943e+00,2.5882e+00,-2.8548e+04
1.0525e-01,-1.9902e+00,3.4955e+00,3.0333e+00,-3.1215e+04
-1.9985e-01,-1.3074e+00,3.4868e+00,2.9697e+00,-1.5306e+04
4.3907e-01,-1.9702e+00,3.0343e+00,6.6728e-01,-1.4727e+05
1.1345e-01,-8.9860e-01,3.6991e+00,3.8985e+00,-2.5480e+04
4.8655e-01,-8.1619e-01,3.8430e+00,8.7559e-01,-5.8850e+04
-2.3614e-02,-1.5745e+00,2.4614e+00,3.9084e+00,-1.5011e+05
1.4327e-01,-1.4229e+00,2.4107e+00,4.7747e+00,-1.5046e+05
1.5028e-01,-1.8850e+00,3.5245e+00,4.7034e+00,-5.8648e+03
-8.2666e-02,-1.7532e+00,3.6637e+00,1.7254e+00,-1.6479e+04
-1.0651e-01,-1.9384e+00,2.3628e+00,3.5177e+00,-1.5029e+05
-2.6257e-01,-1.2974e+00,3.4065e+00,2.8593e+00,-3.8788e+04
-2.7426e-01,-1.4559e+00,3.2368e+00,4.7286e+00,-6.4322e+04
7.9383e-02,-1.7199e+00,3.7895e+00,4.6754e+00,-1.0577e+05
-3.6586e-01,-5.2657e-01,2.4616e+00,4.1216e+00,-1.5017e+05
1.7754e-01,-1.3939e+00,2.6519e+00,3.8906e+00,-1.4963e+05
3.4770e-01,-1.2055e+00,3.2288e+00,1.8971e-01,-1.3925e+05
-3.5134e-01,-7.9350e-01,3.2593e+00,1.7622e+00,-1.1764e+05
-1.6227e-01,-5.0630e-01,3.3862e+00,4.0735e+00,-1.0397e+05
4.0321e-01,-8.8113e-01,3.0454e+00,1.4578e-01,-1.4845e+05
-7.7891e-02,-7.0503e-01,2.7051e+00,2.8624e+00,-1.4966e+05
-4.7344e-01,-1.4299e+00,3.0855e+00,5.4709e-01,-1.2644e+05
-4.5475e-01,-1.4863e+00,3.0662e+00,4.9796e+00,-1.0783e+05
4.4420e-01,-1.8033e+00,3.5551e+00,2.4385e+00,-6.4250e+04
-9.8894e-02,-6.0408e-01,3.5460e+00,4.0670e+00,-4.7930e+04
3.8177e-01,-8.5600e-01,3.3933e+00,4.6221e-01,-1.3040e+05
-2.9501e-02,-1.6991e+00,2.6257e+00,9.6994e-01,-1.4979e+05
-1.4576e-01,-6.3237e-01,3.3006e+00,9.7365e-01,-1.2888e+05
-3.8804e-01,-1.2945e+00,2.4331e+00,1.6361e+00,-1.5001e+05
-3.4721e-02,-1.0943e+00,2.5454e+00,2.6432e+00,-1.5036e+05
2.1015e-01,-6.1253e-01,3.5874e+00,4.8588e+00,-5.4525e+04
4.7253e-02,-1.9903e+00,3.4183e+00,2.6582e+00,-5.6282e+04
-3.4779e-01,-1.0186e+00,2.3913e+00,2.3253e+00,-1.5029e+05
2.1411e-01,-8.6280e-01,3.7339e+00,4.9067e+00,-3.0037e+04
-4.0385e-01,-7.7099e-01,3.8888e+00,3.9398e+00,-1.3265e+05
-3.8207e-01,-1.0411e+00,3.5161e+00,2.0829e+00,-1.6619e+04
4.2907e-01,-1.4028e+00,3.4668e+00,3.4604e+00,-8.2047e+04
-2.1840e-01,-9.8495e-01,3.4872e+00,3.9766e+00,-1.1037e+04
-2.8117e-01,-8.8071e-01,3.3623e+00,2.1005e+00,-9.0891e+04
-4.2506e-01,-1.3199e+00,2.8226e+00,4.4287e+00,-1.3976e+05
4.1987e-02,-5.8344e-01,2.9698e+00,5.7747e-01,-1.4834e+05
4.7720e-01,-1.0717e+00,3.4504e+00,1.1848e+00,-1.2206e+05
3.2938e-01,-1.7923e+00,3.7084e+00,2.4411e+00,-2.3912e+04
-4.3218e-01,-1.8475e+00,3.8501e+00,1.0901e+00,-1.3353e+05
2.2224e-01,-1.0189e+00,3.1766e+00,4.8710e+00,-1.2922e+05
2.1101e-01,-1.2604e+00,2.9793e+00,6.6768e-01,-1.4734e+05
-1.9473e-01,-1.2539e+00,2.9897e+00,1.1686e+00,-1.4148e+05
2.6085e-01,-5.8267e-01,3.5047e+00,3.3442e+00,-1.0681e+05
-1.0598e-01,-1.7499e+00,3.3659e+00,3.3222e-01,-8.0390e+04
-4.7380e-01,-1.2491e+00,3.5844e+00,1.1940e+00,-7.4976e+03
-4.9831e-01,-1.3302e+00,3.5160e+00,4.9699e-01,-6.2161e+03
-4.6544e-01,-1.9023e+00,3.7368e+00,1.4181e+00,-8.9889e+04
4.5083e-01,-1.1267e+00,3.1728e+00,2.5440e+00,-1.4399e+05
-3.6217e-02,-8.2979e-01,3.9257e+00,1.8419e+00,-9.5498e+04
-1.1144e-02,-9.0608e-01,3.2749e+00,3.6556e+00,-1.1437e+05
-6.9955e-02,-1.9654e+00,3.5220e+00,3.4642e+00,-6.1643e+03
1.8570e-01,-5.3254e-01,4.0526e+00,7.3818e-01,-1.1508e+05
6.4181e-02,-9.6467e-01,3.4911e+00,1.8405e-01,-8.0759e+04
-2.0053e-01,-7.3141e-01,3.6417e+00,3.0417e-01,-2.9876e+04
-3.8111e-01,-8.6882e-01,4.0149e+00,5.9599e-01,-1.4593e+05
-1.2286e-01,-1.2466e+00,3.3499e+00,2.3901e+00,-8.5598e+04
-2.5667e-01,-1.0246e+00,3.1210e+00,9.4265e-01,-1.3333e+05
3.9311e-01,-8.3618e-01,2.7475e+00,3.6846e+00,-1.5033e+05
1.4564e-01,-1.3799e+00,3.8331e+00,2.9692e+00,-7.4108e+04
-2.1741e-01,-1.5600e+00,2.3782e+00,4.4766e+00,-1.4937e+05
-4.1539e-01,-1.5000e+00,3.7717e+00,4.6505e+00,-1.3893e+05
-2.2662e-01,-1.4214e+00,3.2648e+00,4.6676e+00,-5.4792e+04
-4.2116e-01,-1.9866e+00,3.6750e+00,4.7833e+00,-1.1605e+05
-2.9868e-01,-1.5621e+00,2.4803e+00,2.4715e+00,-1.4971e+05
-2.9058e-01,-1.9573e+00,3.3161e+00,1.6108e+00,-7.8902e+04
2.5267e-02,-1.5708e+00,3.9759e+00,5.4247e-01,-1.3612e+05
-2.5623e-01,-5.6818e-01,3.3132e+00,3.1869e+00,-1.1623e+05
3.3246e-01,-1.2953e+00,3.7411e+00,6.3362e-01,-3.3753e+04
-3.7581e-02,-6.7047e-01,3.3949e+00,2.3845e+00,-1.1546e+05
-3.0400e-01,-1.9419e+00,3.8476e+00,2.8667e+00,-1.3800e+05
-3.9177e-01,-8.8755e-01,2.5504e+00,1.8083e+00,-1.4977e+05
-1.9519e-02,-1.0341e+00,3.8649e+00,3.8298e+00,-1.0823e+05
-3.9966e-01,-1.0955e+00,3.1944e+00,1.7430e+00,-1.1636e+05
2.6821e-01,-1.5501e+00,3.6406e+00,1.2988e+00,-3.0000e+04
-4.9212e-01,-1.0616e+00,3.7304e+00,1.2525e+00,-5.2302e+04
-2.0808e-01,-1.1003e+00,3.7939e+00,1.7801e+00,-7.1751e+04
4.6522e-01,-5.7545e-01,3.6554e+00,5.5343e-01,-1.0884e+05
6.6542e-02,-1.9385e+00,3.2523e+00,2.8002e-01,-1.2203e+05
-4.8985e-01,-1.1607e+00,3.4431e+00,1.5881e+00,-2.7645e+04
-8.8524e-02,-1.6803e+00,2.8833e+00,3.1524e+00,-1.4364e+05
1.2543e-01,-8.6699e-01,2.8889e+00,1.5366e+00,-1.4888e+05
2.3402e-01,-9.7465e-01,3.2638e+00,3.4967e+00,-1.2775e+05
-1.2144e-01,-7.7533e-01,3.9155e+00,4.6635e+00,-1.3258e+05
2.0646e-01,-1.9524e+00,2.7183e+00,1.9182e+00,-1.5001e+05
8.1879e-02,-1.8680e+00,2.6964e+00,4.0813e+00,-1.4835e+05
2.5274e-01,-7.9283e-01,2.8833e+00,3.9250e+00,-1.4851e+05
1.3920e-01,-5.2135e-01,4.1535e+00,2.4513e+00,-1.4102e+05
3.7416e-02,-6.1954e-01,4.1307e+00,2.7275e+00,-1.4606e+05
-4.4620e-01,-7.0581e-01,3.8899e+00,4.3613e+00,-1.3278e+05
1.4725e-01,-1.1197e+00,3.1860e+00,2.9215e+00,-1.3373e+05
-2.7263e-01,-8.7221e-01,3.2022e+00,2.0751e+00,-1.2530e+05
-2.4671e-01,-1.2397e+00,2.5537e+00,3.7971e-01,-1.4969e+05
-1.3307e-01,-9.2024e-01,3.4225e+00,4.6208e+00,-3.4762e+04
-2.9162e-01,-1.7482e+00,2.4312e+00,2.3189e+00,-1.4995e+05
2.8630e-01,-6.1227e-01,3.0128e+00,3.6285e+00,-1.4771e+05
-2.1415e-01,-7.6564e-01,2.8242e+00,3.5345e-01,-1.4795e+05
4.2368e-01,-1.3112e+00,3.8888e+00,6.9687e-01,-6.2849e+04
