logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.4828e-01,-8.7896e-01,1.4185e+00,9.6232e-01,2.5329e+00,2.2543e+00,5.2336e+00,2.9576e+01,-5.2767e+03
-3.3622e-01,-8.3623e-01,-1.6782e-01,8.8855e-01,9.9779e-01,4.5013e+00,4.8522e+00,2.9095e+01,-1.3097e+04
-1.6061e-01,-5.7644e-01,2.3188e+00,3.4686e+00,3.5382e+00,3.8896e+00,5.0359e+00,2.9145e+01,-2.0514e+04
-2.1599e-01,-9.8381e-01,1.5695e+00,3.0437e+00,4.5017e+00,4.0250e+00,5.4647e+00,3.0838e+01,-1.9617e+04
-8.9410e-02,-6.3461e-01,8.7921e-01,2.5347e+00,4.5448e+00,2.5838e+00,5.0096e+00,2.9495e+01,-1.3598e+04
-5.0119e-02,-5.7801e-01,1.2234e+00,3.0562e+00,4.3884e+00,4.7013e+00,3.8919e+00,2.9239e+01,-3.8658e+03
1.2004e-01,-1.4769e+00,-1.9110e-01,1.3218e+00,3.1656e+00,2.3543e+00,5.0154e+00,2.8865e+01,-9.4744e+03
1.0504e-01,-1.2983e+00,1.6401e+00,2.2373e+00,4.4143e+00,5.8985e+00,6.4064e+00,3.2773e+01,-1.2641e+04
3.4296e-02,-1.3082e+00,1.2449e+00,1.7678e+00,1.1133e+00,3.2798e+00,5.3349e+00,2.9705e+01,-1.8877e+04
-2.5363e-01,-1.0005e+00,1.4320e+00,1.4664e+00,4.4419e+00,4.4509e+00,6.2777e+00,3.2303e+01,-1.9760e+04
5.9167e-02,-1.1007e+00,-6.2504e-01,1.5504e+00,1.8202e+00,5.2750e+00,5.3093e+00,3.0542e+01,-1.6493e+04
-3.6784e-01,-7.4214e-01,1.0946e+00,2.8394e+00,1.5135e+00,5.1112e+00,5.1575e+00,3.0258e+01,-1.1549e+04
1.9710e-01,-1.2738e+00,1.2501e+00,8.0199e-01,3.3536e+00,3.6912e+00,4.7805e+00,2.8436e+01,-6.7646e+03
-2.2722e-01,-7.6894e-01,9.4011e-01,3.1369e+00,3.9338e+00,4.8387e+00,4.7984e+00,2.9875e+01,-6.2475e+02
-2.7332e-01,-9.7439e-01,5.3292e-02,2.8189e+00,2.1213e+00,4.1868e+00,5.6300e+00,3.0634e+01,-1.7741e+04
1.6922e-01,-1.0418e+00,-6.2139e-01,7.6415e-01,2.8714e+00,4.4116e+00,4.2296e+00,2.8157e+01,-2.3825e+03
-2.2964e-01,-8.1413e-01,1.8889e+00,1.3602e+00,1.8583e+00,5.4094e+00,5.4138e+00,3.1006e+01,-1.6930e+04
-4.6875e-01,-6.2554e-01,-2.0528e-01,9.1989e-01,3.3732e+00,5.4550e+00,3.6933e+00,3.0594e+01,-1.5487e+04
-3.7832e-01,-6.7887e-01,1.7929e-01,2.3524e+00,1.8182e+00,5.5076e+00,4.5555e+00,3.0690e+01,-1.2054e+04
-3.2377e-01,-8.4657e-01,8.7489e-01,3.1873e+00,4.5279e+00,5.3642e+00,6.1762e+00,3.2155e+01,-1.7397e+04
-2.1326e-02,-1.4589e+00,-6.1405e-01,6.5025e-01,8.9221e-01,2.7483e+00,5.0572e+00,2.9076e+01,-1.7424e+04
-9.6994e-04,-1.2607e+00,1.2323e+00,9.2669e-01,1.1711e+00,3.9112e+00,5.5098e+00,3.0168e+01,-1.6798e+04
-1.1765e-01,-1.1830e+00,1.5374e+00,7.5493e-01,3.7320e+00,2.2676e+00,5.9402e+00,3.1263e+01,-9.8012e+03
-3.6068e-01,-6.6157e-01,2.1941e+00,2.4050e+00,4.4121e+00,2.9516e+00,5.3141e+00,2.9998e+01,-9.0286e+03
-8.1658e-02,-1.3453e+00,-2.8906e-01,3.3962e-01,2.9138e+00,3.0241e+00,5.6974e+00,3.0656e+01,-1.0555e+04
-1.4255e-02,-1.3772e+00,1.7829e+00,2.2545e+00,3.2023e+00,3.5875e+00,5.7002e+00,3.0676e+01,-2.0012e+04
1.9709e-01,-1.0451e+00,-3.0934e-01,1.0726e+00,1.4442e+00,5.8576e+00,4.8738e+00,3.1434e+01,-9.8394e+03
1.9540e-01,-8.3424e-01,1.0052e+00,1.9985e+00,3.8408e+00,4.7938e+00,3.9288e+00,2.8936e+01,-8.4765e+03
5.9252e-02,-9.9042e-01,1.7289e+00,1.8565e+00,2.9155e+00,5.1598e+00,4.8769e+00,2.9995e+01,-1.5962e+04
-4.1522e-01,-4.0725e-01,2.6474e+00,2.8905e+00,4.8428e+00,3.9763e+00,4.3395e+00,2.9716e+01,-1.9490e+04
-6.1793e-02,-7.0298e-01,2.7211e+00,3.0618e+00,3.6667e+00,5.5293e+00,4.3128e+00,3.0640e+01,-1.3646e+04
-3.4963e-01,-9.4554e-01,1.9799e+00,1.2740e+00,2.8147e+00,4.1387e+00,6.4707e+00,3.2632e+01,-1.8400e+04
-1.1568e-01,-7.7964e-01,8.5168e-01,2.6651e+00,1.1235e+00,5.1270e+00,4.0792e+00,2.9683e+01,-1.1067e+04
1.4865e-01,-1.4749e+00,-2.0584e-01,4.4545e-01,1.6216e+00,5.1362e+00,5.5740e+00,3.0737e+01,-1.5476e+04
-3.6742e-01,-5.1579e-01,2.8932e+00,3.9906e+00,4.4648e+00,2.8725e+00,5.5584e+00,3.0554e+01,-1.9944e+04
-2.4758e-01,-9.1741e-01,3.0881e-01,1.2906e+00,2.6313e+00,5.6352e+00,6.1711e+00,3.2304e+01,-9.6840e+03
-1.0329e-01,-1.2724e+00,7.8665e-01,2.0761e+00,1.8082e+00,2.2642e+00,5.6335e+00,3.0497e+01,-1.5025e+04
-5.6615e-02,-7.8072e-01,8.4323e-01,2.5355e+00,3.6921e+00,3.4424e+00,4.7793e+00,2.8514e+01,-1.6360e+04
7.5980e-02,-9.3133e-01,1.6669e+00,2.5065e+00,3.2297e+00,5.1880e+00,4.9363e+00,3.0061e+01,-9.6856e+03
-2.5050e-01,-1.0498e+00,-3.3751e-01,2.4656e+00,1.1667e+00,2.9395e+00,6.4757e+00,3.2681e+01,-1.0818e+04
7.8929e-02,-1.3016e+00,7.1598e-01,1.4726e+00,2.8631e+00,3.5139e+00,4.7131e+00,2.8256e+01,-1.4676e+04
1.7108e-01,-6.7554e-01,1.7932e-01,2.8320e+00,3.7587e+00,4.2240e+00,4.3354e+00,2.8203e+01,-1.4406e+04
7.6931e-02,-1.4910e+00,4.6119e-01,5.0166e-01,3.4346e+00,2.5982e+00,5.5674e+00,3.0265e+01,-1.5004e+04
6.1709e-02,-1.4712e+00,5.4033e-01,6.1953e-01,2.9062e+00,3.6167e+00,5.3745e+00,2.9811e+01,-1.8406e+04
-2.8431e-02,-8.3116e-01,2.5528e+00,3.5075e+00,1.6504e+00,5.6361e+00,5.5700e+00,3.1385e+01,-1.2797e+04
1.9641e-01,-1.1048e+00,2.3356e+00,2.9141e+00,4.4114e+00,3.7898e+00,5.7824e+00,3.0824e+01,-1.7858e+04
-3.6544e-01,-8.4246e-01,-7.3386e-01,1.3714e+00,4.1570e+00,4.7579e+00,5.7147e+00,3.0964e+01,-9.2110e+03
-2.5161e-02,-9.3655e-01,8.8787e-01,1.2056e+00,4.1600e+00,4.1880e+00,5.1964e+00,2.9739e+01,-6.6511e+03
-6.8244e-02,-8.5356e-01,6.4678e-01,1.4105e+00,4.4898e+00,5.6634e+00,5.3379e+00,3.1345e+01,-1.6136e+04
8.1265e-02,-1.3464e+00,2.2323e+00,2.4111e+00,1.1492e+00,5.8150e+00,6.5017e+00,3.2872e+01,-1.5399e+04
-8.0275e-02,-9.7902e-01,2.8700e-01,2.0364e+00,3.4141e+00,3.1260e+00,4.6848e+00,2.8281e+01,-1.7483e+04
-5.6936e-02,-8.2572e-01,1.2928e+00,3.1912e+00,2.8249e+00,5.7096e+00,4.0030e+00,3.1094e+01,-1.8390e+04
6.5145e-02,-1.3018e+00,-6.1462e-01,9.1367e-01,3.5002e+00,2.7702e+00,4.9967e+00,2.8941e+01,-1.2553e+04
-3.3394e-01,-5.8241e-01,8.6227e-01,1.0223e+00,4.5259e+00,2.6713e+00,5.0128e+00,2.9571e+01,-1.2833e+04
6.3901e-02,-9.3628e-01,-3.0919e-01,1.5549e+00,1.1669e+00,4.8543e+00,4.1907e+00,2.9034e+01,-7.2120e+03
-1.2503e-01,-1.1026e+00,1.3650e+00,2.2165e+00,2.6159e+00,4.3730e+00,5.4545e+00,3.0165e+01,-9.4759e+03
-4.3356e-03,-1.1140e+00,1.1382e+00,2.3156e+00,1.0849e+00,3.2039e+00,4.9808e+00,2.8845e+01,-2.0495e+04
-3.0530e-01,-7.7527e-01,-1.2007e-01,8.1124e-01,3.1544e+00,4.9317e+00,4.5960e+00,2.9509e+01,-1.6879e+04
-2.9975e-01,-9.6364e-01,-4.8132e-02,5.5576e-01,2.7462e+00,4.8106e+00,5.8133e+00,3.1169e+01,-1.2449e+04
-1.5752e-01,-6.6032e-01,9.3107e-02,3.3172e+00,3.2365e+00,5.1660e+00,4.0238e+00,2.9756e+01,-1.3173e+04
1.0139e-01,-1.2810e+00,-4.3207e-01,1.8576e+00,3.2727e+00,5.3604e+00,5.9991e+00,3.1630e+01,-2.0024e+04
1.0405e-01,-1.3088e+00,2.5199e+00,1.1786e+00,1.7737e+00,4.5257e+00,5.6907e+00,3.0648e+01,-1.8969e+04
5.5709e-03,-1.0513e+00,1.3786e+00,1.6064e+00,1.4418e+00,4.8134e+00,4.9945e+00,2.9647e+01,-1.6899e+04
1.9315e-01,-1.3940e+00,2.7022e+00,3.4749e+00,2.5480e+00,4.6711e+00,6.0730e+00,3.1540e+01,-1.9995e+04
7.3252e-03,-8.6128e-01,5.0071e-01,1.6471e+00,1.7704e+00,4.9419e+00,4.4354e+00,2.9368e+01,-1.8026e+04
-4.9471e-01,-8.7429e-01,-1.0622e-01,2.5256e+00,3.9037e+00,2.7419e+00,6.5425e+00,3.2906e+01,-1.8664e+04
-3.0150e-01,-9.8662e-01,2.6813e+00,1.3828e+00,3.8122e+00,3.1960e+00,6.5238e+00,3.2768e+01,-1.6351e+04
2.2233e-01,-1.4033e+00,2.0985e+00,1.2859e+00,4.3174e+00,4.5877e+00,5.8789e+00,3.1119e+01,-1.9064e+04
-1.0546e-01,-1.2507e+00,4.9738e-01,1.6799e+00,2.8707e+00,2.5636e+00,5.9953e+00,3.1385e+01,-1.1363e+04
-7.2506e-02,-1.2405e+00,1.6892e+00,7.5123e-01,3.4099e+00,3.0360e+00,5.5996e+00,3.0422e+01,-2.0536e+04
-8.6000e-02,-7.9467e-01,2.4134e-01,7.3013e-01,2.6889e+00,4.8913e+00,3.9861e+00,2.9079e+01,-1.5419e+04
-3.0698e-01,-8.2371e-01,5.6003e-01,1.3451e+00,4.0775e+00,4.7428e+00,5.5409e+00,3.0565e+01,-1.3686e+04
-1.4926e-01,-9.9809e-01,1.4886e+00,8.6195e-01,2.4944e+00,4.3433e+00,4.8445e+00,2.8946e+01,-1.9904e+04
-2.0901e-01,-8.1633e-01,2.3838e+00,1.7171e+00,3.6465e+00,5.1020e+00,5.5377e+00,3.0839e+01,-1.8575e+04
2.0238e-01,-1.2062e+00,1.1466e+00,2.0868e+00,3.4834e+00,3.0209e+00,4.8103e+00,2.8443e+01,-8.3840e+03
-8.7726e-02,-9.6322e-01,1.0712e-01,1.8363e+00,4.4325e+00,3.4361e+00,5.5786e+00,3.0508e+01,-1.9403e+04
1.2105e-01,-1.0862e+00,1.4286e+00,1.5395e+00,1.3459e+00,5.1373e+00,5.1802e+00,3.0165e+01,-1.3497e+04
-2.9974e-01,-1.0181e+00,1.5629e+00,2.0326e+00,2.4895e+00,3.9398e+00,6.1175e+00,3.1778e+01,-2.0557e+04
-2.9767e-02,-9.9504e-01,8.5555e-01,1.8731e+00,2.4909e+00,5.4448e+00,5.5136e+00,3.1058e+01,-9.3551e+03
-2.5279e-01,-1.0675e+00,9.8083e-01,1.8041e+00,2.6952e+00,3.3852e+00,5.2048e+00,2.9581e+01,-1.4735e+04
2.0526e-01,-1.1968e+00,1.4718e+00,1.0880e+00,3.0908e+00,4.8003e+00,4.9982e+00,2.9495e+01,-1.0023e+04
-3.9646e-01,-7.0458e-01,3.3935e-01,8.8430e-01,3.0354e+00,5.1865e+00,4.6117e+00,3.0037e+01,-1.1234e+04
4.4129e-02,-1.2395e+00,1.1576e+00,2.2704e+00,2.4930e+00,5.1756e+00,6.1371e+00,3.1898e+01,-1.3187e+04
2.1507e-01,-1.0018e+00,5.2853e-01,2.8861e-01,1.6146e+00,5.0222e+00,4.0609e+00,2.9306e+01,-1.7350e+04
2.3491e-01,-1.1249e+00,1.7950e+00,1.6594e+00,4.1518e+00,4.7603e+00,5.2803e+00,3.0032e+01,-1.6363e+04
-2.5257e-04,-8.3026e-01,8.5342e-01,6.8487e-01,3.1700e+00,5.2222e+00,3.6798e+00,2.9878e+01,-1.2834e+04
-3.1572e-01,-7.3719e-01,2.4985e-01,9.8285e-01,1.6777e+00,5.1660e+00,4.5804e+00,2.9928e+01,-6.9693e+03
-4.6717e-01,-6.1302e-01,1.1539e+00,1.9908e+00,4.3106e+00,3.3459e+00,5.1400e+00,2.9667e+01,-9.1583e+03
-3.1208e-01,-4.6815e-01,6.8213e-01,3.4281e+00,3.9833e+00,4.6657e+00,3.9765e+00,2.8918e+01,-1.4625e+04
-2.8780e-01,-8.2117e-01,-4.7013e-01,3.0761e+00,1.8193e+00,5.4619e+00,5.6554e+00,3.1327e+01,-1.6539e+04
2.7049e-03,-1.3706e+00,1.5059e+00,1.1047e+00,3.4794e+00,3.3539e+00,5.9538e+00,3.1288e+01,-1.2009e+04
-4.4413e-02,-6.1613e-01,1.1845e+00,8.2169e-01,4.4457e+00,4.5384e+00,3.2669e+00,2.9188e+01,-1.5066e+04
-1.4276e-01,-1.2344e+00,-3.7632e-01,2.4088e+00,3.7973e+00,4.3463e+00,6.3121e+00,3.2228e+01,-2.0285e+04
-6.7935e-02,-1.1868e+00,-3.9057e-01,1.9450e+00,4.2078e+00,2.7137e+00,6.1181e+00,3.1697e+01,-1.6008e+04
6.2998e-02,-1.3292e+00,2.8801e+00,3.7131e-01,1.5804e+00,5.0101e+00,6.3439e+00,3.2262e+01,-1.2771e+04
2.3054e-01,-1.0843e+00,1.4609e+00,4.3378e-01,2.1324e+00,5.4990e+00,4.0033e+00,3.0508e+01,-1.8919e+04
7.5362e-02,-1.3319e+00,1.3454e+00,2.2508e+00,2.7440e+00,3.1705e+00,5.1827e+00,2.9300e+01,-1.0574e+04
-4.1238e-01,-5.9832e-01,1.5199e-01,6.9024e-01,4.5350e+00,2.7870e+00,5.1517e+00,2.9782e+01,-1.4372e+04
-1.1558e-01,-1.2406e+00,6.1869e-01,2.5670e+00,2.3038e+00,3.5610e+00,6.2499e+00,3.2025e+01,-1.5285e+04
1.7350e-01,-1.2371e+00,4.5465e-01,3.7623e+00,4.3828e+00,5.6981e+00,6.1812e+00,3.2219e+01,-1.9446e+04
-1.7742e-01,-1.0682e+00,9.9335e-01,1.4845e+00,3.5323e+00,3.5871e+00,5.6249e+00,3.0487e+01,-1.7614e+04
5.2704e-02,-8.4020e-01,1.6880e+00,2.5047e+00,3.1560e+00,4.6413e+00,4.6021e+00,2.8881e+01,-1.1709e+04
