logfeh,logdust_med,logNpix,tau,dmod,logl
-5.4694e-02,-1.3363e+00,3.8696e+00,7.8261e+00,2.9800e+01,-6.4111e+02
-5.2859e-02,-1.5102e+00,3.8599e+00,7.4057e+00,2.9760e+01,-6.3392e+02
-1.3566e-02,-1.9690e+00,3.8119e+00,6.8200e+00,2.9569e+01,-6.3498e+02
-5.6752e-03,-1.5502e+00,3.7764e+00,7.0289e+00,2.9475e+01,-6.3688e+02
-4.6433e-01,-5.1362e-01,3.8999e+00,8.9796e+00,2.9918e+01,-6.4131e+02
-6.1213e-02,-1.5282e+00,3.8943e+00,7.4722e+00,2.9863e+01,-6.3484e+02
-5.3054e-02,-1.7348e+00,3.8570e+00,7.1252e+00,2.9749e+01,-6.3599e+02
-2.6288e-02,-1.7109e+00,3.7768e+00,7.0485e+00,2.9483e+01,-6.3574e+02
1.1526e-02,-1.9728e+00,3.8120e+00,6.8317e+00,2.9572e+01,-6.4156e+02
-3.8222e-02,-1.8927e+00,3.8135e+00,6.8706e+00,2.9576e+01,-6.3995e+02
1.0309e-03,-1.9580e+00,3.7795e+00,6.8144e+00,2.9489e+01,-6.3870e+02
-6.8645e-02,-9.9613e-01,3.8762e+00,9.0635e+00,2.9843e+01,-6.3850e+02
-4.1370e-02,-1.4684e+00,3.7576e+00,7.2398e+00,2.9432e+01,-6.3133e+02
-4.4509e-02,-1.9418e+00,3.7644e+00,6.8890e+00,2.9448e+01,-6.4016e+02
4.5918e-02,-1.8871e+00,3.7817e+00,6.7891e+00,2.9488e+01,-6.3387e+02
-6.2573e-02,-1.3802e+00,3.8680e+00,7.7235e+00,2.9803e+01,-6.4168e+02
-5.3380e-01,-5.1245e-01,3.9080e+00,8.8108e+00,2.9927e+01,-6.4099e+02
3.1535e-03,-1.8186e+00,3.7785e+00,6.9524e+00,2.9488e+01,-6.2562e+02
2.0502e-02,-1.6102e+00,3.7668e+00,7.0776e+00,2.9460e+01,-6.4023e+02
3.0240e-02,-1.7796e+00,3.7756e+00,7.0327e+00,2.9482e+01,-6.4126e+02
-6.3576e-02,-1.8818e+00,3.8843e+00,7.1046e+00,2.9835e+01,-6.3590e+02
-5.3725e-01,-5.0548e-01,3.8765e+00,8.9205e+00,2.9849e+01,-6.4090e+02
-2.7318e-02,-1.5673e+00,3.7845e+00,7.0533e+00,2.9499e+01,-6.3874e+02
-1.9128e-02,-1.8174e+00,3.7890e+00,6.9618e+00,2.9521e+01,-6.4110e+02
7.0804e-03,-1.6654e+00,3.7917e+00,7.0169e+00,2.9518e+01,-6.4154e+02
-5.8656e-02,-1.2069e+00,3.8886e+00,8.1200e+00,2.9849e+01,-6.3569e+02
1.6092e-02,-1.6613e+00,3.7726e+00,6.9257e+00,2.9466e+01,-6.3951e+02
4.2965e-02,-1.6543e+00,3.7776e+00,7.0499e+00,2.9483e+01,-6.2710e+02
-1.9724e-02,-1.8402e+00,3.7794e+00,6.9081e+00,2.9488e+01,-6.3806e+02
1.2761e-02,-1.7325e+00,3.7759e+00,7.0255e+00,2.9482e+01,-6.3349e+02
1.0887e-02,-1.9102e+00,3.7780e+00,6.9427e+00,2.9488e+01,-6.3589e+02
-5.1384e-01,-5.0762e-01,3.9051e+00,8.7970e+00,2.9920e+01,-6.3679e+02
-5.7488e-02,-1.7707e+00,3.8630e+00,7.1160e+00,2.9766e+01,-6.4210e+02
4.9091e-02,-1.9378e+00,3.7819e+00,6.8023e+00,2.9494e+01,-6.3835e+02
-3.4297e-02,-1.9830e+00,3.7608e+00,6.8010e+00,2.9434e+01,-6.3633e+02
-2.9832e-02,-1.8502e+00,3.7560e+00,6.8489e+00,2.9421e+01,-6.3967e+02
4.1433e-02,-1.9968e+00,3.7572e+00,6.8292e+00,2.9424e+01,-6.3921e+02
7.3934e-03,-1.6198e+00,3.7795e+00,7.0790e+00,2.9489e+01,-6.3985e+02
-4.5192e-01,-5.1399e-01,3.9078e+00,8.9729e+00,2.9935e+01,-6.4079e+02
-1.3515e-02,-1.9248e+00,3.7569e+00,6.8479e+00,2.9426e+01,-6.3751e+02
2.2333e-02,-1.3745e+00,3.7744e+00,7.2719e+00,2.9472e+01,-6.3207e+02
1.5179e-02,-1.7539e+00,3.7735e+00,6.9209e+00,2.9468e+01,-6.3344e+02
-2.8097e-02,-1.9106e+00,3.7842e+00,6.7506e+00,2.9489e+01,-6.1965e+02
-6.3625e-03,-1.9117e+00,3.7801e+00,6.7766e+00,2.9484e+01,-6.3794e+02
-6.7133e-02,-1.7364e+00,3.8650e+00,7.2166e+00,2.9789e+01,-6.3705e+02
4.6213e-02,-1.9616e+00,3.7736e+00,6.8901e+00,2.9475e+01,-6.3575e+02
4.2373e-02,-1.4873e+00,3.7597e+00,7.2269e+00,2.9442e+01,-6.3934e+02
1.6148e-02,-1.6697e+00,3.7788e+00,6.9864e+00,2.9487e+01,-6.3967e+02
-1.9710e-03,-1.8382e+00,3.7761e+00,7.0224e+00,2.9488e+01,-6.3911e+02
-5.3573e-02,-1.2485e+00,3.8477e+00,7.9247e+00,2.9736e+01,-6.4033e+02
-6.6180e-03,-1.6307e+00,3.7766e+00,6.9891e+00,2.9477e+01,-6.4162e+02
-5.4105e-01,-5.2693e-01,3.9098e+00,8.7706e+00,2.9936e+01,-6.3925e+02
-2.3251e-02,-1.9823e+00,3.7788e+00,6.8063e+00,2.9481e+01,-6.4014e+02
-2.1094e-03,-1.6978e+00,3.7734e+00,6.8981e+00,2.9467e+01,-6.3759e+02
-3.6765e-02,-1.6270e+00,3.7765e+00,7.0294e+00,2.9478e+01,-6.3843e+02
-6.8677e-02,-1.4252e+00,3.8562e+00,7.4718e+00,2.9766e+01,-6.3844e+02
-1.7928e-02,-1.8627e+00,3.7704e+00,6.7809e+00,2.9455e+01,-6.3860e+02
-7.7145e-02,-1.8975e+00,3.9075e+00,7.0950e+00,2.9906e+01,-6.4173e+02
-5.5970e-02,-1.2745e+00,3.8713e+00,7.8924e+00,2.9804e+01,-6.4143e+02
-5.9596e-02,-1.5961e+00,3.8807e+00,7.3838e+00,2.9826e+01,-6.3421e+02
3.8546e-02,-1.8575e+00,3.8137e+00,6.9078e+00,2.9575e+01,-6.3840e+02
-2.7666e-02,-1.7885e+00,3.7642e+00,6.8770e+00,2.9445e+01,-6.3897e+02
-6.1412e-02,-1.2195e+00,3.8650e+00,8.0204e+00,2.9793e+01,-6.3703e+02
1.0979e-02,-1.6488e+00,3.7780e+00,7.0843e+00,2.9487e+01,-6.3484e+02
-6.4785e-02,-1.3771e+00,3.8865e+00,7.6378e+00,2.9845e+01,-6.4196e+02
-7.7498e-03,-1.9852e+00,3.7792e+00,6.7896e+00,2.9483e+01,-6.2975e+02
2.5383e-02,-1.6866e+00,3.7786e+00,7.0492e+00,2.9488e+01,-6.3973e+02
-2.0530e-02,-1.9340e+00,3.7660e+00,6.7583e+00,2.9446e+01,-6.4201e+02
-2.2963e-02,-1.7788e+00,3.7876e+00,6.9772e+00,2.9511e+01,-6.3856e+02
-2.4634e-02,-1.7577e+00,3.7765e+00,6.9881e+00,2.9483e+01,-6.3048e+02
-4.9662e-01,-5.0270e-01,3.8792e+00,9.0172e+00,2.9860e+01,-6.3150e+02
1.5173e-02,-1.5736e+00,3.7765e+00,6.9893e+00,2.9474e+01,-6.3730e+02
1.8513e-02,-1.6533e+00,3.7779e+00,6.9989e+00,2.9481e+01,-6.3078e+02
-6.5016e-02,-1.3706e+00,3.8864e+00,7.5819e+00,2.9840e+01,-6.3415e+02
-4.8757e-02,-1.7264e+00,3.7811e+00,6.8810e+00,2.9483e+01,-6.4127e+02
4.9744e-02,-1.6708e+00,3.7758e+00,7.0456e+00,2.9480e+01,-6.3564e+02
3.7263e-02,-1.9592e+00,3.8133e+00,6.8237e+00,2.9574e+01,-6.3891e+02
1.4739e-02,-1.9416e+00,3.7564e+00,6.8561e+00,2.9430e+01,-6.3821e+02
2.5946e-02,-1.8324e+00,3.7796e+00,6.7897e+00,2.9480e+01,-6.4083e+02
6.4062e-03,-1.8770e+00,3.7731e+00,6.8996e+00,2.9476e+01,-6.3709e+02
-4.5749e-01,-5.0443e-01,3.9168e+00,9.0284e+00,2.9957e+01,-6.4041e+02
-1.0358e-02,-1.8567e+00,3.7563e+00,6.8402e+00,2.9425e+01,-6.3508e+02
-4.9674e-01,-5.0360e-01,3.9086e+00,9.1689e+00,2.9939e+01,-6.3460e+02
-2.0494e-02,-1.8742e+00,3.7828e+00,6.7907e+00,2.9488e+01,-6.4048e+02
-2.9480e-02,-1.9363e+00,3.7635e+00,6.8233e+00,2.9445e+01,-6.3298e+02
-6.3059e-02,-1.7462e+00,3.8682e+00,7.1637e+00,2.9784e+01,-6.4015e+02
1.2142e-02,-1.7396e+00,3.7651e+00,6.9028e+00,2.9447e+01,-6.3259e+02
4.4733e-02,-1.7059e+00,3.7766e+00,7.0103e+00,2.9479e+01,-6.2317e+02
4.2055e-02,-1.6377e+00,3.7782e+00,7.0674e+00,2.9488e+01,-6.3921e+02
-5.8878e-02,-1.4565e+00,3.8593e+00,7.5033e+00,2.9768e+01,-6.3953e+02
-2.6290e-02,-1.8268e+00,3.7577e+00,6.8966e+00,2.9432e+01,-6.3952e+02
-3.9787e-02,-1.4537e+00,3.7609e+00,7.3300e+00,2.9449e+01,-6.4081e+02
5.1424e-03,-1.9429e+00,3.7824e+00,6.7759e+00,2.9486e+01,-6.3575e+02
8.8330e-03,-1.8769e+00,3.7514e+00,6.9080e+00,2.9422e+01,-6.4101e+02
4.5576e-03,-1.8973e+00,3.7629e+00,6.8389e+00,2.9442e+01,-6.3849e+02
-1.2121e-02,-1.9155e+00,3.7615e+00,6.7837e+00,2.9431e+01,-6.3829e+02
-6.5513e-02,-1.5855e+00,3.8663e+00,7.2956e+00,2.9785e+01,-6.4054e+02
-6.3105e-02,-1.9444e+00,3.8565e+00,6.9714e+00,2.9751e+01,-6.4161e+02
1.1422e-02,-1.6519e+00,3.7789e+00,6.9894e+00,2.9482e+01,-6.3679e+02
-5.2173e-02,-1.3965e+00,3.8549e+00,7.5564e+00,2.9747e+01,-6.2795e+02
3.7989e-02,-1.9337e+00,3.7705e+00,6.8811e+00,2.9466e+01,-6.4032e+02
-1.8333e-02,-1.5371e+00,3.7767e+00,7.0488e+00,2.9477e+01,-6.1274e+02
-5.2972e-01,-5.1498e-01,3.9130e+00,9.0457e+00,2.9953e+01,-6.4006e+02
7.9421e-03,-1.8128e+00,3.7876e+00,6.9477e+00,2.9512e+01,-6.3675e+02
3.0743e-02,-1.5385e+00,3.7780e+00,7.0740e+00,2.9477e+01,-6.3763e+02
3.2387e-02,-1.5669e+00,3.7764e+00,7.0335e+00,2.9476e+01,-6.3341e+02
-1.7693e-03,-1.9346e+00,3.7608e+00,6.7774e+00,2.9430e+01,-6.3690e+02
-5.7703e-02,-1.4264e+00,3.8556e+00,7.5945e+00,2.9757e+01,-6.3905e+02
4.2730e-02,-1.5824e+00,3.7767e+00,7.0211e+00,2.9479e+01,-6.3844e+02
3.4286e-02,-1.8724e+00,3.7803e+00,6.7984e+00,2.9486e+01,-6.4229e+02
-6.5446e-02,-1.3983e+00,3.8732e+00,7.5881e+00,2.9813e+01,-6.4227e+02
-3.7388e-02,-1.7121e+00,3.7768e+00,7.1232e+00,2.9489e+01,-6.4175e+02
4.6364e-03,-1.4758e+00,3.7590e+00,7.2461e+00,2.9439e+01,-6.3396e+02
-4.9153e-01,-5.1070e-01,3.9101e+00,9.1172e+00,2.9944e+01,-6.3184e+02
-2.1072e-02,-1.6609e+00,3.7665e+00,7.0694e+00,2.9458e+01,-6.3913e+02
-1.8531e-04,-1.9962e+00,3.7789e+00,6.7816e+00,2.9485e+01,-6.3825e+02
-4.0178e-02,-1.9038e+00,3.8117e+00,6.8347e+00,2.9571e+01,-6.3964e+02
-2.4802e-02,-1.6695e+00,3.7796e+00,6.9621e+00,2.9484e+01,-6.4159e+02
-5.8848e-02,-1.7015e+00,3.8822e+00,7.2229e+00,2.9823e+01,-6.3970e+02
3.0804e-02,-1.7731e+00,3.7810e+00,6.8754e+00,2.9487e+01,-6.3895e+02
-4.0285e-02,-1.9928e+00,3.7802e+00,6.7957e+00,2.9486e+01,-6.3555e+02
-5.5834e-02,-1.7119e+00,3.8593e+00,7.0733e+00,2.9750e+01,-6.3236e+02
1.9530e-02,-1.8538e+00,3.8160e+00,6.9054e+00,2.9582e+01,-6.3951e+02
3.8457e-02,-1.7026e+00,3.7769e+00,7.0054e+00,2.9483e+01,-6.3244e+02
-2.3887e-02,-1.8581e+00,3.7787e+00,6.9769e+00,2.9490e+01,-6.4012e+02
3.4040e-02,-1.9131e+00,3.7634e+00,6.8469e+00,2.9443e+01,-6.4208e+02
-5.7842e-02,-1.9190e+00,3.8580e+00,7.0819e+00,2.9761e+01,-6.4075e+02
-6.2193e-02,-1.4479e+00,3.8794e+00,7.4814e+00,2.9819e+01,-6.3941e+02
-5.6792e-02,-1.7159e+00,3.8828e+00,7.2000e+00,2.9825e+01,-6.3416e+02
-2.2129e-02,-1.9912e+00,3.8111e+00,6.8706e+00,2.9573e+01,-6.4028e+02
8.3995e-03,-1.9783e+00,3.8136e+00,6.8661e+00,2.9577e+01,-6.3706e+02
-5.7172e-02,-1.7428e+00,3.8681e+00,7.1883e+00,2.9781e+01,-6.3991e+02
-5.0042e-02,-1.2775e+00,3.8252e+00,7.8064e+00,2.9672e+01,-6.4169e+02
2.3833e-02,-1.8797e+00,3.7647e+00,6.7242e+00,2.9440e+01,-6.3840e+02
-6.1691e-02,-1.6735e+00,3.8614e+00,7.2565e+00,2.9771e+01,-6.2592e+02
-5.0145e-01,-5.0033e-01,3.9151e+00,8.9989e+00,2.9952e+01,-6.4190e+02
-6.4055e-02,-1.4795e+00,3.8869e+00,7.5776e+00,2.9850e+01,-6.4201e+02
-2.3916e-02,-1.7556e+00,3.8138e+00,6.9464e+00,2.9570e+01,-6.4166e+02
-4.9454e-01,-5.1196e-01,3.9090e+00,8.9198e+00,2.9939e+01,-6.4047e+02
1.9524e-02,-2.0000e+00,3.7772e+00,6.8535e+00,2.9484e+01,-6.3447e+02
-4.8091e-02,-1.6469e+00,3.7883e+00,7.0330e+00,2.9512e+01,-6.4154e+02
-2.9098e-02,-1.8463e+00,3.7648e+00,6.8727e+00,2.9444e+01,-6.3859e+02
-2.6848e-02,-1.9870e+00,3.7821e+00,6.7879e+00,2.9489e+01,-6.3411e+02
-1.1739e-03,-1.9507e+00,3.7642e+00,6.8809e+00,2.9448e+01,-6.4181e+02
-5.9838e-02,-1.3748e+00,3.8697e+00,7.5869e+00,2.9791e+01,-6.4185e+02
-1.8084e-02,-1.9360e+00,3.7652e+00,6.8570e+00,2.9449e+01,-6.4025e+02
-5.0023e-02,-1.4663e+00,3.8512e+00,7.4156e+00,2.9735e+01,-6.3947e+02
-6.8632e-02,-1.2406e+00,3.8986e+00,8.0762e+00,2.9893e+01,-6.4002e+02
-2.3217e-02,-1.6366e+00,3.7771e+00,7.0001e+00,2.9479e+01,-6.3032e+02
-1.1776e-02,-1.6025e+00,3.7780e+00,7.0772e+00,2.9489e+01,-6.3148e+02
9.9044e-03,-1.9700e+00,3.8124e+00,6.8183e+00,2.9569e+01,-6.4155e+02
5.8016e-03,-1.8393e+00,3.7696e+00,6.8906e+00,2.9458e+01,-6.4076e+02
4.5245e-02,-1.7444e+00,3.7874e+00,6.9694e+00,2.9509e+01,-6.4134e+02
8.2477e-03,-1.5491e+00,3.7762e+00,7.1099e+00,2.9479e+01,-6.4201e+02
-1.9948e-02,-1.9728e+00,3.7594e+00,6.7875e+00,2.9432e+01,-6.4121e+02
-7.4101e-02,-1.7192e+00,3.8829e+00,7.3507e+00,2.9853e+01,-6.4014e+02
-7.2708e-02,-1.5776e+00,3.8556e+00,7.3777e+00,2.9771e+01,-6.4166e+02
-9.5805e-04,-1.6175e+00,3.7752e+00,6.9901e+00,2.9475e+01,-6.4230e+02
-4.5580e-01,-5.3815e-01,3.9003e+00,8.7675e+00,2.9920e+01,-6.4230e+02
-2.5505e-02,-1.8353e+00,3.8127e+00,6.8631e+00,2.9572e+01,-6.2976e+02
-2.7859e-02,-1.9008e+00,3.8099e+00,6.8536e+00,2.9567e+01,-6.3983e+02
-7.3114e-03,-1.9459e+00,3.7605e+00,6.8068e+00,2.9434e+01,-6.3921e+02
-5.7464e-02,-1.1881e+00,3.8895e+00,8.1720e+00,2.9857e+01,-6.3250e+02
2.3296e-03,-1.4770e+00,3.7764e+00,7.2185e+00,2.9484e+01,-6.3554e+02
-2.0676e-02,-1.9447e+00,3.7634e+00,6.8124e+00,2.9442e+01,-6.4097e+02
-2.9269e-03,-1.8203e+00,3.7522e+00,6.8928e+00,2.9418e+01,-6.4046e+02
6.1229e-03,-1.4677e+00,3.7740e+00,7.2869e+00,2.9480e+01,-6.4180e+02
9.4815e-03,-1.8967e+00,3.7840e+00,6.8335e+00,2.9497e+01,-6.4128e+02
-2.1613e-03,-1.9467e+00,3.8117e+00,6.8760e+00,2.9572e+01,-6.3791e+02
4.0199e-02,-1.5591e+00,3.7774e+00,7.0991e+00,2.9479e+01,-6.3833e+02
7.1318e-03,-1.7000e+00,3.7779e+00,7.0329e+00,2.9491e+01,-6.4072e+02
7.0373e-03,-1.5369e+00,3.7781e+00,7.0538e+00,2.9478e+01,-6.4090e+02
3.9637e-02,-1.8105e+00,3.7589e+00,6.8391e+00,2.9429e+01,-6.4219e+02
-1.0007e-02,-1.9740e+00,3.7579e+00,6.7630e+00,2.9426e+01,-6.4024e+02
-7.0149e-02,-1.6774e+00,3.8658e+00,7.2570e+00,2.9794e+01,-6.3283e+02
1.1175e-02,-1.8202e+00,3.7560e+00,6.8839e+00,2.9421e+01,-6.4106e+02
2.1654e-02,-1.6518e+00,3.8006e+00,7.0437e+00,2.9542e+01,-6.3960e+02
1.9565e-03,-1.9552e+00,3.7693e+00,6.7591e+00,2.9449e+01,-6.4087e+02
-2.0391e-02,-1.9885e+00,3.7815e+00,6.7726e+00,2.9482e+01,-6.4185e+02
-7.6333e-02,-1.8192e+00,3.8930e+00,7.1474e+00,2.9868e+01,-6.4106e+02
-4.3821e-02,-1.7068e+00,3.7765e+00,6.9885e+00,2.9478e+01,-6.3663e+02
-5.1910e-01,-5.1738e-01,3.9153e+00,8.9335e+00,2.9957e+01,-6.4171e+02
-5.0482e-02,-1.4036e+00,3.8729e+00,7.7265e+00,2.9804e+01,-6.4070e+02
3.9986e-02,-1.6037e+00,3.7760e+00,7.0210e+00,2.9475e+01,-6.3385e+02
3.2870e-02,-1.8988e+00,3.7712e+00,6.7372e+00,2.9454e+01,-6.3384e+02
4.0983e-02,-1.6234e+00,3.7777e+00,7.1031e+00,2.9487e+01,-6.3943e+02
-5.6688e-02,-1.9042e+00,3.8752e+00,7.0729e+00,2.9802e+01,-6.3877e+02
-6.9148e-02,-1.7652e+00,3.8668e+00,7.2176e+00,2.9795e+01,-6.3453e+02
5.0459e-03,-1.9375e+00,3.7700e+00,6.8048e+00,2.9459e+01,-6.3919e+02
2.8145e-02,-1.9411e+00,3.8135e+00,6.8638e+00,2.9577e+01,-6.3993e+02
-5.1773e-01,-5.0660e-01,3.8777e+00,8.9760e+00,2.9853e+01,-6.3629e+02
1.5430e-02,-1.8123e+00,3.7566e+00,6.8984e+00,2.9428e+01,-6.3915e+02
-5.3467e-02,-1.5896e+00,3.8833e+00,7.4222e+00,2.9833e+01,-6.3766e+02
2.6474e-02,-1.9322e+00,3.7842e+00,6.7438e+00,2.9487e+01,-6.4069e+02
-5.4811e-02,-1.9624e+00,3.8626e+00,6.8828e+00,2.9752e+01,-6.3414e+02
-6.8104e-02,-1.7521e+00,3.8626e+00,7.2342e+00,2.9788e+01,-6.4209e+02
-7.7645e-02,-1.9428e+00,3.8860e+00,7.1525e+00,2.9856e+01,-6.3896e+02
-3.9253e-02,-1.8791e+00,3.7781e+00,6.8686e+00,2.9486e+01,-6.3782e+02
-6.2424e-02,-1.5245e+00,3.8585e+00,7.2989e+00,2.9762e+01,-6.3571e+02
2.5382e-02,-1.5796e+00,3.7762e+00,7.0155e+00,2.9474e+01,-6.4136e+02
2.3727e-02,-1.6329e+00,3.7777e+00,7.0467e+00,2.9480e+01,-6.3242e+02
-4.9639e-02,-1.6544e+00,3.7782e+00,7.0729e+00,2.9487e+01,-6.3903e+02
-8.6616e-03,-1.8252e+00,3.7658e+00,6.9218e+00,2.9451e+01,-6.4094e+02
9.4916e-03,-1.8654e+00,3.7775e+00,6.9613e+00,2.9491e+01,-6.3905e+02
1.2372e-02,-1.3655e+00,3.7605e+00,7.3206e+00,2.9435e+01,-6.3964e+02
3.3514e-03,-1.8213e+00,3.7783e+00,6.9294e+00,2.9486e+01,-6.3017e+02
-5.9034e-02,-1.3544e+00,3.8674e+00,7.7667e+00,2.9796e+01,-6.4109e+02
2.6817e-02,-1.8315e+00,3.7783e+00,6.8176e+00,2.9478e+01,-6.3237e+02
3.1683e-02,-1.5891e+00,3.7760e+00,7.0131e+00,2.9473e+01,-6.3871e+02
-2.1255e-02,-1.5651e+00,3.7781e+00,7.0617e+00,2.9484e+01,-6.4134e+02
-5.7360e-02,-1.8421e+00,3.8597e+00,7.0054e+00,2.9753e+01,-6.4128e+02
3.2706e-02,-1.6831e+00,3.7786e+00,6.9748e+00,2.9480e+01,-6.4182e+02
-6.4766e-02,-1.4203e+00,3.8944e+00,7.4716e+00,2.9856e+01,-6.3862e+02
-5.3957e-01,-5.4661e-01,3.9105e+00,8.6767e+00,2.9945e+01,-6.4018e+02
2.1463e-03,-1.8924e+00,3.7804e+00,6.7918e+00,2.9480e+01,-6.4162e+02
4.5513e-02,-1.6735e+00,3.7892e+00,6.9925e+00,2.9513e+01,-6.3844e+02
-5.0892e-01,-5.1349e-01,3.9165e+00,8.9128e+00,2.9959e+01,-6.4170e+02
-2.1572e-02,-1.9446e+00,3.7568e+00,6.8263e+00,2.9424e+01,-6.3833e+02
-4.3098e-02,-1.6370e+00,3.7787e+00,7.0683e+00,2.9491e+01,-6.3031e+02
2.2359e-02,-1.5237e+00,3.7765e+00,7.0751e+00,2.9478e+01,-6.3316e+02
-5.5886e-02,-1.4569e+00,3.8578e+00,7.5597e+00,2.9767e+01,-6.3614e+02
-1.4033e-02,-1.7279e+00,3.7635e+00,6.8656e+00,2.9436e+01,-6.3970e+02
-3.9486e-02,-1.9525e+00,3.7793e+00,6.8048e+00,2.9485e+01,-6.3659e+02
-6.2825e-02,-9.8883e-01,3.8809e+00,8.9146e+00,2.9847e+01,-6.3990e+02
5.8751e-03,-1.8062e+00,3.7626e+00,6.8261e+00,2.9434e+01,-6.4049e+02
-5.1872e-01,-5.3987e-01,3.9095e+00,8.7600e+00,2.9943e+01,-6.3968e+02
-2.8379e-03,-1.9976e+00,3.7813e+00,6.7547e+00,2.9489e+01,-6.3667e+02
1.6153e-02,-1.9710e+00,3.7649e+00,6.7235e+00,2.9439e+01,-6.3694e+02
-4.3759e-02,-1.6065e+00,3.7772e+00,7.0181e+00,2.9480e+01,-6.3080e+02
-2.6710e-02,-1.8731e+00,3.7823e+00,6.7956e+00,2.9486e+01,-6.4080e+02
-6.8802e-02,-1.4017e+00,3.8582e+00,7.5500e+00,2.9773e+01,-6.4145e+02
-1.1937e-02,-1.6473e+00,3.7753e+00,7.0187e+00,2.9479e+01,-6.3842e+02
-4.0931e-02,-1.7164e+00,3.7731e+00,6.9681e+00,2.9471e+01,-6.3753e+02
-3.6192e-02,-1.9847e+00,3.7568e+00,6.8370e+00,2.9428e+01,-6.3039e+02
-6.1709e-02,-1.6920e+00,3.8653e+00,7.2059e+00,2.9781e+01,-6.3398e+02
9.9711e-03,-1.9804e+00,3.7602e+00,6.7925e+00,2.9434e+01,-6.3523e+02
-2.6348e-02,-1.8278e+00,3.8132e+00,6.8716e+00,2.9571e+01,-6.3835e+02
-8.6344e-03,-1.7740e+00,3.7777e+00,6.9781e+00,2.9483e+01,-6.3897e+02
-3.0451e-02,-1.6419e+00,3.7791e+00,7.0349e+00,2.9489e+01,-6.4014e+02
4.0010e-02,-1.8052e+00,3.7793e+00,6.9136e+00,2.9485e+01,-6.3685e+02
-3.9951e-02,-1.7803e+00,3.7571e+00,6.8594e+00,2.9422e+01,-6.4218e+02
-4.7919e-01,-5.0549e-01,3.8786e+00,8.9840e+00,2.9854e+01,-6.4224e+02
-3.4331e-02,-1.7114e+00,3.7787e+00,7.0163e+00,2.9489e+01,-6.3756e+02
-5.5307e-03,-1.5677e+00,3.7668e+00,7.0333e+00,2.9450e+01,-6.3751e+02
-5.9698e-02,-1.5753e+00,3.8779e+00,7.4288e+00,2.9822e+01,-6.4186e+02
2.9146e-02,-1.7382e+00,3.8143e+00,6.9311e+00,2.9573e+01,-6.4200e+02
-4.6258e-01,-5.0310e-01,3.8972e+00,9.0847e+00,2.9904e+01,-6.3822e+02
2.1144e-02,-1.5819e+00,3.7771e+00,7.0218e+00,2.9473e+01,-6.4210e+02
-6.5140e-02,-1.5699e+00,3.8589e+00,7.4086e+00,2.9774e+01,-6.3780e+02
-4.7996e-02,-1.9912e+00,3.7739e+00,6.9096e+00,2.9482e+01,-6.3937e+02
