niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,2.4938e-01,-6.4544e+01,-7.1231e+01,-2.4969e-03,-7.1231e+01,1.8274e-01,6.6871e+00,inf,2.7291e+00,-7.1272e-01,-1.0668e+00,-1.5401e-02,2.4076e+00,2.9962e+00,2.1990e+00,3.0414e+00,3.1207e+01
2.0000e+00,1.0000e+00,4.9751e-01,-6.4544e+01,-7.0540e+01,-4.9938e-03,-7.0134e+01,1.6708e-01,5.5902e+00,7.0453e+01,5.7744e+00,4.3721e-01,-6.8610e-01,-3.3504e-01,1.2702e+00,2.6101e+00,3.9594e+00,3.4165e+00,3.0245e+01
3.0000e+00,1.0000e+00,7.4442e-01,-6.4544e+01,-7.0543e+01,-7.4906e-03,-6.9624e+01,1.5928e-01,5.0807e+00,6.9354e+01,8.4905e+00,-8.6490e-01,-1.6891e+00,7.5981e-01,4.7463e-01,1.9844e+00,3.7298e+00,5.3471e+00,3.0691e+01
4.0000e+00,1.0000e+00,9.9010e-01,-6.4544e+01,-7.0545e+01,-9.9875e-03,-6.9289e+01,1.5394e-01,4.7455e+00,6.8842e+01,1.1416e+01,-5.4210e-01,-1.2539e+00,-4.4672e-01,1.3855e-01,1.6293e-01,3.7895e+00,2.9546e+00,2.8324e+01
5.0000e+00,1.0000e+00,1.2346e+00,-6.4544e+01,-7.0548e+01,-1.2484e-02,-6.9039e+01,1.4983e-01,4.4954e+00,6.8504e+01,1.4282e+01,3.9971e-01,-1.0229e+00,-1.7750e-01,2.4211e+00,1.1436e+00,3.3810e+00,5.4120e+00,2.9745e+01
6.0000e+00,1.0000e+00,1.4778e+00,-6.4544e+01,-7.0550e+01,-1.4981e-02,-6.8840e+01,1.4647e-01,4.2960e+00,6.8251e+01,1.8509e+01,-8.1396e-01,-1.7899e+00,-1.0392e+00,2.1611e+00,2.4118e+00,2.6726e+00,4.9601e+00,3.0524e+01
7.0000e+00,1.0000e+00,1.7199e+00,-6.4544e+01,-7.0553e+01,-1.7478e-02,-6.8674e+01,1.4362e-01,4.1302e+00,6.8049e+01,2.1241e+01,-9.1029e-01,-1.7236e+00,-1.5769e+00,1.9657e+00,2.2548e+00,3.2418e+00,2.1088e+00,3.0246e+01
8.0000e+00,1.0000e+00,1.9608e+00,-6.4544e+01,-7.0555e+01,-1.9975e-02,-6.8532e+01,1.4113e-01,3.9884e+00,6.7881e+01,2.4003e+01,4.7497e-01,-1.2637e+00,8.6122e-01,2.9223e+00,1.4663e-01,4.9939e+00,4.3985e+00,3.0538e+01
9.0000e+00,1.0000e+00,2.2005e+00,-6.4544e+01,-7.0558e+01,-2.2472e-02,-6.8408e+01,1.3892e-01,3.8645e+00,6.7737e+01,2.6741e+01,-5.0550e-01,-1.2455e+00,-1.3187e+00,1.6950e+00,2.1400e+00,1.1356e+00,4.4053e+00,3.1648e+01
1.0000e+01,1.0000e+00,2.4390e+00,-6.4544e+01,-7.0560e+01,-2.4969e-02,-6.8298e+01,1.3693e-01,3.7545e+00,6.7610e+01,2.9683e+01,-4.2652e-01,-1.9192e+00,4.0281e-02,3.1942e+00,3.7204e-01,1.5861e+00,4.8896e+00,3.0349e+01
1.1000e+01,1.0000e+00,2.6764e+00,-6.4544e+01,-7.0563e+01,-2.7466e-02,-6.8199e+01,1.3511e-01,3.6556e+00,6.7498e+01,3.2378e+01,-4.9411e-02,-1.3425e+00,-1.1560e+00,1.5399e+00,1.9892e+00,4.9143e+00,3.8570e+00,3.0010e+01
1.2000e+01,1.0000e+00,2.9126e+00,-6.4544e+01,-7.0565e+01,-2.9963e-02,-6.8110e+01,1.3344e-01,3.5659e+00,6.7397e+01,3.5092e+01,-9.8817e-01,-1.0616e+00,5.4091e-01,2.0707e-01,2.6191e+00,5.0218e+00,4.6724e+00,2.8521e+01
1.3000e+01,1.0000e+00,3.1477e+00,-6.4544e+01,-7.0568e+01,-3.2459e-02,-6.8027e+01,1.3190e-01,3.4838e+00,6.7304e+01,3.8022e+01,-7.3838e-01,-1.4730e+00,-4.8035e-02,-2.6223e-01,2.9828e+00,1.5719e+00,3.4489e+00,3.1965e+01
1.4000e+01,1.0000e+00,3.3816e+00,-6.4544e+01,-7.0570e+01,-3.4956e-02,-6.7952e+01,1.3046e-01,3.4081e+00,6.7220e+01,4.1371e+01,-1.9468e-01,-7.7120e-01,-1.5378e+00,1.9439e+00,2.9447e+00,3.9411e+00,5.1230e+00,3.0231e+01
1.5000e+01,1.0000e+00,3.6145e+00,-6.4544e+01,-7.0573e+01,-3.7453e-02,-6.7881e+01,1.2911e-01,3.3378e+00,6.7142e+01,4.4143e+01,4.4875e-01,-1.7793e+00,-1.6477e+00,1.6418e+00,3.3253e-01,4.9118e+00,3.2384e+00,2.8774e+01
1.6000e+01,1.0000e+00,3.8462e+00,-6.4544e+01,-7.0575e+01,-3.9950e-02,-6.7816e+01,1.2783e-01,3.2724e+00,6.7069e+01,4.7084e+01,-9.5330e-01,-6.4577e-01,6.8291e-01,1.4189e+00,2.5293e+00,1.7675e+00,5.0668e+00,2.8778e+01
1.7000e+01,1.0000e+00,4.0767e+00,-6.4544e+01,-7.0578e+01,-4.2447e-02,-6.7755e+01,1.2663e-01,3.2111e+00,6.7001e+01,5.0029e+01,-6.2010e-01,-6.1447e-01,1.0258e+00,9.6812e-01,3.2373e+00,4.0679e+00,4.8886e+00,2.8423e+01
1.8000e+01,1.0000e+00,4.3062e+00,-6.4544e+01,-7.0580e+01,-4.4944e-02,-6.7697e+01,1.2549e-01,3.1535e+00,6.6937e+01,5.2776e+01,-3.1328e-01,-6.1940e-01,1.7500e+00,2.7668e-01,1.2683e+00,1.8389e+00,5.5427e+00,3.0826e+01
1.9000e+01,1.0000e+00,4.5346e+00,-6.4544e+01,-7.0583e+01,-4.7441e-02,-6.7643e+01,1.2440e-01,3.0992e+00,6.6877e+01,5.5721e+01,-2.8108e-01,-1.3246e+00,-3.0595e-01,1.3588e-01,1.4453e+00,1.9647e+00,3.5764e+00,3.1743e+01
2.0000e+01,1.0000e+00,4.7619e+00,-6.4544e+01,-7.0585e+01,-4.9938e-02,-6.7591e+01,1.2337e-01,3.0478e+00,6.6820e+01,5.8498e+01,-8.8999e-01,-1.9175e+00,-4.7353e-01,1.6281e+00,3.2919e+00,2.2568e+00,2.6278e+00,2.8536e+01
2.1000e+01,1.0000e+00,4.9881e+00,-6.4544e+01,-7.0588e+01,-5.2434e-02,-6.7543e+01,1.2238e-01,2.9990e+00,6.6766e+01,6.1206e+01,3.9829e-02,-5.6094e-01,-1.4570e-01,-6.2658e-01,2.1379e+00,1.4310e+00,5.7002e+00,3.0946e+01
2.2000e+01,1.0000e+00,5.2133e+00,-6.4544e+01,-7.0590e+01,-5.4931e-02,-6.7496e+01,1.2143e-01,2.9526e+00,6.6715e+01,6.3931e+01,-1.9298e-02,-1.4802e+00,-1.5219e+00,2.6850e+00,2.4848e+00,2.5140e+00,3.7684e+00,3.0103e+01
2.3000e+01,1.0000e+00,5.4374e+00,-6.4544e+01,-7.0593e+01,-5.7428e-02,-6.7452e+01,1.2051e-01,2.9084e+00,6.6666e+01,6.6786e+01,3.2535e-02,-1.9946e+00,9.0499e-02,7.1409e-01,2.9518e+00,3.7007e+00,4.7483e+00,2.9131e+01
2.4000e+01,1.0000e+00,5.6604e+00,-6.4544e+01,-7.0595e+01,-5.9925e-02,-6.7410e+01,1.1964e-01,2.8661e+00,6.6619e+01,6.9682e+01,-5.9823e-01,-1.5645e+00,-7.5777e-01,1.4836e+00,8.5135e-01,4.9268e+00,3.6864e+00,3.0520e+01
2.5000e+01,1.0000e+00,5.8824e+00,-6.4544e+01,-7.0598e+01,-6.2422e-02,-6.7369e+01,1.1879e-01,2.8257e+00,6.6575e+01,7.2378e+01,-8.7919e-01,-1.6159e+00,-9.6029e-01,2.6558e+00,3.3994e+00,4.0006e+00,4.1412e+00,3.1670e+01
2.6000e+01,1.0000e+00,6.1033e+00,-6.4544e+01,-7.0600e+01,-6.4919e-02,-6.7331e+01,1.1797e-01,2.7869e+00,6.6532e+01,7.5113e+01,-7.9379e-01,-9.5638e-01,5.1569e-01,6.1740e-01,2.9086e+00,4.4495e+00,5.6141e+00,2.8429e+01
2.7000e+01,1.0000e+00,6.3232e+00,-6.4544e+01,-7.0603e+01,-6.7416e-02,-6.7293e+01,1.1718e-01,2.7497e+00,6.6490e+01,7.7790e+01,-2.5804e-01,-7.0726e-01,6.1227e-01,3.0537e+00,3.7429e+00,4.2428e+00,5.5177e+00,2.9843e+01
