logfeh,logdust,logNpix,logage,dmod,logl
-7.3348e-01,-1.0402e+00,3.1329e+00,9.5119e+00,2.9885e+01,-1.0945e+03
-8.3015e-01,-1.6934e+00,3.6236e+00,9.9673e+00,3.0444e+01,-1.6447e+03
-8.6095e-01,-1.1490e+00,3.1010e+00,9.7187e+00,2.9552e+01,-2.6862e+03
-7.1661e-01,-1.2390e+00,3.0466e+00,9.6376e+00,2.9461e+01,-1.7581e+03
-5.8448e-01,-1.2720e+00,2.9408e+00,9.7550e+00,2.8907e+01,-2.7056e+03
-4.8314e-01,-1.7430e+00,3.2964e+00,9.5575e+00,3.0245e+01,-1.3395e+03
-8.6485e-01,-1.0809e+00,3.1887e+00,9.7965e+00,2.9492e+01,-1.8278e+03
-9.6930e-01,-1.1506e+00,3.3554e+00,9.7351e+00,3.0122e+01,-1.2824e+03
-2.2520e-01,-1.8563e+00,3.1457e+00,9.5810e+00,2.9721e+01,-1.7747e+03
-7.7257e-01,-1.2756e+00,3.1866e+00,9.5783e+00,2.9927e+01,-1.2909e+03
-9.8196e-01,-1.5224e+00,3.4051e+00,9.8721e+00,3.0102e+01,-1.1725e+03
-9.3390e-01,-1.8678e+00,3.6048e+00,9.9701e+00,3.0536e+01,-2.3651e+03
-8.5616e-01,-1.8791e+00,3.3802e+00,9.7244e+00,3.0365e+01,-2.2438e+03
-6.8898e-01,-1.9885e+00,3.3609e+00,9.9133e+00,2.9892e+01,-1.5309e+03
-7.5901e-01,-1.2550e+00,3.0316e+00,9.6752e+00,2.9315e+01,-1.8126e+03
-9.0167e-01,-1.2764e+00,3.0988e+00,9.6193e+00,2.9708e+01,-2.4284e+03
-4.1137e-01,-1.1403e+00,2.9443e+00,9.5197e+00,2.9342e+01,-2.3503e+03
-9.8875e-01,-1.9690e+00,3.2580e+00,9.8906e+00,2.9743e+01,-2.6368e+03
-5.8847e-01,-1.3435e+00,3.5791e+00,9.6587e+00,3.0809e+01,-1.8837e+03
-7.3714e-01,-1.5285e+00,3.3987e+00,9.9691e+00,2.9813e+01,-2.0922e+03
-8.6809e-01,-1.4461e+00,3.7854e+00,9.9420e+00,3.0900e+01,-2.7333e+03
-7.5408e-01,-1.8497e+00,3.0636e+00,9.8053e+00,2.9323e+01,-2.2502e+03
-2.6239e-01,-1.8507e+00,3.1573e+00,9.5684e+00,2.9794e+01,-1.3644e+03
-9.1574e-01,-1.6020e+00,3.8448e+00,9.8045e+00,3.1338e+01,-2.2326e+03
-7.5749e-01,-1.2858e+00,3.4941e+00,9.6505e+00,3.0618e+01,-1.1917e+03
-5.9152e-01,-1.9762e+00,3.1253e+00,9.7108e+00,2.9541e+01,-1.9281e+03
-9.2835e-01,-1.2110e+00,3.1069e+00,9.6985e+00,2.9534e+01,-1.7522e+03
-5.6133e-01,-1.9556e+00,3.1772e+00,9.6318e+00,2.9810e+01,-1.1461e+03
-7.7129e-01,-1.6536e+00,3.5555e+00,9.9620e+00,3.0240e+01,-1.8878e+03
-2.1591e-01,-1.4981e+00,3.2466e+00,9.6341e+00,2.9832e+01,-2.7381e+03
-9.9735e-01,-1.3941e+00,3.1713e+00,9.8021e+00,2.9621e+01,-2.0457e+03
-3.8716e-01,-1.6149e+00,2.8412e+00,9.5042e+00,2.9101e+01,-2.2665e+03
-5.3371e-01,-1.3108e+00,3.4198e+00,9.5966e+00,3.0398e+01,-1.6599e+03
-6.4616e-01,-1.8817e+00,3.5735e+00,9.6893e+00,3.0756e+01,-1.3192e+03
-7.0425e-01,-1.9552e+00,3.7367e+00,9.9471e+00,3.0751e+01,-1.9985e+03
-6.6559e-01,-1.0302e+00,3.3700e+00,9.5068e+00,3.0378e+01,-2.6543e+03
-4.9587e-01,-1.7762e+00,2.9665e+00,9.5600e+00,2.9428e+01,-2.0448e+03
-5.9156e-01,-1.5580e+00,3.0864e+00,9.8128e+00,2.9254e+01,-1.7827e+03
-8.6791e-01,-1.9694e+00,3.2789e+00,9.9469e+00,2.9636e+01,-1.4339e+03
-6.7290e-01,-1.2991e+00,3.3982e+00,9.8753e+00,2.9872e+01,-2.6730e+03
-4.6491e-01,-1.6351e+00,3.3069e+00,9.7961e+00,2.9816e+01,-1.7437e+03
-6.5738e-01,-1.8618e+00,3.6354e+00,9.7125e+00,3.0917e+01,-1.5354e+03
-7.1945e-01,-1.6908e+00,3.7714e+00,9.8444e+00,3.0955e+01,-2.5804e+03
-6.1311e-01,-1.6559e+00,3.1547e+00,9.9728e+00,2.9187e+01,-2.6988e+03
-8.5479e-01,-1.6621e+00,3.5745e+00,1.0018e+01,3.0253e+01,-1.4466e+03
-8.0376e-01,-1.7408e+00,3.4119e+00,9.8470e+00,3.0158e+01,-1.5889e+03
-6.4643e-01,-1.7644e+00,3.6461e+00,9.7967e+00,3.0731e+01,-1.6744e+03
-6.5643e-01,-1.4195e+00,3.5768e+00,9.5542e+00,3.0971e+01,-1.8848e+03
-5.1930e-01,-1.8502e+00,3.4204e+00,9.7990e+00,3.0062e+01,-2.2455e+03
-7.0166e-01,-1.2720e+00,3.5484e+00,9.8511e+00,3.0392e+01,-2.2061e+03
-8.9005e-01,-1.2841e+00,3.6706e+00,9.8670e+00,3.0773e+01,-2.3836e+03
-6.8926e-01,-1.2376e+00,3.5377e+00,9.6491e+00,3.0658e+01,-1.5186e+03
-9.5637e-01,-1.3008e+00,3.3399e+00,9.8473e+00,2.9964e+01,-1.8603e+03
-6.5483e-01,-1.5523e+00,3.3156e+00,9.7904e+00,2.9826e+01,-1.7068e+03
-8.8278e-01,-1.7192e+00,3.4412e+00,9.8120e+00,3.0309e+01,-1.1498e+03
-7.3729e-01,-1.8365e+00,3.6011e+00,9.7814e+00,3.0629e+01,-1.7320e+03
-8.1191e-01,-1.3134e+00,3.2582e+00,9.6460e+00,3.0045e+01,-1.2416e+03
-8.0217e-01,-1.5394e+00,3.0547e+00,9.8123e+00,2.9218e+01,-2.4041e+03
-8.5691e-01,-1.2974e+00,3.7217e+00,9.8473e+00,3.0863e+01,-2.1183e+03
-6.8690e-01,-1.9318e+00,3.6499e+00,9.9128e+00,3.0537e+01,-2.3205e+03
-8.3820e-01,-1.3206e+00,3.4499e+00,9.8020e+00,3.0257e+01,-1.1066e+03
-6.2031e-01,-1.9803e+00,3.0079e+00,9.7624e+00,2.9162e+01,-2.3217e+03
-8.7754e-01,-1.8152e+00,3.5881e+00,1.0014e+01,3.0249e+01,-1.9349e+03
-6.5341e-01,-1.5814e+00,3.5444e+00,9.8223e+00,3.0511e+01,-1.9531e+03
-8.0645e-01,-1.9414e+00,3.7787e+00,9.7689e+00,3.1195e+01,-2.6530e+03
-6.8909e-01,-1.0637e+00,3.0926e+00,9.6614e+00,2.9472e+01,-1.6998e+03
-5.5720e-01,-1.3941e+00,3.1027e+00,9.6773e+00,2.9462e+01,-1.4863e+03
-8.0227e-01,-1.2877e+00,3.2765e+00,9.9117e+00,2.9552e+01,-2.1179e+03
-3.8652e-01,-1.3538e+00,3.2279e+00,9.5687e+00,2.9939e+01,-2.0201e+03
-5.8409e-01,-1.0917e+00,3.0181e+00,9.6494e+00,2.9293e+01,-2.4885e+03
-5.8191e-01,-1.9028e+00,3.2707e+00,9.9668e+00,2.9485e+01,-2.3364e+03
-5.1295e-01,-1.7209e+00,3.6727e+00,9.5945e+00,3.1107e+01,-2.0657e+03
-8.7855e-01,-1.6533e+00,3.4469e+00,9.9393e+00,3.0106e+01,-2.6693e+03
-3.1257e-01,-1.9221e+00,3.1633e+00,9.6096e+00,2.9700e+01,-2.2846e+03
-8.9328e-01,-1.6622e+00,3.4441e+00,1.0106e+01,2.9730e+01,-1.9855e+03
-9.7285e-01,-1.2891e+00,3.2855e+00,9.7279e+00,2.9921e+01,-1.5098e+03
-5.1827e-01,-1.4164e+00,3.6384e+00,9.6347e+00,3.0941e+01,-2.3381e+03
-7.3042e-01,-1.7778e+00,3.4890e+00,9.6685e+00,3.0690e+01,-1.7255e+03
-5.6436e-01,-1.8846e+00,3.6202e+00,9.8182e+00,3.0705e+01,-2.4561e+03
-7.1865e-01,-1.1781e+00,3.1059e+00,9.5344e+00,2.9810e+01,-1.8353e+03
-9.4858e-01,-1.2086e+00,3.3935e+00,9.7090e+00,3.0247e+01,-1.3330e+03
-9.4540e-01,-1.9017e+00,3.9164e+00,1.0072e+01,3.1041e+01,-2.2221e+03
-9.6943e-01,-1.3651e+00,3.5245e+00,9.7160e+00,3.0728e+01,-2.6489e+03
-5.8272e-01,-1.3951e+00,3.6982e+00,9.5135e+00,3.1418e+01,-2.5394e+03
-5.3282e-01,-1.6149e+00,3.5518e+00,9.6828e+00,3.0601e+01,-1.7025e+03
-7.8630e-01,-1.9999e+00,3.6812e+00,1.0065e+01,3.0480e+01,-2.6027e+03
-8.1198e-01,-1.8095e+00,3.2488e+00,9.9674e+00,2.9522e+01,-1.5108e+03
-6.1250e-01,-1.8405e+00,3.6367e+00,9.8909e+00,3.0558e+01,-2.5331e+03
-9.8311e-01,-1.6491e+00,3.4784e+00,9.9033e+00,3.0209e+01,-1.1304e+03
-9.7765e-01,-1.3782e+00,3.3752e+00,1.0005e+01,2.9737e+01,-1.4908e+03
-9.2830e-01,-1.2764e+00,3.1187e+00,9.8641e+00,2.9324e+01,-1.9171e+03
-8.4752e-01,-1.6522e+00,3.8281e+00,9.7365e+00,3.1338e+01,-2.2683e+03
-5.5146e-01,-1.4965e+00,3.0202e+00,9.8433e+00,2.8951e+01,-2.6685e+03
-5.6652e-01,-1.4996e+00,3.6214e+00,9.6952e+00,3.0743e+01,-2.7172e+03
-8.5978e-01,-1.3510e+00,3.6508e+00,9.6341e+00,3.1073e+01,-1.7967e+03
-7.3352e-01,-1.7050e+00,3.3517e+00,9.9051e+00,2.9763e+01,-2.3882e+03
-7.0533e-01,-1.4647e+00,3.3029e+00,9.5299e+00,3.0311e+01,-2.0934e+03
-7.8990e-01,-1.2815e+00,3.3045e+00,9.6458e+00,3.0159e+01,-1.4184e+03
-8.7258e-01,-1.0331e+00,3.5287e+00,9.6760e+00,3.0557e+01,-1.6903e+03
-9.6309e-01,-1.0663e+00,3.4555e+00,9.6143e+00,3.0558e+01,-1.5266e+03
-7.9188e-01,-1.4440e+00,3.4799e+00,9.8270e+00,3.0268e+01,-1.7403e+03
-4.8310e-01,-1.3597e+00,3.4849e+00,9.6373e+00,3.0525e+01,-1.7921e+03
-6.6789e-01,-1.6424e+00,3.5356e+00,9.7022e+00,3.0586e+01,-2.0420e+03
