logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.4299e-01,-1.3494e+00,-8.7277e-01,5.8358e-01,2.3289e+00,2.2528e+00,3.8265e+00,2.4715e+01,-1.1101e+03
2.6219e-01,-1.3113e+00,-9.4553e-01,7.8392e-01,1.6117e+00,3.2403e+00,3.4744e+00,2.4355e+01,-1.1236e+03
1.7975e-01,-1.3789e+00,-8.4599e-01,8.3701e-01,1.4997e+00,2.7229e+00,3.6262e+00,2.4248e+01,-9.9945e+02
3.6259e-01,-1.7195e+00,-1.0371e+00,1.0921e-01,1.9134e+00,3.0746e+00,3.4994e+00,2.4196e+01,-1.2343e+03
1.4496e-01,-1.7310e+00,-2.1356e-01,-1.0536e-03,8.4970e-01,2.1192e+00,3.7681e+00,2.4466e+01,-1.3353e+03
1.2540e-02,-1.1503e+00,-6.8858e-01,3.6453e-01,2.1408e+00,2.1177e+00,3.7689e+00,2.4574e+01,-8.6210e+02
2.3042e-01,-1.7856e+00,-9.9829e-01,8.2707e-01,1.1116e+00,2.8828e+00,3.6843e+00,2.4421e+01,-8.9982e+02
1.0362e-01,-1.3472e+00,-2.1378e-01,6.5316e-02,1.8866e+00,2.5438e+00,3.7174e+00,2.4463e+01,-9.5107e+02
2.2762e-01,-1.7923e+00,-9.4580e-01,6.2912e-01,6.6751e-01,2.7698e+00,3.6634e+00,2.4301e+01,-9.5831e+02
1.3817e-01,-1.0335e+00,-1.8687e-01,1.0454e+00,2.3278e+00,3.2705e+00,3.6064e+00,2.4685e+01,-9.6643e+02
1.6202e-01,-1.7830e+00,-6.6503e-01,2.8300e-01,1.1972e+00,2.1335e+00,3.6484e+00,2.4181e+01,-1.1809e+03
5.9375e-02,-1.1471e+00,-7.5526e-01,8.0731e-01,1.7542e+00,2.7191e+00,3.6886e+00,2.4412e+01,-1.2529e+03
2.2779e-01,-1.0648e+00,-9.6332e-01,1.2611e+00,1.5583e+00,3.5218e+00,3.3127e+00,2.4584e+01,-9.8345e+02
2.1231e-01,-1.7269e+00,-7.4549e-01,7.7475e-02,1.4498e+00,2.6005e+00,3.5826e+00,2.4074e+01,-1.3434e+03
-2.5601e-01,-6.6714e-01,-4.2950e-01,1.9065e+00,1.2140e+00,3.6592e+00,3.4485e+00,2.5080e+01,-8.8367e+02
3.1200e-01,-1.3552e+00,-8.4681e-01,1.1371e+00,2.4986e+00,2.6708e+00,3.7518e+00,2.4596e+01,-1.2405e+03
2.0068e-01,-1.1263e+00,-6.2727e-01,1.0446e+00,1.1454e+00,3.4678e+00,3.2945e+00,2.4474e+01,-9.6242e+02
2.7530e-01,-1.4899e+00,-6.9992e-01,5.7779e-01,2.1723e+00,2.7438e+00,3.6822e+00,2.4429e+01,-7.3533e+02
8.4222e-02,-1.0094e+00,-3.6550e-01,1.3246e+00,1.8951e+00,3.3964e+00,3.6252e+00,2.4808e+01,-9.9224e+02
-3.6052e-01,-8.8106e-01,-7.2169e-01,1.3400e+00,1.0523e+00,2.1107e+00,3.9566e+00,2.5098e+01,-1.3508e+03
4.7235e-01,-1.4189e+00,-4.4909e-01,4.0610e-02,2.3266e+00,3.0939e+00,3.2834e+00,2.3961e+01,-1.1893e+03
2.6795e-03,-1.2846e+00,-9.3419e-01,1.0397e+00,1.0275e+00,2.0060e+00,3.8302e+00,2.4665e+01,-1.2448e+03
3.7565e-01,-1.1450e+00,-9.6340e-01,7.1023e-01,2.1737e+00,3.4553e+00,2.9450e+00,2.4291e+01,-9.1883e+02
2.0741e-01,-1.2574e+00,-3.9831e-01,5.0717e-01,2.3201e+00,2.4647e+00,3.6293e+00,2.4217e+01,-1.2892e+03
1.1311e-01,-9.1849e-01,-2.7573e-01,1.5080e+00,2.0803e+00,3.5623e+00,3.4520e+00,2.4866e+01,-1.2465e+03
-2.1423e-01,-7.9761e-01,5.5854e-02,1.3070e+00,1.3640e+00,3.4429e+00,3.6269e+00,2.4972e+01,-1.3226e+03
1.0645e-01,-8.4735e-01,-1.6112e-01,1.1787e+00,2.0310e+00,3.5919e+00,2.8778e+00,2.4581e+01,-1.1006e+03
5.5060e-04,-9.2007e-01,-7.2648e-01,1.1531e+00,1.1548e+00,3.3314e+00,3.4420e+00,2.4482e+01,-1.0678e+03
2.9679e-01,-1.2069e+00,-7.8696e-01,8.7427e-01,1.4301e+00,3.1994e+00,3.4552e+00,2.4237e+01,-1.0233e+03
2.4614e-01,-1.0451e+00,-9.8691e-01,1.0261e+00,2.0405e+00,3.4081e+00,3.2443e+00,2.4387e+01,-1.0303e+03
1.7777e-01,-1.1112e+00,-6.8328e-01,1.0384e+00,1.4662e+00,3.3637e+00,3.4516e+00,2.4504e+01,-8.1939e+02
2.4438e-01,-1.9704e+00,-6.7907e-01,6.9385e-01,1.5318e+00,2.1301e+00,3.7377e+00,2.4347e+01,-1.2581e+03
1.3108e-01,-1.4290e+00,-7.1225e-01,6.8705e-02,1.7861e+00,2.4060e+00,3.6317e+00,2.4221e+01,-1.2337e+03
1.8263e-01,-1.2559e+00,-9.9765e-01,8.5446e-01,1.1313e+00,3.1658e+00,3.6338e+00,2.4511e+01,-1.1973e+03
-1.9289e-02,-8.3338e-01,-5.4139e-01,1.3941e+00,1.4721e+00,3.6744e+00,3.0254e+00,2.4848e+01,-1.0846e+03
-6.2470e-02,-1.0839e+00,-1.1498e-01,1.1924e+00,1.7801e+00,2.3803e+00,3.8076e+00,2.4702e+01,-1.2483e+03
1.2947e-01,-1.5951e+00,-5.4250e-01,5.9091e-01,1.0045e+00,2.4195e+00,3.7770e+00,2.4543e+01,-1.1877e+03
6.1676e-02,-1.0988e+00,-5.6143e-01,1.2224e+00,1.5498e+00,3.0109e+00,3.7418e+00,2.4652e+01,-9.1257e+02
2.3873e-01,-1.3372e+00,-2.8773e-01,4.8682e-02,9.3454e-01,3.3662e+00,3.4915e+00,2.4523e+01,-1.3377e+03
4.8109e-01,-1.2668e+00,-5.2252e-01,5.3400e-01,2.2513e+00,3.3189e+00,3.0934e+00,2.4060e+01,-9.4046e+02
-2.6380e-01,-8.3048e-01,-6.7554e-01,1.8082e+00,1.7647e+00,2.8653e+00,3.8957e+00,2.5080e+01,-9.6546e+02
-6.7608e-02,-1.0800e+00,-3.4537e-01,8.9009e-01,1.8761e+00,2.6975e+00,3.7819e+00,2.4714e+01,-1.0874e+03
1.9212e-01,-1.5249e+00,-2.8777e-01,4.1148e-01,7.9352e-01,2.8113e+00,3.6188e+00,2.4250e+01,-1.2499e+03
2.5739e-01,-1.0071e+00,-1.7104e-01,8.3453e-01,2.0898e+00,3.5808e+00,2.8205e+00,2.4536e+01,-1.3049e+03
-1.2726e-01,-1.1166e+00,-1.0230e+00,9.2305e-01,1.1036e+00,2.2516e+00,3.8523e+00,2.4802e+01,-1.1010e+03
3.7657e-01,-1.2216e+00,-6.6660e-01,7.9862e-01,2.4461e+00,2.9719e+00,3.4817e+00,2.4185e+01,-6.8678e+02
1.3044e-01,-1.3491e+00,-3.0418e-01,6.9020e-01,1.4341e+00,2.7082e+00,3.7033e+00,2.4429e+01,-1.2911e+03
-4.9503e-03,-1.0343e+00,-1.0637e+00,1.5719e-01,2.0548e+00,2.9879e+00,3.6085e+00,2.4455e+01,-1.2520e+03
3.7109e-02,-1.1352e+00,-3.9455e-01,1.0029e+00,1.2914e+00,2.7694e+00,3.7840e+00,2.4648e+01,-1.0553e+03
-2.7151e-02,-9.7121e-01,-7.0001e-01,1.2030e+00,1.7917e+00,3.3470e+00,3.6658e+00,2.4841e+01,-1.3204e+03
3.2614e-01,-1.1204e+00,-5.0469e-01,6.1026e-01,9.4440e-01,3.4428e+00,2.8764e+00,2.4142e+01,-1.3018e+03
-6.9019e-02,-1.0004e+00,-7.5166e-01,1.4635e+00,1.9666e+00,2.5739e+00,3.9059e+00,2.4938e+01,-1.0960e+03
2.6221e-02,-1.1164e+00,-9.1786e-01,1.3521e+00,1.1330e+00,2.6397e+00,3.8508e+00,2.4770e+01,-7.7391e+02
3.4877e-01,-1.9594e+00,-9.3052e-01,3.7803e-01,1.3689e+00,2.9948e+00,3.4942e+00,2.4099e+01,-8.4241e+02
2.5016e-01,-1.4859e+00,-7.1535e-01,8.5446e-01,1.9986e+00,2.6232e+00,3.6893e+00,2.4363e+01,-8.8857e+02
2.3576e-01,-9.9146e-01,-7.5448e-01,6.6185e-01,2.3595e+00,3.5125e+00,2.9471e+00,2.4485e+01,-1.2111e+03
1.3346e-01,-1.6825e+00,-1.0573e+00,9.5991e-01,6.4998e-01,2.0127e+00,3.8371e+00,2.4640e+01,-1.0052e+03
4.7551e-02,-1.0808e+00,-9.0938e-01,1.4732e+00,1.5656e+00,2.6335e+00,3.8646e+00,2.4820e+01,-7.8941e+02
1.2448e-01,-1.5238e+00,-1.0561e+00,8.2678e-01,1.8874e+00,1.9721e+00,3.7845e+00,2.4552e+01,-1.0686e+03
-3.3419e-01,-7.5545e-01,-5.5255e-01,1.8478e+00,1.2505e+00,2.8146e+00,3.8606e+00,2.4944e+01,-1.2182e+03
-5.6415e-03,-9.6305e-01,-1.1915e-01,1.0498e+00,1.7417e+00,3.3831e+00,3.5772e+00,2.4751e+01,-1.0796e+03
1.1329e-01,-1.2450e+00,-7.7017e-01,8.0496e-01,2.3916e+00,2.0463e+00,3.8221e+00,2.4703e+01,-1.0149e+03
-2.4357e-02,-1.0769e+00,-4.3432e-01,1.2599e+00,1.9870e+00,2.1243e+00,3.8212e+00,2.4670e+01,-1.1292e+03
4.5151e-03,-9.9402e-01,-3.4764e-01,1.2479e+00,9.4761e-01,3.3217e+00,3.6178e+00,2.4734e+01,-1.3149e+03
-1.0200e-01,-1.0503e+00,-9.3814e-01,1.1098e+00,1.5910e+00,2.8765e+00,3.8305e+00,2.4856e+01,-1.3148e+03
2.5760e-01,-1.4497e+00,-1.5308e-01,2.9862e-02,2.2807e+00,2.1370e+00,3.7302e+00,2.4404e+01,-1.1477e+03
-2.1968e-01,-9.4065e-01,-6.9516e-01,1.4083e+00,1.3215e+00,2.0503e+00,3.9598e+00,2.5081e+01,-1.0591e+03
9.1030e-02,-1.5389e+00,-7.5506e-01,2.1028e-01,1.4492e+00,1.8841e+00,3.7101e+00,2.4342e+01,-1.1822e+03
2.9520e-01,-1.6073e+00,-4.0286e-01,6.9087e-01,2.1228e+00,2.1760e+00,3.6780e+00,2.4289e+01,-1.1577e+03
-2.4142e-02,-1.1992e+00,-7.0081e-01,9.6197e-01,1.2436e+00,2.5418e+00,3.7650e+00,2.4582e+01,-1.1415e+03
3.2072e-02,-1.1262e+00,-5.7967e-01,-1.6128e-02,2.0647e+00,2.4078e+00,3.7072e+00,2.4453e+01,-1.2815e+03
3.1014e-01,-1.2723e+00,-3.8295e-01,4.0200e-01,2.2920e+00,3.0094e+00,3.5569e+00,2.4299e+01,-1.1103e+03
