logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-6.6266e-01,-5.7742e-01,1.2406e+00,3.4591e+00,1.8028e+00,4.2952e+00,5.2176e+00,3.1439e+01,-4.1322e+02
1.9374e-01,-9.7543e-01,-2.7136e-01,2.9525e+00,3.8361e+00,3.3891e+00,5.2055e+00,3.1308e+01,-3.6167e+02
-4.3971e-01,-7.8241e-01,9.1074e-01,2.5796e+00,2.4835e+00,2.3393e+00,5.3196e+00,3.1528e+01,-9.0757e+02
1.7844e-01,-9.3219e-01,-1.0131e+00,1.6557e+00,3.6836e+00,4.6249e+00,4.8857e+00,3.1095e+01,-7.4794e+01
-3.4335e-01,-8.1707e-01,-5.3587e-01,4.9389e-01,8.9702e-01,3.7028e+00,5.1479e+00,3.1107e+01,-2.2297e+02
-1.0903e-01,-7.4301e-01,-6.7961e-01,3.5391e+00,1.0020e+00,4.0182e+00,5.3630e+00,3.1642e+01,-8.4214e+02
-8.9048e-01,-5.7604e-01,9.6959e-01,2.8458e+00,2.6674e+00,4.8093e+00,5.0267e+00,3.1486e+01,-4.3087e+02
-5.3937e-01,-5.9308e-01,1.0490e+00,1.4126e+00,2.9363e+00,5.1347e+00,4.1927e+00,3.1540e+01,-5.3499e+02
4.5917e-01,-1.1809e+00,8.7846e-01,1.8204e-01,3.8407e+00,4.0947e+00,5.2344e+00,3.1394e+01,-4.3106e+02
4.5576e-01,-8.9301e-01,1.2379e+00,2.0147e+00,1.6319e+00,4.9741e+00,3.8955e+00,3.0994e+01,-3.4927e+02
2.7934e-01,-8.0862e-01,1.9053e+00,4.1242e-01,3.8895e+00,4.9791e+00,3.7965e+00,3.1200e+01,-7.1359e+02
-3.9157e-01,-7.9520e-01,1.0385e+00,6.0665e-01,5.8637e-01,2.9211e+00,5.2980e+00,3.1447e+01,-9.0999e+02
-8.2555e-01,-5.3308e-01,3.1201e-01,2.3091e-01,2.2119e+00,5.0550e+00,3.6112e+00,3.1288e+01,-6.5118e+02
4.7113e-01,-1.4579e+00,5.1506e-01,9.4862e-01,2.3105e+00,1.6618e+00,4.8863e+00,3.0302e+01,-5.6766e+02
5.9183e-03,-9.4335e-01,-3.3185e-01,5.7004e-01,3.8779e+00,2.9473e+00,5.1632e+00,3.1249e+01,-5.9785e+02
-6.6544e-01,-5.4335e-01,2.4153e-02,3.2515e+00,1.6241e+00,5.1529e+00,3.9405e+00,3.1591e+01,-9.1949e+02
2.6893e-01,-9.5441e-01,4.1726e-02,1.3643e+00,5.6074e-01,4.6297e+00,4.6862e+00,3.0709e+01,-3.6386e+02
2.7790e-01,-8.8059e-01,2.4015e-03,7.1851e-01,1.7009e+00,4.6343e+00,4.1458e+00,3.0307e+01,-8.8033e+02
-1.2677e-01,-9.7295e-01,-6.0522e-02,6.0601e-01,2.7817e+00,2.5832e+00,5.3908e+00,3.1665e+01,-8.0280e+02
1.2581e-01,-8.3771e-01,1.4519e+00,6.7008e-01,1.6740e+00,5.1254e+00,4.5607e+00,3.1532e+01,-9.2351e+02
4.9869e-01,-1.2269e+00,-2.5786e-01,2.9894e+00,2.1593e+00,4.2194e+00,5.3025e+00,3.1465e+01,-9.6581e+02
-2.8122e-01,-6.8284e-01,4.4443e-01,1.6034e+00,3.5731e+00,4.7102e+00,4.0816e+00,3.0718e+01,-9.4471e+02
-7.0852e-01,-5.5129e-01,1.5017e-01,8.1700e-01,9.1965e-01,4.9544e+00,3.5931e+00,3.1022e+01,-4.5416e+02
-1.7203e-03,-7.4494e-01,7.7319e-01,1.7369e+00,2.8183e+00,4.8639e+00,4.0861e+00,3.0844e+01,-5.9292e+02
-1.1524e-01,-7.7367e-01,-6.5642e-01,1.1071e-01,2.7280e+00,4.7691e+00,4.7641e+00,3.1051e+01,-5.9265e+02
