logfeh,logdust,logNpix,logage,dmod,logl
6.7526e-02,-1.7210e+00,4.5480e+00,1.0062e+01,3.0178e+01,-2.2977e+02
-6.1865e-02,-1.8222e+00,4.6043e+00,1.0153e+01,3.0252e+01,-2.2094e+02
2.8922e-03,-1.6959e+00,4.5516e+00,1.0087e+01,3.0135e+01,-2.3117e+02
1.5156e-01,-1.5215e+00,4.4944e+00,9.9591e+00,3.0163e+01,-2.3023e+02
1.2087e-02,-1.6536e+00,4.5554e+00,1.0112e+01,3.0142e+01,-2.2977e+02
-6.9377e-02,-1.4288e+00,4.6066e+00,1.0122e+01,3.0296e+01,-2.2901e+02
-7.9123e-03,-1.6830e+00,4.6150e+00,1.0103e+01,3.0295e+01,-2.2128e+02
-8.9159e-02,-1.3940e+00,4.6137e+00,1.0125e+01,3.0321e+01,-2.2857e+02
-5.2098e-02,-1.9306e+00,4.6339e+00,1.0129e+01,3.0325e+01,-2.2721e+02
-2.8873e-01,-1.1746e+00,4.6552e+00,1.0146e+01,3.0404e+01,-2.2844e+02
8.3169e-03,-1.2835e+00,4.5288e+00,1.0009e+01,3.0203e+01,-2.2425e+02
-1.1389e-01,-1.9711e+00,4.6594e+00,1.0184e+01,3.0358e+01,-2.1356e+02
-6.8409e-02,-1.4433e+00,4.5880e+00,1.0115e+01,3.0250e+01,-2.2387e+02
1.2740e-01,-1.4555e+00,4.4496e+00,9.9641e+00,3.0057e+01,-2.3119e+02
-8.6999e-02,-1.2430e+00,4.5885e+00,1.0048e+01,3.0318e+01,-2.2779e+02
-2.5395e-01,-1.2956e+00,4.6632e+00,1.0187e+01,3.0389e+01,-2.2878e+02
-5.6001e-02,-1.3300e+00,4.5553e+00,1.0059e+01,3.0233e+01,-2.2372e+02
-2.5262e-01,-1.0082e+00,4.6479e+00,1.0040e+01,3.0501e+01,-2.1954e+02
-1.3193e-01,-1.1642e+00,4.5785e+00,1.0057e+01,3.0301e+01,-2.2962e+02
-4.4964e-03,-1.7225e+00,4.6067e+00,1.0094e+01,3.0278e+01,-2.2989e+02
4.3871e-02,-1.7017e+00,4.5878e+00,1.0108e+01,3.0227e+01,-2.2993e+02
-3.5030e-01,-1.0411e+00,4.6770e+00,1.0143e+01,3.0439e+01,-2.3057e+02
-3.1842e-01,-1.0229e+00,4.6507e+00,1.0109e+01,3.0464e+01,-2.2558e+02
-1.6404e-01,-1.0430e+00,4.5917e+00,1.0005e+01,3.0399e+01,-2.3048e+02
-1.1541e-01,-1.5272e+00,4.6572e+00,1.0150e+01,3.0390e+01,-2.2343e+02
-1.6150e-01,-1.3800e+00,4.6307e+00,1.0139e+01,3.0332e+01,-2.2195e+02
-8.2067e-02,-1.6834e+00,4.5934e+00,1.0167e+01,3.0228e+01,-2.3049e+02
3.2847e-02,-1.6736e+00,4.5709e+00,1.0094e+01,3.0184e+01,-2.3035e+02
-2.5552e-02,-1.6435e+00,4.5914e+00,1.0111e+01,3.0231e+01,-2.2457e+02
-3.3020e-01,-1.0584e+00,4.6846e+00,1.0132e+01,3.0461e+01,-2.1911e+02
-1.4421e-01,-1.4196e+00,4.6697e+00,1.0165e+01,3.0424e+01,-2.2574e+02
