logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-5.8513e-02,-1.0855e+00,-2.1300e-01,2.1025e+00,9.1712e-01,3.0125e+00,3.5344e+00,2.9096e+01,-7.0802e+02
2.4850e-01,-1.6003e+00,3.0773e-01,1.9852e+00,1.5453e+00,3.3379e+00,3.1086e+00,2.8883e+01,-7.1660e+02
2.2067e-01,-1.2496e+00,4.9410e-01,2.2362e+00,1.1070e+00,3.5221e+00,3.3899e+00,2.9433e+01,-8.2118e+02
9.0111e-02,-1.3800e+00,-3.5751e-01,2.1403e+00,1.5081e+00,2.7068e+00,3.6010e+00,2.9018e+01,-4.5088e+02
3.8314e-02,-1.4048e+00,-7.8272e-01,2.2531e+00,2.0290e+00,1.9485e+00,3.8008e+00,2.9392e+01,-5.4351e+02
3.7548e-02,-1.0050e+00,-1.0895e+00,2.3587e+00,1.0349e+00,2.4088e+00,3.7840e+00,2.9363e+01,-4.5905e+02
1.7434e-01,-1.9008e+00,-4.6809e-01,2.0729e+00,1.2986e+00,2.2015e+00,3.5743e+00,2.8783e+01,-8.1620e+02
2.2712e-01,-1.3673e+00,5.1671e-01,2.0291e+00,2.4726e+00,3.1483e+00,3.4424e+00,2.9131e+01,-8.0015e+02
9.4836e-02,-1.5571e+00,3.5773e-01,2.3200e+00,7.1301e-01,2.8648e+00,3.7868e+00,2.9496e+01,-7.7357e+02
1.0288e-01,-1.9534e+00,7.0457e-01,2.0740e+00,2.6015e+00,2.5159e+00,3.6812e+00,2.9340e+01,-6.0711e+02
1.5274e-01,-1.7625e+00,7.0204e-01,2.1248e+00,2.2410e+00,3.6799e+00,2.8813e+00,2.9629e+01,-8.0982e+02
1.9198e-01,-1.4071e+00,-3.7476e-01,2.1931e+00,9.1623e-01,1.6312e+00,3.7113e+00,2.9043e+01,-5.0304e+02
2.3382e-02,-1.4855e+00,-8.5959e-01,2.0974e+00,1.3196e+00,3.3862e+00,3.2581e+00,2.9230e+01,-6.6471e+02
5.5416e-02,-1.1399e+00,-1.0761e+00,2.2432e+00,1.2162e+00,3.1237e+00,3.5965e+00,2.9242e+01,-8.0144e+02
2.3730e-01,-1.1386e+00,-1.0860e-01,2.1766e+00,1.3999e+00,2.8607e+00,3.5742e+00,2.8957e+01,-5.1814e+02
2.3969e-01,-1.0915e+00,-9.0792e-01,2.3167e+00,1.7924e+00,3.3853e+00,3.4760e+00,2.9362e+01,-7.3234e+02
1.8621e-01,-1.5659e+00,-3.1522e-01,2.0190e+00,2.4176e+00,2.0181e+00,3.5406e+00,2.8875e+01,-6.6774e+02
1.9765e-01,-1.1925e+00,-7.5354e-02,2.1797e+00,1.7228e+00,1.8426e+00,3.6441e+00,2.8933e+01,-6.3219e+02
1.6291e-01,-1.4911e+00,-1.1082e+00,2.1760e+00,2.5181e+00,1.7961e+00,3.6894e+00,2.9192e+01,-6.7807e+02
-1.0528e-01,-1.3945e+00,-4.0500e-01,2.3696e+00,1.3757e+00,1.8278e+00,3.9013e+00,2.9682e+01,-8.1768e+02
-1.3512e-01,-1.1873e+00,-8.2475e-01,2.3269e+00,1.2875e+00,1.6908e+00,3.8544e+00,2.9545e+01,-8.0555e+02
5.7884e-02,-1.8129e+00,6.5086e-01,2.3523e+00,2.2761e+00,2.2566e+00,3.9007e+00,2.9728e+01,-7.0785e+02
1.8865e-01,-1.0465e+00,2.5789e-01,2.3725e+00,1.1838e+00,3.0399e+00,3.7313e+00,2.9372e+01,-6.4082e+02
-3.5285e-02,-1.1743e+00,-7.7078e-01,2.0712e+00,1.8251e+00,2.0749e+00,3.5982e+00,2.8929e+01,-8.0823e+02
-1.0032e-01,-1.7471e+00,-1.2016e+00,2.0493e+00,4.4764e-01,2.2938e+00,3.6530e+00,2.9053e+01,-8.1216e+02
1.1295e-01,-1.2260e+00,1.6291e-01,2.1595e+00,1.7599e+00,1.7356e+00,3.6581e+00,2.8970e+01,-6.8371e+02
9.7028e-02,-1.5391e+00,6.2603e-01,2.0301e+00,2.4199e+00,2.9797e+00,3.5310e+00,2.9194e+01,-7.2447e+02
1.4232e-01,-1.5772e+00,-4.3881e-01,2.1965e+00,2.7417e+00,1.8909e+00,3.6800e+00,2.9384e+01,-7.8234e+02
7.5517e-02,-1.5188e+00,3.6787e-01,2.1567e+00,2.6780e+00,2.4524e+00,3.7223e+00,2.9445e+01,-7.2031e+02
6.4087e-02,-1.7572e+00,-9.4963e-01,2.0383e+00,1.0983e+00,3.2431e+00,3.3251e+00,2.9041e+01,-6.6748e+02
-2.4371e-02,-1.6944e+00,3.4349e-01,2.2470e+00,7.9635e-01,2.8451e+00,3.7680e+00,2.9478e+01,-5.4675e+02
5.4162e-02,-1.7536e+00,7.4826e-01,2.1213e+00,4.4425e-01,1.8971e+00,3.7906e+00,2.9278e+01,-6.4412e+02
1.6546e-01,-1.2867e+00,-6.0595e-01,2.0896e+00,2.1497e+00,3.2754e+00,3.3436e+00,2.9115e+01,-7.5180e+02
-9.4470e-02,-1.0743e+00,7.8759e-01,2.4428e+00,1.4090e+00,2.1526e+00,3.9401e+00,2.9809e+01,-7.9890e+02
8.7402e-02,-1.6512e+00,-8.7897e-01,2.1170e+00,4.4012e-01,3.2690e+00,3.4039e+00,2.9142e+01,-4.6759e+02
5.5688e-02,-1.0227e+00,-8.3112e-01,2.3341e+00,2.4380e+00,1.6659e+00,3.7795e+00,2.9424e+01,-5.6377e+02
1.7711e-01,-1.0508e+00,2.9081e-02,2.1699e+00,2.3863e+00,2.8929e+00,3.4586e+00,2.9001e+01,-8.0648e+02
-1.5829e-01,-1.5621e+00,1.0696e+00,2.3530e+00,1.7519e+00,1.6252e+00,4.0200e+00,3.0013e+01,-7.4950e+02
1.5617e-01,-1.3399e+00,-8.3505e-01,2.1861e+00,1.2049e+00,2.4141e+00,3.7091e+00,2.9075e+01,-7.2282e+02
4.2726e-02,-1.1704e+00,-2.9901e-01,2.2689e+00,6.8165e-01,2.9286e+00,3.6450e+00,2.9260e+01,-7.4474e+02
3.0798e-02,-1.6262e+00,-7.8372e-01,2.2099e+00,1.8268e+00,3.0008e+00,3.7054e+00,2.9393e+01,-7.2160e+02
