logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.5428e-01,-8.5552e-01,8.8459e-01,1.2651e+00,3.3883e+00,2.9005e+00,4.2467e+00,3.0562e+01,-9.3191e+01
1.2701e-01,-9.7223e-01,9.0822e-01,4.1699e-01,1.2617e+00,2.7048e+00,4.2380e+00,3.0164e+01,-8.9422e+01
3.4273e-01,-7.9188e-01,2.5549e+00,5.7408e-01,2.5706e+00,4.3827e+00,5.3757e+00,3.3001e+01,-9.2431e+01
-1.7982e-01,-6.9033e-01,-4.0639e-01,1.1797e+00,1.9040e+00,3.3430e+00,4.0876e+00,2.9968e+01,-9.7668e+01
-3.3754e-01,-5.2645e-01,1.9215e+00,1.7670e+00,3.8676e+00,3.5239e+00,4.6443e+00,3.1672e+01,-1.0124e+02
-4.0875e-01,-5.0268e-01,-1.1651e-01,9.1800e-01,3.8699e+00,3.6607e+00,3.5835e+00,3.0934e+01,-9.8959e+01
6.5201e-02,-8.4927e-01,1.2491e+00,1.6324e+00,1.7559e+00,3.3182e+00,4.8058e+00,3.1533e+01,-9.9032e+01
-3.0165e-01,-6.7834e-01,1.0253e+00,1.2491e+00,1.8504e+00,3.5501e+00,4.2620e+00,3.0496e+01,-7.5562e+01
1.9324e-01,-5.9085e-01,9.8901e-01,2.3507e+00,1.4059e+00,4.1765e+00,3.4866e+00,3.0440e+01,-9.4803e+01
-2.2908e-01,-6.5613e-01,1.9422e+00,5.5053e-01,2.0103e+00,3.9087e+00,4.7126e+00,3.1543e+01,-7.3273e+01
4.6466e-01,-7.8729e-01,2.2664e+00,5.0539e-01,3.2657e+00,4.4612e+00,4.8267e+00,3.2106e+01,-9.8921e+01
2.9546e-01,-6.0799e-01,1.3204e+00,2.1864e+00,3.4330e+00,3.9315e+00,3.8282e+00,3.0582e+01,-7.4019e+01
2.1419e-01,-7.4626e-01,1.8245e+00,2.5564e+00,1.9667e+00,3.3976e+00,4.7967e+00,3.1489e+01,-7.7771e+01
3.5530e-01,-7.7799e-01,-4.7389e-01,1.8008e+00,2.2806e+00,3.5794e+00,3.7018e+00,2.9583e+01,-8.4783e+01
3.1454e-01,-7.5565e-01,8.4056e-01,4.5361e-01,2.0206e+00,3.7891e+00,3.4733e+00,2.9666e+01,-7.4392e+01
-8.0675e-02,-7.2294e-01,1.0176e+00,4.5653e-01,2.8803e+00,2.4089e+00,4.3256e+00,3.0440e+01,-8.4802e+01
2.0759e-01,-8.5069e-01,1.5198e+00,4.2076e-01,2.0823e+00,3.7532e+00,4.4010e+00,3.0794e+01,-9.7254e+01
-4.7772e-01,-6.0928e-01,1.9404e+00,2.1858e+00,1.6705e+00,3.8854e+00,5.0506e+00,3.2260e+01,-9.5407e+01
3.2015e-01,-7.5735e-01,1.7496e+00,9.4596e-01,1.9882e+00,4.4073e+00,4.1681e+00,3.1258e+01,-8.8570e+01
-1.4365e-01,-6.9903e-01,1.8357e+00,4.1846e-01,2.4877e+00,3.4873e+00,4.6466e+00,3.1243e+01,-9.6772e+01
-1.8906e-01,-6.8191e-01,2.4860e+00,1.3192e+00,3.2350e+00,3.0908e+00,5.4292e+00,3.3101e+01,-9.5935e+01
1.5005e-01,-9.3639e-01,7.9344e-01,1.5110e+00,1.2200e+00,2.5077e+00,4.4712e+00,3.0654e+01,-9.4482e+01
1.8633e-01,-6.0701e-01,2.9197e+00,1.7954e+00,1.7761e+00,5.0990e+00,5.1689e+00,3.3255e+01,-8.1891e+01
-8.0200e-02,-6.6272e-01,1.7595e+00,6.9801e-01,2.0743e+00,4.0549e+00,4.5865e+00,3.1312e+01,-9.6663e+01
4.5471e-01,-1.0048e+00,1.9564e+00,1.7380e+00,9.9620e-01,3.9088e+00,5.0848e+00,3.2262e+01,-9.6093e+01
-1.7131e-01,-5.4206e-01,4.9893e-01,2.3367e+00,3.9612e+00,4.1476e+00,3.8187e+00,3.1478e+01,-9.6150e+01
3.2907e-01,-7.1456e-01,8.9429e-01,2.4583e+00,3.0329e+00,3.6772e+00,4.1559e+00,3.0489e+01,-9.2990e+01
-1.6951e-01,-7.0609e-01,1.8857e+00,8.2998e-01,2.8657e+00,2.7100e+00,4.7961e+00,3.1571e+01,-7.4014e+01
4.6997e-01,-1.0026e+00,1.2365e+00,1.7652e+00,1.0901e+00,3.7191e+00,4.4698e+00,3.0896e+01,-8.4847e+01
-8.5233e-01,-5.4598e-01,2.0155e+00,1.0911e+00,1.9853e+00,3.3993e+00,4.8958e+00,3.1862e+01,-9.6780e+01
-8.7072e-02,-5.9636e-01,-5.0301e-01,1.8002e+00,2.3353e+00,4.0544e+00,3.5151e+00,3.0273e+01,-9.8388e+01
8.7814e-02,-6.5640e-01,6.9990e-02,1.6630e+00,3.9203e+00,3.8275e+00,4.0568e+00,3.1278e+01,-8.6030e+01
2.5536e-01,-9.2003e-01,1.2050e+00,2.9360e-01,2.2507e+00,2.4827e+00,4.3888e+00,3.0482e+01,-7.8958e+01
1.2798e-02,-7.8057e-01,7.5928e-01,1.7620e+00,1.8116e+00,3.3394e+00,4.1164e+00,3.0059e+01,-8.1401e+01
4.1557e-01,-6.9271e-01,1.4887e+00,2.5343e+00,1.6239e+00,4.2930e+00,4.1496e+00,3.1008e+01,-1.0114e+02
-2.2131e-01,-5.9213e-01,3.1703e+00,1.0875e+00,1.0839e+00,3.3230e+00,5.7684e+00,3.3923e+01,-9.7887e+01
1.3784e-01,-7.3604e-01,1.6393e+00,1.1064e+00,2.3588e+00,3.1443e+00,4.3319e+00,3.0406e+01,-7.0077e+01
1.0940e-01,-5.1294e-01,2.0068e+00,3.1835e+00,1.8411e+00,4.3242e+00,4.5054e+00,3.1496e+01,-8.2061e+01
1.6416e-01,-7.3540e-01,9.9067e-01,1.8698e+00,1.5629e+00,2.9458e+00,3.9994e+00,2.9568e+01,-1.0012e+02
1.9317e-01,-6.0813e-01,1.4466e+00,2.7993e+00,2.3214e+00,3.0019e+00,4.4746e+00,3.0705e+01,-8.3003e+01
2.4356e-01,-7.8735e-01,1.1733e-01,2.1381e+00,3.7850e+00,3.4855e+00,4.7125e+00,3.1677e+01,-1.0122e+02
-3.2853e-01,-5.0779e-01,2.3417e+00,3.0257e-01,2.8455e+00,4.7670e+00,4.5385e+00,3.2238e+01,-9.2298e+01
-8.1139e-02,-7.6363e-01,1.5179e+00,1.0861e+00,1.2503e+00,3.3164e+00,4.6342e+00,3.1166e+01,-7.2345e+01
-9.0078e-01,-5.4748e-01,1.3005e+00,5.4379e-01,1.8756e+00,3.4604e+00,4.6004e+00,3.1160e+01,-8.1667e+01
-1.7179e-01,-6.9249e-01,9.3088e-01,9.2670e-01,2.4964e+00,2.9423e+00,4.0781e+00,2.9896e+01,-8.6050e+01
-3.2516e-03,-8.5476e-01,8.6433e-01,1.3306e+00,1.6616e+00,3.0633e+00,4.7717e+00,3.1450e+01,-9.5616e+01
3.5859e-01,-8.2965e-01,1.8640e+00,7.7410e-01,1.3284e+00,2.9832e+00,4.5597e+00,3.0870e+01,-8.2946e+01
-2.4118e-01,-7.4707e-01,9.2419e-01,3.8197e-01,1.9663e+00,2.8909e+00,4.6337e+00,3.1156e+01,-9.5379e+01
-2.6172e-01,-7.1808e-01,9.8805e-01,1.0456e+00,1.0564e+00,2.6425e+00,4.0760e+00,2.9798e+01,-9.4966e+01
-1.9040e-01,-6.0681e-01,2.1984e+00,2.1888e+00,1.8046e+00,2.3255e+00,4.8418e+00,3.1626e+01,-9.0847e+01
1.8196e-01,-5.5817e-01,2.1286e+00,2.9428e+00,1.4552e+00,3.7356e+00,4.6274e+00,3.1223e+01,-1.0005e+02
2.7962e-01,-6.0836e-01,1.8575e+00,2.2921e+00,3.6661e+00,3.5918e+00,4.4446e+00,3.1148e+01,-7.5233e+01
-2.9444e-02,-6.7572e-01,1.4306e+00,8.2939e-01,9.4311e-01,3.7613e+00,4.1776e+00,3.0396e+01,-6.4660e+01
2.3248e-01,-6.6542e-01,1.8752e+00,2.0493e+00,2.5173e+00,4.2806e+00,4.3714e+00,3.1249e+01,-7.7168e+01
-5.2980e-03,-7.9632e-01,-5.9212e-01,1.4750e+00,3.0975e+00,3.0511e+00,4.2685e+00,3.0495e+01,-9.9832e+01
9.3651e-02,-6.1711e-01,1.4657e+00,2.8477e+00,2.6438e+00,2.9729e+00,4.5476e+00,3.0934e+01,-8.6237e+01
-3.1588e-01,-7.3536e-01,3.2848e-01,1.7339e+00,1.4304e+00,2.3281e+00,4.2743e+00,3.0291e+01,-9.8366e+01
-1.1924e-01,-6.9808e-01,5.7122e-01,2.3807e+00,1.5343e+00,3.2954e+00,4.5376e+00,3.0949e+01,-8.9318e+01
2.6426e-01,-6.5431e-01,1.3166e+00,5.0222e-01,3.7329e+00,3.8489e+00,3.5743e+00,3.0787e+01,-8.1889e+01
3.7051e-01,-5.6091e-01,2.5426e+00,6.2608e-01,1.1135e+00,4.4908e+00,4.5777e+00,3.1713e+01,-9.8664e+01
1.9831e-01,-9.6766e-01,1.7724e+00,2.7771e-01,1.3019e+00,2.8340e+00,4.9583e+00,3.1906e+01,-9.7708e+01
-7.4802e-01,-5.5699e-01,7.6986e-01,3.4358e-01,2.5529e+00,2.9988e+00,4.1324e+00,3.0068e+01,-9.4584e+01
1.5625e-02,-7.0590e-01,1.0575e+00,3.8171e-01,1.0440e+00,4.0695e+00,3.5099e+00,3.0308e+01,-8.7840e+01
5.9670e-02,-6.5732e-01,1.0247e+00,7.0171e-01,3.7714e+00,3.0884e+00,3.9357e+00,3.0789e+01,-9.5685e+01
3.4238e-01,-6.7949e-01,1.8493e+00,5.7747e-01,3.7754e+00,3.9861e+00,4.2635e+00,3.1300e+01,-9.6286e+01
3.8564e-01,-7.0726e-01,1.3032e+00,1.6201e+00,2.9056e+00,3.4888e+00,3.9968e+00,2.9964e+01,-9.9841e+01
2.6821e-01,-7.6960e-01,-5.9042e-01,6.4883e-01,2.5263e+00,4.3646e+00,3.3722e+00,3.0924e+01,-9.3443e+01
-3.2163e-01,-5.3698e-01,8.3216e-01,1.4360e+00,3.6070e+00,3.8747e+00,3.8071e+00,3.0773e+01,-8.9171e+01
-1.7981e-01,-5.6519e-01,1.4898e+00,2.6294e+00,1.7975e+00,2.8621e+00,4.3440e+00,3.0469e+01,-7.9826e+01
6.2668e-02,-6.6575e-01,2.8704e-01,2.1592e+00,3.7079e+00,2.7548e+00,4.2264e+00,3.0902e+01,-8.0699e+01
1.3183e-01,-7.0734e-01,2.7060e+00,1.3274e+00,2.8533e+00,2.5001e+00,5.3954e+00,3.2947e+01,-8.4038e+01
1.8248e-01,-7.0759e-01,7.5538e-01,7.0433e-01,2.9991e+00,3.7352e+00,3.5508e+00,2.9927e+01,-8.8251e+01
1.7056e-01,-7.0094e-01,1.5734e+00,9.8724e-01,3.3331e+00,3.7784e+00,4.3789e+00,3.0971e+01,-8.8905e+01
-5.7998e-02,-8.0274e-01,1.7001e+00,4.3488e-01,2.5228e+00,3.1343e+00,5.0491e+00,3.2149e+01,-9.6365e+01
-2.1136e-01,-5.4684e-01,1.8884e+00,1.0614e+00,3.3580e+00,3.1388e+00,4.2228e+00,3.0606e+01,-9.5761e+01
-2.9192e-01,-5.4413e-01,3.0694e+00,5.2574e-01,3.1846e+00,2.5120e+00,5.5394e+00,3.3406e+01,-9.8710e+01
1.3611e-01,-6.6882e-01,3.0246e+00,1.3536e+00,4.0634e+00,3.9580e+00,5.6391e+00,3.3675e+01,-8.7420e+01
3.1415e-01,-9.9708e-01,4.6739e-01,1.6751e+00,2.2203e+00,2.5323e+00,4.1324e+00,2.9906e+01,-9.4332e+01
-2.9403e-01,-6.6122e-01,1.0124e+00,1.0647e+00,1.8137e+00,3.7485e+00,4.5389e+00,3.1093e+01,-9.2169e+01
2.9177e-01,-5.5656e-01,2.6243e+00,1.6146e+00,9.3303e-01,4.6110e+00,4.7095e+00,3.2017e+01,-8.9194e+01
1.0862e-01,-8.0136e-01,2.1855e+00,8.1821e-01,2.4625e+00,3.9626e+00,5.0771e+00,3.2317e+01,-9.8957e+01
-7.0184e-01,-5.3314e-01,-3.5805e-01,1.4433e+00,1.9096e+00,3.5628e+00,4.1393e+00,3.0222e+01,-9.1936e+01
-3.8783e-01,-5.2932e-01,1.5445e+00,1.0095e+00,4.0875e+00,4.4141e+00,3.9403e+00,3.1964e+01,-9.7721e+01
-1.2097e-01,-5.4457e-01,1.0414e+00,2.3102e+00,3.4819e+00,3.4889e+00,3.7385e+00,3.0364e+01,-9.4354e+01
-7.3814e-01,-5.9843e-01,4.3975e-02,1.0500e+00,2.3877e+00,2.3827e+00,4.5575e+00,3.0964e+01,-9.0021e+01
-2.4179e-01,-6.5483e-01,-3.3558e-01,1.2036e+00,3.0430e+00,3.7274e+00,4.4044e+00,3.0923e+01,-9.5540e+01
-1.2846e-01,-7.8020e-01,4.6200e-03,1.4145e+00,1.2754e+00,3.5035e+00,4.5181e+00,3.0969e+01,-9.6440e+01
-3.9909e-01,-5.7090e-01,5.7073e-01,4.3763e-01,2.9845e+00,4.3716e+00,3.9695e+00,3.1245e+01,-9.3095e+01
5.6936e-02,-7.6387e-01,-6.0130e-01,1.2087e+00,3.3132e+00,3.0803e+00,4.2640e+00,3.0595e+01,-7.9394e+01
