logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
1.7183e-01,-5.3898e-01,2.3762e+00,7.8411e-01,2.0915e+00,2.0439e+00,4.4873e+00,-4.0185e+03
1.6121e-01,-5.4841e-01,2.3781e+00,1.1880e+00,1.7383e+00,2.2046e+00,4.4879e+00,-4.0092e+03
1.6219e-01,-5.2975e-01,2.3886e+00,3.0641e-01,1.1563e+00,1.7038e+00,4.4937e+00,-4.0269e+03
1.8090e-01,-5.2665e-01,2.3747e+00,7.1464e-01,1.9596e+00,3.3524e+00,4.4434e+00,-4.0184e+03
1.6043e-01,-5.7360e-01,2.3776e+00,5.5480e-01,7.5153e-01,2.6229e+00,4.4805e+00,-4.0276e+03
1.7035e-01,-5.6847e-01,2.3717e+00,-3.6106e-02,8.7979e-01,2.3871e+00,4.4862e+00,-4.0264e+03
1.4309e-01,-5.4775e-01,2.3796e+00,9.6134e-01,7.6476e-01,1.5890e+00,4.4866e+00,-4.0205e+03
1.4870e-01,-5.5485e-01,2.3764e+00,6.5789e-01,8.1168e-01,1.5697e+00,4.4878e+00,-4.0045e+03
1.5432e-01,-5.7240e-01,2.3753e+00,2.4553e-01,5.2166e-01,1.5701e+00,4.4880e+00,-4.0274e+03
1.6534e-01,-5.6847e-01,2.3738e+00,4.1929e-01,5.9952e-01,2.3916e+00,4.4864e+00,-4.0067e+03
1.5148e-01,-5.3659e-01,2.3808e+00,1.1352e-01,1.1883e+00,1.5403e+00,4.4865e+00,-4.0253e+03
1.6615e-01,-5.4969e-01,2.3764e+00,8.3384e-01,2.2034e+00,1.8866e+00,4.4849e+00,-4.0075e+03
1.4449e-01,-5.4696e-01,2.3891e+00,2.5261e-01,9.4378e-01,1.4907e+00,4.4894e+00,-4.0058e+03
1.5562e-01,-5.3019e-01,2.3791e+00,5.8015e-01,2.0275e+00,2.1158e+00,4.4862e+00,-4.0248e+03
1.6109e-01,-5.4777e-01,2.3849e+00,6.3147e-02,1.5973e+00,2.6060e+00,4.4808e+00,-4.0004e+03
1.6466e-01,-5.1403e-01,2.3965e+00,2.4041e-02,1.2151e+00,1.8531e+00,4.5002e+00,-4.0213e+03
1.6084e-01,-5.4943e-01,2.3848e+00,3.6039e-01,8.4371e-01,2.5721e+00,4.4869e+00,-4.0049e+03
1.7028e-01,-5.7275e-01,2.3657e+00,6.8203e-01,9.5494e-01,2.4000e+00,4.4870e+00,-4.0273e+03
1.6278e-01,-5.3994e-01,2.3865e+00,6.8454e-01,1.0838e+00,2.3362e+00,4.4903e+00,-4.0055e+03
1.6398e-01,-5.2393e-01,2.3882e+00,1.8216e-01,1.0914e+00,2.2838e+00,4.4929e+00,-4.0079e+03
1.7383e-01,-5.9167e-01,2.3788e+00,1.1932e-01,7.0294e-01,2.3961e+00,4.4871e+00,-4.0237e+03
1.4700e-01,-5.1854e-01,2.3878e+00,6.7101e-01,1.9536e+00,2.0495e+00,4.4869e+00,-4.0148e+03
1.5102e-01,-5.2157e-01,2.3759e+00,1.2004e+00,2.0206e+00,1.9848e+00,4.4850e+00,-4.0116e+03
1.4419e-01,-5.0255e-01,2.3913e+00,2.5899e-01,5.9840e-01,2.3833e+00,4.4874e+00,-4.0224e+03
1.7243e-01,-5.7571e-01,2.3786e+00,2.0058e-02,8.1175e-01,2.3564e+00,4.4904e+00,-4.0079e+03
1.5731e-01,-5.0669e-01,2.3964e+00,6.5032e-02,1.4867e+00,2.3145e+00,4.4914e+00,-4.0180e+03
1.5320e-01,-5.1531e-01,2.3934e+00,3.4764e-01,6.4209e-01,2.3466e+00,4.4907e+00,-4.0099e+03
1.4304e-01,-5.4921e-01,2.3819e+00,5.1602e-01,1.2630e+00,1.5200e+00,4.4870e+00,-4.0139e+03
1.5900e-01,-5.1798e-01,2.3928e+00,3.7535e-01,9.9346e-01,3.0523e+00,4.4690e+00,-3.9679e+03
1.5908e-01,-5.1440e-01,2.3983e+00,7.0223e-01,1.4759e+00,2.3519e+00,4.4918e+00,-4.0162e+03
1.5252e-01,-5.0950e-01,2.3984e+00,1.0327e+00,1.0218e+00,2.5641e+00,4.4875e+00,-4.0244e+03
1.5425e-01,-5.0560e-01,2.4039e+00,3.9269e-01,1.3795e+00,2.3197e+00,4.4916e+00,-4.0217e+03
1.3988e-01,-5.2117e-01,2.3913e+00,2.7347e-02,5.5366e-01,1.5685e+00,4.4894e+00,-4.0136e+03
1.6154e-01,-5.5120e-01,2.3842e+00,5.5288e-01,1.0176e+00,2.5666e+00,4.4868e+00,-4.0259e+03
1.5648e-01,-5.3018e-01,2.3894e+00,4.6795e-01,1.4046e+00,2.3233e+00,4.4873e+00,-4.0240e+03
1.4374e-01,-5.2845e-01,2.3856e+00,5.4089e-01,8.4744e-01,1.5479e+00,4.4905e+00,-4.0184e+03
1.3540e-01,-5.4387e-01,2.3834e+00,1.6259e-02,8.3975e-01,1.5956e+00,4.4881e+00,-4.0065e+03
1.6521e-01,-5.9121e-01,2.3701e+00,6.5163e-01,1.0715e+00,1.6311e+00,4.4904e+00,-4.0265e+03
1.5964e-01,-5.5638e-01,2.3705e+00,1.0242e+00,5.6737e-01,2.3789e+00,4.4876e+00,-4.0200e+03
1.5125e-01,-5.3842e-01,2.3907e+00,8.0545e-02,1.2486e+00,1.7642e+00,4.4915e+00,-4.0118e+03
1.5652e-01,-5.2163e-01,2.3886e+00,9.2175e-01,1.1876e+00,2.3454e+00,4.4887e+00,-4.0137e+03
1.6266e-01,-5.1526e-01,2.4025e+00,3.7641e-01,1.6632e+00,1.6389e+00,4.4966e+00,-4.0261e+03
1.5224e-01,-5.7515e-01,2.3760e+00,3.4291e-01,5.3765e-01,1.5949e+00,4.4881e+00,-4.0238e+03
1.4386e-01,-5.0275e-01,2.3991e+00,2.9804e-01,9.1869e-01,1.5860e+00,4.4935e+00,-4.0131e+03
1.5180e-01,-5.6474e-01,2.3773e+00,2.1842e-01,1.1666e+00,1.5485e+00,4.4876e+00,-4.0121e+03
1.5292e-01,-5.1146e-01,2.3963e+00,9.7719e-01,1.0488e+00,2.6191e+00,4.4831e+00,-4.0125e+03
1.6247e-01,-5.0065e-01,2.3968e+00,7.3659e-01,4.7954e-01,2.2667e+00,4.4923e+00,-4.0063e+03
1.4108e-01,-5.1862e-01,2.3866e+00,1.8087e-01,9.6761e-01,1.5421e+00,4.4895e+00,-3.9909e+03
1.5465e-01,-5.2321e-01,2.3878e+00,1.3728e+00,1.5910e+00,1.6460e+00,4.4910e+00,-4.0059e+03
1.6020e-01,-5.8381e-01,2.3754e+00,2.1685e-01,1.3984e+00,2.6051e+00,4.4793e+00,-4.0141e+03
1.6160e-01,-5.1434e-01,2.3994e+00,1.0255e+00,2.0158e+00,1.9978e+00,4.4926e+00,-4.0255e+03
1.7260e-01,-5.0776e-01,2.3946e+00,3.0875e-01,6.3562e-01,2.3350e+00,4.4960e+00,-4.0193e+03
1.6664e-01,-5.0984e-01,2.3858e+00,-3.5536e-03,2.2081e+00,1.7568e+00,4.4881e+00,-4.0120e+03
1.4523e-01,-5.5312e-01,2.3849e+00,2.3523e-01,8.7334e-01,1.5371e+00,4.4887e+00,-4.0019e+03
1.5649e-01,-5.3043e-01,2.3784e+00,8.9747e-01,2.3112e+00,1.7601e+00,4.4839e+00,-4.0222e+03
1.6224e-01,-5.2205e-01,2.3801e+00,5.9460e-01,1.8581e+00,2.1289e+00,4.4891e+00,-3.9871e+03
1.7096e-01,-5.5005e-01,2.3801e+00,1.1560e+00,2.1275e+00,1.9319e+00,4.4856e+00,-4.0252e+03
1.7254e-01,-5.7371e-01,2.3797e+00,4.1226e-01,7.2049e-01,2.3859e+00,4.4883e+00,-4.0197e+03
1.5022e-01,-5.6257e-01,2.3808e+00,4.0780e-01,1.1023e+00,1.4699e+00,4.4871e+00,-4.0198e+03
1.4862e-01,-5.0289e-01,2.4029e+00,8.1825e-01,6.8242e-01,2.1933e+00,4.4945e+00,-4.0063e+03
1.6799e-01,-5.3783e-01,2.3764e+00,1.1262e-01,2.0566e+00,2.0523e+00,4.4905e+00,-4.0190e+03
1.5788e-01,-5.2708e-01,2.3911e+00,5.8781e-01,8.3794e-01,2.3416e+00,4.4889e+00,-4.0192e+03
1.6645e-01,-5.3027e-01,2.3946e+00,7.6939e-01,1.2173e+00,2.3242e+00,4.4912e+00,-4.0215e+03
1.6169e-01,-5.5233e-01,2.3805e+00,1.7518e-02,2.0301e+00,2.0456e+00,4.4888e+00,-4.0204e+03
1.4797e-01,-5.6453e-01,2.3806e+00,1.5106e-01,4.7956e-01,1.6019e+00,4.4872e+00,-4.0251e+03
1.4844e-01,-5.0714e-01,2.3954e+00,5.3767e-01,7.0489e-01,2.4318e+00,4.4888e+00,-4.0196e+03
1.7650e-01,-5.3447e-01,2.3748e+00,7.4050e-01,2.0972e+00,1.9977e+00,4.4929e+00,-3.9741e+03
1.6356e-01,-5.3831e-01,2.3902e+00,4.5418e-01,1.3164e+00,2.3392e+00,4.4911e+00,-4.0219e+03
1.6537e-01,-5.8503e-01,2.3740e+00,5.8810e-01,5.9587e-01,2.3667e+00,4.4864e+00,-4.0270e+03
1.7347e-01,-5.4451e-01,2.3824e+00,6.9301e-01,1.8699e+00,2.1190e+00,4.4913e+00,-4.0240e+03
1.5524e-01,-5.3280e-01,2.3782e+00,7.5359e-01,2.1448e+00,2.0553e+00,4.4845e+00,-4.0274e+03
1.6638e-01,-5.1354e-01,2.3842e+00,3.1947e-01,6.6669e-01,2.5795e+00,4.4896e+00,-4.0163e+03
1.4216e-01,-5.3602e-01,2.3861e+00,8.4839e-02,8.4313e-01,1.5425e+00,4.4883e+00,-4.0197e+03
1.5562e-01,-5.4875e-01,2.3831e+00,1.0689e+00,5.4032e-01,2.3472e+00,4.4867e+00,-4.0084e+03
1.4953e-01,-5.0329e-01,2.3922e+00,4.8191e-01,4.8994e-01,2.3574e+00,4.4903e+00,-4.0071e+03
1.6624e-01,-5.3737e-01,2.3839e+00,4.3374e-02,2.1278e+00,2.0153e+00,4.4863e+00,-4.0197e+03
1.5322e-01,-5.2331e-01,2.3802e+00,7.4617e-01,1.3195e+00,2.7020e+00,4.4829e+00,-4.0244e+03
1.6280e-01,-5.0850e-01,2.3989e+00,9.3813e-01,8.7782e-01,2.5698e+00,4.4886e+00,-4.0236e+03
1.4331e-01,-5.5873e-01,2.3827e+00,1.6000e-01,1.0030e+00,1.5462e+00,4.4880e+00,-4.0109e+03
1.6296e-01,-5.3832e-01,2.3833e+00,4.9513e-01,1.2925e+00,2.3386e+00,4.4882e+00,-4.0173e+03
1.6169e-01,-5.0394e-01,2.3825e+00,9.6497e-01,1.5643e+00,2.1919e+00,4.4923e+00,-4.0220e+03
1.7167e-01,-5.7668e-01,2.3782e+00,5.7349e-01,6.4478e-01,2.3858e+00,4.4879e+00,-4.0054e+03
1.4177e-01,-5.2500e-01,2.3827e+00,1.0201e+00,6.8024e-01,1.5905e+00,4.4879e+00,-4.0067e+03
1.5878e-01,-5.3365e-01,2.3773e+00,1.6377e+00,1.8085e+00,2.1086e+00,4.4876e+00,-4.0078e+03
1.4489e-01,-5.0876e-01,2.3927e+00,7.2235e-01,1.2012e+00,1.8041e+00,4.4907e+00,-4.0209e+03
1.4849e-01,-5.2866e-01,2.3966e+00,5.0255e-01,1.3948e+00,2.4078e+00,4.4859e+00,-4.0235e+03
1.3958e-01,-5.1039e-01,2.3862e+00,5.6487e-02,6.7831e-01,1.5952e+00,4.4912e+00,-4.0156e+03
1.7219e-01,-5.1048e-01,2.3859e+00,8.8455e-01,1.9770e+00,2.0744e+00,4.4924e+00,-4.0198e+03
1.5332e-01,-5.6278e-01,2.3797e+00,4.6243e-01,6.1243e-01,1.5660e+00,4.4888e+00,-4.0143e+03
1.6970e-01,-5.4848e-01,2.3774e+00,3.9140e-01,7.6411e-01,2.3826e+00,4.4894e+00,-4.0048e+03
1.6173e-01,-5.0279e-01,2.3966e+00,-3.9271e-02,1.2718e+00,2.3201e+00,4.4931e+00,-4.0234e+03
1.6230e-01,-5.3051e-01,2.3849e+00,5.5417e-01,6.9159e-01,2.3635e+00,4.4887e+00,-4.0210e+03
1.7614e-01,-5.6387e-01,2.3815e+00,2.7030e-03,7.9408e-01,2.3746e+00,4.4909e+00,-4.0234e+03
1.7319e-01,-5.4019e-01,2.3862e+00,-1.4846e-02,4.8304e-01,2.3621e+00,4.4905e+00,-4.0065e+03
1.6661e-01,-5.0300e-01,2.3979e+00,3.3576e-01,1.7986e+00,2.1624e+00,4.4917e+00,-3.9587e+03
1.6674e-01,-5.1931e-01,2.3794e+00,9.2954e-01,2.0261e+00,2.0710e+00,4.4891e+00,-3.9851e+03
1.4703e-01,-5.6154e-01,2.3739e+00,1.6064e-02,7.4613e-01,1.5633e+00,4.4888e+00,-3.9692e+03
1.6042e-01,-5.1326e-01,2.3836e+00,1.3722e+00,1.8197e+00,2.0986e+00,4.4884e+00,-4.0232e+03
1.4607e-01,-5.0380e-01,2.3891e+00,5.5858e-01,5.4608e-01,1.6262e+00,4.4902e+00,-4.0254e+03
1.6799e-01,-5.9569e-01,2.3695e+00,1.7263e-01,1.1643e+00,2.6236e+00,4.4791e+00,-4.0178e+03
1.4530e-01,-5.4147e-01,2.3808e+00,9.2964e-01,1.2068e+00,1.5330e+00,4.4853e+00,-4.0229e+03
1.6830e-01,-5.0177e-01,2.3958e+00,3.2270e-01,2.1356e+00,1.4827e+00,4.4932e+00,-4.0213e+03
1.5695e-01,-5.1091e-01,2.3905e+00,1.2626e+00,2.1175e+00,1.9356e+00,4.4892e+00,-4.0230e+03
1.4409e-01,-5.2328e-01,2.3946e+00,8.6640e-01,1.8713e+00,2.0547e+00,4.4874e+00,-4.0023e+03
1.6112e-01,-5.4920e-01,2.3837e+00,6.1926e-01,6.5900e-01,2.3811e+00,4.4895e+00,-4.0112e+03
1.4422e-01,-5.7101e-01,2.3775e+00,2.1281e-01,1.0855e+00,1.4848e+00,4.4853e+00,-4.0273e+03
1.6325e-01,-5.9269e-01,2.3653e+00,1.1988e-01,1.0673e+00,1.6596e+00,4.4895e+00,-4.0247e+03
1.7322e-01,-5.5219e-01,2.3741e+00,8.2401e-01,5.1774e-01,2.3831e+00,4.4880e+00,-4.0197e+03
1.7276e-01,-5.8118e-01,2.3652e+00,8.5427e-01,6.4689e-01,2.4041e+00,4.4876e+00,-4.0042e+03
1.6401e-01,-5.2245e-01,2.3897e+00,5.3964e-01,9.0437e-01,2.3495e+00,4.4920e+00,-4.0113e+03
1.5803e-01,-5.0235e-01,2.4030e+00,2.7122e-01,1.6992e+00,2.3861e+00,4.4910e+00,-4.0216e+03
1.5793e-01,-5.2413e-01,2.3915e+00,6.3621e-01,1.9269e+00,1.6230e+00,4.4929e+00,-4.0204e+03
1.6438e-01,-5.0249e-01,2.3840e+00,1.3668e+00,1.9375e+00,2.0377e+00,4.4913e+00,-4.0003e+03
1.5231e-01,-5.0528e-01,2.3959e+00,1.6787e-01,8.4210e-01,2.3537e+00,4.4918e+00,-4.0027e+03
1.4326e-01,-5.3622e-01,2.3846e+00,4.9728e-02,9.1403e-01,1.4865e+00,4.4892e+00,-4.0133e+03
1.4358e-01,-5.3367e-01,2.3826e+00,3.6942e-01,1.0756e+00,1.5370e+00,4.4887e+00,-4.0210e+03
1.5717e-01,-5.1326e-01,2.3875e+00,8.7832e-01,2.0740e+00,1.9933e+00,4.4884e+00,-4.0132e+03
1.6230e-01,-5.7600e-01,2.3761e+00,1.0922e-01,7.1690e-01,1.5978e+00,4.4897e+00,-4.0265e+03
1.5804e-01,-5.6972e-01,2.3773e+00,3.3361e-01,6.6902e-01,1.5814e+00,4.4875e+00,-4.0136e+03
1.4579e-01,-5.3451e-01,2.3903e+00,-4.8221e-02,6.8211e-01,1.6239e+00,4.4897e+00,-4.0212e+03
1.8430e-01,-5.5542e-01,2.3813e+00,2.2500e-02,9.0319e-01,2.3529e+00,4.4963e+00,-4.0277e+03
1.5052e-01,-5.1686e-01,2.3926e+00,2.4428e-01,5.7993e-01,1.4880e+00,4.4929e+00,-4.0068e+03
1.4463e-01,-5.4237e-01,2.3875e+00,4.6414e-01,1.1036e+00,1.5296e+00,4.4873e+00,-4.0183e+03
1.4011e-01,-5.5536e-01,2.3787e+00,2.0632e-01,2.2564e+00,1.7722e+00,4.4790e+00,-4.0200e+03
1.6274e-01,-5.1785e-01,2.3937e+00,2.1497e-01,5.3083e-01,2.3766e+00,4.4927e+00,-4.0165e+03
1.4518e-01,-5.4322e-01,2.3829e+00,4.7746e-01,9.9878e-01,1.5578e+00,4.4889e+00,-4.0226e+03
1.6741e-01,-5.1470e-01,2.3865e+00,1.2810e+00,2.0165e+00,1.9916e+00,4.4934e+00,-4.0241e+03
1.5093e-01,-5.3624e-01,2.3886e+00,1.4020e-01,7.4622e-01,1.8339e+00,4.4912e+00,-4.0102e+03
1.5729e-01,-5.1710e-01,2.3902e+00,3.9470e-01,6.1802e-01,2.3535e+00,4.4897e+00,-4.0271e+03
1.6217e-01,-5.1270e-01,2.3926e+00,1.0698e+00,6.2461e-01,2.3266e+00,4.4948e+00,-4.0144e+03
1.5450e-01,-5.0864e-01,2.3970e+00,1.0692e+00,1.0389e+00,2.5628e+00,4.4860e+00,-4.0184e+03
1.4689e-01,-5.7476e-01,2.3827e+00,1.3392e-01,6.9247e-01,1.5740e+00,4.4883e+00,-4.0226e+03
1.4270e-01,-5.6844e-01,2.3710e+00,1.0829e+00,8.9492e-01,1.5270e+00,4.4857e+00,-4.0259e+03
1.4318e-01,-5.4123e-01,2.3850e+00,7.5418e-02,6.4434e-01,1.5742e+00,4.4878e+00,-4.0242e+03
1.6580e-01,-5.5439e-01,2.3803e+00,5.0671e-01,1.5879e+00,3.0566e+00,4.4658e+00,-4.0066e+03
1.7347e-01,-5.3443e-01,2.3857e+00,2.6941e-01,7.9507e-01,2.2690e+00,4.4938e+00,-4.0270e+03
1.4317e-01,-5.5118e-01,2.3759e+00,1.0530e+00,2.1778e+00,1.8940e+00,4.4784e+00,-4.0208e+03
1.5938e-01,-5.3230e-01,2.3878e+00,2.1483e-01,2.0131e+00,2.1158e+00,4.4875e+00,-4.0044e+03
1.5784e-01,-5.6655e-01,2.3805e+00,1.2209e-01,1.6101e+00,2.5845e+00,4.4788e+00,-4.0273e+03
