niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
1.1000e+01,1.0000e+00,2.6764e+00,-2.0059e+05,-2.0059e+05,-2.7466e-02,-2.0059e+05,1.2946e-01,6.7120e+00,1.6787e+05,6.0797e+00,-2.3242e-01,-7.3458e-01,5.9742e+00,3.1907e+00,2.3427e+01
1.2000e+01,1.0000e+00,2.9126e+00,-2.0054e+05,-2.0054e+05,-2.9963e-02,-2.0054e+05,1.2948e-01,6.7146e+00,1.6786e+05,6.6727e+00,-1.4544e-01,-6.6599e-01,5.6726e+00,8.4669e-01,2.2595e+01
1.3000e+01,1.0000e+00,3.1477e+00,-2.0049e+05,-2.0050e+05,-3.2459e-02,-2.0050e+05,1.2951e-01,6.7171e+00,1.6781e+05,7.2585e+00,-9.1017e-02,-5.5281e-01,5.8704e+00,4.6571e+00,2.2923e+01
1.4000e+01,1.0000e+00,3.3816e+00,-2.0042e+05,-2.0042e+05,-3.4956e-02,-2.0042e+05,1.2953e-01,6.7196e+00,1.6776e+05,7.6558e+00,-3.6759e-01,-6.0175e-01,5.4705e+00,2.2814e+00,2.2146e+01
1.5000e+01,1.0000e+00,3.6145e+00,-2.0038e+05,-2.0038e+05,-3.7453e-02,-2.0038e+05,1.2955e-01,6.7221e+00,1.6769e+05,8.2426e+00,2.6910e-01,-1.7251e+00,5.6519e+00,6.0790e-01,2.2634e+01
1.6000e+01,1.0000e+00,3.8462e+00,-2.0025e+05,-2.0025e+05,-3.9950e-02,-2.0025e+05,1.2958e-01,6.7246e+00,1.6765e+05,8.8399e+00,-8.5281e-01,-1.3427e+00,5.7899e+00,3.0382e-01,2.3554e+01
1.7000e+01,1.0000e+00,4.0767e+00,-2.0014e+05,-2.0014e+05,-4.2447e-02,-2.0014e+05,1.2960e-01,6.7271e+00,1.6752e+05,9.4118e+00,-2.2055e-01,-1.6883e+00,5.5004e+00,1.1983e+00,2.2693e+01
1.8000e+01,1.0000e+00,4.3062e+00,-1.9963e+05,-1.9964e+05,-4.4944e-02,-1.9964e+05,1.2963e-01,6.7296e+00,1.6741e+05,9.9778e+00,-9.6734e-01,-1.3275e+00,5.5725e+00,3.9018e+00,2.3246e+01
1.9000e+01,1.0000e+00,4.5346e+00,-1.9932e+05,-1.9933e+05,-4.7441e-02,-1.9933e+05,1.2965e-01,6.7321e+00,1.6690e+05,1.0573e+01,-5.1521e-01,-1.1143e+00,5.4156e+00,1.5066e+00,2.2865e+01
2.0000e+01,1.0000e+00,4.7619e+00,-1.9903e+05,-1.9904e+05,-4.9938e-02,-1.9904e+05,1.2967e-01,6.7345e+00,1.6659e+05,1.1188e+01,9.9907e-02,-1.9017e+00,5.2620e+00,4.3129e+00,2.2158e+01
2.1000e+01,1.0000e+00,4.9881e+00,-1.9889e+05,-1.9890e+05,-5.2434e-02,-1.9890e+05,1.2970e-01,6.7370e+00,1.6630e+05,1.1779e+01,-5.5204e-01,-7.0759e-01,5.6232e+00,3.8661e+00,2.3306e+01
2.2000e+01,1.0000e+00,5.2133e+00,-1.9889e+05,-1.9890e+05,-5.4931e-02,-1.9890e+05,1.2673e-01,6.4321e+00,1.6616e+05,1.2383e+01,1.7095e-01,-7.6776e-01,5.8136e+00,3.0888e+00,2.3450e+01
2.3000e+01,2.0000e+00,5.4245e+00,-1.9886e+05,-1.9886e+05,-5.7428e-02,-1.9886e+05,1.2975e-01,6.7420e+00,1.6616e+05,1.3337e+01,-9.8740e-01,-1.2927e+00,5.4097e+00,4.6236e+00,2.3157e+01
2.4000e+01,1.0000e+00,5.6471e+00,-1.9886e+05,-1.9886e+05,-5.9925e-02,-1.9886e+05,1.2126e-01,5.8886e+00,1.6613e+05,1.3734e+01,-5.0499e-01,-1.0900e+00,5.2886e+00,3.1770e+00,2.2590e+01
2.5000e+01,1.0000e+00,5.8685e+00,-1.9880e+05,-1.9881e+05,-6.2422e-02,-1.9881e+05,1.2979e-01,6.7470e+00,1.6613e+05,1.4305e+01,-4.3986e-01,-1.9814e+00,5.6876e+00,4.3791e+00,2.3759e+01
2.6000e+01,1.0000e+00,6.0890e+00,-1.9875e+05,-1.9876e+05,-6.4919e-02,-1.9876e+05,1.2982e-01,6.7495e+00,1.6607e+05,1.4702e+01,-7.0985e-01,-8.8993e-01,5.8269e+00,2.6279e+00,2.4150e+01
2.7000e+01,1.0000e+00,6.3084e+00,-1.9867e+05,-1.9868e+05,-6.7416e-02,-1.9868e+05,1.2984e-01,6.7520e+00,1.6602e+05,1.5096e+01,-8.0234e-01,-6.0923e-01,5.3112e+00,2.0244e+00,2.2703e+01
2.8000e+01,1.0000e+00,6.5268e+00,-1.9851e+05,-1.9852e+05,-6.9913e-02,-1.9852e+05,1.2987e-01,6.7545e+00,1.6594e+05,1.5661e+01,-1.8581e-01,-1.2576e+00,5.2051e+00,1.6090e+00,2.2570e+01
2.9000e+01,1.0000e+00,6.7442e+00,-1.9847e+05,-1.9848e+05,-7.2410e-02,-1.9848e+05,1.2989e-01,6.7570e+00,1.6578e+05,1.6227e+01,-4.1497e-01,-1.5993e+00,5.2087e+00,4.5082e+00,2.2508e+01
3.0000e+01,1.0000e+00,6.9606e+00,-1.9843e+05,-1.9843e+05,-7.4906e-02,-1.9843e+05,1.2991e-01,6.7595e+00,1.6574e+05,1.6679e+01,-9.2180e-01,-1.8609e+00,5.5480e+00,9.2394e-01,2.3814e+01
3.1000e+01,1.0000e+00,7.1759e+00,-1.9842e+05,-1.9842e+05,-7.7403e-02,-1.9842e+05,1.2987e-01,6.7549e+00,1.6570e+05,1.7068e+01,2.1553e-01,-5.5385e-01,5.8309e+00,2.9967e+00,2.3558e+01
3.2000e+01,1.0000e+00,7.3903e+00,-1.9841e+05,-1.9841e+05,-7.9900e-02,-1.9841e+05,1.2996e-01,6.7642e+00,1.6569e+05,1.7466e+01,2.0857e-01,-1.2736e+00,5.5067e+00,8.4589e-01,2.3099e+01
3.3000e+01,1.0000e+00,7.6037e+00,-1.9810e+05,-1.9811e+05,-8.2397e-02,-1.9811e+05,1.2999e-01,6.7670e+00,1.6568e+05,1.8048e+01,2.6904e-01,-1.2900e+00,5.6102e+00,1.2074e+00,2.3521e+01
3.4000e+01,1.0000e+00,7.8161e+00,-1.9808e+05,-1.9809e+05,-8.4894e-02,-1.9809e+05,1.3001e-01,6.7695e+00,1.6537e+05,1.8442e+01,-9.6605e-01,-1.6808e+00,4.9050e+00,3.3988e+00,2.2192e+01
3.5000e+01,1.0000e+00,8.0275e+00,-1.9803e+05,-1.9803e+05,-8.7391e-02,-1.9803e+05,1.3003e-01,6.7720e+00,1.6535e+05,1.9019e+01,-9.7902e-01,-1.0865e+00,5.9543e+00,1.1981e+00,2.4936e+01
3.6000e+01,1.0000e+00,8.2380e+00,-1.9797e+05,-1.9798e+05,-8.9888e-02,-1.9798e+05,1.3006e-01,6.7745e+00,1.6530e+05,1.9411e+01,4.6108e-01,-8.6868e-01,5.6667e+00,2.8474e-01,2.3429e+01
3.7000e+01,1.0000e+00,8.4475e+00,-1.9791e+05,-1.9792e+05,-9.2385e-02,-1.9792e+05,1.3008e-01,6.7770e+00,1.6524e+05,1.9992e+01,-6.0753e-01,-6.5996e-01,5.2898e+00,1.3821e+00,2.3034e+01
3.8000e+01,1.0000e+00,8.6560e+00,-1.9791e+05,-1.9791e+05,-9.4881e-02,-1.9791e+05,1.2951e-01,6.7177e+00,1.6518e+05,2.0574e+01,-1.9701e-01,-1.0850e+00,5.4057e+00,2.1088e+00,2.3307e+01
3.9000e+01,1.0000e+00,8.8636e+00,-1.9783e+05,-1.9784e+05,-9.7378e-02,-1.9784e+05,1.3013e-01,6.7820e+00,1.6518e+05,2.0971e+01,-5.3673e-01,-1.4485e+00,5.0532e+00,9.8419e-01,2.2689e+01
4.0000e+01,1.0000e+00,9.0703e+00,-1.9781e+05,-1.9782e+05,-9.9875e-02,-1.9782e+05,1.3015e-01,6.7845e+00,1.6510e+05,2.1423e+01,-4.5022e-01,-1.9013e+00,5.1512e+00,2.6107e+00,2.2884e+01
4.1000e+01,1.0000e+00,9.2760e+00,-1.9755e+05,-1.9756e+05,-1.0237e-01,-1.9756e+05,1.3018e-01,6.7870e+00,1.6508e+05,2.1992e+01,9.2423e-03,-1.8688e+00,5.5479e+00,3.9341e+00,2.3587e+01
4.2000e+01,1.0000e+00,9.4808e+00,-1.9747e+05,-1.9747e+05,-1.0487e-01,-1.9747e+05,1.3020e-01,6.7895e+00,1.6482e+05,2.2570e+01,-1.6100e-01,-1.5066e+00,5.3304e+00,1.3013e+00,2.3440e+01
4.3000e+01,1.0000e+00,9.6847e+00,-1.9739e+05,-1.9740e+05,-1.0737e-01,-1.9740e+05,1.3023e-01,6.7920e+00,1.6474e+05,2.3137e+01,-5.6012e-01,-1.2048e+00,5.4653e+00,4.3570e+00,2.3783e+01
4.4000e+01,1.0000e+00,9.8876e+00,-1.9738e+05,-1.9739e+05,-1.0986e-01,-1.9739e+05,1.3025e-01,6.7944e+00,1.6467e+05,2.3710e+01,1.7362e-01,-1.4763e+00,4.9987e+00,3.6927e-01,2.2391e+01
4.5000e+01,2.0000e+00,1.0067e+01,-1.9721e+05,-1.9722e+05,-1.1236e-01,-1.9722e+05,1.3027e-01,6.7970e+00,1.6465e+05,2.4899e+01,-8.3665e-01,-1.3064e+00,5.5454e+00,2.3784e+00,2.4331e+01
4.6000e+01,1.0000e+00,1.0268e+01,-1.9720e+05,-1.9721e+05,-1.1486e-01,-1.9721e+05,1.3029e-01,6.7983e+00,1.6448e+05,2.5286e+01,-9.0400e-01,-1.2412e+00,5.7337e+00,8.2991e-01,2.4847e+01
4.7000e+01,1.0000e+00,1.0468e+01,-1.9677e+05,-1.9677e+05,-1.1735e-01,-1.9677e+05,1.3032e-01,6.8020e+00,1.6447e+05,2.5855e+01,-1.4101e-01,-1.8190e+00,5.9999e+00,4.9872e+00,2.5474e+01
4.8000e+01,1.0000e+00,1.0667e+01,-1.9669e+05,-1.9669e+05,-1.1985e-01,-1.9669e+05,1.3035e-01,6.8045e+00,1.6404e+05,2.6419e+01,-7.7291e-01,-1.4972e+00,4.6302e+00,4.5938e-01,2.2275e+01
4.9000e+01,1.0000e+00,1.0865e+01,-1.9658e+05,-1.9659e+05,-1.2235e-01,-1.9659e+05,1.3037e-01,6.8070e+00,1.6396e+05,2.6999e+01,-3.3650e-01,-1.4290e+00,5.3304e+00,3.5886e+00,2.3775e+01
5.0000e+01,1.0000e+00,1.1062e+01,-1.9654e+05,-1.9654e+05,-1.2484e-01,-1.9654e+05,1.3039e-01,6.8095e+00,1.6385e+05,2.7456e+01,-2.7542e-01,-1.8120e+00,5.8578e+00,1.8343e-01,2.5383e+01
5.1000e+01,1.0000e+00,1.1258e+01,-1.9653e+05,-1.9654e+05,-1.2734e-01,-1.9654e+05,1.2794e-01,6.5560e+00,1.6381e+05,2.7840e+01,-3.7547e-01,-1.0582e+00,5.6295e+00,4.4017e-01,2.4752e+01
5.2000e+01,2.0000e+00,1.1429e+01,-1.9632e+05,-1.9633e+05,-1.2984e-01,-1.9633e+05,1.3044e-01,6.8144e+00,1.6380e+05,2.9066e+01,3.3484e-01,-1.7473e+00,5.5343e+00,3.5436e+00,2.4111e+01
5.3000e+01,1.0000e+00,1.1623e+01,-1.9611e+05,-1.9612e+05,-1.3233e-01,-1.9612e+05,1.3046e-01,6.8169e+00,1.6359e+05,2.9652e+01,9.3916e-02,-1.3625e+00,4.9025e+00,2.9812e+00,2.2685e+01
5.4000e+01,1.0000e+00,1.1816e+01,-1.9607e+05,-1.9608e+05,-1.3483e-01,-1.9608e+05,1.3049e-01,6.8194e+00,1.6338e+05,3.0234e+01,4.6910e-02,-1.6126e+00,5.6632e+00,2.7086e+00,2.4790e+01
5.5000e+01,1.0000e+00,1.2009e+01,-1.9606e+05,-1.9606e+05,-1.3733e-01,-1.9606e+05,1.3051e-01,6.8218e+00,1.6334e+05,3.0628e+01,-4.3918e-01,-1.3977e+00,5.7004e+00,1.2998e+00,2.5320e+01
5.6000e+01,1.0000e+00,1.2200e+01,-1.9603e+05,-1.9603e+05,-1.3983e-01,-1.9603e+05,1.3054e-01,6.8244e+00,1.6333e+05,3.1192e+01,-7.5791e-02,-1.6711e+00,5.4901e+00,3.2745e+00,2.4365e+01
5.7000e+01,1.0000e+00,1.2391e+01,-1.9603e+05,-1.9603e+05,-1.4232e-01,-1.9603e+05,1.1959e-01,5.7282e+00,1.6330e+05,3.1590e+01,-7.7525e-01,-8.8090e-01,5.3240e+00,3.2053e+00,2.4192e+01
5.8000e+01,1.0000e+00,1.2581e+01,-1.9600e+05,-1.9601e+05,-1.4482e-01,-1.9601e+05,1.3058e-01,6.8294e+00,1.6330e+05,3.1979e+01,2.0717e-01,-1.5583e+00,5.1225e+00,1.2015e+00,2.3449e+01
5.9000e+01,4.0000e+00,1.2688e+01,-1.9592e+05,-1.9593e+05,-1.4732e-01,-1.9593e+05,1.3061e-01,6.8319e+00,1.6328e+05,3.3775e+01,-5.5461e-01,-1.4421e+00,5.3108e+00,4.5156e+00,2.4137e+01
6.0000e+01,1.0000e+00,1.2876e+01,-1.9591e+05,-1.9592e+05,-1.4981e-01,-1.9592e+05,1.3063e-01,6.8344e+00,1.6319e+05,3.4193e+01,-3.6570e-01,-5.9977e-01,5.9759e+00,2.7844e+00,2.5651e+01
6.1000e+01,1.0000e+00,1.3062e+01,-1.9589e+05,-1.9590e+05,-1.5231e-01,-1.9590e+05,1.3066e-01,6.8369e+00,1.6318e+05,3.4767e+01,-3.1692e-01,-1.7665e+00,5.9838e+00,4.4595e+00,2.6019e+01
6.2000e+01,1.0000e+00,1.3248e+01,-1.9584e+05,-1.9585e+05,-1.5481e-01,-1.9585e+05,1.3068e-01,6.8394e+00,1.6316e+05,3.5337e+01,-5.9280e-01,-1.9484e+00,4.5083e+00,2.6490e+00,2.2210e+01
6.3000e+01,1.0000e+00,1.3433e+01,-1.9583e+05,-1.9583e+05,-1.5730e-01,-1.9583e+05,1.3070e-01,6.8417e+00,1.6311e+05,3.5904e+01,-4.3029e-02,-1.0162e+00,5.0773e+00,1.0111e-01,2.3503e+01
6.4000e+01,1.0000e+00,1.3617e+01,-1.9577e+05,-1.9578e+05,-1.5980e-01,-1.9578e+05,1.3073e-01,6.8444e+00,1.6310e+05,3.6301e+01,-5.1065e-02,-7.5687e-01,4.8524e+00,1.7439e+00,2.2838e+01
6.5000e+01,1.0000e+00,1.3800e+01,-1.9575e+05,-1.9576e+05,-1.6230e-01,-1.9576e+05,1.3075e-01,6.8469e+00,1.6305e+05,3.6897e+01,-6.4019e-01,-1.8087e+00,5.5824e+00,4.5594e+00,2.5144e+01
6.6000e+01,3.0000e+00,1.3924e+01,-1.9575e+05,-1.9576e+05,-1.6479e-01,-1.9576e+05,1.2903e-01,6.6683e+00,1.6302e+05,3.8705e+01,-4.3915e-01,-1.3757e+00,5.5103e+00,3.8278e+00,2.4741e+01
6.7000e+01,1.0000e+00,1.4105e+01,-1.9560e+05,-1.9561e+05,-1.6729e-01,-1.9561e+05,1.3080e-01,6.8519e+00,1.6302e+05,3.9282e+01,-3.0566e-01,-7.2922e-01,4.7121e+00,1.9025e+00,2.2690e+01
6.8000e+01,1.0000e+00,1.4286e+01,-1.9559e+05,-1.9559e+05,-1.6979e-01,-1.9559e+05,1.3082e-01,6.8544e+00,1.6287e+05,3.9867e+01,3.8393e-01,-1.7448e+00,4.8735e+00,4.3620e+00,2.2647e+01
6.9000e+01,1.0000e+00,1.4465e+01,-1.9556e+05,-1.9557e+05,-1.7228e-01,-1.9557e+05,1.3085e-01,6.8569e+00,1.6286e+05,4.0463e+01,-9.5802e-01,-7.0461e-01,5.9945e+00,1.6940e+00,2.6251e+01
7.0000e+01,1.0000e+00,1.4644e+01,-1.9550e+05,-1.9551e+05,-1.7478e-01,-1.9551e+05,1.3087e-01,6.8594e+00,1.6283e+05,4.1070e+01,-9.6094e-01,-1.8232e+00,5.3175e+00,7.7852e-01,2.4847e+01
7.1000e+01,1.0000e+00,1.4823e+01,-1.9550e+05,-1.9551e+05,-1.7728e-01,-1.9551e+05,1.2020e-01,5.7866e+00,1.6277e+05,4.1488e+01,-6.5835e-02,-1.2595e+00,5.3622e+00,3.5893e+00,2.4220e+01
7.2000e+01,1.0000e+00,1.5000e+01,-1.9550e+05,-1.9551e+05,-1.7978e-01,-1.9551e+05,1.2862e-01,6.6253e+00,1.6277e+05,4.2055e+01,-1.0454e-01,-1.0573e+00,5.9306e+00,9.6395e-01,2.6000e+01
7.3000e+01,2.0000e+00,1.5145e+01,-1.9548e+05,-1.9549e+05,-1.8227e-01,-1.9549e+05,1.3094e-01,6.8669e+00,1.6277e+05,4.3004e+01,-6.1500e-01,-9.5045e-01,5.6063e+00,4.9201e+00,2.5205e+01
7.4000e+01,1.0000e+00,1.5321e+01,-1.9546e+05,-1.9547e+05,-1.8477e-01,-1.9547e+05,1.3097e-01,6.8694e+00,1.6275e+05,4.3392e+01,1.7372e-01,-8.5759e-01,5.6576e+00,3.3273e+00,2.4842e+01
7.5000e+01,1.0000e+00,1.5496e+01,-1.9546e+05,-1.9546e+05,-1.8727e-01,-1.9546e+05,1.2316e-01,6.0752e+00,1.6273e+05,4.3791e+01,-4.4195e-02,-1.7511e+00,5.4965e+00,5.6828e-01,2.4951e+01
7.6000e+01,1.0000e+00,1.5670e+01,-1.9545e+05,-1.9546e+05,-1.8976e-01,-1.9546e+05,1.3045e-01,6.8155e+00,1.6273e+05,4.4181e+01,-9.5345e-01,-1.4551e+00,4.9229e+00,2.4303e+00,2.3722e+01
7.7000e+01,1.0000e+00,1.5844e+01,-1.9545e+05,-1.9546e+05,-1.9226e-01,-1.9546e+05,1.2906e-01,6.6712e+00,1.6272e+05,4.4757e+01,1.3621e-01,-5.1748e-01,5.2056e+00,1.7855e+00,2.3677e+01
7.8000e+01,1.0000e+00,1.6016e+01,-1.9534e+05,-1.9535e+05,-1.9476e-01,-1.9535e+05,1.3106e-01,6.8794e+00,1.6272e+05,4.5335e+01,-1.4938e-01,-7.7248e-01,5.7559e+00,1.0452e+00,2.5564e+01
7.9000e+01,1.0000e+00,1.6189e+01,-1.9531e+05,-1.9532e+05,-1.9725e-01,-1.9532e+05,1.3108e-01,6.8819e+00,1.6261e+05,4.5733e+01,3.9493e-01,-1.9141e+00,5.2732e+00,9.0665e-01,2.4199e+01
8.0000e+01,2.0000e+00,1.6327e+01,-1.9529e+05,-1.9530e+05,-1.9975e-01,-1.9530e+05,1.3111e-01,6.8844e+00,1.6258e+05,4.6988e+01,8.9988e-02,-6.4987e-01,5.1167e+00,3.0359e+00,2.3456e+01
8.1000e+01,1.0000e+00,1.6497e+01,-1.9526e+05,-1.9526e+05,-2.0225e-01,-1.9526e+05,1.3113e-01,6.8869e+00,1.6256e+05,4.7545e+01,-9.5817e-01,-1.1400e+00,5.2226e+00,2.1605e+00,2.4626e+01
8.2000e+01,1.0000e+00,1.6667e+01,-1.9522e+05,-1.9522e+05,-2.0474e-01,-1.9522e+05,1.3116e-01,6.8894e+00,1.6253e+05,4.8125e+01,2.2479e-01,-1.6560e+00,4.6605e+00,2.9205e+00,2.2397e+01
8.3000e+01,1.0000e+00,1.6836e+01,-1.9520e+05,-1.9521e+05,-2.0724e-01,-1.9521e+05,1.3118e-01,6.8919e+00,1.6249e+05,4.8699e+01,-8.9063e-01,-1.0237e+00,5.0227e+00,4.6673e+00,2.3882e+01
8.4000e+01,1.0000e+00,1.7004e+01,-1.9516e+05,-1.9516e+05,-2.0974e-01,-1.9516e+05,1.3120e-01,6.8943e+00,1.6247e+05,4.9260e+01,-7.1257e-01,-1.0425e+00,5.3299e+00,2.4022e+00,2.4902e+01
8.5000e+01,1.0000e+00,1.7172e+01,-1.9514e+05,-1.9515e+05,-2.1223e-01,-1.9515e+05,1.3123e-01,6.8968e+00,1.6243e+05,4.9839e+01,-4.8757e-01,-7.8305e-01,5.4908e+00,3.3633e+00,2.4944e+01
8.6000e+01,1.0000e+00,1.7339e+01,-1.9514e+05,-1.9514e+05,-2.1473e-01,-1.9514e+05,1.3122e-01,6.8962e+00,1.6241e+05,5.0425e+01,-3.4466e-01,-1.0818e+00,5.6728e+00,3.1661e+00,2.5530e+01
8.7000e+01,1.0000e+00,1.7505e+01,-1.9513e+05,-1.9514e+05,-2.1723e-01,-1.9514e+05,1.2392e-01,6.1501e+00,1.6241e+05,5.1003e+01,-7.0599e-01,-1.9419e+00,4.4634e+00,2.8667e+00,2.2541e+01
8.8000e+01,2.0000e+00,1.7635e+01,-1.9506e+05,-1.9507e+05,-2.1973e-01,-1.9507e+05,1.3130e-01,6.9043e+00,1.6240e+05,5.1785e+01,-9.9416e-01,-1.7236e+00,5.7119e+00,3.4639e+00,2.6074e+01
8.9000e+01,1.0000e+00,1.7800e+01,-1.9499e+05,-1.9500e+05,-2.2222e-01,-1.9500e+05,1.3132e-01,6.9068e+00,1.6233e+05,5.2348e+01,-8.7595e-01,-1.7963e+00,5.6508e+00,4.3724e+00,2.5918e+01
9.0000e+01,1.0000e+00,1.7964e+01,-1.9498e+05,-1.9499e+05,-2.2472e-01,-1.9499e+05,1.3135e-01,6.9093e+00,1.6226e+05,5.2773e+01,-8.5578e-01,-7.7099e-01,4.5184e+00,3.9398e+00,2.2386e+01
9.1000e+01,1.0000e+00,1.8127e+01,-1.9489e+05,-1.9489e+05,-2.2722e-01,-1.9489e+05,1.3137e-01,6.9118e+00,1.6225e+05,5.3351e+01,3.1975e-01,-5.0449e-01,5.1349e+00,3.6535e+00,2.3436e+01
9.2000e+01,1.0000e+00,1.8290e+01,-1.9486e+05,-1.9487e+05,-2.2971e-01,-1.9487e+05,1.3139e-01,6.9143e+00,1.6216e+05,5.3747e+01,-4.5999e-01,-1.7587e+00,4.9055e+00,4.1928e+00,2.3594e+01
9.3000e+01,2.0000e+00,1.8416e+01,-1.9473e+05,-1.9474e+05,-2.3221e-01,-1.9474e+05,1.3142e-01,6.9168e+00,1.6213e+05,5.4896e+01,3.6818e-01,-8.1421e-01,5.9683e+00,4.7981e+00,2.5960e+01
9.4000e+01,1.0000e+00,1.8577e+01,-1.9468e+05,-1.9469e+05,-2.3471e-01,-1.9469e+05,1.3144e-01,6.9193e+00,1.6200e+05,5.5478e+01,-3.4089e-01,-1.0560e+00,5.7002e+00,1.8492e+00,2.6096e+01
9.5000e+01,1.0000e+00,1.8738e+01,-1.9468e+05,-1.9469e+05,-2.3720e-01,-1.9469e+05,1.3120e-01,6.8935e+00,1.6195e+05,5.5879e+01,-3.9786e-02,-9.2742e-01,4.9537e+00,4.8579e+00,2.3230e+01
9.6000e+01,1.0000e+00,1.8898e+01,-1.9462e+05,-1.9462e+05,-2.3970e-01,-1.9462e+05,1.3149e-01,6.9243e+00,1.6195e+05,5.6273e+01,2.9894e-01,-9.3191e-01,4.6551e+00,1.9855e+00,2.2897e+01
9.7000e+01,1.0000e+00,1.9057e+01,-1.9455e+05,-1.9455e+05,-2.4220e-01,-1.9455e+05,1.3151e-01,6.9268e+00,1.6189e+05,5.6661e+01,4.0768e-01,-5.9204e-01,4.9802e+00,4.5626e+00,2.3186e+01
9.8000e+01,1.0000e+00,1.9216e+01,-1.9454e+05,-1.9454e+05,-2.4469e-01,-1.9454e+05,1.3153e-01,6.9290e+00,1.6182e+05,5.7044e+01,-9.6069e-01,-1.2491e+00,4.1125e+00,1.1940e+00,2.2008e+01
9.9000e+01,1.0000e+00,1.9374e+01,-1.9451e+05,-1.9452e+05,-2.4719e-01,-1.9452e+05,1.3156e-01,6.9318e+00,1.6181e+05,5.7609e+01,1.4647e-01,-7.2242e-01,5.3599e+00,2.7807e+00,2.4724e+01
1.0000e+02,1.0000e+00,1.9531e+01,-1.9451e+05,-1.9451e+05,-2.4969e-01,-1.9451e+05,1.3128e-01,6.9022e+00,1.6178e+05,5.8027e+01,1.8671e-01,-1.6717e+00,4.9848e+00,2.3251e+00,2.4041e+01
1.0100e+02,1.0000e+00,1.9688e+01,-1.9450e+05,-1.9451e+05,-2.5218e-01,-1.9451e+05,1.2706e-01,6.4661e+00,1.6178e+05,5.8600e+01,-7.4008e-01,-1.1301e+00,4.9095e+00,3.6790e+00,2.4020e+01
1.0200e+02,1.0000e+00,1.9844e+01,-1.9448e+05,-1.9449e+05,-2.5468e-01,-1.9449e+05,1.3163e-01,6.9393e+00,1.6177e+05,5.9180e+01,-7.6366e-01,-9.0412e-01,5.9564e+00,3.9208e+00,2.6898e+01
1.0300e+02,1.0000e+00,2.0000e+01,-1.9447e+05,-1.9448e+05,-2.5718e-01,-1.9448e+05,1.3165e-01,6.9418e+00,1.6175e+05,5.9747e+01,-5.1909e-01,-1.1115e+00,4.4402e+00,2.6109e+00,2.2724e+01
