logfeh,logdust,logNpix,tau,dmod,logl
-4.0511e-01,-8.8062e-01,5.0857e+00,4.4253e-01,2.9141e+01,-2.3659e-01
-1.5643e-01,-1.1971e+00,5.6285e+00,1.7697e+00,3.0490e+01,-1.2580e-01
-3.5618e-01,-9.1206e-01,5.2382e+00,1.2180e+00,2.9514e+01,-2.0313e-01
-2.4357e-01,-1.0370e+00,5.1941e+00,5.9389e-01,2.9457e+01,-2.0387e-01
-1.8188e-01,-1.0266e+00,5.0908e+00,2.3847e+00,2.9146e+01,-3.0821e-01
-5.7263e-02,-1.3191e+00,5.5456e+00,2.2394e+00,3.0285e+01,-2.4314e-01
-1.6530e-01,-1.0900e+00,5.7349e+00,2.3513e+00,3.0759e+01,-1.5231e-01
1.8955e-02,-1.0980e+00,5.2184e+00,2.7817e+00,2.9450e+01,-9.9796e-02
1.0854e-01,-1.1731e+00,5.6742e+00,3.0661e+00,3.0543e+01,-3.2931e-01
1.6073e-01,-1.1585e+00,5.1886e+00,3.5227e+00,2.9335e+01,-3.6706e-01
-3.6090e-01,-9.4857e-01,5.6846e+00,2.2076e+00,3.0697e+01,-1.3954e-01
-8.6259e-02,-1.3995e+00,5.1802e+00,1.4809e+00,2.9366e+01,-3.6568e-01
-1.2366e-01,-1.2664e+00,4.9372e+00,5.0377e-01,2.8757e+01,-1.8095e-01
-3.6270e-01,-9.0551e-01,5.1475e+00,2.2252e-01,2.9280e+01,-3.9248e-01
4.1653e-02,-1.4438e+00,4.9904e+00,7.6758e-01,2.8864e+01,-4.9727e-02
-3.6487e-02,-1.4976e+00,4.9568e+00,1.5229e+00,2.8823e+01,-2.3474e-01
-1.5262e-01,-1.3129e+00,5.5164e+00,1.0744e+00,3.0243e+01,-2.7853e-01
-2.2997e-02,-1.0206e+00,5.2158e+00,3.0610e+00,2.9436e+01,-2.8979e-01
6.9636e-02,-1.1751e+00,5.2337e+00,2.8010e+00,2.9429e+01,-3.2010e-01
-2.6575e-01,-1.0096e+00,5.1346e+00,1.1817e+00,2.9298e+01,-1.7257e-01
-1.3817e-01,-1.3102e+00,5.4068e+00,7.8752e-01,2.9940e+01,-1.8427e-01
-1.9592e-01,-1.1087e+00,5.1245e+00,7.8202e-01,2.9229e+01,-1.7390e-01
-1.0205e-01,-1.2056e+00,4.9862e+00,1.2839e+00,2.8822e+01,-2.0669e-01
-1.6807e-01,-1.1295e+00,5.1472e+00,1.6710e+00,2.9297e+01,-5.5329e-02
-1.8351e-01,-9.8273e-01,5.7453e+00,2.8219e+00,3.0834e+01,-2.3500e-01
-3.7297e-02,-1.4607e+00,4.9455e+00,3.0173e-01,2.8760e+01,-2.2025e-02
-4.4919e-01,-7.6748e-01,5.3259e+00,2.9495e+00,2.9818e+01,-7.6469e-02
-9.9219e-02,-1.2029e+00,5.1594e+00,8.9723e-01,2.9268e+01,-2.1508e-01
-1.8451e-01,-1.0600e+00,5.0905e+00,2.3567e+00,2.9178e+01,-2.4748e-01
8.7827e-03,-1.3563e+00,5.0603e+00,1.5534e+00,2.9018e+01,-3.1730e-01
-2.7935e-01,-1.1056e+00,5.4769e+00,4.9171e-01,3.0206e+01,-1.5094e-01
-9.1740e-02,-1.0542e+00,5.9633e+00,2.4851e+00,3.1289e+01,-1.9085e-01
-1.0144e-01,-1.1414e+00,5.3171e+00,2.0677e+00,2.9688e+01,-2.7194e-01
-1.7916e-02,-1.3434e+00,5.8175e+00,1.8451e+00,3.0921e+01,-3.3883e-01
-2.9387e-01,-1.1068e+00,5.9343e+00,5.9745e-01,3.1346e+01,-1.7628e-01
1.0379e-01,-1.0700e+00,5.6038e+00,3.5891e+00,3.0379e+01,-2.4642e-01
-2.5763e-01,-1.0271e+00,5.1624e+00,1.0318e+00,2.9403e+01,-3.0365e-01
1.1398e-01,-1.0877e+00,5.1415e+00,3.4000e+00,2.9206e+01,-2.6536e-01
-2.8481e-01,-1.0426e+00,5.1049e+00,1.9184e+00,2.9272e+01,-2.2103e-01
-4.8291e-02,-1.0724e+00,5.6469e+00,2.9696e+00,3.0561e+01,-1.5618e-01
-3.0675e-01,-9.0302e-01,4.8330e+00,2.6864e+00,2.8550e+01,-2.4335e-01
-8.0793e-02,-9.0620e-01,5.4270e+00,3.5731e+00,2.9989e+01,-1.6945e-01
-2.7035e-01,-1.0356e+00,5.3803e+00,1.0783e+00,2.9950e+01,-2.8245e-01
-6.2270e-02,-1.3094e+00,4.8303e+00,9.5202e-01,2.8431e+01,-2.2858e-01
-2.3051e-01,-1.0579e+00,5.4371e+00,1.0360e+00,3.0075e+01,-2.4658e-01
-1.9349e-01,-1.1258e+00,4.9347e+00,1.3696e+00,2.8754e+01,-1.6844e-01
-1.5027e-01,-1.1367e+00,4.9619e+00,1.7041e+00,2.8803e+01,-1.8888e-01
1.4046e-01,-1.1116e+00,5.6051e+00,3.4389e+00,3.0351e+01,-2.4611e-01
4.0073e-02,-9.8268e-01,5.1925e+00,3.2585e+00,2.9396e+01,-3.8642e-01
-9.4561e-02,-1.3432e+00,5.4954e+00,1.0030e+00,3.0133e+01,-1.5630e-01
-1.7691e-01,-1.2033e+00,5.3296e+00,1.5543e+00,2.9788e+01,-3.8735e-01
-6.6142e-02,-1.1503e+00,5.2803e+00,2.1578e+00,2.9571e+01,-1.6617e-01
-3.2109e-01,-9.6392e-01,5.4586e+00,7.5650e-01,3.0092e+01,-9.3108e-02
-3.9623e-01,-6.7691e-01,5.4912e+00,4.3160e+00,3.0255e+01,-1.6353e-01
-2.8282e-01,-1.0193e+00,5.6898e+00,1.9378e+00,3.0712e+01,-1.0969e-01
-3.5971e-03,-1.2123e+00,4.9551e+00,2.6807e+00,2.8825e+01,-3.7913e-01
2.1157e-01,-1.2823e+00,5.8479e+00,3.0723e+00,3.0927e+01,-3.0972e-01
-3.2274e-01,-9.5011e-01,5.6991e+00,6.3116e-01,3.0677e+01,-2.1841e-01
-3.6117e-01,-7.5879e-01,5.1861e+00,3.8162e+00,2.9499e+01,-1.8879e-01
-4.4700e-02,-1.4147e+00,5.2862e+00,1.5515e+00,2.9603e+01,-2.0528e-01
-2.8816e-01,-1.0508e+00,5.1650e+00,1.4038e+00,2.9402e+01,-5.1023e-02
-1.3885e-01,-1.0094e+00,5.2211e+00,2.7115e+00,2.9461e+01,-3.1447e-01
-4.9215e-02,-1.4075e+00,5.2061e+00,6.0107e-01,2.9422e+01,-2.9710e-01
-1.8129e-01,-1.1556e+00,5.1196e+00,1.4732e+00,2.9246e+01,-1.7006e-01
-1.1878e-01,-1.3057e+00,4.9384e+00,1.5129e+00,2.8790e+01,-2.9198e-01
1.0454e-01,-1.0524e+00,5.2100e+00,3.4868e+00,2.9385e+01,-3.1423e-01
1.9590e-01,-1.3590e+00,5.1697e+00,3.1213e+00,2.9263e+01,-1.6774e-01
1.1461e-02,-1.3190e+00,4.9667e+00,1.9823e+00,2.8828e+01,-3.2836e-02
1.3759e-01,-1.3198e+00,5.3508e+00,3.0323e+00,2.9726e+01,-3.5675e-01
-3.9751e-01,-8.9496e-01,5.8007e+00,2.2224e+00,3.0976e+01,-2.8045e-01
4.9994e-02,-1.4103e+00,5.0000e+00,8.1912e-01,2.8897e+01,-2.4633e-02
-8.7936e-02,-1.1865e+00,5.1778e+00,1.1224e+00,2.9303e+01,-3.3555e-01
-4.1368e-01,-8.7284e-01,5.0653e+00,8.5245e-01,2.9102e+01,-3.6850e-01
-1.8969e-01,-8.4209e-01,5.9046e+00,3.6944e+00,3.1253e+01,-1.1580e-01
-2.1918e-01,-9.3581e-01,5.6243e+00,2.0056e+00,3.0520e+01,-3.0964e-01
-1.9390e-01,-1.1329e+00,5.2290e+00,1.9924e+00,2.9510e+01,-2.2869e-01
-3.8721e-01,-9.5988e-01,4.9694e+00,5.6055e-01,2.8907e+01,-7.6378e-02
-5.0621e-03,-9.6162e-01,5.4569e+00,3.2736e+00,3.0036e+01,-3.3170e-01
-1.0183e-01,-1.3499e+00,5.7932e+00,1.6047e+00,3.0900e+01,-2.1090e-01
1.0020e-01,-1.2275e+00,5.5017e+00,3.0585e+00,3.0105e+01,-3.1333e-01
-5.4100e-02,-1.1983e+00,5.9239e+00,2.2327e+00,3.1219e+01,-1.8126e-01
-3.8405e-01,-9.2641e-01,5.0092e+00,1.5233e+00,2.8988e+01,-1.8589e-01
-1.0212e-01,-1.2005e+00,5.0435e+00,1.6680e+00,2.8988e+01,-3.8292e-01
-2.2805e-01,-9.7248e-01,5.5131e+00,1.7270e+00,3.0259e+01,-6.7331e-02
2.2172e-02,-1.4240e+00,5.1495e+00,1.0955e+00,2.9253e+01,-1.6849e-01
-8.9794e-02,-1.2448e+00,5.0437e+00,9.9369e-01,2.9001e+01,-2.5703e-01
-3.0216e-02,-1.4121e+00,5.1070e+00,1.5552e+00,2.9180e+01,-2.1397e-01
-3.3546e-01,-9.2749e-01,5.1691e+00,9.6628e-01,2.9333e+01,-2.9360e-01
1.2555e-01,-1.3915e+00,5.4059e+00,2.9306e+00,2.9887e+01,-1.9552e-01
-2.6144e-02,-1.3016e+00,5.4472e+00,5.3448e-01,2.9972e+01,-3.2867e-01
-3.0330e-01,-1.0679e+00,5.7727e+00,6.1545e-01,3.0895e+01,-1.9843e-01
-4.3115e-01,-7.8048e-01,5.2358e+00,3.0788e+00,2.9579e+01,-3.3855e-01
-3.6957e-02,-1.2888e+00,5.5873e+00,1.1505e+00,3.0327e+01,-2.2802e-01
1.5175e-02,-1.4402e+00,5.3444e+00,5.9809e-01,2.9777e+01,-1.8885e-01
-1.6813e-03,-1.3483e+00,5.0742e+00,1.6437e+00,2.9060e+01,-8.8259e-02
-4.2216e-01,-9.3057e-01,5.7114e+00,4.3900e-01,3.0744e+01,-1.1343e-01
1.5867e-01,-1.4449e+00,5.2037e+00,2.5520e+00,2.9325e+01,-1.5494e-01
-5.6143e-02,-1.4536e+00,5.1429e+00,1.0376e+00,2.9252e+01,-7.1535e-02
-1.8275e-01,-1.2074e+00,4.9722e+00,1.1491e+00,2.8872e+01,-9.7732e-02
-2.2546e-01,-8.1640e-01,5.8461e+00,3.5506e+00,3.1177e+01,-2.6667e-01
