logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.1561e-01,-1.4371e+00,-8.5378e-01,2.3793e+00,1.7719e+00,3.2167e+00,3.5366e+00,2.9815e+01,-2.0113e+03
-8.9436e-01,-1.1639e+00,1.4872e+00,1.5422e+00,5.1841e-01,3.7777e+00,2.8131e+00,3.0248e+01,-1.4752e+03
6.2052e-02,-1.7860e+00,2.4589e+00,1.4360e+00,2.6499e+00,4.3112e+00,4.0974e+00,3.1780e+01,-1.7951e+03
-8.2191e-02,-8.9429e-01,2.2981e+00,7.8328e-01,2.1685e+00,4.1984e+00,3.2173e+00,3.1196e+01,-1.1726e+03
1.1677e-01,-1.3048e+00,2.4008e+00,9.3947e-01,4.0296e+00,2.2377e+00,3.7372e+00,3.1833e+01,-1.4570e+03
-3.7706e-01,-5.1339e-01,1.8878e+00,1.6114e-01,3.3204e+00,2.2265e+00,3.3526e+00,3.0109e+01,-1.4120e+03
-1.3095e-01,-1.8899e+00,2.1265e+00,1.0063e+00,3.5635e+00,3.8048e+00,2.1948e+00,3.1194e+01,-1.5280e+03
-3.9780e-01,-1.9182e+00,1.9433e+00,1.4249e+00,8.1014e-01,3.9163e+00,3.4604e+00,3.0694e+01,-1.8882e+03
3.7760e-01,-1.5802e+00,1.9675e+00,6.1608e-02,2.9249e+00,3.5747e+00,3.6087e+00,3.0263e+01,-1.5630e+03
-1.2370e-01,-9.2413e-01,2.2902e+00,1.2339e+00,3.6531e+00,3.2980e+00,3.9764e+00,3.1276e+01,-1.7925e+03
4.8188e-01,-1.5240e+00,1.8601e+00,7.6945e-01,3.3566e+00,3.5257e+00,3.1537e+00,3.0426e+01,-1.5558e+03
2.2441e-01,-1.0378e+00,2.4322e+00,1.5062e+00,3.5181e+00,1.4594e+00,4.3471e+00,3.1369e+01,-1.8500e+03
-7.5326e-01,-1.2097e+00,1.8922e+00,1.0700e+00,6.6370e-01,2.2469e+00,4.0733e+00,3.0466e+01,-1.7435e+03
1.3866e-01,-1.0331e+00,2.4915e+00,7.1677e-01,3.0584e+00,4.0265e+00,4.2624e+00,3.1548e+01,-1.4840e+03
-8.0358e-01,-9.2133e-01,1.7270e+00,1.5783e+00,2.4401e+00,3.7882e+00,2.3421e+00,3.0326e+01,-1.4516e+03
2.5528e-01,-1.8751e+00,1.6995e+00,1.1401e+00,2.1686e+00,3.7281e+00,2.6864e+00,2.9933e+01,-1.8481e+03
1.4110e-01,-8.4454e-01,2.2318e+00,5.9191e-01,3.7819e+00,2.9123e+00,2.7699e+00,3.1013e+01,-1.8462e+03
3.9705e-01,-7.7162e-01,1.5700e+00,2.5300e+00,2.4089e+00,2.4217e+00,3.7815e+00,2.9756e+01,-5.5423e+02
1.6010e-02,-1.1079e+00,2.3346e+00,4.8159e-01,3.1994e+00,4.0397e+00,3.7455e+00,3.1247e+01,-1.6220e+03
-6.3336e-01,-1.5166e+00,1.6155e+00,1.3729e+00,1.4970e+00,1.8971e+00,3.7338e+00,2.9589e+01,-1.4273e+03
-3.5242e-01,-5.4683e-01,1.9084e+00,1.4263e+00,3.0685e+00,3.5776e+00,2.9589e+00,3.0182e+01,-1.0972e+03
-2.8453e-01,-1.4941e+00,1.9874e+00,1.8974e-01,1.2504e+00,3.8149e+00,3.7763e+00,3.0688e+01,-1.0894e+03
-2.4224e-01,-1.1580e+00,1.5927e+00,6.3188e-01,3.2192e+00,3.0273e+00,2.6837e+00,2.9976e+01,-1.9430e+03
2.1743e-01,-1.7671e+00,1.9290e+00,6.5232e-01,2.5438e+00,3.8605e+00,3.1386e+00,3.0403e+01,-1.0807e+03
-7.6703e-01,-8.6912e-01,1.7314e+00,1.7379e+00,2.0623e+00,3.9023e+00,2.2940e+00,3.0494e+01,-1.2411e+03
-1.5014e-01,-1.9564e+00,1.8437e+00,7.6032e-01,2.4141e+00,3.6228e+00,3.4230e+00,3.0232e+01,-1.8075e+03
-5.7942e-01,-1.4537e+00,1.4965e+00,2.3616e+00,9.1436e-01,3.7371e+00,3.5816e+00,3.0535e+01,-1.7542e+03
-2.2936e-01,-1.3129e+00,2.2335e+00,1.1009e+00,3.4941e+00,3.8083e+00,3.8945e+00,3.1400e+01,-1.1460e+03
3.5683e-02,-5.8153e-01,2.1794e+00,6.9868e-02,3.5793e+00,3.3365e+00,2.4516e+00,3.0741e+01,-1.8560e+03
-1.3680e-02,-1.6213e+00,1.8899e+00,2.6917e+00,2.3937e+00,3.3750e+00,4.1299e+00,3.0872e+01,-1.5298e+03
2.5164e-01,-1.0279e+00,1.8023e+00,1.3200e+00,3.3497e+00,1.5087e+00,2.8438e+00,2.9965e+01,-1.9230e+03
-4.0989e-01,-9.7618e-01,2.4086e+00,2.5694e+00,1.7027e+00,2.5473e+00,4.5384e+00,3.1623e+01,-1.6362e+03
4.0249e-02,-6.9814e-01,1.8135e+00,1.9424e+00,2.5999e+00,2.0035e+00,3.6793e+00,2.9603e+01,-1.8518e+03
-3.6255e-01,-1.4507e+00,1.2517e+00,2.1263e+00,6.7442e-01,1.9298e+00,3.7239e+00,2.9584e+01,-1.0923e+03
-5.6621e-01,-1.8463e+00,1.8332e+00,3.8232e-02,2.6404e+00,3.8338e+00,3.5328e+00,3.0727e+01,-1.1760e+03
-1.6608e-01,-1.7205e+00,1.4215e+00,1.7745e+00,2.3729e+00,2.6288e+00,3.5140e+00,2.9342e+01,-1.0902e+03
-1.2075e-02,-1.3559e+00,2.4733e+00,6.3564e-02,1.3176e+00,2.5553e+00,4.5416e+00,3.1520e+01,-1.6627e+03
-8.1297e-01,-1.5568e+00,1.7575e+00,2.4185e-01,6.0913e-01,2.4906e+00,3.9614e+00,3.0237e+01,-1.7365e+03
-5.9615e-01,-1.2344e+00,1.2108e+00,2.1326e+00,1.1542e+00,2.2214e+00,3.7190e+00,2.9665e+01,-2.0088e+03
-6.1546e-01,-1.4892e+00,1.1218e+00,1.0670e+00,7.8669e-01,3.2077e+00,2.8911e+00,2.8962e+01,-1.7276e+03
-2.2871e-02,-1.0687e+00,2.3855e+00,1.8308e-01,3.7838e+00,3.8327e+00,3.2221e+00,3.1587e+01,-1.5951e+03
-7.3843e-01,-5.9479e-01,2.3499e+00,1.9306e+00,3.5694e+00,3.2460e+00,4.3087e+00,3.1556e+01,-1.7128e+03
3.8315e-01,-7.5547e-01,8.1462e-01,2.4228e+00,1.8325e+00,2.9577e+00,3.2901e+00,2.9129e+01,-1.7233e+03
4.9738e-01,-1.3159e+00,2.1437e+00,9.2808e-03,2.4706e+00,3.9132e+00,3.7738e+00,3.0745e+01,-1.8743e+03
2.0208e-01,-7.9001e-01,2.3819e+00,2.6860e+00,2.7530e+00,3.1162e+00,4.4138e+00,3.1258e+01,-1.4580e+03
3.6656e-01,-1.5149e+00,1.2008e+00,2.3342e+00,3.0303e+00,2.7218e+00,3.4188e+00,2.9728e+01,-1.4829e+03
6.7332e-02,-6.5280e-01,1.8833e+00,2.7385e+00,2.7604e+00,3.8470e+00,2.9603e+00,3.0566e+01,-9.2835e+02
-2.9246e-01,-1.0763e+00,1.9771e+00,1.4699e+00,3.8040e+00,2.0137e+00,2.0461e+00,3.1141e+01,-1.6154e+03
-3.4591e-02,-1.7653e+00,1.8284e+00,2.1887e+00,3.2737e+00,3.7598e+00,3.4739e+00,3.0857e+01,-1.6205e+03
-6.0502e-01,-6.2883e-01,2.0648e+00,2.6434e-01,3.5544e+00,3.0635e+00,3.3684e+00,3.0724e+01,-1.7856e+03
-5.1381e-02,-1.6073e+00,1.5279e+00,2.3105e+00,1.0081e+00,3.7512e+00,2.1421e+00,3.0093e+01,-1.0422e+03
-2.6100e-01,-1.2613e+00,2.0066e+00,2.2095e+00,2.6544e+00,4.0769e+00,2.6594e+00,3.1021e+01,-1.2398e+03
-5.8537e-02,-8.7966e-01,1.9084e+00,2.2286e-01,3.4227e+00,1.9491e+00,3.2441e+00,3.0299e+01,-9.6567e+02
3.4779e-01,-1.3971e+00,1.7375e+00,1.1271e+00,2.9124e+00,2.7952e+00,3.6581e+00,2.9788e+01,-1.7772e+03
-3.0884e-01,-1.5963e+00,1.6094e+00,9.7806e-01,2.2229e+00,3.6211e+00,2.6757e+00,2.9911e+01,-1.2444e+03
-3.2379e-01,-1.3845e+00,2.3242e+00,2.2650e+00,3.1068e+00,2.3425e+00,4.4529e+00,3.1539e+01,-1.6452e+03
-9.4583e-01,-1.8801e+00,1.2484e+00,1.4323e-01,1.4141e+00,3.4466e+00,3.0576e+00,2.9607e+01,-1.9126e+03
-2.7300e-01,-8.7463e-01,1.2780e+00,1.5083e+00,1.6033e+00,3.2797e+00,2.6968e+00,2.8943e+01,-1.9236e+03
-7.0970e-01,-1.6279e+00,1.1406e+00,1.7389e+00,1.6558e+00,3.4950e+00,3.3624e+00,2.9883e+01,-1.8478e+03
-6.5189e-01,-5.9606e-01,1.5059e+00,1.9644e+00,2.5219e+00,1.5196e+00,3.4941e+00,2.9257e+01,-1.8917e+03
-1.1101e-01,-1.3724e+00,9.4100e-01,1.8458e+00,1.6788e+00,3.1107e+00,2.6477e+00,2.8693e+01,-1.9009e+03
2.9546e-01,-8.2802e-01,1.5180e+00,2.8281e+00,2.3557e+00,2.2173e+00,3.9794e+00,3.0300e+01,-1.3465e+03
-5.6027e-01,-5.5999e-01,1.8833e+00,1.8921e+00,3.6774e+00,1.6967e+00,3.0732e+00,3.0746e+01,-1.6904e+03
-1.8456e-01,-7.2511e-01,2.1392e+00,1.0479e+00,2.5849e+00,4.0132e+00,2.1387e+00,3.0769e+01,-1.8954e+03
-6.2437e-01,-1.0403e+00,1.2294e+00,1.9870e+00,1.3972e+00,1.5131e+00,3.6177e+00,2.9254e+01,-1.8916e+03
-6.0764e-01,-1.9021e+00,1.5532e+00,2.1478e+00,1.1853e+00,3.8407e+00,3.5377e+00,3.0658e+01,-1.9528e+03
-3.7654e-01,-5.0782e-01,1.9474e+00,1.2198e+00,3.2600e+00,2.5650e+00,3.3360e+00,3.0017e+01,-1.8680e+03
2.5568e-01,-1.3262e+00,1.9443e+00,1.1278e+00,3.1561e+00,2.6272e+00,3.7983e+00,3.0204e+01,-1.8223e+03
1.0277e-01,-1.7654e+00,1.7596e+00,2.3658e+00,3.4943e+00,2.3536e+00,3.5640e+00,3.0665e+01,-1.0197e+03
-2.7722e-01,-8.3643e-01,2.3374e+00,2.4673e+00,1.5802e+00,4.3087e+00,2.0822e+00,3.1490e+01,-1.6188e+03
-4.0706e-01,-1.4676e+00,9.7970e-01,1.9225e+00,1.9031e+00,2.8379e+00,3.3332e+00,2.9043e+01,-2.0095e+03
1.2239e-01,-1.2833e+00,2.0143e+00,1.4011e+00,2.6433e+00,3.0640e+00,4.0188e+00,3.0390e+01,-1.3857e+03
3.7470e-01,-1.4880e+00,1.8053e+00,2.2041e+00,3.5555e+00,3.3173e+00,2.1458e+00,3.0580e+01,-1.5149e+03
-4.1351e-01,-6.3989e-01,1.6057e+00,2.0922e+00,2.8375e+00,1.8547e+00,3.5168e+00,2.9640e+01,-1.5109e+03
-2.4389e-01,-1.6314e+00,2.4331e+00,3.1070e-02,2.8305e+00,2.5578e+00,4.5406e+00,3.1689e+01,-1.8367e+03
-4.6715e-01,-1.4495e+00,1.5169e+00,1.9773e+00,2.8655e+00,2.6756e+00,3.6182e+00,2.9960e+01,-1.3119e+03
4.8670e-01,-1.5471e+00,2.0143e+00,1.8971e+00,3.4649e+00,3.7377e+00,2.0435e+00,3.0711e+01,-1.5495e+03
-2.5837e-01,-1.6362e+00,1.9181e+00,1.2242e+00,2.8594e+00,2.2543e+00,3.9091e+00,3.0310e+01,-1.2537e+03
1.9041e-01,-1.3010e+00,2.2772e+00,6.0801e-01,3.8799e+00,3.2432e+00,2.7734e+00,3.1368e+01,-1.4958e+03
-8.0140e-01,-1.4547e+00,1.6519e+00,8.8489e-01,2.4826e+00,2.4241e+00,3.8288e+00,2.9958e+01,-1.8193e+03
2.3561e-01,-6.3787e-01,4.5266e-01,2.6172e+00,1.5865e+00,3.0167e+00,3.4334e+00,2.9429e+01,-1.7463e+03
3.4887e-01,-1.0098e+00,2.1045e+00,-1.5726e-02,3.7419e+00,3.3467e+00,2.6841e+00,3.0964e+01,-1.3240e+03
-1.5473e-01,-9.6732e-01,1.9285e+00,1.8863e+00,3.0292e+00,2.1265e+00,3.8761e+00,3.0351e+01,-1.1907e+03
-2.8120e-01,-1.6832e+00,2.2229e+00,3.5653e-02,1.5540e+00,4.1182e+00,3.9130e+00,3.1377e+01,-1.5268e+03
-1.6297e-01,-1.6075e+00,1.3793e+00,1.8036e+00,2.5346e+00,3.0948e+00,3.3872e+00,2.9462e+01,-1.9654e+03
4.5295e-02,-1.0044e+00,1.9149e+00,2.0035e+00,2.6885e+00,3.5525e+00,3.7454e+00,3.0354e+01,-1.3112e+03
-4.5825e-01,-1.5974e+00,1.8834e+00,9.0266e-01,8.7610e-01,3.7689e+00,3.4207e+00,3.0418e+01,-1.5207e+03
-3.1107e-01,-1.6034e+00,-2.6804e-01,2.2672e+00,1.8362e+00,2.8808e+00,3.5082e+00,2.9461e+01,-1.5584e+03
-7.0055e-02,-1.4987e+00,1.5661e+00,2.7559e-01,2.0462e+00,3.4171e+00,3.0254e+00,2.9417e+01,-1.1846e+03
-4.0971e-01,-1.1613e+00,1.0787e+00,2.1068e+00,6.0613e-01,1.5831e+00,3.5322e+00,2.9087e+01,-1.8626e+03
-4.5189e-01,-8.4999e-01,8.4430e-01,2.2449e+00,2.4728e+00,2.1781e+00,3.4654e+00,2.9339e+01,-1.6257e+03
2.3557e-01,-1.2104e+00,2.2384e+00,1.9273e+00,3.5716e+00,3.3464e+00,3.7825e+00,3.1061e+01,-1.8531e+03
-2.6158e-01,-6.4396e-01,1.7764e+00,2.0357e+00,1.2489e+00,3.0748e+00,3.6195e+00,2.9630e+01,-1.2898e+03
-2.0822e-01,-1.1495e+00,1.9666e+00,2.5109e+00,3.4729e+00,3.8744e+00,1.9766e+00,3.1136e+01,-1.6830e+03
1.4133e-01,-1.0336e+00,2.1949e+00,1.6146e+00,4.7893e-01,3.3898e+00,4.1248e+00,3.0681e+01,-1.7861e+03
-8.8482e-01,-1.5300e+00,1.3832e+00,4.6583e-01,1.0573e+00,2.3452e+00,3.5955e+00,2.9296e+01,-1.3404e+03
-7.6434e-01,-1.6878e+00,1.9863e+00,7.0603e-01,2.3045e+00,3.6688e+00,4.1023e+00,3.1046e+01,-1.5954e+03
1.9055e-01,-1.4450e+00,2.0863e+00,1.1023e+00,2.9817e+00,3.6766e+00,3.6614e+00,3.0600e+01,-1.8283e+03
-7.0292e-01,-5.6174e-01,1.4949e+00,2.1658e+00,2.0648e+00,2.3754e+00,3.5806e+00,2.9364e+01,-1.5506e+03
9.8831e-02,-1.6556e+00,1.9863e+00,1.0485e+00,3.3028e+00,1.7114e+00,3.8305e+00,3.0546e+01,-1.5308e+03
2.2424e-01,-8.8929e-01,2.5846e+00,1.4408e+00,3.0094e+00,4.3545e+00,3.8659e+00,3.1736e+01,-1.4312e+03
2.0876e-01,-1.5062e+00,1.3844e+00,2.4972e+00,1.3665e+00,2.6841e+00,3.8809e+00,2.9964e+01,-8.0512e+02
6.0544e-02,-1.7327e+00,1.9109e+00,2.0931e+00,2.2286e+00,3.6992e+00,3.7962e+00,3.0478e+01,-1.7326e+03
9.8371e-02,-1.7915e+00,1.9912e+00,1.6525e+00,2.3585e+00,4.0219e+00,3.0080e+00,3.0721e+01,-1.2595e+03
3.5421e-01,-6.6032e-01,2.3602e+00,2.0454e+00,2.9971e+00,1.9119e+00,4.3110e+00,3.0947e+01,-1.5156e+03
-2.4458e-01,-1.2959e+00,1.6095e+00,1.5775e+00,1.8395e+00,3.6654e+00,3.2740e+00,3.0022e+01,-1.9947e+03
-6.7652e-01,-1.5060e+00,1.5874e+00,3.9848e-01,1.6874e+00,3.8310e+00,3.0461e+00,3.0361e+01,-1.9076e+03
-5.6679e-01,-1.3466e+00,2.0598e+00,1.0745e+00,1.1402e+00,4.0761e+00,3.7960e+00,3.1208e+01,-1.8513e+03
-7.4632e-01,-9.4391e-01,1.1072e+00,1.5186e+00,1.4177e+00,3.1684e+00,3.1105e+00,2.9067e+01,-1.7379e+03
1.5664e-02,-1.3274e+00,1.9031e+00,9.9479e-01,3.0239e+00,3.6757e+00,2.1272e+00,3.0310e+01,-1.3770e+03
-4.3186e-01,-1.6914e+00,1.4435e+00,2.0589e+00,7.9806e-01,2.0325e+00,3.8871e+00,2.9940e+01,-1.8761e+03
1.2203e-01,-1.1202e+00,1.7438e+00,1.4138e+00,3.2158e+00,2.1583e+00,3.2617e+00,2.9880e+01,-1.7067e+03
2.7179e-01,-8.8636e-01,1.9306e+00,2.8862e+00,3.2248e+00,3.9621e+00,2.3730e+00,3.0976e+01,-1.9292e+03
-3.6600e-01,-9.1994e-01,1.7277e+00,2.0391e+00,7.2308e-01,3.4646e+00,3.3509e+00,2.9828e+01,-1.7316e+03
-6.5424e-01,-1.6713e+00,1.2561e+00,2.0265e+00,1.1003e+00,2.8332e+00,3.7738e+00,2.9875e+01,-1.3738e+03
-1.2337e-02,-1.5246e+00,2.3654e+00,2.3099e+00,2.5327e+00,3.2227e+00,4.4719e+00,3.1462e+01,-1.4756e+03
-6.8029e-01,-1.6215e+00,1.3407e+00,5.8760e-01,2.4559e+00,3.5839e+00,2.1512e+00,2.9833e+01,-1.4236e+03
-2.3015e-01,-1.5276e+00,1.4856e+00,6.3202e-02,2.7394e+00,3.3787e+00,2.8928e+00,2.9681e+01,-1.7092e+03
3.8238e-01,-7.9077e-01,2.4320e+00,1.8380e+00,3.5003e+00,3.5072e+00,4.1686e+00,3.1273e+01,-1.0671e+03
-9.1975e-01,-1.7192e+00,1.7085e+00,2.0508e+00,2.1430e+00,2.5971e+00,4.1233e+00,3.0654e+01,-1.6247e+03
-6.3823e-01,-8.3875e-01,1.8048e+00,3.8571e-01,1.4645e+00,3.7541e+00,2.7435e+00,3.0161e+01,-1.2788e+03
-9.4308e-01,-1.4262e+00,1.3621e+00,1.8046e+00,1.2063e+00,3.0636e+00,3.7454e+00,2.9918e+01,-1.0248e+03
-7.5597e-01,-9.5947e-01,2.0588e+00,5.5084e-01,2.9894e+00,1.9644e+00,4.1572e+00,3.0883e+01,-1.8305e+03
8.8525e-02,-1.0125e+00,2.2975e+00,2.2147e+00,3.7484e+00,2.1478e+00,3.8577e+00,3.1346e+01,-1.7077e+03
-1.8496e-01,-8.3298e-01,2.2907e+00,2.4104e+00,1.1145e+00,4.2476e+00,3.2261e+00,3.1340e+01,-1.3332e+03
3.4227e-01,-1.2725e+00,1.5280e+00,2.4597e+00,2.7979e+00,2.8051e+00,3.7785e+00,3.0078e+01,-1.8938e+03
2.0746e-01,-9.1974e-01,1.1404e+00,2.0853e+00,1.1235e+00,3.3484e+00,2.4428e+00,2.8987e+01,-1.0284e+03
-2.4437e-01,-5.4440e-01,1.6936e+00,2.7327e+00,2.3916e+00,3.8541e+00,2.8561e+00,3.0528e+01,-1.6497e+03
-3.3937e-02,-1.3138e+00,1.0240e+00,2.4736e+00,2.9170e+00,3.5288e+00,2.3016e+00,3.0078e+01,-1.8388e+03
-4.2024e-01,-6.7630e-01,1.2165e+00,2.1003e+00,2.8026e+00,2.4913e+00,3.3116e+00,2.9388e+01,-1.8265e+03
-5.9288e-01,-7.9147e-01,2.2192e+00,1.3688e+00,1.9870e+00,3.4325e+00,4.1229e+00,3.0853e+01,-1.5225e+03
-1.6879e-01,-1.3210e+00,2.0528e+00,2.1299e+00,3.7872e+00,2.1966e+00,3.4891e+00,3.1332e+01,-2.0086e+03
-8.3044e-01,-1.0578e+00,1.5642e+00,1.5910e+00,2.0785e+00,3.8052e+00,2.4728e+00,3.0286e+01,-1.3284e+03
-4.0189e-01,-9.0038e-01,2.2762e+00,1.9980e+00,3.2404e+00,3.9023e+00,3.8811e+00,3.1290e+01,-1.4264e+03
-9.6578e-02,-1.3632e+00,2.0727e+00,2.0180e-01,2.0904e+00,1.7879e+00,4.1285e+00,3.0487e+01,-1.3862e+03
-2.0833e-01,-6.6047e-01,1.8662e+00,5.7435e-01,3.4745e+00,2.4383e+00,2.4499e+00,3.0251e+01,-1.7046e+03
-5.9358e-01,-1.9851e+00,1.9585e+00,1.9815e-01,2.1915e+00,3.5839e+00,4.0272e+00,3.0813e+01,-1.3170e+03
3.7512e-01,-8.4343e-01,1.5925e+00,2.3167e+00,8.0779e-01,3.1326e+00,3.6283e+00,2.9546e+01,-8.2638e+02
-2.8193e-01,-1.6134e+00,1.9949e+00,2.3056e+00,3.0192e+00,1.5952e+00,4.1379e+00,3.0906e+01,-1.1747e+03
3.0096e-01,-9.4818e-01,2.6766e+00,1.7283e+00,1.4758e+00,4.1244e+00,4.5781e+00,3.1969e+01,-1.6144e+03
2.4056e-01,-1.4024e+00,1.0030e+00,2.2074e+00,1.2716e+00,2.4801e+00,3.6117e+00,2.9187e+01,-1.9162e+03
-6.5409e-01,-1.2063e+00,1.7290e+00,4.2889e-01,4.9385e-01,3.9787e+00,2.4291e+00,3.0649e+01,-1.8577e+03
1.3852e-01,-8.9708e-01,2.4011e+00,1.9435e+00,4.6805e-01,4.1616e+00,3.9038e+00,3.1323e+01,-1.4246e+03
-3.2057e-01,-1.7753e+00,2.2589e+00,1.8171e+00,7.8363e-01,1.4921e+00,4.3966e+00,3.1214e+01,-1.5446e+03
8.1865e-04,-1.2282e+00,2.0914e+00,7.8372e-01,3.7391e+00,2.4679e+00,2.5618e+00,3.1007e+01,-9.4015e+02
-1.9226e-01,-6.2484e-01,2.5717e+00,1.0633e+00,4.1010e+00,1.9377e+00,3.4327e+00,3.1894e+01,-1.8628e+03
4.1097e-01,-1.7069e+00,2.0552e-01,2.2343e+00,1.4859e+00,2.1261e+00,3.5323e+00,2.8955e+01,-1.9785e+03
-7.1086e-01,-1.4796e+00,1.6703e+00,9.7729e-01,1.5042e+00,3.4859e+00,3.6247e+00,3.0152e+01,-1.0633e+03
-6.0589e-01,-8.6115e-01,1.8628e+00,2.2086e+00,9.4093e-01,2.9728e+00,3.9727e+00,3.0339e+01,-7.2111e+02
3.7041e-02,-1.2906e+00,2.4796e+00,2.2602e+00,2.7896e+00,2.3168e+00,4.6244e+00,3.1728e+01,-1.8238e+03
-1.4198e-01,-7.9612e-01,2.2520e+00,2.0106e+00,1.8768e+00,1.7275e+00,4.2605e+00,3.0802e+01,-1.1828e+03
-8.0178e-01,-7.2935e-01,1.1963e+00,2.5768e+00,2.5033e+00,1.5276e+00,3.9619e+00,3.0294e+01,-1.9699e+03
