logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-5.2538e-01,-1.3438e+00,-5.4159e-01,2.0297e+00,1.5727e+00,2.3864e+00,3.8955e+00,-3.5409e+02
3.8846e-03,-5.8290e-01,1.1445e+00,2.7460e+00,3.4059e+00,1.7335e+00,2.4733e+00,-3.3804e+02
-1.2983e-01,-9.8316e-01,-1.8101e-01,2.4917e+00,2.5774e-01,3.3102e+00,3.7522e+00,-2.6811e+02
-6.5326e-02,-1.7186e+00,-1.6824e+00,2.3019e+00,1.1037e+00,2.8643e+00,3.9003e+00,-3.4946e+02
-2.0457e-01,-9.6501e-01,-9.2222e-01,2.5377e+00,9.7852e-01,1.8534e+00,3.9091e+00,-3.0023e+02
-8.4913e-02,-1.2800e+00,-2.2572e-01,2.3446e+00,1.4769e+00,3.1150e+00,3.8453e+00,-3.0891e+02
-2.9392e-01,-9.4817e-01,-7.0506e-01,2.3648e+00,1.0036e-02,3.7384e+00,2.2693e+00,-3.3708e+02
-8.3387e-02,-1.0683e+00,-1.0366e-01,2.4290e+00,7.7094e-01,3.4795e+00,3.6350e+00,-2.5181e+02
-4.7725e-01,-1.9528e+00,5.2475e-01,1.6125e+00,1.9985e+00,1.7168e+00,3.9073e+00,-3.7541e+02
-2.8273e-01,-5.3222e-01,-7.7569e-01,2.9585e+00,2.2430e-01,3.0661e+00,3.7053e+00,-2.8607e+02
2.3056e-02,-1.1760e+00,1.4599e-01,2.2595e+00,2.3873e+00,3.7127e+00,2.7905e+00,-3.1536e+02
4.5535e-02,-1.1973e+00,6.9412e-01,3.6197e-01,3.3561e+00,2.7862e+00,3.3082e+00,-3.5642e+02
-4.1324e-02,-9.0105e-01,1.1138e+00,-4.5635e-01,3.4783e+00,2.7047e+00,2.2846e+00,-3.3604e+02
-4.2434e-01,-1.0799e+00,8.7629e-01,1.7840e+00,1.9485e+00,3.6894e+00,2.9285e+00,-3.5474e+02
1.1364e-01,-9.0832e-01,1.6906e-01,2.5595e+00,3.0257e+00,3.1294e+00,3.6143e+00,-3.5066e+02
-3.9569e-02,-9.0834e-01,-8.9455e-01,2.5923e+00,2.6415e+00,2.4993e+00,3.8580e+00,-3.1330e+02
-2.9985e-01,-1.5893e+00,8.9787e-01,1.7643e+00,-7.0756e-02,3.5392e+00,3.5422e+00,-3.6882e+02
-5.5383e-02,-9.5545e-01,-5.2439e-01,2.4600e+00,4.8348e-01,3.7647e+00,2.2724e+00,-3.0383e+02
-2.1916e-01,-9.4193e-01,9.4683e-01,2.2136e+00,1.5032e+00,3.7339e+00,2.7161e+00,-3.5133e+02
-3.7006e-01,-5.0573e-01,-2.9420e-01,2.9942e+00,1.4264e+00,2.8886e+00,3.6779e+00,-2.9527e+02
-1.9841e-01,-1.1414e+00,2.8475e-02,2.1828e+00,9.7436e-01,3.6870e+00,3.1808e+00,-3.0035e+02
-1.8077e-01,-1.9407e+00,9.6592e-01,-6.3667e-01,2.6343e-01,3.7557e+00,2.3533e+00,-3.8184e+02
3.9049e-02,-9.0039e-01,9.8723e-01,5.5797e-01,3.4981e+00,2.2334e+00,2.2933e+00,-3.6034e+02
-3.2091e-01,-1.8293e+00,2.3493e-01,2.0347e+00,5.9666e-01,2.7640e+00,3.8796e+00,-2.7951e+02
-8.6921e-02,-1.8827e+00,6.9973e-01,2.2073e+00,9.6685e-01,1.9138e+00,3.9491e+00,-2.8792e+02
