logfeh,logdust,logNpix,tau,dmod,logl
-1.0043e-01,-1.2768e+00,3.7401e+00,5.1713e-01,2.8869e+01,-3.1095e+02
-2.1195e-01,-1.5919e+00,3.5375e+00,2.3526e+00,2.8556e+01,-1.5002e+03
1.6626e-01,-1.1214e+00,4.9810e+00,2.0252e+00,3.1716e+01,-8.8847e+02
-4.7558e-01,-1.1567e+00,5.3302e+00,2.1402e+00,3.3111e+01,-1.2964e+03
-1.7950e-01,-8.6916e-01,5.9957e+00,1.4863e+00,3.4462e+01,-2.8312e+02
-2.2933e-02,-1.4042e+00,5.6549e+00,1.3357e+00,3.3681e+01,-1.4461e+02
-2.1044e-01,-1.5411e+00,4.3661e+00,1.0674e+00,3.0670e+01,-5.2208e+02
-6.1822e-01,-8.5558e-01,5.2814e+00,3.2464e+00,3.3157e+01,-1.1748e+03
-2.6137e-01,-1.9871e+00,6.4667e+00,2.6719e+00,3.6093e+01,-1.3360e+03
-5.1431e-01,-1.0857e+00,6.3221e+00,2.2233e+00,3.5605e+01,-8.6064e+02
-4.8993e-01,-1.3921e+00,4.7223e+00,1.8023e+00,3.1679e+01,-1.5101e+03
-5.6468e-01,-8.7276e-01,4.4389e+00,2.7564e+00,3.0924e+01,-4.4592e+02
8.6274e-02,-8.9272e-01,6.3678e+00,1.2202e+00,3.5098e+01,-1.7166e+03
-3.1251e-01,-6.6499e-01,5.7184e+00,2.3732e+00,3.3708e+01,-7.5922e+02
1.0778e-01,-1.1190e+00,4.3865e+00,5.1779e-01,3.0292e+01,-3.6125e+02
2.5151e-01,-1.1836e+00,6.4921e+00,1.3955e+00,3.5479e+01,-6.2129e+02
-9.9798e-01,-6.9485e-01,4.7778e+00,1.7665e+00,3.1776e+01,-1.6763e+03
1.3995e-01,-1.5572e+00,3.7118e+00,1.8209e+00,2.8762e+01,-1.9667e+02
2.4040e-01,-1.6828e+00,4.9724e+00,1.1663e+00,3.1751e+01,-3.0028e+02
1.3598e-01,-1.3238e+00,3.6234e+00,3.2292e+00,2.8463e+01,-1.3998e+03
4.8441e-02,-1.0295e+00,4.4736e+00,8.6899e-01,3.0561e+01,-2.9027e+02
1.8830e-02,-1.4824e+00,4.5819e+00,1.6303e+00,3.0944e+01,-3.5763e+02
4.4823e-02,-8.3224e-01,5.6881e+00,5.4109e-01,3.3548e+01,-1.1224e+03
-9.0272e-01,-5.5035e-01,4.0160e+00,1.1355e-01,2.9512e+01,-1.7934e+02
-8.7371e-01,-7.5791e-01,5.3912e+00,3.7676e+00,3.3381e+01,-1.4418e+03
1.2658e-01,-1.8979e+00,3.9863e+00,1.1096e+00,2.9528e+01,-4.6293e+02
-1.6188e-01,-1.8320e+00,4.1836e+00,3.9335e+00,3.0430e+01,-1.5812e+03
-4.4945e-01,-1.4890e+00,5.6349e+00,6.1309e-01,3.3958e+01,-1.3050e+03
-4.6267e-01,-1.3683e+00,4.1018e+00,6.0312e-01,3.0057e+01,-1.4953e+03
-9.6066e-01,-5.4048e-01,5.9763e+00,3.8868e+00,3.4669e+01,-2.1820e+02
1.1898e-01,-1.4483e+00,4.9871e+00,2.4110e+00,3.2085e+01,-7.0887e+02
-8.1556e-02,-1.5296e+00,4.8216e+00,4.8231e-01,3.1541e+01,-1.3605e+03
-2.9532e-01,-1.5724e+00,5.1937e+00,2.0472e+00,3.2688e+01,-1.4746e+03
1.0118e-02,-1.6078e+00,3.7184e+00,1.3912e+00,2.8850e+01,-2.1959e+02
-5.0794e-01,-9.3990e-01,4.5907e+00,2.5149e+00,3.1346e+01,-8.7768e+02
-1.7626e-01,-1.8689e+00,6.4844e+00,8.1252e-01,3.5974e+01,-5.7224e+02
-6.3856e-01,-7.0929e-01,5.6553e+00,1.5457e+00,3.3729e+01,-1.5307e+02
1.7424e-01,-1.4313e+00,4.1106e+00,5.0292e-01,2.9594e+01,-4.3038e+02
5.3422e-02,-1.6268e+00,5.1075e+00,1.3921e+00,3.2352e+01,-2.8657e+02
-4.4404e-01,-8.8882e-01,5.3879e+00,1.0123e+00,3.2976e+01,-1.5644e+03
2.7582e-01,-1.1899e+00,3.5612e+00,1.1910e-01,2.8195e+01,-5.6630e+02
-1.9611e-01,-1.8308e+00,5.4287e+00,5.1637e-01,3.3278e+01,-6.8446e+02
-2.6131e-01,-7.9203e-01,5.1428e+00,1.7837e+00,3.2259e+01,-7.5355e+02
-4.2702e-01,-1.0173e+00,3.9016e+00,1.5593e-01,2.9565e+01,-1.1908e+03
-9.1910e-01,-8.6027e-01,3.8481e+00,2.3724e-01,2.9500e+01,-1.5936e+03
-2.4658e-01,-1.2951e+00,5.0213e+00,2.5624e+00,3.2360e+01,-4.9881e+02
-7.6082e-01,-1.0592e+00,3.8141e+00,1.1567e+00,2.9409e+01,-1.5420e+03
-8.4598e-01,-8.1002e-01,5.8932e+00,2.7742e-01,3.4448e+01,-7.9535e+02
-5.4069e-01,-1.0804e+00,5.3614e+00,3.5801e+00,3.3383e+01,-1.6519e+03
-4.9905e-02,-1.2045e+00,4.2507e+00,3.1564e+00,3.0379e+01,-1.0322e+03
-3.6181e-01,-1.2337e+00,3.8602e+00,1.5110e+00,2.9337e+01,-8.4820e+02
-6.2062e-02,-9.3271e-01,3.9943e+00,2.2412e+00,2.9354e+01,-6.4346e+02
-1.3041e-01,-1.5702e+00,3.5929e+00,1.9434e+00,2.8504e+01,-1.8064e+03
1.8168e-02,-1.5797e+00,5.8388e+00,7.1609e-01,3.4081e+01,-4.4957e+02
-2.5254e-01,-1.1691e+00,3.6394e+00,7.6399e-01,2.8890e+01,-1.6196e+03
1.5431e-01,-1.3670e+00,5.0157e+00,8.5100e-01,3.2082e+01,-1.6589e+03
4.5689e-02,-1.6413e+00,3.6036e+00,2.4604e-01,2.8384e+01,-1.8449e+03
3.8318e-02,-1.3281e+00,4.3364e+00,3.1178e+00,3.0490e+01,-2.2662e+02
2.1327e-01,-9.1826e-01,5.3499e+00,3.5122e+00,3.2879e+01,-1.5138e+03
-5.2070e-01,-1.0280e+00,5.4572e+00,1.2797e+00,3.3333e+01,-7.5499e+02
2.1118e-01,-1.2051e+00,5.5024e+00,3.9967e+00,3.3264e+01,-4.2520e+02
-6.6009e-01,-7.6911e-01,4.0950e+00,1.8850e+00,2.9915e+01,-1.6109e+02
-1.0635e-01,-1.5295e+00,4.0941e+00,2.5751e-01,2.9743e+01,-1.2096e+03
1.0358e-01,-9.4909e-01,5.6199e+00,3.2611e+00,3.3378e+01,-1.7032e+03
5.1788e-02,-1.3908e+00,4.1785e+00,2.2353e+00,2.9974e+01,-8.1823e+01
1.5548e-01,-1.4451e+00,5.4174e+00,2.6149e+00,3.3179e+01,-1.0908e+03
-9.7980e-02,-8.8018e-01,3.8112e+00,3.6156e+00,2.9097e+01,-2.1234e+02
-3.9519e-01,-9.6596e-01,4.9425e+00,3.4288e+00,3.2267e+01,-5.8562e+02
7.9042e-02,-8.8291e-01,6.4091e+00,2.5926e+00,3.5441e+01,-8.1326e+02
2.1133e-02,-1.3808e+00,5.1945e+00,2.3923e+00,3.2671e+01,-6.1734e+02
1.8546e-01,-1.6298e+00,5.0525e+00,2.4628e-01,3.1974e+01,-4.2411e+02
-2.7933e-01,-1.0401e+00,4.0785e+00,3.6671e+00,3.0031e+01,-3.6903e+02
-3.2190e-01,-1.4404e+00,4.5693e+00,6.2468e-01,3.1264e+01,-8.2240e+02
-4.3805e-01,-1.1785e+00,6.3222e+00,6.0728e-01,3.5706e+01,-1.5589e+03
-3.0647e-02,-1.9156e+00,4.5538e+00,2.8702e+00,3.1216e+01,-1.3868e+03
1.2049e-01,-1.0824e+00,6.1658e+00,2.2213e+00,3.4782e+01,-3.4329e+02
-1.8048e-01,-1.4749e+00,3.9937e+00,1.7912e+00,2.9747e+01,-5.8770e+02
-7.0116e-02,-1.2411e+00,6.1523e+00,7.1815e-01,3.4882e+01,-2.3715e+02
-3.4609e-01,-6.1705e-01,5.6605e+00,3.2929e+00,3.3795e+01,-1.5730e+03
1.7491e-01,-1.5392e+00,6.2888e+00,2.6209e-01,3.5021e+01,-9.9344e+02
4.3620e-01,-1.1751e+00,6.3857e+00,3.6874e+00,3.5308e+01,-1.9022e+02
-1.6667e-01,-1.1820e+00,5.1510e+00,2.7903e+00,3.2740e+01,-1.5183e+03
4.7146e-01,-1.6496e+00,5.7705e+00,3.0555e+00,3.3663e+01,-5.4384e+02
-7.1962e-01,-7.0587e-01,4.2706e+00,5.6546e-01,3.0424e+01,-6.8494e+02
-2.3960e-01,-1.8320e+00,4.4122e+00,5.3152e-01,3.0839e+01,-7.3470e+02
1.4300e-01,-1.3754e+00,6.1744e+00,9.6776e-01,3.4879e+01,-2.8909e+02
3.1860e-02,-1.2929e+00,5.3205e+00,3.6612e+00,3.2931e+01,-1.3166e+03
-7.9378e-01,-6.6190e-01,6.0583e+00,2.7530e+00,3.4940e+01,-6.5238e+02
-2.7740e-01,-1.8940e+00,3.7403e+00,7.7521e-01,2.9075e+01,-1.0798e+03
-8.0952e-01,-8.7762e-01,6.4297e+00,3.1496e+00,3.6035e+01,-1.6985e+03
4.4265e-01,-1.8232e+00,4.9451e+00,1.8509e+00,3.1651e+01,-5.9152e+02
-5.2229e-01,-6.0303e-01,6.3483e+00,1.0654e+00,3.5301e+01,-8.3071e+02
-8.3443e-02,-1.3660e+00,5.8169e+00,3.9738e+00,3.4378e+01,-1.1465e+03
-3.0138e-01,-1.4062e+00,5.0087e+00,2.3719e+00,3.2335e+01,-8.0564e+02
1.4334e-01,-1.7048e+00,4.4907e+00,2.5849e+00,3.0922e+01,-1.5013e+03
-7.1164e-01,-8.8663e-01,4.6243e+00,2.4194e-01,3.1475e+01,-1.4891e+03
-3.4952e-02,-1.4234e+00,3.5359e+00,3.9422e+00,2.8625e+01,-8.8635e+02
-4.4633e-02,-1.6464e+00,3.6450e+00,3.3056e+00,2.8896e+01,-8.7127e+02
-4.4229e-01,-1.5008e+00,5.1677e+00,1.7756e+00,3.2785e+01,-1.4564e+03
-6.7424e-01,-7.7989e-01,4.5257e+00,2.0188e+00,3.1013e+01,-1.9875e+02
-7.1862e-01,-6.9802e-01,5.6210e+00,9.9156e-01,3.3593e+01,-8.9848e+02
-9.4080e-01,-8.4789e-01,4.1550e+00,1.6944e+00,3.0177e+01,-1.2126e+03
-3.2379e-01,-8.8668e-01,5.8448e+00,2.3050e+00,3.4407e+01,-1.7681e+03
-9.7131e-01,-5.8315e-01,4.2965e+00,1.5532e+00,3.0433e+01,-1.3137e+03
-9.1622e-01,-7.9179e-01,4.1751e+00,3.0365e+00,3.0339e+01,-1.1595e+03
-3.3188e-01,-1.6953e+00,5.6464e+00,2.0575e+00,3.4073e+01,-1.6328e+03
2.0973e-01,-1.2107e+00,6.4620e+00,2.4859e+00,3.5421e+01,-8.7250e+02
-5.3398e-01,-7.9085e-01,3.8053e+00,1.1973e+00,2.9045e+01,-3.6255e+02
-5.7005e-01,-6.9094e-01,6.1144e+00,2.0043e+00,3.4983e+01,-1.0565e+03
-1.6287e-01,-1.1003e+00,5.8665e+00,6.2971e-01,3.4355e+01,-9.4671e+02
-8.1306e-01,-7.3771e-01,4.5369e+00,1.0873e+00,3.1012e+01,-2.5973e+02
4.5137e-01,-1.7840e+00,6.4201e+00,1.4251e+00,3.5130e+01,-1.2551e+03
-4.6799e-01,-6.9666e-01,5.0842e+00,2.2291e+00,3.2277e+01,-1.7891e+02
-1.3808e-01,-1.9551e+00,6.3568e+00,1.5360e+00,3.5641e+01,-5.2241e+02
-1.9265e-01,-1.4683e+00,4.7886e+00,3.3395e+00,3.1822e+01,-1.0385e+03
-1.1676e-01,-1.1403e+00,4.8013e+00,1.9009e+00,3.1501e+01,-5.0807e+02
4.4533e-01,-1.4379e+00,4.4308e+00,3.0322e+00,3.0326e+01,-4.6363e+02
-5.4406e-01,-1.1518e+00,5.6852e+00,9.3193e-01,3.4107e+01,-1.1809e+03
5.0743e-02,-1.5142e+00,4.5733e+00,2.6025e+00,3.0933e+01,-7.7808e+02
7.3707e-02,-1.4140e+00,5.9372e+00,2.2127e+00,3.4502e+01,-1.1943e+03
3.7739e-02,-1.7039e+00,3.3711e+00,1.2866e+00,2.8003e+01,-5.5073e+02
-2.6547e-01,-1.1252e+00,4.0294e+00,1.1476e+00,2.9751e+01,-2.1887e+02
-1.7189e-01,-9.1069e-01,3.4670e+00,8.7336e-01,2.8280e+01,-1.6662e+03
2.1905e-01,-1.4415e+00,4.6819e+00,2.8165e+00,3.1173e+01,-1.1178e+02
2.2417e-01,-1.0782e+00,6.1951e+00,4.6803e-01,3.4727e+01,-9.4244e+02
3.1263e-01,-1.8318e+00,6.0392e+00,1.7740e+00,3.4487e+01,-3.4088e+02
-3.2083e-01,-8.2925e-01,5.3164e+00,1.8955e+00,3.2987e+01,-1.2971e+03
-2.8444e-01,-1.1900e+00,3.7070e+00,4.2598e-01,2.8786e+01,-1.5052e+03
-7.4557e-01,-8.2454e-01,5.3199e+00,5.8742e-01,3.3058e+01,-4.3553e+02
4.8643e-01,-1.9910e+00,3.8410e+00,3.1781e+00,2.8985e+01,-1.6932e+02
-1.7564e-01,-1.5589e+00,4.3602e+00,3.1676e+00,3.0759e+01,-8.2107e+02
-7.3724e-02,-1.8458e+00,5.9888e+00,2.1526e+00,3.4709e+01,-4.6345e+02
-3.4486e-01,-7.0022e-01,4.9844e+00,3.6363e+00,3.2168e+01,-2.6184e+02
-2.6071e-01,-1.5160e+00,5.6128e+00,1.0747e+00,3.3760e+01,-6.2098e+02
3.7918e-01,-1.2016e+00,3.8546e+00,3.5988e+00,2.9056e+01,-1.5428e+02
-5.4611e-01,-7.2968e-01,5.1419e+00,9.4438e-01,3.2300e+01,-8.5960e+02
6.2878e-02,-1.5183e+00,6.1847e+00,3.0020e+00,3.5191e+01,-6.2712e+02
3.9420e-01,-1.6161e+00,4.5157e+00,6.7980e-01,3.0465e+01,-6.6282e+02
-5.6062e-02,-1.9915e+00,3.6181e+00,3.8089e-01,2.8636e+01,-4.6338e+02
-3.4477e-01,-1.6774e+00,6.1151e+00,2.3658e+00,3.5161e+01,-1.4965e+03
2.2838e-01,-1.5033e+00,4.3366e+00,1.3421e+00,3.0310e+01,-1.1989e+03
3.2487e-01,-1.8880e+00,4.4467e+00,1.8376e+00,3.0402e+01,-3.7954e+02
-2.9123e-02,-1.1197e+00,4.0813e+00,2.3457e+00,2.9847e+01,-1.2715e+03
4.5828e-01,-1.7820e+00,4.3844e+00,2.3611e-01,3.0176e+01,-9.1527e+02
2.6842e-01,-1.6995e+00,4.2188e+00,6.7955e-01,2.9880e+01,-1.9062e+02
3.3424e-01,-1.4917e+00,4.7128e+00,2.5591e+00,3.1165e+01,-2.2366e+02
-3.4148e-01,-6.5343e-01,4.0047e+00,1.2539e+00,2.9430e+01,-7.8657e+02
1.3495e-01,-1.3620e+00,3.4077e+00,1.2528e+00,2.8064e+01,-1.6810e+03
-5.6394e-01,-1.0173e+00,5.8833e+00,1.4590e+00,3.4562e+01,-7.9718e+02
4.0320e-01,-1.0985e+00,3.7834e+00,3.6157e+00,2.8784e+01,-1.9056e+02
-3.2307e-01,-9.3514e-01,5.7572e+00,8.2530e-01,3.4012e+01,-1.4711e+02
4.0965e-01,-1.9327e+00,6.4723e+00,2.3957e+00,3.5504e+01,-2.3018e+02
2.7984e-01,-1.4120e+00,6.4323e+00,3.3416e+00,3.5649e+01,-2.3107e+02
-5.0168e-01,-1.4234e+00,3.9096e+00,4.6861e-01,2.9683e+01,-1.4191e+03
-2.5093e-01,-1.4549e+00,5.1154e+00,3.4823e+00,3.2722e+01,-1.3395e+03
3.3800e-01,-1.3971e+00,5.1963e+00,5.6323e-01,3.2165e+01,-8.8296e+02
-1.0485e-01,-9.5096e-01,6.1162e+00,2.9840e+00,3.4746e+01,-1.7018e+03
-1.7004e-01,-1.3906e+00,5.9845e+00,1.0184e+00,3.4603e+01,-3.1331e+02
3.7340e-01,-1.5596e+00,5.4529e+00,3.2064e+00,3.3001e+01,-3.2646e+02
-4.8720e-02,-8.6152e-01,5.3692e+00,2.9014e+00,3.2793e+01,-6.2245e+02
-8.7000e-01,-5.0744e-01,4.6951e+00,1.6269e+00,3.1268e+01,-1.0828e+03
2.3032e-02,-1.0299e+00,3.6714e+00,3.7214e+00,2.8695e+01,-7.7331e+02
