logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
6.4367e-02,-1.7412e+00,1.3845e+00,2.3915e+00,1.4467e+00,2.7793e+00,3.7685e+00,-8.0711e+02
-6.0265e-02,-1.2211e+00,1.2569e+00,2.4439e+00,1.8638e+00,3.2251e+00,3.4973e+00,-6.4010e+02
-5.9506e-01,-1.4766e+00,1.5122e+00,1.9052e+00,7.0531e-01,3.0810e+00,3.5883e+00,-7.9870e+02
1.6602e-01,-1.4718e+00,1.2944e+00,2.2557e+00,3.0785e+00,3.2599e+00,2.4422e+00,-7.3034e+02
-2.4219e-03,-1.4436e+00,1.4672e+00,2.2749e+00,2.6541e+00,2.9185e+00,3.5841e+00,-5.9179e+02
1.1604e-01,-1.6415e+00,1.4205e+00,2.4403e+00,1.3426e+00,2.2856e+00,3.7844e+00,-8.7719e+02
3.1453e-02,-1.5198e+00,1.2509e+00,2.4220e+00,1.2518e+00,3.4402e+00,3.2151e+00,-9.9438e+02
-6.7355e-01,-1.4986e+00,1.4350e+00,1.6409e+00,2.7197e+00,1.8372e+00,3.6148e+00,-9.1279e+02
1.0117e-01,-1.6495e+00,1.5445e+00,1.4778e+00,3.1817e+00,3.0276e+00,2.8980e+00,-6.6691e+02
1.7829e-01,-1.9384e+00,1.4581e+00,1.9135e+00,3.1782e+00,2.8577e+00,3.0911e+00,-1.0107e+03
-4.8655e-01,-1.1190e+00,1.6214e+00,1.3623e+00,2.5045e+00,3.3306e+00,3.2483e+00,-1.0016e+03
-6.9511e-01,-1.5229e+00,1.5345e+00,1.6049e+00,2.1562e+00,2.9772e+00,3.5851e+00,-8.5341e+02
-6.1839e-01,-1.3229e+00,1.4411e+00,2.1010e+00,1.9504e+00,2.9498e+00,3.5724e+00,-9.8227e+02
-1.9894e-01,-1.5487e+00,1.5172e+00,2.2555e+00,4.0609e-01,2.8665e+00,3.6741e+00,-6.6948e+02
9.4564e-02,-1.3746e+00,1.4497e+00,2.2682e+00,1.2925e+00,3.6108e+00,2.8042e+00,-9.4739e+02
-2.1849e-01,-1.3870e+00,1.2901e+00,2.2644e+00,4.6152e-01,3.4970e+00,2.8742e+00,-9.4284e+02
-5.2524e-02,-1.8526e+00,1.3675e+00,2.2682e+00,2.6738e+00,2.7492e+00,3.5725e+00,-6.2011e+02
-4.8709e-01,-1.5759e+00,1.5684e+00,1.9320e+00,9.7975e-01,2.7098e+00,3.6908e+00,-9.0471e+02
-4.6607e-01,-1.3212e+00,1.4351e+00,2.1987e+00,9.8235e-01,2.9912e+00,3.6093e+00,-7.8724e+02
-1.4828e-01,-1.6797e+00,1.5802e+00,1.9878e+00,8.1970e-01,3.5850e+00,2.6129e+00,-9.4709e+02
8.8734e-02,-1.6165e+00,1.5384e+00,2.1820e+00,6.7856e-01,3.5966e+00,2.7198e+00,-7.2572e+02
1.0779e-02,-1.6531e+00,1.3066e+00,2.3530e+00,1.2594e+00,3.4793e+00,3.2047e+00,-5.3689e+02
-1.1467e-01,-1.7249e+00,1.4063e+00,2.2558e+00,1.7334e+00,3.4374e+00,3.1494e+00,-8.6809e+02
-5.2691e-01,-1.3081e+00,1.5955e+00,2.0791e+00,8.5933e-01,2.7831e+00,3.6658e+00,-9.4538e+02
6.6216e-02,-1.4783e+00,1.5341e+00,1.7760e+00,3.1594e+00,2.7418e+00,3.1843e+00,-6.7216e+02
-5.1836e-01,-1.6752e+00,1.4621e+00,2.0446e+00,7.1139e-01,2.8046e+00,3.6666e+00,-9.9309e+02
-1.3581e-01,-1.4757e+00,1.4682e+00,2.2721e+00,1.6892e+00,2.9316e+00,3.6911e+00,-9.4316e+02
-6.5536e-01,-1.1484e+00,1.4459e+00,2.1815e+00,1.5704e+00,2.5717e+00,3.6835e+00,-9.2599e+02
-5.5494e-01,-1.0796e+00,1.6401e+00,9.1932e-01,2.6435e+00,3.2284e+00,3.3209e+00,-1.0029e+03
-3.5933e-02,-1.8608e+00,1.4003e+00,2.2250e+00,1.1053e+00,3.4599e+00,3.2949e+00,-1.0137e+03
3.1025e-02,-1.2460e+00,1.1141e+00,2.3789e+00,2.7567e+00,3.3841e+00,2.8650e+00,-9.3487e+02
-6.7325e-01,-1.1809e+00,1.5767e+00,-2.1998e-02,2.8622e+00,2.2490e+00,3.5449e+00,-9.9752e+02
