logfeh,logdust,logNpix,logage,dmod,logl
-1.0186e+00,-1.5598e+00,2.4399e+00,9.7682e+00,3.0533e+01,-1.0309e+03
-1.2226e+00,-1.5107e+00,2.6319e+00,1.0001e+01,3.0677e+01,-1.0422e+03
-1.2430e+00,-1.9399e+00,2.5960e+00,1.0005e+01,3.0576e+01,-1.0373e+03
-1.0619e+00,-1.9055e+00,2.5138e+00,9.9546e+00,3.0432e+01,-1.0425e+03
-1.2294e+00,-1.7995e+00,2.5675e+00,9.9147e+00,3.0627e+01,-1.0418e+03
-1.1052e+00,-1.9633e+00,2.6777e+00,1.0010e+01,3.0798e+01,-1.0352e+03
-1.1140e+00,-1.9202e+00,2.5463e+00,1.0082e+01,3.0285e+01,-1.0490e+03
-1.0290e+00,-1.5306e+00,2.8347e+00,1.0071e+01,3.0889e+01,-1.0198e+03
-1.0627e+00,-1.6915e+00,2.7432e+00,9.9244e+00,3.1049e+01,-1.0466e+03
-1.1554e+00,-1.5649e+00,2.5051e+00,9.8223e+00,3.0628e+01,-1.0494e+03
-1.1865e+00,-1.5395e+00,2.8940e+00,1.0032e+01,3.1142e+01,-1.0435e+03
-1.1936e+00,-1.7217e+00,2.7381e+00,1.0072e+01,3.0772e+01,-1.0015e+03
-1.1860e+00,-1.5562e+00,2.7952e+00,1.0010e+01,3.1062e+01,-1.0390e+03
-1.0973e+00,-1.5411e+00,2.9338e+00,9.9805e+00,3.1321e+01,-1.0445e+03
-1.0182e+00,-1.9362e+00,2.9381e+00,1.0096e+01,3.1180e+01,-1.0271e+03
-1.1031e+00,-1.6236e+00,2.4854e+00,9.8194e+00,3.0569e+01,-1.0472e+03
-1.1706e+00,-1.6468e+00,2.6985e+00,9.9742e+00,3.0846e+01,-1.0307e+03
-1.2116e+00,-1.9774e+00,2.8000e+00,1.0078e+01,3.0870e+01,-1.0131e+03
-1.1236e+00,-1.7094e+00,2.4984e+00,1.0007e+01,3.0237e+01,-1.0083e+03
-1.1304e+00,-1.6854e+00,2.5131e+00,9.9207e+00,3.0496e+01,-1.0333e+03
-1.0328e+00,-1.7363e+00,2.7955e+00,9.9910e+00,3.0934e+01,-1.0309e+03
-1.1206e+00,-1.8533e+00,2.4478e+00,1.0014e+01,3.0131e+01,-1.0437e+03
-1.1097e+00,-1.6833e+00,2.5190e+00,9.8900e+00,3.0516e+01,-1.0287e+03
-1.2120e+00,-1.5594e+00,2.7222e+00,9.8940e+00,3.1028e+01,-1.0511e+03
-1.2034e+00,-1.5277e+00,2.5024e+00,9.9175e+00,3.0439e+01,-1.0424e+03
-1.0812e+00,-1.8234e+00,2.6761e+00,1.0064e+01,3.0559e+01,-1.0035e+03
-1.1107e+00,-1.6969e+00,2.7451e+00,1.0074e+01,3.0807e+01,-1.0247e+03
-1.1719e+00,-1.8055e+00,2.4665e+00,9.9701e+00,3.0289e+01,-1.0510e+03
-1.1192e+00,-1.6449e+00,2.5970e+00,9.9288e+00,3.0585e+01,-1.0052e+03
-1.0143e+00,-1.5443e+00,2.5481e+00,1.0014e+01,3.0386e+01,-9.8844e+02
-1.0736e+00,-1.6007e+00,2.9495e+00,1.0040e+01,3.1234e+01,-1.0447e+03
-1.0239e+00,-1.8982e+00,2.6577e+00,1.0085e+01,3.0384e+01,-1.0275e+03
-1.1288e+00,-1.9582e+00,2.7472e+00,1.0078e+01,3.0674e+01,-1.0333e+03
-1.2422e+00,-1.5121e+00,2.5231e+00,9.8776e+00,3.0530e+01,-1.0383e+03
-1.1252e+00,-1.6410e+00,2.5528e+00,1.0066e+01,3.0238e+01,-1.0156e+03
-1.1136e+00,-1.5652e+00,2.7207e+00,9.9562e+00,3.0868e+01,-1.0241e+03
-1.2065e+00,-1.8446e+00,2.6748e+00,9.9894e+00,3.0780e+01,-1.0338e+03
-1.1819e+00,-1.6909e+00,2.6771e+00,1.0053e+01,3.0531e+01,-1.0495e+03
-1.0377e+00,-1.6278e+00,2.8190e+00,9.9663e+00,3.1115e+01,-1.0260e+03
-1.1469e+00,-1.9982e+00,2.6919e+00,9.9644e+00,3.0876e+01,-1.0376e+03
-1.0045e+00,-1.6423e+00,2.6720e+00,9.9881e+00,3.0760e+01,-1.0353e+03
-1.2127e+00,-1.8163e+00,2.6481e+00,1.0033e+01,3.0565e+01,-1.0165e+03
-1.0707e+00,-1.8651e+00,2.6838e+00,1.0011e+01,3.0807e+01,-1.0365e+03
-1.1265e+00,-1.8964e+00,2.5191e+00,9.9382e+00,3.0355e+01,-1.0463e+03
-1.0257e+00,-1.8283e+00,2.6642e+00,9.9229e+00,3.0858e+01,-1.0270e+03
-1.0411e+00,-1.9111e+00,2.7165e+00,9.9630e+00,3.0848e+01,-1.0206e+03
-1.0824e+00,-1.5940e+00,2.4688e+00,1.0018e+01,3.0131e+01,-1.0193e+03
-1.1044e+00,-1.7743e+00,2.7127e+00,1.0039e+01,3.0748e+01,-1.0298e+03
-1.2314e+00,-1.5729e+00,2.5421e+00,9.9746e+00,3.0445e+01,-1.0259e+03
-1.1076e+00,-1.8998e+00,2.6238e+00,9.9711e+00,3.0682e+01,-1.0219e+03
-1.1612e+00,-1.5262e+00,2.4303e+00,9.8400e+00,3.0298e+01,-1.0345e+03
-1.1287e+00,-1.5043e+00,2.4904e+00,1.0001e+01,3.0185e+01,-1.0052e+03
-1.1106e+00,-1.6070e+00,2.6602e+00,9.9763e+00,3.0694e+01,-1.0147e+03
-1.0507e+00,-1.6310e+00,2.7834e+00,9.9850e+00,3.0979e+01,-1.0011e+03
-1.0853e+00,-1.8841e+00,2.6052e+00,1.0019e+01,3.0478e+01,-1.0267e+03
-1.1318e+00,-1.7404e+00,2.4564e+00,9.9477e+00,3.0202e+01,-1.0492e+03
-1.0745e+00,-1.5886e+00,2.5829e+00,9.7763e+00,3.0805e+01,-1.0412e+03
-1.1978e+00,-1.5342e+00,2.6691e+00,9.9749e+00,3.0715e+01,-1.0313e+03
-1.2005e+00,-1.5281e+00,2.5717e+00,9.9755e+00,3.0488e+01,-1.0065e+03
-1.0448e+00,-1.6228e+00,2.5864e+00,9.9671e+00,3.0474e+01,-1.0143e+03
-1.2396e+00,-1.6198e+00,2.7598e+00,1.0051e+01,3.0888e+01,-1.0357e+03
-1.0239e+00,-1.6231e+00,2.5796e+00,9.9358e+00,3.0445e+01,-1.0266e+03
-1.1232e+00,-1.6144e+00,2.4931e+00,1.0023e+01,3.0266e+01,-1.0222e+03
-1.0154e+00,-1.8838e+00,2.4293e+00,9.7506e+00,3.0511e+01,-1.0496e+03
-1.1551e+00,-1.6683e+00,2.8673e+00,1.0089e+01,3.1067e+01,-1.0319e+03
-1.1143e+00,-1.7589e+00,2.9057e+00,1.0007e+01,3.1323e+01,-1.0497e+03
-1.1966e+00,-1.5016e+00,2.5991e+00,9.8369e+00,3.0715e+01,-1.0434e+03
-1.1281e+00,-1.6074e+00,2.5682e+00,1.0090e+01,3.0219e+01,-9.9646e+02
-1.0230e+00,-1.5754e+00,2.5043e+00,9.7876e+00,3.0604e+01,-1.0297e+03
-1.0329e+00,-1.6447e+00,2.5723e+00,1.0062e+01,3.0341e+01,-1.0187e+03
-1.1140e+00,-1.9929e+00,2.6206e+00,1.0073e+01,3.0419e+01,-1.0285e+03
-1.1341e+00,-1.5205e+00,2.6306e+00,9.8932e+00,3.0698e+01,-1.0360e+03
-1.0496e+00,-1.9813e+00,2.6679e+00,9.8750e+00,3.0830e+01,-1.0222e+03
-1.0159e+00,-1.5748e+00,2.6848e+00,1.0096e+01,3.0564e+01,-1.0003e+03
-1.1294e+00,-1.9204e+00,2.6329e+00,9.9492e+00,3.0719e+01,-1.0183e+03
-1.0964e+00,-1.6118e+00,2.4596e+00,9.9435e+00,3.0273e+01,-1.0369e+03
-1.2441e+00,-1.5393e+00,2.5395e+00,9.9294e+00,3.0415e+01,-1.0237e+03
-1.1140e+00,-1.7045e+00,2.7461e+00,9.9840e+00,3.0877e+01,-1.0185e+03
-1.1575e+00,-1.5026e+00,2.6376e+00,9.9147e+00,3.0758e+01,-1.0285e+03
-1.2261e+00,-1.5596e+00,2.6417e+00,1.0094e+01,3.0509e+01,-9.9254e+02
-1.0938e+00,-1.8169e+00,2.8050e+00,1.0015e+01,3.1089e+01,-1.0501e+03
-1.0866e+00,-1.9395e+00,2.5688e+00,1.0050e+01,3.0353e+01,-1.0187e+03
-1.1246e+00,-1.6545e+00,2.6837e+00,9.9941e+00,3.0719e+01,-1.0027e+03
-1.0466e+00,-1.7665e+00,2.7895e+00,1.0086e+01,3.0781e+01,-9.8511e+02
-1.1185e+00,-1.9813e+00,2.6783e+00,9.9510e+00,3.0796e+01,-1.0284e+03
-1.0197e+00,-1.6900e+00,2.4505e+00,9.8452e+00,3.0421e+01,-1.0506e+03
-1.0877e+00,-1.5621e+00,2.7186e+00,9.9221e+00,3.0977e+01,-1.0321e+03
