logfeh,logdust_med,logNpix,tau,dmod,logl
-9.7983e-01,-1.9985e+00,3.7812e+00,9.9848e+00,2.9666e+01,-2.1566e+03
-9.7232e-01,-1.9913e+00,3.6756e+00,9.9649e+00,2.9391e+01,-2.1732e+03
-9.9360e-01,-1.9597e+00,3.6768e+00,9.9230e+00,2.9392e+01,-2.1686e+03
-9.6003e-01,-1.9989e+00,3.7809e+00,9.9999e+00,2.9663e+01,-2.1663e+03
-9.9480e-01,-1.9913e+00,3.6755e+00,9.9421e+00,2.9386e+01,-2.1730e+03
-9.7777e-01,-1.9822e+00,3.6763e+00,9.9268e+00,2.9387e+01,-2.1673e+03
-9.7400e-01,-1.9440e+00,3.6775e+00,9.9012e+00,2.9392e+01,-2.1727e+03
-9.6770e-01,-1.9929e+00,3.6762e+00,9.9923e+00,2.9397e+01,-2.1620e+03
-9.7741e-01,-1.9889e+00,3.6764e+00,9.9412e+00,2.9388e+01,-2.1658e+03
-9.6929e-01,-1.8948e+00,3.6768e+00,9.8929e+00,2.9389e+01,-2.1715e+03
-9.9156e-01,-1.9916e+00,3.6774e+00,9.8978e+00,2.9393e+01,-2.1688e+03
-9.7783e-01,-1.9626e+00,3.6772e+00,9.8907e+00,2.9385e+01,-2.1731e+03
-9.6836e-01,-1.9677e+00,3.6764e+00,9.9385e+00,2.9390e+01,-2.1674e+03
-9.6675e-01,-1.9872e+00,3.6770e+00,9.9546e+00,2.9396e+01,-2.1703e+03
-9.8412e-01,-1.9949e+00,3.7809e+00,1.0000e+01,2.9673e+01,-2.1724e+03
-9.9631e-01,-1.9810e+00,3.6461e+00,9.9779e+00,2.9310e+01,-2.1721e+03
-9.6774e-01,-1.9878e+00,3.6449e+00,9.8948e+00,2.9304e+01,-2.1733e+03
-9.8271e-01,-1.9896e+00,3.6725e+00,9.9975e+00,2.9382e+01,-2.1733e+03
-9.8354e-01,-1.9496e+00,3.6767e+00,9.8988e+00,2.9391e+01,-2.1684e+03
-9.6838e-01,-1.9095e+00,3.6760e+00,9.9982e+00,2.9384e+01,-2.1723e+03
-9.5775e-01,-1.9700e+00,3.7810e+00,9.9933e+00,2.9663e+01,-2.1606e+03
-9.7633e-01,-1.9712e+00,3.6761e+00,9.9989e+00,2.9383e+01,-2.1622e+03
-9.5398e-01,-1.9555e+00,3.6760e+00,9.9920e+00,2.9392e+01,-2.1730e+03
-9.5298e-01,-1.9674e+00,3.6770e+00,9.9301e+00,2.9391e+01,-2.1714e+03
-9.6525e-01,-1.9747e+00,3.6771e+00,9.9416e+00,2.9387e+01,-2.1630e+03
-9.8308e-01,-1.9916e+00,3.6767e+00,9.9180e+00,2.9390e+01,-2.1639e+03
-9.5076e-01,-1.9674e+00,3.7812e+00,9.9957e+00,2.9666e+01,-2.1619e+03
-9.6676e-01,-1.9992e+00,3.7811e+00,9.9879e+00,2.9667e+01,-2.1477e+03
-9.5672e-01,-1.9630e+00,3.7813e+00,9.9993e+00,2.9662e+01,-2.1580e+03
-9.8318e-01,-1.9897e+00,3.7815e+00,9.9893e+00,2.9670e+01,-2.1669e+03
-9.5217e-01,-1.9925e+00,3.6772e+00,9.9109e+00,2.9388e+01,-2.1559e+03
-9.7498e-01,-1.9670e+00,3.6754e+00,9.9352e+00,2.9390e+01,-2.1716e+03
-9.7444e-01,-1.9927e+00,3.7813e+00,9.9926e+00,2.9674e+01,-2.1719e+03
-9.6234e-01,-1.9983e+00,3.6761e+00,9.9887e+00,2.9399e+01,-2.1668e+03
-9.9349e-01,-1.9921e+00,3.7813e+00,9.9953e+00,2.9665e+01,-2.1532e+03
-9.6092e-01,-1.9841e+00,3.6764e+00,9.9060e+00,2.9395e+01,-2.1712e+03
-9.5813e-01,-1.9899e+00,3.6771e+00,9.9034e+00,2.9393e+01,-2.1641e+03
-9.8858e-01,-1.9881e+00,3.6759e+00,9.9973e+00,2.9387e+01,-2.1726e+03
-9.8850e-01,-1.9910e+00,3.6763e+00,9.9889e+00,2.9388e+01,-2.1627e+03
-9.8115e-01,-1.9869e+00,3.6769e+00,9.9179e+00,2.9394e+01,-2.1701e+03
-9.9426e-01,-1.9731e+00,3.7815e+00,9.9867e+00,2.9666e+01,-2.1623e+03
-9.7239e-01,-1.9928e+00,3.6455e+00,9.9533e+00,2.9301e+01,-2.1704e+03
-9.9575e-01,-1.9566e+00,3.7812e+00,9.9985e+00,2.9667e+01,-2.1610e+03
-9.8934e-01,-1.9135e+00,3.6764e+00,9.9297e+00,2.9385e+01,-2.1681e+03
-9.9882e-01,-1.9903e+00,3.6763e+00,9.9290e+00,2.9395e+01,-2.1686e+03
-9.8998e-01,-1.9554e+00,3.6759e+00,9.9951e+00,2.9393e+01,-2.1607e+03
-9.5694e-01,-1.9736e+00,3.7809e+00,9.9948e+00,2.9666e+01,-2.1691e+03
-9.7339e-01,-1.9373e+00,3.6764e+00,9.9313e+00,2.9391e+01,-2.1731e+03
-9.8757e-01,-1.9936e+00,3.6764e+00,9.9393e+00,2.9386e+01,-2.1561e+03
-9.7703e-01,-1.9983e+00,3.6761e+00,9.9975e+00,2.9395e+01,-2.1665e+03
-9.6355e-01,-1.9786e+00,3.6758e+00,9.9705e+00,2.9387e+01,-2.1719e+03
-9.7807e-01,-1.9568e+00,3.7809e+00,9.9931e+00,2.9661e+01,-2.1733e+03
-9.8531e-01,-1.9271e+00,3.6763e+00,9.9587e+00,2.9390e+01,-2.1721e+03
-9.6046e-01,-1.9909e+00,3.7812e+00,9.9923e+00,2.9668e+01,-2.1598e+03
-9.5163e-01,-1.9942e+00,3.6771e+00,9.8903e+00,2.9386e+01,-2.1696e+03
-9.6710e-01,-1.9949e+00,3.6769e+00,9.8941e+00,2.9392e+01,-2.1572e+03
-9.9051e-01,-1.9641e+00,3.6764e+00,9.9354e+00,2.9391e+01,-2.1701e+03
-9.5710e-01,-1.9939e+00,3.6768e+00,9.8866e+00,2.9383e+01,-2.1731e+03
-9.9133e-01,-1.9339e+00,3.7814e+00,9.9854e+00,2.9668e+01,-2.1725e+03
-9.6594e-01,-1.9823e+00,3.6760e+00,9.9613e+00,2.9392e+01,-2.1610e+03
-9.7949e-01,-1.9860e+00,3.6757e+00,9.9726e+00,2.9395e+01,-2.1669e+03
-9.8839e-01,-1.9963e+00,3.6757e+00,9.9989e+00,2.9392e+01,-2.1696e+03
-9.5960e-01,-1.9583e+00,3.6768e+00,9.8927e+00,2.9383e+01,-2.1729e+03
-9.6159e-01,-1.9553e+00,3.6766e+00,9.9181e+00,2.9394e+01,-2.1650e+03
-9.6140e-01,-1.9704e+00,3.6460e+00,9.9781e+00,2.9311e+01,-2.1710e+03
-9.7843e-01,-1.9925e+00,3.6761e+00,9.9953e+00,2.9393e+01,-2.1673e+03
-9.7464e-01,-1.9725e+00,3.6763e+00,9.9049e+00,2.9390e+01,-2.1728e+03
-9.9706e-01,-1.9818e+00,3.6760e+00,9.9932e+00,2.9391e+01,-2.1695e+03
-9.5566e-01,-1.9869e+00,3.6771e+00,9.8865e+00,2.9389e+01,-2.1732e+03
-9.8509e-01,-1.9699e+00,3.6442e+00,9.9803e+00,2.9307e+01,-2.1652e+03
-9.8864e-01,-1.9904e+00,3.6760e+00,9.9668e+00,2.9390e+01,-2.1731e+03
-9.6981e-01,-1.9528e+00,3.6761e+00,9.9961e+00,2.9388e+01,-2.1606e+03
-9.6268e-01,-1.9570e+00,3.6765e+00,9.9166e+00,2.9393e+01,-2.1685e+03
-9.9569e-01,-1.9996e+00,3.6769e+00,9.8923e+00,2.9389e+01,-2.1695e+03
-9.9702e-01,-1.9779e+00,3.6760e+00,9.9995e+00,2.9383e+01,-2.1636e+03
-9.9293e-01,-1.9959e+00,3.6461e+00,9.9709e+00,2.9308e+01,-2.1711e+03
-9.9441e-01,-1.9274e+00,3.7814e+00,9.9961e+00,2.9672e+01,-2.1730e+03
-9.5162e-01,-1.9473e+00,3.7814e+00,9.9941e+00,2.9666e+01,-2.1541e+03
-9.8182e-01,-1.9493e+00,3.7811e+00,9.9902e+00,2.9661e+01,-2.1689e+03
-9.9622e-01,-1.9772e+00,3.6763e+00,9.9522e+00,2.9396e+01,-2.1689e+03
-9.6278e-01,-1.9827e+00,3.7799e+00,9.9864e+00,2.9661e+01,-2.1704e+03
-9.8987e-01,-1.9973e+00,3.7814e+00,9.9917e+00,2.9661e+01,-2.1610e+03
-9.9358e-01,-1.9829e+00,3.6762e+00,9.9001e+00,2.9384e+01,-2.1703e+03
-9.7114e-01,-1.9568e+00,3.6758e+00,9.9992e+00,2.9387e+01,-2.1575e+03
-9.8969e-01,-1.9449e+00,3.7807e+00,9.9973e+00,2.9664e+01,-2.1730e+03
-9.7388e-01,-1.9754e+00,3.6761e+00,9.9964e+00,2.9384e+01,-2.1672e+03
-9.9084e-01,-1.9984e+00,3.7813e+00,9.9851e+00,2.9664e+01,-2.1696e+03
-9.6985e-01,-1.9983e+00,3.6762e+00,9.9998e+00,2.9394e+01,-2.1643e+03
-9.9022e-01,-1.9856e+00,3.7799e+00,9.9885e+00,2.9663e+01,-2.1701e+03
-9.9480e-01,-1.9747e+00,3.6759e+00,9.9998e+00,2.9385e+01,-2.1723e+03
-9.7172e-01,-1.9884e+00,3.6771e+00,9.8884e+00,2.9390e+01,-2.1676e+03
-9.7037e-01,-1.9888e+00,3.6767e+00,9.9143e+00,2.9384e+01,-2.1669e+03
-9.8143e-01,-1.9973e+00,3.7814e+00,9.9863e+00,2.9677e+01,-2.1717e+03
-9.5884e-01,-1.9208e+00,3.6762e+00,9.9916e+00,2.9391e+01,-2.1709e+03
-9.7391e-01,-1.9471e+00,3.6774e+00,9.9219e+00,2.9393e+01,-2.1730e+03
-9.5832e-01,-1.9679e+00,3.6767e+00,9.9143e+00,2.9394e+01,-2.1676e+03
-9.5772e-01,-1.9896e+00,3.6766e+00,9.9089e+00,2.9395e+01,-2.1663e+03
-9.6701e-01,-1.9868e+00,3.7812e+00,9.9971e+00,2.9666e+01,-2.1617e+03
-9.6088e-01,-1.9600e+00,3.6753e+00,9.9496e+00,2.9383e+01,-2.1706e+03
-9.9432e-01,-1.9961e+00,3.6749e+00,9.9989e+00,2.9387e+01,-2.1702e+03
-9.5881e-01,-1.9929e+00,3.6762e+00,9.9834e+00,2.9394e+01,-2.1646e+03
-9.7729e-01,-1.9980e+00,3.6761e+00,9.9929e+00,2.9396e+01,-2.1713e+03
-9.7217e-01,-1.9745e+00,3.6758e+00,9.9951e+00,2.9390e+01,-2.1701e+03
-9.6139e-01,-1.9984e+00,3.7813e+00,9.9945e+00,2.9671e+01,-2.1464e+03
-9.9082e-01,-1.9627e+00,3.6773e+00,9.9002e+00,2.9386e+01,-2.1712e+03
-9.9787e-01,-1.9791e+00,3.6763e+00,9.9547e+00,2.9393e+01,-2.1671e+03
-9.8306e-01,-1.9907e+00,3.7795e+00,9.9850e+00,2.9663e+01,-2.1716e+03
-9.7133e-01,-1.9597e+00,3.6771e+00,9.9187e+00,2.9393e+01,-2.1681e+03
-9.7673e-01,-1.9568e+00,3.6777e+00,9.9107e+00,2.9392e+01,-2.1679e+03
-9.6083e-01,-1.9885e+00,3.7815e+00,9.9893e+00,2.9663e+01,-2.1727e+03
-9.8868e-01,-1.9897e+00,3.6762e+00,9.9018e+00,2.9390e+01,-2.1697e+03
-9.8502e-01,-1.9759e+00,3.7811e+00,9.9853e+00,2.9666e+01,-2.1730e+03
-9.9415e-01,-1.9916e+00,3.6767e+00,9.8796e+00,2.9393e+01,-2.1626e+03
-9.6829e-01,-1.9282e+00,3.7809e+00,9.9990e+00,2.9672e+01,-2.1706e+03
-9.6880e-01,-1.9714e+00,3.7811e+00,9.9894e+00,2.9667e+01,-2.1693e+03
-9.8360e-01,-1.9898e+00,3.6769e+00,9.9031e+00,2.9387e+01,-2.1725e+03
-9.5587e-01,-1.9960e+00,3.6457e+00,9.9847e+00,2.9315e+01,-2.1723e+03
-9.8912e-01,-1.9446e+00,3.6771e+00,9.9188e+00,2.9390e+01,-2.1707e+03
-9.9034e-01,-1.9611e+00,3.6759e+00,9.9620e+00,2.9386e+01,-2.1695e+03
-9.9643e-01,-1.9897e+00,3.7813e+00,9.9879e+00,2.9666e+01,-2.1669e+03
-9.6334e-01,-1.9594e+00,3.6764e+00,9.9410e+00,2.9390e+01,-2.1730e+03
-9.6349e-01,-1.9723e+00,3.6765e+00,9.9315e+00,2.9391e+01,-2.1662e+03
-9.8952e-01,-1.9568e+00,3.6767e+00,9.9198e+00,2.9390e+01,-2.1697e+03
-9.8162e-01,-1.9716e+00,3.7810e+00,9.9933e+00,2.9670e+01,-2.1724e+03
-9.5827e-01,-1.9948e+00,3.7808e+00,9.9960e+00,2.9665e+01,-2.1586e+03
-9.6048e-01,-1.9932e+00,3.6766e+00,9.9154e+00,2.9393e+01,-2.1665e+03
-9.5505e-01,-1.9930e+00,3.6770e+00,9.8992e+00,2.9387e+01,-2.1734e+03
-9.9296e-01,-1.9804e+00,3.6453e+00,9.9868e+00,2.9305e+01,-2.1709e+03
-9.5197e-01,-1.9820e+00,3.7815e+00,9.9951e+00,2.9668e+01,-2.1666e+03
-9.9562e-01,-1.9720e+00,3.6757e+00,9.9739e+00,2.9395e+01,-2.1711e+03
-9.8362e-01,-1.9837e+00,3.6766e+00,9.9276e+00,2.9391e+01,-2.1676e+03
-9.6282e-01,-1.9939e+00,3.6766e+00,9.9079e+00,2.9395e+01,-2.1729e+03
-9.9544e-01,-1.9583e+00,3.7815e+00,9.9946e+00,2.9672e+01,-2.1725e+03
-9.9574e-01,-1.9510e+00,3.7811e+00,9.9881e+00,2.9665e+01,-2.1726e+03
-9.7313e-01,-1.9573e+00,3.7813e+00,9.9876e+00,2.9665e+01,-2.1574e+03
-9.8641e-01,-1.9950e+00,3.6755e+00,9.9665e+00,2.9391e+01,-2.1703e+03
-9.9297e-01,-1.9965e+00,3.6768e+00,9.9202e+00,2.9391e+01,-2.1681e+03
-9.5719e-01,-1.9928e+00,3.7815e+00,9.9907e+00,2.9665e+01,-2.1710e+03
-9.9731e-01,-1.9253e+00,3.7812e+00,9.9797e+00,2.9666e+01,-2.1726e+03
-9.8265e-01,-1.9926e+00,3.6767e+00,9.9034e+00,2.9396e+01,-2.1520e+03
-9.9536e-01,-1.9993e+00,3.6756e+00,9.9207e+00,2.9392e+01,-2.1714e+03
-9.6041e-01,-1.9961e+00,3.7812e+00,9.9845e+00,2.9667e+01,-2.1615e+03
-9.9197e-01,-1.9573e+00,3.6763e+00,9.8856e+00,2.9391e+01,-2.1663e+03
-9.6571e-01,-1.9750e+00,3.7815e+00,9.9991e+00,2.9667e+01,-2.1536e+03
-9.7282e-01,-1.9889e+00,3.7793e+00,9.9873e+00,2.9665e+01,-2.1619e+03
-9.7248e-01,-1.9642e+00,3.6772e+00,9.8915e+00,2.9391e+01,-2.1693e+03
-9.6331e-01,-1.9851e+00,3.6763e+00,9.9168e+00,2.9394e+01,-2.1720e+03
-9.6452e-01,-1.9785e+00,3.6759e+00,9.9609e+00,2.9383e+01,-2.1728e+03
-9.7981e-01,-1.9964e+00,3.7812e+00,9.9933e+00,2.9665e+01,-2.1646e+03
-9.8767e-01,-1.9819e+00,3.7813e+00,9.9984e+00,2.9667e+01,-2.1603e+03
-9.8087e-01,-1.9588e+00,3.6757e+00,9.9739e+00,2.9395e+01,-2.1668e+03
-9.9928e-01,-1.9677e+00,3.6764e+00,9.9363e+00,2.9390e+01,-2.1647e+03
-9.6026e-01,-1.9876e+00,3.6765e+00,9.8812e+00,2.9390e+01,-2.1704e+03
-9.6239e-01,-1.9896e+00,3.6771e+00,9.8921e+00,2.9391e+01,-2.1730e+03
-9.6914e-01,-1.9975e+00,3.6766e+00,9.9415e+00,2.9388e+01,-2.1644e+03
-9.7354e-01,-1.9672e+00,3.6759e+00,9.9972e+00,2.9398e+01,-2.1619e+03
-9.9274e-01,-1.9623e+00,3.6768e+00,9.8705e+00,2.9386e+01,-2.1713e+03
-9.6870e-01,-1.9839e+00,3.6756e+00,9.9667e+00,2.9386e+01,-2.1703e+03
-9.8525e-01,-1.9973e+00,3.6756e+00,9.9732e+00,2.9391e+01,-2.1733e+03
-9.7366e-01,-1.9997e+00,3.6761e+00,9.9994e+00,2.9397e+01,-2.1579e+03
-9.8034e-01,-1.9869e+00,3.6757e+00,9.9658e+00,2.9390e+01,-2.1715e+03
-9.6122e-01,-1.9947e+00,3.7811e+00,9.9914e+00,2.9669e+01,-2.1617e+03
-9.8093e-01,-1.9599e+00,3.7813e+00,9.9954e+00,2.9673e+01,-2.1678e+03
-9.9935e-01,-1.9795e+00,3.7812e+00,9.9852e+00,2.9661e+01,-2.1638e+03
-9.5048e-01,-1.9985e+00,3.7815e+00,9.9947e+00,2.9659e+01,-2.1696e+03
-9.9355e-01,-1.9870e+00,3.6766e+00,9.9396e+00,2.9398e+01,-2.1645e+03
-9.9112e-01,-1.9607e+00,3.6761e+00,9.9992e+00,2.9390e+01,-2.1551e+03
-9.8242e-01,-1.9559e+00,3.7808e+00,9.9995e+00,2.9670e+01,-2.1699e+03
-9.6135e-01,-1.9817e+00,3.6460e+00,9.9847e+00,2.9311e+01,-2.1711e+03
-9.7792e-01,-1.9907e+00,3.6759e+00,9.9103e+00,2.9384e+01,-2.1697e+03
-9.9166e-01,-1.9868e+00,3.7813e+00,9.9936e+00,2.9664e+01,-2.1530e+03
-9.7879e-01,-1.9850e+00,3.7793e+00,9.9882e+00,2.9666e+01,-2.1573e+03
-9.8740e-01,-1.9848e+00,3.6760e+00,9.9932e+00,2.9390e+01,-2.1512e+03
-9.7897e-01,-1.9992e+00,3.6767e+00,9.8698e+00,2.9386e+01,-2.1726e+03
-9.9794e-01,-1.9879e+00,3.6771e+00,9.8908e+00,2.9384e+01,-2.1669e+03
-9.8440e-01,-1.9809e+00,3.6769e+00,9.8921e+00,2.9391e+01,-2.1732e+03
-9.9940e-01,-1.9676e+00,3.7813e+00,9.9893e+00,2.9670e+01,-2.1642e+03
-9.8195e-01,-1.9988e+00,3.7821e+00,9.9855e+00,2.9667e+01,-2.1718e+03
-9.9856e-01,-1.9896e+00,3.6762e+00,9.9060e+00,2.9385e+01,-2.1713e+03
-9.9217e-01,-1.9849e+00,3.6764e+00,9.9161e+00,2.9392e+01,-2.1717e+03
-9.5581e-01,-1.9910e+00,3.6766e+00,9.9132e+00,2.9394e+01,-2.1710e+03
-9.5383e-01,-1.9807e+00,3.6455e+00,9.9908e+00,2.9312e+01,-2.1735e+03
-9.8690e-01,-1.9816e+00,3.7803e+00,9.9983e+00,2.9671e+01,-2.1734e+03
-9.6654e-01,-1.9751e+00,3.6769e+00,9.9723e+00,2.9389e+01,-2.1722e+03
-9.7439e-01,-1.9673e+00,3.6757e+00,9.9854e+00,2.9386e+01,-2.1732e+03
-9.9623e-01,-1.9596e+00,3.6762e+00,9.9913e+00,2.9389e+01,-2.1708e+03
-9.5754e-01,-1.9933e+00,3.6767e+00,9.9101e+00,2.9389e+01,-2.1591e+03
-9.5664e-01,-1.9527e+00,3.7794e+00,9.9933e+00,2.9659e+01,-2.1697e+03
-9.7022e-01,-1.9819e+00,3.6760e+00,9.9416e+00,2.9391e+01,-2.1726e+03
-9.5693e-01,-1.9608e+00,3.6759e+00,9.9981e+00,2.9391e+01,-2.1685e+03
-9.7891e-01,-1.9641e+00,3.6770e+00,9.9502e+00,2.9394e+01,-2.1735e+03
-9.6563e-01,-1.9732e+00,3.6775e+00,9.9013e+00,2.9393e+01,-2.1706e+03
-9.7537e-01,-1.9864e+00,3.6758e+00,9.9666e+00,2.9387e+01,-2.1607e+03
-9.7166e-01,-1.9844e+00,3.6760e+00,9.9941e+00,2.9390e+01,-2.1494e+03
-9.5090e-01,-1.9997e+00,3.6759e+00,9.9830e+00,2.9391e+01,-2.1702e+03
-9.8759e-01,-1.9733e+00,3.7811e+00,9.9952e+00,2.9666e+01,-2.1694e+03
-9.8536e-01,-1.9775e+00,3.6768e+00,9.9444e+00,2.9392e+01,-2.1669e+03
-9.9030e-01,-1.9809e+00,3.7813e+00,9.9839e+00,2.9664e+01,-2.1693e+03
-9.8393e-01,-1.9824e+00,3.7795e+00,9.9846e+00,2.9665e+01,-2.1686e+03
-9.5133e-01,-1.9999e+00,3.7813e+00,9.9832e+00,2.9674e+01,-2.1674e+03
-9.5520e-01,-1.9795e+00,3.6754e+00,9.9317e+00,2.9389e+01,-2.1613e+03
-9.7742e-01,-1.9776e+00,3.6774e+00,9.9310e+00,2.9396e+01,-2.1646e+03
-9.8671e-01,-1.9833e+00,3.6776e+00,9.9213e+00,2.9395e+01,-2.1690e+03
-9.5050e-01,-1.9488e+00,3.6757e+00,9.9934e+00,2.9384e+01,-2.1635e+03
-9.5141e-01,-1.9578e+00,3.6767e+00,9.9127e+00,2.9394e+01,-2.1716e+03
-9.6196e-01,-1.9877e+00,3.6770e+00,9.9782e+00,2.9395e+01,-2.1569e+03
-9.5687e-01,-1.9729e+00,3.6761e+00,9.9969e+00,2.9387e+01,-2.1708e+03
-9.5464e-01,-1.9656e+00,3.6753e+00,9.9626e+00,2.9387e+01,-2.1726e+03
-9.9545e-01,-1.9989e+00,3.6762e+00,9.8913e+00,2.9387e+01,-2.1631e+03
-9.7604e-01,-1.9903e+00,3.6442e+00,9.9770e+00,2.9303e+01,-2.1730e+03
-9.7990e-01,-1.9718e+00,3.6766e+00,9.9154e+00,2.9391e+01,-2.1629e+03
-9.7341e-01,-1.9965e+00,3.6764e+00,9.9303e+00,2.9391e+01,-2.1545e+03
-9.6784e-01,-1.9815e+00,3.7810e+00,9.9845e+00,2.9664e+01,-2.1682e+03
-9.5967e-01,-1.9660e+00,3.6760e+00,9.9909e+00,2.9393e+01,-2.1726e+03
-9.8749e-01,-1.9986e+00,3.6753e+00,9.9639e+00,2.9386e+01,-2.1698e+03
-9.7211e-01,-1.9802e+00,3.7814e+00,9.9898e+00,2.9668e+01,-2.1585e+03
-9.5699e-01,-1.9409e+00,3.6760e+00,9.9965e+00,2.9382e+01,-2.1736e+03
-9.8056e-01,-1.9827e+00,3.6763e+00,9.9136e+00,2.9387e+01,-2.1697e+03
-9.8671e-01,-1.9820e+00,3.6761e+00,9.9961e+00,2.9384e+01,-2.1656e+03
-9.7882e-01,-1.9778e+00,3.7810e+00,9.9863e+00,2.9668e+01,-2.1704e+03
-9.6566e-01,-1.9935e+00,3.7808e+00,9.9919e+00,2.9663e+01,-2.1684e+03
-9.7430e-01,-1.9694e+00,3.6758e+00,9.9879e+00,2.9389e+01,-2.1730e+03
-9.7398e-01,-1.9828e+00,3.7812e+00,9.9885e+00,2.9663e+01,-2.1647e+03
-9.7714e-01,-1.9971e+00,3.6457e+00,9.9781e+00,2.9311e+01,-2.1676e+03
-9.5350e-01,-1.9434e+00,3.7808e+00,9.9985e+00,2.9662e+01,-2.1716e+03
-9.9289e-01,-1.9482e+00,3.6757e+00,9.9919e+00,2.9387e+01,-2.1733e+03
-9.6342e-01,-1.9705e+00,3.7813e+00,9.9953e+00,2.9673e+01,-2.1638e+03
-9.6309e-01,-1.9649e+00,3.6757e+00,9.9477e+00,2.9392e+01,-2.1734e+03
-9.9575e-01,-1.9935e+00,3.6763e+00,9.9275e+00,2.9389e+01,-2.1719e+03
-9.8248e-01,-1.9953e+00,3.6749e+00,9.9900e+00,2.9390e+01,-2.1721e+03
-9.8599e-01,-1.9990e+00,3.6454e+00,9.9892e+00,2.9307e+01,-2.1697e+03
