logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.6195e-01,-9.0760e-01,-1.6220e+00,2.6287e-01,1.7275e+00,1.4337e+00,3.2312e+00,2.4468e+01,-3.0302e+03
5.1825e-02,-8.9826e-01,-1.9330e+00,9.4560e-01,-1.3392e-01,6.5349e-01,3.3818e+00,2.4767e+01,-3.1882e+03
3.8533e-01,-1.1348e+00,-9.3558e-01,4.0879e-01,4.6130e-01,1.6900e+00,3.2525e+00,2.4444e+01,-3.0707e+03
4.1938e-01,-1.2782e+00,-1.8545e+00,-1.2728e-01,-4.8607e-02,9.7866e-01,3.2822e+00,2.4486e+01,-2.9156e+03
2.6933e-01,-7.2055e-01,-2.2089e-01,5.2860e-01,1.5111e+00,3.1244e+00,1.6591e+00,2.4575e+01,-3.1727e+03
4.8576e-01,-1.2482e+00,-1.0787e+00,1.1409e-01,9.9390e-01,3.2054e-01,3.3006e+00,2.4536e+01,-2.6605e+03
2.9408e-02,-6.6648e-01,-1.4640e+00,7.7929e-01,2.4294e-01,3.1016e+00,1.7272e+00,2.4496e+01,-3.3434e+03
1.2024e-01,-6.9913e-01,-2.4271e+00,1.1595e+00,1.7281e+00,3.0411e+00,2.9425e+00,2.4861e+01,-3.3506e+03
2.3610e-01,-9.1993e-01,-8.0493e-01,-2.4817e-01,2.0546e+00,1.6720e+00,3.3334e+00,2.4797e+01,-3.0702e+03
4.0568e-01,-9.6111e-01,-1.2420e+00,-1.2590e-01,-4.7337e-01,2.7153e+00,3.0401e+00,2.4395e+01,-3.3319e+03
4.5315e-01,-7.7089e-01,-1.1668e+00,1.0352e+00,-9.2435e-02,3.0706e+00,2.6576e+00,2.4561e+01,-3.2299e+03
4.2410e-01,-1.0225e+00,-1.1521e+00,1.6670e-01,1.8111e+00,2.4158e+00,3.2731e+00,2.4750e+01,-2.6933e+03
3.2300e-01,-8.2649e-01,-2.2753e+00,8.0633e-01,1.5627e+00,2.8268e+00,3.0440e+00,2.4595e+01,-2.4705e+03
4.9080e-01,-1.0431e+00,-2.4740e+00,-1.1230e-02,1.9829e+00,5.1514e-01,3.2876e+00,2.4640e+01,-2.6140e+03
1.9686e-01,-8.9804e-01,-1.3936e+00,-1.5239e-01,1.9394e+00,1.7583e+00,3.2566e+00,2.4599e+01,-2.7630e+03
3.4841e-01,-9.4111e-01,-1.9023e+00,4.3183e-01,2.7337e-01,2.7306e+00,3.1076e+00,2.4553e+01,-2.7171e+03
3.3138e-01,-1.0065e+00,-9.2612e-01,7.7201e-01,1.1750e+00,2.0273e+00,3.3232e+00,2.4665e+01,-3.1573e+03
4.0401e-01,-1.1337e+00,-2.3802e+00,-1.5662e+00,1.3628e+00,2.2273e+00,3.2761e+00,2.4641e+01,-3.2019e+03
3.4052e-01,-1.1578e+00,-2.0565e+00,-5.6318e-01,1.0346e+00,7.9829e-01,3.2127e+00,2.4323e+01,-3.3372e+03
-1.6403e-01,-7.0893e-01,-2.6229e+00,1.3321e+00,1.7177e+00,4.9523e-01,3.4068e+00,2.4944e+01,-3.2127e+03
1.9574e-01,-7.9066e-01,-2.5049e+00,6.2126e-01,-8.4181e-01,2.7740e+00,2.9022e+00,2.4294e+01,-3.1062e+03
3.7804e-01,-1.1174e+00,-2.2961e+00,-9.7584e-01,-1.5298e-01,2.2204e+00,3.1951e+00,2.4395e+01,-3.3131e+03
4.1073e-01,-1.2465e+00,-2.5816e+00,4.6646e-02,-2.8568e-01,5.1256e-01,3.2214e+00,2.4318e+01,-3.3233e+03
2.2622e-01,-8.1263e-01,-1.6827e+00,-8.8213e-01,2.2240e+00,1.5423e+00,3.1891e+00,2.4545e+01,-3.3663e+03
3.1505e-01,-1.0629e+00,-9.0140e-01,4.1665e-01,-9.3482e-01,2.4498e+00,3.2492e+00,2.4646e+01,-3.1245e+03
-9.8102e-02,-7.6581e-01,-4.9796e-01,8.0104e-01,1.9692e+00,6.7457e-01,3.3751e+00,2.4899e+01,-3.1054e+03
2.6487e-01,-9.4855e-01,-1.7144e+00,2.2278e-01,8.7186e-01,2.5357e+00,3.1503e+00,2.4484e+01,-2.6520e+03
2.3931e-01,-7.2096e-01,-3.0256e-01,5.9109e-02,9.7004e-01,3.0937e+00,1.5593e+00,2.4424e+01,-3.2648e+03
3.7107e-01,-9.8829e-01,-1.6977e+00,2.4414e-01,-3.5509e-01,2.4561e+00,3.0694e+00,2.4248e+01,-3.2925e+03
7.0101e-02,-8.0492e-01,-8.5340e-01,8.9199e-01,1.5986e+00,2.5346e+00,3.2437e+00,2.4723e+01,-2.9462e+03
2.2187e-01,-1.0503e+00,-1.0765e+00,4.2181e-01,2.2073e-01,1.4830e+00,3.2977e+00,2.4549e+01,-2.9183e+03
-9.1538e-02,-5.7673e-01,-2.4769e+00,1.5160e+00,1.4837e+00,3.3059e+00,1.7755e+00,2.5085e+01,-3.2715e+03
1.5473e-01,-1.0042e+00,-2.1158e+00,5.7040e-01,-1.8785e-01,2.1643e+00,3.3752e+00,2.4841e+01,-3.2671e+03
1.4707e-01,-1.0239e+00,-5.1076e-01,2.4065e-02,1.3877e+00,2.6753e-01,3.3633e+00,2.4771e+01,-3.2623e+03
4.3263e-01,-9.0591e-01,-1.3368e+00,-5.5532e-01,1.6064e+00,2.7771e+00,3.0090e+00,2.4512e+01,-3.2192e+03
1.8955e-01,-7.5085e-01,-1.1153e+00,8.3301e-01,2.2243e+00,2.4625e+00,3.2156e+00,2.4772e+01,-3.3599e+03
4.1706e-01,-9.9610e-01,-1.9667e+00,-4.7423e-01,4.5249e-02,2.6784e+00,3.0161e+00,2.4362e+01,-3.1593e+03
4.3540e-01,-1.1836e+00,-1.5481e+00,-3.9974e-01,2.9339e-01,2.0248e+00,3.1751e+00,2.4306e+01,-3.0633e+03
4.9474e-01,-1.2617e+00,-5.8135e-01,-1.6659e+00,8.8009e-01,1.6917e+00,3.2762e+00,2.4517e+01,-3.0230e+03
4.5562e-01,-1.1044e+00,-2.4476e+00,4.3512e-01,-1.0521e+00,2.4164e+00,3.1584e+00,2.4415e+01,-3.0660e+03
4.9042e-01,-9.1442e-01,-1.5546e+00,7.0445e-01,2.5944e-01,2.8148e+00,3.0586e+00,2.4526e+01,-2.9350e+03
3.7385e-01,-1.1467e+00,-5.8235e-01,-1.0089e+00,4.8735e-01,2.0026e+00,3.2097e+00,2.4396e+01,-3.3244e+03
7.0961e-02,-6.1561e-01,-2.0267e+00,1.2752e+00,-6.0853e-01,3.1686e+00,1.0205e+00,2.4622e+01,-2.8272e+03
4.1536e-01,-7.0748e-01,-1.0152e+00,1.0069e+00,1.5802e+00,3.0912e+00,1.0388e+00,2.4443e+01,-2.9859e+03
2.7123e-01,-1.1121e+00,-4.6808e-01,-7.8237e-01,2.3306e-01,1.3919e+00,3.2905e+00,2.4534e+01,-3.3282e+03
8.4636e-02,-8.1752e-01,-9.2253e-01,9.8881e-01,2.2468e+00,1.0067e+00,3.3954e+00,2.5048e+01,-3.2978e+03
4.4360e-01,-8.1240e-01,-2.2882e+00,5.1837e-01,-6.0136e-02,3.1257e+00,2.3369e+00,2.4604e+01,-2.9600e+03
4.4077e-01,-9.9822e-01,-2.7134e+00,5.5365e-01,-1.0213e+00,2.6564e+00,3.0810e+00,2.4453e+01,-2.9338e+03
1.8989e-01,-6.7089e-01,-2.5310e+00,1.2081e+00,-7.8614e-01,3.1126e+00,2.3129e+00,2.4577e+01,-2.9819e+03
4.3468e-01,-1.2099e+00,-2.5419e+00,3.1525e-01,-2.0955e-01,1.7497e+00,3.2646e+00,2.4496e+01,-3.0850e+03
3.6179e-01,-1.0461e+00,-5.3006e-01,3.5604e-01,1.8105e+00,9.2669e-01,3.2897e+00,2.4617e+01,-3.3204e+03
1.3828e-01,-1.0250e+00,-2.4971e+00,4.5725e-01,-2.9321e-01,1.7920e+00,3.3760e+00,2.4796e+01,-3.3055e+03
3.7231e-01,-1.1469e+00,-1.1499e+00,3.4009e-01,1.3598e-01,2.1016e+00,3.2937e+00,2.4605e+01,-2.9208e+03
2.6788e-01,-1.0394e+00,-1.0177e+00,3.5271e-01,9.1696e-01,1.3989e+00,3.2421e+00,2.4407e+01,-3.2129e+03
4.3693e-01,-8.8490e-01,-1.7282e+00,3.1408e-01,1.7289e+00,2.7675e+00,3.0087e+00,2.4509e+01,-2.3440e+03
3.1725e-01,-9.8437e-01,-1.0485e+00,9.2390e-02,1.7006e+00,2.0508e+00,3.1985e+00,2.4465e+01,-2.9172e+03
3.9738e-01,-1.0375e+00,-1.7142e+00,-5.3450e-01,1.3509e-01,2.4800e+00,3.0726e+00,2.4271e+01,-3.0619e+03
2.4769e-01,-8.1889e-01,-1.3109e+00,4.2022e-02,2.0877e+00,2.1572e+00,3.1610e+00,2.4508e+01,-3.1754e+03
