logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
2.4089e-01,-1.5527e+00,-2.3781e+00,-1.9282e-01,6.5278e-01,2.3018e+00,2.3101e+00,-1.3370e+03
2.4006e-01,-1.5565e+00,-2.6909e+00,-1.9675e-01,6.5742e-01,2.3025e+00,2.3091e+00,-1.3507e+03
2.4333e-01,-1.5383e+00,-2.9363e+00,-1.7121e-01,6.4710e-01,2.3056e+00,2.3107e+00,-1.3477e+03
2.4828e-01,-1.5545e+00,-2.4219e+00,-2.0157e-01,6.4261e-01,2.3055e+00,2.3051e+00,-1.3504e+03
2.1434e-01,-1.5523e+00,-2.3587e+00,-1.8817e-01,6.5126e-01,2.3029e+00,2.3096e+00,-1.3321e+03
2.4382e-01,-1.5555e+00,-2.8897e+00,-1.9742e-01,6.4080e-01,2.3029e+00,2.3114e+00,-1.3396e+03
2.3986e-01,-1.5673e+00,-2.6184e+00,-2.0789e-01,6.0779e-01,2.3052e+00,2.3067e+00,-1.3493e+03
2.1021e-01,-1.5618e+00,-2.2006e+00,-2.0417e-01,6.4712e-01,2.3029e+00,2.3114e+00,-1.3466e+03
2.3751e-01,-1.5744e+00,-2.2623e+00,-2.2656e-01,6.4110e-01,2.3026e+00,2.3094e+00,-1.3451e+03
2.2246e-01,-1.5717e+00,-2.5200e+00,-2.0805e-01,5.7107e-01,2.3041e+00,2.3134e+00,-1.3494e+03
2.1974e-01,-1.5429e+00,-2.2789e+00,-1.9567e-01,6.5566e-01,2.3020e+00,2.3124e+00,-1.3482e+03
2.4085e-01,-1.5797e+00,-3.0625e+00,-1.9406e-01,6.1266e-01,2.3026e+00,2.3125e+00,-1.3484e+03
2.1269e-01,-1.5666e+00,-1.9452e+00,-2.4333e-01,6.4186e-01,2.3028e+00,2.3096e+00,-1.3501e+03
2.0650e-01,-1.5553e+00,-2.0250e+00,-1.8946e-01,6.4512e-01,2.3024e+00,2.3125e+00,-1.3461e+03
2.2189e-01,-1.5384e+00,-2.6424e+00,-1.7924e-01,6.5332e-01,2.3017e+00,2.3101e+00,-1.3488e+03
2.4776e-01,-1.5698e+00,-2.6287e+00,-2.3704e-01,6.5458e-01,2.3020e+00,2.3091e+00,-1.3447e+03
2.4640e-01,-1.5527e+00,-2.4339e+00,-2.2521e-01,6.4954e-01,2.3024e+00,2.3095e+00,-1.3416e+03
2.0210e-01,-1.5583e+00,-2.9383e+00,-2.1885e-01,6.5347e-01,2.3027e+00,2.3128e+00,-1.3459e+03
2.2545e-01,-1.5661e+00,-2.7701e+00,-2.0550e-01,6.3157e-01,2.3028e+00,2.3129e+00,-1.3431e+03
2.1594e-01,-1.5561e+00,-2.3020e+00,-2.0343e-01,6.4070e-01,2.3026e+00,2.3112e+00,-1.3498e+03
2.4763e-01,-1.5472e+00,-3.0762e+00,-1.6281e-01,6.5285e-01,2.3023e+00,2.3109e+00,-1.3466e+03
