logfeh,logdust,logNpix,tau,dmod,logl
4.6417e-01,-1.6600e+00,3.5456e+00,3.9974e+00,2.9054e+01,-1.0505e+02
4.8867e-01,-1.6267e+00,3.5191e+00,3.9853e+00,2.8983e+01,-1.0502e+02
4.7359e-01,-1.7044e+00,3.5299e+00,3.9130e+00,2.9008e+01,-1.0500e+02
4.9518e-01,-1.7104e+00,3.5348e+00,3.9548e+00,2.9022e+01,-1.0449e+02
4.8150e-01,-1.6237e+00,3.5616e+00,3.9957e+00,2.9091e+01,-1.0429e+02
4.7788e-01,-1.7291e+00,3.5532e+00,3.9399e+00,2.9072e+01,-1.0498e+02
4.8295e-01,-1.6334e+00,3.5131e+00,3.9985e+00,2.8965e+01,-1.0465e+02
4.9028e-01,-1.5974e+00,3.5362e+00,3.9984e+00,2.9026e+01,-1.0444e+02
4.5253e-01,-1.6584e+00,3.5252e+00,3.9786e+00,2.8996e+01,-1.0492e+02
4.7140e-01,-1.5748e+00,3.5180e+00,3.9758e+00,2.8969e+01,-1.0415e+02
4.5712e-01,-1.6684e+00,3.4865e+00,3.9360e+00,2.8893e+01,-1.0481e+02
4.7324e-01,-1.6503e+00,3.5271e+00,3.9747e+00,2.9004e+01,-1.0505e+02
4.7584e-01,-1.7134e+00,3.5084e+00,3.9693e+00,2.8956e+01,-1.0484e+02
4.6228e-01,-1.6272e+00,3.5201e+00,3.9633e+00,2.8980e+01,-1.0440e+02
4.5584e-01,-1.5778e+00,3.5477e+00,3.9536e+00,2.9045e+01,-1.0418e+02
4.5442e-01,-1.7596e+00,3.5134e+00,3.9623e+00,2.8980e+01,-1.0489e+02
4.5093e-01,-1.7423e+00,3.5363e+00,3.8922e+00,2.9022e+01,-1.0497e+02
4.6824e-01,-1.6875e+00,3.5176e+00,3.9581e+00,2.8980e+01,-1.0412e+02
4.8513e-01,-1.7526e+00,3.5269e+00,3.9203e+00,2.9007e+01,-1.0485e+02
4.6430e-01,-1.6909e+00,3.5298e+00,3.9993e+00,2.9016e+01,-1.0487e+02
4.8033e-01,-1.6950e+00,3.5270e+00,3.8851e+00,2.8993e+01,-1.0402e+02
4.5620e-01,-1.7275e+00,3.5212e+00,3.9962e+00,2.8999e+01,-1.0394e+02
4.8464e-01,-1.6075e+00,3.5018e+00,3.9959e+00,2.8939e+01,-1.0462e+02
4.7222e-01,-1.5676e+00,3.5508e+00,3.9838e+00,2.9050e+01,-1.0470e+02
4.8308e-01,-1.6791e+00,3.5075e+00,3.9882e+00,2.8954e+01,-1.0488e+02
4.7673e-01,-1.6453e+00,3.5239e+00,3.9539e+00,2.8993e+01,-1.0496e+02
4.7831e-01,-1.6363e+00,3.5088e+00,3.9701e+00,2.8953e+01,-1.0457e+02
4.6141e-01,-1.6203e+00,3.5170e+00,3.9875e+00,2.8971e+01,-1.0481e+02
4.8392e-01,-1.5981e+00,3.5219e+00,3.9889e+00,2.8986e+01,-1.0377e+02
4.5517e-01,-1.7387e+00,3.5331e+00,3.9072e+00,2.9015e+01,-1.0492e+02
4.9235e-01,-1.6022e+00,3.5091e+00,3.9560e+00,2.8947e+01,-1.0481e+02
4.6241e-01,-1.6867e+00,3.5370e+00,3.9509e+00,2.9025e+01,-1.0509e+02
4.9156e-01,-1.5805e+00,3.5070e+00,3.9941e+00,2.8946e+01,-1.0482e+02
4.8399e-01,-1.7498e+00,3.5145e+00,3.9475e+00,2.8972e+01,-1.0369e+02
4.8450e-01,-1.5993e+00,3.5423e+00,3.9947e+00,2.9037e+01,-1.0433e+02
4.8877e-01,-1.6317e+00,3.5161e+00,3.9954e+00,2.8981e+01,-1.0338e+02
4.7518e-01,-1.6845e+00,3.5400e+00,3.9183e+00,2.9032e+01,-1.0453e+02
4.5409e-01,-1.6596e+00,3.5434e+00,3.9583e+00,2.9045e+01,-1.0434e+02
4.6999e-01,-1.6359e+00,3.5354e+00,3.9539e+00,2.9021e+01,-1.0360e+02
4.5951e-01,-1.6177e+00,3.5132e+00,3.9755e+00,2.8963e+01,-1.0449e+02
