logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-9.9407e-01,-1.7088e+00,1.8022e+00,1.7194e+00,1.6776e+00,3.1106e+00,4.0900e+00,3.0693e+01,-1.2010e+03
-9.3743e-01,-1.4087e+00,1.7299e+00,1.0401e+00,2.5290e+00,3.5795e+00,3.7947e+00,3.0515e+01,-1.0327e+03
-3.0321e-01,-1.4143e+00,1.7433e+00,1.8074e+00,7.0770e-01,3.7845e+00,1.9944e+00,3.0119e+01,-1.2017e+03
-8.0633e-01,-1.5367e+00,1.8799e+00,1.0202e+00,2.4305e+00,3.9894e+00,3.4698e+00,3.0978e+01,-9.9237e+02
3.9604e-01,-5.3633e-01,1.6795e+00,2.7664e+00,3.3123e+00,3.1433e+00,3.0188e+00,3.0001e+01,-1.0987e+03
-6.6197e-01,-1.8226e+00,1.5474e+00,1.0891e+00,1.3026e+00,3.7724e+00,2.2664e+00,3.0137e+01,-1.1566e+03
8.8633e-02,-1.4041e+00,1.7907e+00,2.2781e+00,2.3149e+00,3.7833e+00,3.3047e+00,3.0236e+01,-1.1847e+03
-4.6292e-01,-1.4655e+00,1.7281e+00,1.7920e-01,2.4033e+00,3.4927e+00,3.3606e+00,2.9952e+01,-9.8605e+02
-8.2125e-01,-1.7636e+00,1.8618e+00,2.5986e-01,3.1851e+00,2.8557e+00,4.0076e+00,3.0776e+01,-1.2022e+03
-5.5548e-01,-1.2631e+00,2.1318e+00,2.6265e+00,2.1866e+00,2.1526e+00,4.2715e+00,3.1124e+01,-1.1082e+03
-6.9828e-01,-8.5751e-01,1.4769e+00,2.4406e+00,8.3135e-01,1.2679e+00,3.8412e+00,2.9940e+01,-8.4201e+02
-8.2086e-01,-5.3267e-01,1.8607e+00,1.5527e+00,3.6855e+00,3.3813e+00,1.9564e+00,3.0815e+01,-1.1916e+03
-7.0564e-01,-1.3988e+00,1.9578e+00,1.9149e+00,-6.2480e-02,4.0367e+00,3.0900e+00,3.0949e+01,-1.1217e+03
2.5122e-01,-1.0961e+00,1.5621e+00,2.4875e+00,2.7763e+00,3.0311e+00,3.7543e+00,2.9908e+01,-8.1884e+02
-8.1739e-01,-6.6217e-01,1.5644e+00,2.0122e+00,2.0357e+00,3.2276e+00,3.3985e+00,2.9593e+01,-1.2435e+03
-3.7639e-02,-1.9336e+00,1.7748e+00,1.4274e+00,3.6482e+00,2.6351e+00,2.5271e+00,3.0539e+01,-1.0542e+03
6.8735e-02,-1.4120e+00,1.3121e+00,2.6944e+00,2.7818e+00,2.9188e+00,3.8440e+00,3.0219e+01,-1.1412e+03
-8.1825e-01,-1.1786e+00,1.8521e+00,1.3290e+00,-2.8345e-02,3.8236e+00,3.6025e+00,3.0637e+01,-8.1862e+02
-5.2883e-01,-7.8743e-01,1.1731e+00,2.6557e+00,2.0114e+00,2.5382e+00,3.7636e+00,2.9979e+01,-1.1179e+03
-9.5762e-01,-7.8225e-01,1.7126e+00,3.8570e-01,2.4112e+00,3.8145e+00,2.1686e+00,3.0281e+01,-7.4153e+02
-5.6702e-01,-9.9006e-01,1.4061e+00,2.2645e+00,1.5419e+00,2.9195e+00,3.6662e+00,2.9729e+01,-1.0665e+03
-8.2551e-01,-1.8290e+00,1.3949e+00,2.2006e+00,9.6911e-01,2.7088e+00,3.8279e+00,3.0013e+01,-8.8402e+02
-7.8144e-01,-1.2097e+00,1.6622e+00,4.7025e-01,3.0674e+00,1.5437e+00,3.7559e+00,3.0144e+01,-8.4739e+02
-6.2556e-01,-1.9920e+00,2.0689e+00,3.1273e-01,2.9744e-01,4.0801e+00,3.1845e+00,3.1063e+01,-8.9741e+02
-2.0681e-01,-1.6881e+00,2.0875e+00,2.0034e+00,-8.9688e-02,4.0896e+00,2.5083e+00,3.0968e+01,-7.4644e+02
1.9312e-01,-1.7007e+00,1.5398e+00,-2.6949e-01,3.2840e+00,1.2740e+00,2.9904e+00,2.9567e+01,-9.5322e+02
-2.6414e-01,-9.0569e-01,2.2224e+00,2.6875e+00,2.3505e+00,4.0374e+00,3.5441e+00,3.1163e+01,-7.9353e+02
-6.7715e-01,-1.0327e+00,1.4715e+00,1.9339e+00,2.8993e+00,3.3028e+00,3.4269e+00,2.9995e+01,-1.0823e+03
-5.2179e-01,-1.5894e+00,1.6833e+00,8.4823e-01,3.0241e+00,2.0673e+00,3.6615e+00,2.9980e+01,-9.2919e+02
-1.2953e-01,-8.9945e-01,1.8194e+00,2.6344e+00,2.9208e-01,3.4993e+00,3.8941e+00,3.0418e+01,-9.8181e+02
-8.4527e-01,-7.0538e-01,1.6759e+00,2.2563e+00,2.9742e+00,2.8529e+00,3.7550e+00,3.0225e+01,-6.9753e+02
4.7860e-01,-1.8323e+00,-7.6976e-01,2.2923e+00,1.6097e+00,2.9942e+00,3.1990e+00,2.8721e+01,-1.0710e+03
-3.9174e-01,-9.1879e-01,1.8315e+00,2.2955e+00,5.0272e-01,3.7859e+00,3.0336e+00,3.0340e+01,-8.3288e+02
-9.8871e-01,-6.8988e-01,1.4679e+00,2.1330e+00,2.9387e+00,3.1089e+00,3.6745e+00,3.0131e+01,-6.9789e+02
1.6152e-01,-7.0572e-01,1.8388e+00,2.9001e+00,3.2038e-01,3.8837e+00,3.5189e+00,3.0543e+01,-1.0930e+03
-5.7825e-01,-1.0004e+00,2.1153e+00,1.2845e+00,3.7171e+00,3.8762e+00,2.4128e+00,3.1388e+01,-1.1319e+03
-5.7684e-01,-1.6399e+00,1.4339e+00,2.1262e+00,2.7798e+00,2.3438e+00,3.7830e+00,3.0064e+01,-9.3452e+02
-4.7276e-01,-6.8567e-01,1.8159e+00,1.4801e+00,3.6104e+00,2.5216e+00,2.1661e+00,3.0462e+01,-1.0820e+03
-1.6228e-01,-1.3537e+00,1.9393e+00,2.7939e+00,2.9878e+00,4.0073e+00,2.2414e+00,3.1090e+01,-7.4170e+02
7.4386e-02,-1.1126e+00,1.4515e+00,2.5259e+00,2.5799e+00,2.8946e+00,3.7221e+00,2.9825e+01,-8.0894e+02
-2.4790e-01,-1.2344e+00,1.9432e+00,2.4551e+00,1.1052e+00,3.9343e+00,3.3995e+00,3.0789e+01,-1.0219e+03
1.7500e-01,-9.5999e-01,2.1392e+00,1.1869e+00,3.5186e+00,3.7194e+00,2.0517e+00,3.0658e+01,-1.0423e+03
7.6369e-02,-1.2262e+00,1.5692e+00,-5.5632e-01,3.3919e+00,2.4570e+00,2.3598e+00,2.9776e+01,-1.2247e+03
-6.5161e-01,-1.7052e+00,1.9478e+00,2.2587e+00,3.0475e+00,3.4883e+00,4.0028e+00,3.0973e+01,-1.0466e+03
-4.8849e-01,-6.2920e-01,1.6740e+00,2.8981e+00,1.2587e+00,3.8392e+00,3.5217e+00,3.0766e+01,-1.2146e+03
-6.7969e-01,-1.4433e+00,1.8419e+00,-8.3491e-02,6.8884e-01,3.8063e+00,3.4548e+00,3.0532e+01,-9.1199e+02
-9.2664e-01,-1.7951e+00,1.5587e+00,2.8621e-01,8.9542e-01,3.5202e+00,3.5520e+00,3.0102e+01,-7.1486e+02
-8.4343e-01,-1.6373e+00,1.7938e+00,1.7669e+00,2.5563e+00,2.5044e+00,4.0585e+00,3.0572e+01,-8.7407e+02
-5.5773e-01,-7.4942e-01,2.1898e+00,2.5634e+00,3.1928e-01,4.0970e+00,3.1720e+00,3.1108e+01,-6.5829e+02
4.8536e-01,-1.3158e+00,-1.9218e-02,2.4585e+00,1.1189e+00,1.8742e+00,3.6038e+00,2.9010e+01,-9.2985e+02
-8.1954e-01,-1.7206e+00,1.8568e+00,1.1206e+00,9.9206e-01,4.0532e+00,3.0321e+00,3.0976e+01,-1.0558e+03
-2.0776e-02,-1.1771e+00,1.5355e+00,2.6375e+00,3.2821e-01,3.1222e+00,3.8467e+00,3.0087e+01,-7.3434e+02
-6.8891e-01,-5.9058e-01,1.6697e+00,2.5203e+00,3.4594e+00,3.0993e+00,3.5582e+00,3.0664e+01,-9.9672e+02
-9.7185e-01,-1.0846e+00,1.5556e+00,5.9440e-01,2.0479e+00,3.3682e+00,3.4782e+00,2.9819e+01,-8.7653e+02
-3.6304e-01,-1.2808e+00,1.7879e+00,1.8654e+00,3.0818e-01,3.7529e+00,2.0196e+00,3.0092e+01,-1.0878e+03
-8.4528e-01,-8.1776e-01,1.6211e+00,1.7839e+00,2.4283e+00,3.7527e+00,2.8684e+00,3.0242e+01,-1.1165e+03
4.5968e-02,-1.0211e+00,8.1813e-01,2.5287e+00,6.1331e-01,1.4926e+00,3.7343e+00,2.9484e+01,-1.1468e+03
1.2146e-01,-1.6591e+00,1.4681e+00,2.1797e+00,2.9404e+00,2.2537e+00,3.6437e+00,2.9661e+01,-1.1594e+03
4.3528e-01,-1.6214e+00,2.0160e-01,2.4232e+00,4.0113e-01,2.9426e+00,3.3772e+00,2.9015e+01,-1.0068e+03
-5.6615e-01,-1.7037e+00,2.1313e+00,1.0321e+00,5.7989e-01,4.1132e+00,3.4560e+00,3.1216e+01,-1.0090e+03
-8.9694e-01,-1.7291e+00,1.7949e+00,1.9634e+00,1.9364e+00,3.2125e+00,4.0104e+00,3.0568e+01,-1.0113e+03
-4.3597e-01,-1.7874e+00,2.0601e+00,2.2244e+00,2.7331e-01,3.3592e+00,4.1192e+00,3.0811e+01,-1.1322e+03
-3.5899e-04,-1.0262e+00,1.7889e+00,2.5263e+00,3.0200e+00,3.8632e+00,2.3824e+00,3.0530e+01,-1.0074e+03
-1.9768e-01,-6.4045e-01,1.8798e+00,2.6039e+00,2.1875e+00,3.5453e+00,3.5479e+00,3.0258e+01,-9.3065e+02
-4.5262e-01,-1.0133e+00,1.8177e+00,1.8873e+00,1.2805e+00,3.5800e+00,3.4249e+00,3.0050e+01,-1.2060e+03
1.6770e-01,-1.6398e+00,1.5470e+00,1.9504e+00,3.3692e+00,1.9449e+00,3.2416e+00,2.9926e+01,-5.5022e+02
-6.8363e-01,-1.5287e+00,1.4658e+00,1.9469e+00,2.3067e+00,3.6696e+00,2.2547e+00,3.0052e+01,-9.3302e+02
-5.5391e-01,-1.6080e+00,2.1581e+00,1.7627e+00,1.5795e+00,4.2803e+00,2.9536e+00,3.1482e+01,-1.1447e+03
-6.9819e-01,-8.3281e-01,1.3566e+00,2.7013e+00,8.4057e-01,3.1017e+00,3.8579e+00,3.0318e+01,-1.1966e+03
1.2931e-01,-1.9389e+00,1.3586e+00,1.0509e+00,3.1571e+00,1.7654e+00,2.9163e+00,2.9302e+01,-9.9982e+02
-2.9701e-01,-1.3010e+00,1.7739e+00,2.9084e+00,3.1189e+00,3.1823e+00,3.8220e+00,3.0971e+01,-1.2131e+03
-2.9935e-01,-1.4326e+00,1.7039e+00,2.5392e+00,2.6794e+00,3.7677e+00,2.7817e+00,3.0522e+01,-1.1037e+03
-4.1655e-01,-1.2272e+00,1.7972e+00,2.6252e+00,7.8722e-01,1.8383e+00,4.0833e+00,3.0581e+01,-5.6192e+02
-1.0515e-02,-6.6002e-01,1.6938e+00,2.5284e+00,2.1625e+00,2.6098e+00,3.7865e+00,2.9765e+01,-1.0062e+03
-8.3553e-01,-1.1255e+00,1.8123e+00,7.7684e-01,2.1657e+00,3.7957e+00,3.4088e+00,3.0471e+01,-1.0041e+03
-7.9821e-01,-1.1778e+00,1.6595e+00,1.9034e+00,3.7621e-01,3.8497e+00,2.1060e+00,3.0388e+01,-6.7292e+02
-1.2684e-01,-1.9021e+00,1.8729e+00,2.2932e+00,2.4623e+00,3.9302e+00,2.5791e+00,3.0615e+01,-7.4363e+02
-7.3388e-01,-9.3336e-01,1.7500e+00,-3.0375e-03,3.5879e+00,1.1316e+00,3.6875e+00,3.0777e+01,-1.1037e+03
-7.0869e-01,-1.0126e+00,1.4942e+00,2.4925e+00,1.9502e+00,3.8286e+00,2.7365e+00,3.0487e+01,-1.1008e+03
-5.8819e-01,-6.0182e-01,2.1299e+00,-6.9728e-01,3.8310e+00,3.3022e+00,3.0399e+00,3.1206e+01,-9.9452e+02
-9.2038e-01,-1.4017e+00,1.7094e+00,4.0138e-01,4.8854e-01,3.9862e+00,3.0017e+00,3.0754e+01,-1.0278e+03
-6.0559e-02,-5.5671e-01,1.8134e+00,2.6802e+00,6.1891e-02,3.7953e+00,3.0050e+00,3.0197e+01,-9.4493e+02
-4.0952e-01,-1.9194e+00,2.1576e+00,2.7880e+00,2.3355e+00,3.0578e+00,4.4021e+00,3.1437e+01,-9.0535e+02
-4.2390e-01,-1.1366e+00,1.5466e+00,2.1982e+00,-5.1281e-02,3.6929e+00,2.1044e+00,2.9996e+01,-6.9799e+02
-7.6111e-01,-1.4092e+00,1.5704e+00,1.0999e+00,2.8367e+00,1.4066e+00,3.7098e+00,2.9919e+01,-1.0157e+03
-9.7268e-01,-1.8550e+00,1.8406e+00,1.3838e+00,6.6683e-01,3.4986e+00,4.0608e+00,3.0795e+01,-8.9685e+02
-7.3547e-01,-1.1339e+00,1.6002e+00,7.2546e-01,2.0692e-01,3.6742e+00,2.1764e+00,2.9890e+01,-8.7168e+02
-8.2879e-01,-1.5652e+00,1.1046e+00,2.3290e+00,1.8153e+00,2.2096e+00,3.8585e+00,3.0044e+01,-1.0592e+03
-7.0048e-01,-1.1449e+00,2.1450e+00,2.0177e+00,2.5036e+00,3.9972e+00,3.8855e+00,3.1251e+01,-1.0745e+03
-8.5169e-01,-1.5460e+00,1.8041e+00,-1.8504e-01,2.8836e+00,3.3861e+00,3.9691e+00,3.0730e+01,-9.0990e+02
-8.0125e-01,-5.9529e-01,1.7883e+00,-4.8203e-02,3.5412e+00,1.4662e+00,3.6573e+00,3.0601e+01,-7.8619e+02
-4.6920e-01,-7.4180e-01,2.1162e+00,1.5478e+00,6.3151e-01,3.9086e+00,2.6278e+00,3.0514e+01,-1.1315e+03
1.2158e-02,-1.1278e+00,1.9527e+00,9.4027e-01,3.6362e+00,1.2862e+00,3.5504e+00,3.0650e+01,-7.3729e+02
-4.7858e-01,-1.1734e+00,1.9741e+00,1.4739e+00,3.8610e+00,1.4087e+00,3.7384e+00,3.1358e+01,-1.2352e+03
-5.8736e-01,-1.9055e+00,1.6149e+00,2.5349e+00,5.6045e-01,3.3346e+00,3.9591e+00,3.0618e+01,-7.4945e+02
-7.2738e-01,-1.2667e+00,1.9067e+00,2.5537e+00,2.1277e+00,2.9117e+00,4.1994e+00,3.0956e+01,-9.4660e+02
1.8640e-01,-1.8274e+00,-5.7737e-01,2.2262e+00,2.6025e+00,1.6366e+00,3.2926e+00,2.8874e+01,-1.1158e+03
-7.8047e-01,-1.1538e+00,1.5017e+00,2.7276e+00,1.8215e+00,2.1419e+00,4.1178e+00,3.0731e+01,-1.2265e+03
2.8797e-01,-1.5592e+00,-8.3877e-02,2.4916e+00,4.7961e-01,3.4368e+00,3.0550e+00,2.9426e+01,-9.7721e+02
4.0331e-01,-9.4664e-01,9.5390e-01,2.3818e+00,1.0676e+00,3.3269e+00,2.2542e+00,2.8948e+01,-9.7829e+02
-5.6058e-01,-1.6720e+00,1.8743e+00,6.6067e-01,2.9403e+00,1.7990e+00,3.9542e+00,3.0424e+01,-7.7971e+02
-4.9695e-01,-9.8560e-01,2.1675e+00,4.4547e-01,1.0501e+00,3.9583e+00,3.6710e+00,3.0906e+01,-9.7777e+02
-5.8880e-01,-1.4060e+00,1.6806e+00,1.5938e+00,2.7345e+00,3.3090e+00,3.4655e+00,2.9991e+01,-1.1923e+03
-9.5904e-01,-1.3598e+00,1.5644e+00,8.8379e-01,2.1062e+00,2.0962e+00,3.7674e+00,2.9726e+01,-1.0298e+03
-7.9285e-01,-9.0242e-01,2.1159e+00,-2.2693e-01,2.7492e+00,4.1098e+00,2.4036e+00,3.1132e+01,-1.2344e+03
-1.6459e-02,-1.4489e+00,9.7716e-01,2.4092e+00,1.9528e+00,2.0584e+00,3.6301e+00,2.9383e+01,-8.4776e+02
-8.7554e-01,-5.0144e-01,1.7197e+00,2.0945e+00,3.4205e+00,2.0864e+00,3.6998e+00,3.0441e+01,-7.3531e+02
-6.6232e-01,-6.7985e-01,2.2129e+00,4.0422e-01,3.0601e+00,3.2110e+00,4.0826e+00,3.0842e+01,-1.0689e+03
-7.5908e-01,-1.7147e+00,1.4707e+00,1.8608e+00,2.6841e-01,3.6827e+00,2.9479e+00,3.0115e+01,-9.5647e+02
-3.2802e-01,-1.6887e+00,2.1881e+00,8.5602e-01,6.9597e-01,3.6079e+00,4.0447e+00,3.0860e+01,-1.1745e+03
6.1317e-02,-8.2720e-01,1.6710e+00,5.0101e-01,3.2859e+00,2.6263e+00,2.1864e+00,2.9602e+01,-1.2413e+03
9.8921e-02,-7.9799e-01,1.7243e+00,2.4385e+00,9.7107e-01,2.8658e+00,3.8591e+00,2.9803e+01,-1.1332e+03
-6.0746e-01,-1.4932e+00,2.0527e+00,2.4181e+00,2.1442e+00,3.5056e+00,4.1914e+00,3.1093e+01,-1.0183e+03
-7.9318e-01,-9.4026e-01,1.9909e+00,1.5837e+00,8.1407e-01,3.8130e+00,3.6447e+00,3.0688e+01,-1.2134e+03
-3.5132e-01,-1.3491e+00,1.8256e+00,2.5231e+00,2.7729e+00,3.9354e+00,2.3035e+00,3.0829e+01,-1.1882e+03
-3.0419e-01,-1.6696e+00,2.1666e+00,1.0997e+00,2.1046e+00,4.0823e+00,2.4060e+00,3.1012e+01,-8.8914e+02
-4.2009e-02,-1.5291e+00,1.5220e+00,2.6822e+00,3.1319e+00,2.4943e+00,3.9178e+00,3.0472e+01,-1.0019e+03
-3.1880e-02,-1.8472e+00,2.1629e+00,2.5767e+00,2.6227e+00,4.2364e+00,2.3214e+00,3.1256e+01,-1.0049e+03
-6.3396e-01,-6.7230e-01,1.9103e+00,2.0110e+00,3.4438e+00,3.1799e+00,3.4520e+00,3.0550e+01,-1.1300e+03
-8.1454e-01,-1.6880e+00,1.8217e+00,4.2949e-01,2.3435e+00,3.6728e+00,3.7676e+00,3.0595e+01,-9.6332e+02
-9.3783e-02,-1.0204e+00,1.2507e+00,2.4994e+00,1.1895e+00,1.8992e+00,3.8081e+00,2.9690e+01,-1.2143e+03
-8.1550e-01,-9.1952e-01,1.4234e+00,-7.0592e-01,3.0559e+00,3.2674e+00,3.0459e+00,2.9885e+01,-1.2072e+03
-8.4695e-01,-1.6415e+00,1.9296e+00,1.6629e+00,2.6558e+00,2.2065e+00,4.1407e+00,3.0755e+01,-9.0105e+02
-9.6681e-01,-9.7239e-01,1.7477e+00,1.5388e+00,1.0382e+00,3.9088e+00,2.7398e+00,3.0570e+01,-1.1214e+03
-3.3763e-01,-9.7200e-01,1.8616e+00,2.3756e+00,1.3363e+00,3.8697e+00,2.2606e+00,3.0485e+01,-1.1860e+03
-4.5552e-01,-1.5259e+00,2.1470e+00,2.0670e+00,6.1149e-01,2.4250e+00,4.2053e+00,3.0853e+01,-1.0230e+03
1.6826e-01,-8.5769e-01,1.5739e+00,2.6652e+00,1.1767e-01,3.6043e+00,3.3724e+00,2.9979e+01,-8.6243e+02
4.6793e-02,-6.6018e-01,2.2264e+00,2.4445e+00,3.8684e+00,2.2822e+00,3.0840e+00,3.1115e+01,-8.5358e+02
-5.4111e-01,-1.1472e+00,1.6765e+00,1.5727e+00,3.1518e+00,1.6307e+00,3.5666e+00,3.0022e+01,-1.2066e+03
1.7665e-01,-7.2002e-01,9.1573e-01,2.5426e+00,2.1201e+00,2.8553e+00,3.4988e+00,2.9307e+01,-5.7506e+02
-9.6838e-01,-1.0699e+00,1.4965e+00,-2.6903e-01,2.9241e+00,3.1607e+00,3.7532e+00,3.0247e+01,-1.1724e+03
9.9096e-02,-1.4403e+00,1.6293e+00,2.3895e+00,2.2804e+00,3.7490e+00,2.6210e+00,3.0087e+01,-7.9970e+02
-3.4774e-01,-1.0139e+00,2.1897e+00,3.0289e+00,1.4585e+00,4.3225e+00,3.0229e+00,3.1683e+01,-1.0915e+03
-2.0476e-01,-1.6167e+00,1.7486e+00,2.6794e+00,1.5129e+00,3.0730e+00,4.1165e+00,3.0740e+01,-9.8120e+02
-6.6048e-01,-1.2670e+00,1.5584e+00,6.1120e-01,3.4069e+00,1.6309e+00,3.7047e+00,3.0501e+01,-9.6923e+02
-2.8645e-01,-5.4141e-01,2.1624e+00,2.9068e+00,1.7758e+00,3.8453e+00,3.9892e+00,3.1040e+01,-7.4349e+02
-8.9911e-01,-8.9671e-01,1.7749e+00,2.4457e+00,1.3038e+00,4.0680e+00,2.5324e+00,3.0968e+01,-1.0245e+03
-5.9222e-01,-7.4252e-01,1.0476e+00,2.4959e+00,1.1427e+00,1.2835e+00,3.6606e+00,2.9576e+01,-1.1980e+03
-5.0461e-01,-9.4404e-01,1.9674e+00,2.9556e+00,2.3452e+00,3.3180e+00,4.1857e+00,3.1137e+01,-1.1678e+03
7.0073e-02,-8.8001e-01,2.1199e+00,2.3934e+00,3.1775e+00,2.9328e+00,4.1192e+00,3.0702e+01,-1.0757e+03
2.7891e-01,-1.4398e+00,-1.6926e-01,2.1597e+00,1.7519e+00,2.8446e+00,3.1394e+00,2.8572e+01,-1.1975e+03
-5.0733e-02,-1.5727e+00,9.3583e-01,2.2021e+00,1.9016e+00,2.5733e+00,3.4350e+00,2.9059e+01,-1.0232e+03
2.8452e-02,-8.2168e-01,1.1364e+00,2.3465e+00,1.6042e+00,3.3784e+00,2.0184e+00,2.9190e+01,-1.1310e+03
-4.5120e-01,-1.4973e+00,1.9185e+00,-9.7552e-02,1.7696e+00,3.8472e+00,3.2861e+00,3.0491e+01,-9.9765e+02
-6.7096e-01,-1.4832e+00,1.5162e+00,2.2938e+00,6.4907e-01,3.6212e+00,3.6689e+00,3.0433e+01,-1.1747e+03
-7.2801e-01,-6.7721e-01,2.0790e+00,1.4773e+00,3.4159e+00,3.6845e+00,3.6065e+00,3.0919e+01,-1.0582e+03
-6.2373e-01,-1.2414e+00,1.8685e+00,3.4478e-01,2.7280e+00,1.4936e+00,3.9114e+00,3.0214e+01,-9.8609e+02
4.3056e-01,-1.9292e+00,-2.7889e-01,2.1336e+00,2.7797e+00,2.1447e+00,2.8338e+00,2.8604e+01,-1.0325e+03
-9.8304e-01,-1.6725e+00,1.6073e+00,1.8316e+00,1.3096e+00,3.7131e+00,3.5541e+00,3.0465e+01,-1.2215e+03
-4.2979e-02,-1.4331e+00,1.6178e+00,-1.1034e-01,3.5691e+00,2.4112e+00,2.2056e+00,3.0253e+01,-1.1800e+03
-6.4793e-02,-1.6531e+00,1.9093e+00,2.4833e+00,3.1758e+00,3.2005e+00,3.8630e+00,3.0661e+01,-6.8558e+02
-9.0534e-01,-1.5431e+00,1.7511e+00,2.0092e+00,1.8737e+00,3.1493e+00,3.9257e+00,3.0401e+01,-1.0952e+03
-7.0703e-01,-1.1580e+00,1.4956e+00,-6.1725e-01,2.0217e+00,3.5430e+00,2.8179e+00,2.9705e+01,-9.9607e+02
-4.4886e-01,-1.4884e+00,1.6311e+00,2.4171e+00,7.1041e-01,3.7940e+00,3.1981e+00,3.0430e+01,-7.4331e+02
-8.8664e-01,-1.5024e+00,1.6773e+00,1.6225e+00,1.0351e+00,3.8702e+00,3.2976e+00,3.0573e+01,-1.0443e+03
-9.9729e-01,-9.1555e-01,1.8880e+00,1.5964e+00,2.4261e+00,3.7256e+00,3.6558e+00,3.0572e+01,-1.1398e+03
-8.1100e-01,-1.5115e+00,1.4873e+00,2.1716e+00,8.8682e-01,3.8731e+00,2.2582e+00,3.0483e+01,-1.0554e+03
-9.8257e-01,-7.8097e-01,1.1826e+00,2.2771e+00,2.1919e+00,3.2527e+00,3.6660e+00,3.0005e+01,-1.1148e+03
-9.6954e-01,-1.5176e+00,1.6011e+00,1.1170e+00,1.5793e+00,3.9647e+00,2.4720e+00,3.0707e+01,-1.1739e+03
2.9866e-01,-1.3812e+00,1.1702e+00,2.4963e+00,2.3209e+00,1.7167e+00,3.7353e+00,2.9510e+01,-9.1152e+02
5.2797e-02,-1.7986e+00,1.8216e+00,1.0231e+00,3.6038e+00,2.5297e+00,3.1361e+00,3.0519e+01,-1.1115e+03
1.2713e-01,-1.2253e+00,1.9393e+00,2.4094e+00,1.7071e+00,3.8837e+00,3.1660e+00,3.0389e+01,-9.1204e+02
-2.0823e-01,-1.4984e+00,2.1641e+00,1.3553e+00,1.4116e+00,4.1736e+00,2.2139e+00,3.1115e+01,-1.2117e+03
6.4167e-02,-9.7510e-01,2.0133e+00,1.3529e+00,3.7074e+00,1.9369e+00,2.9120e+00,3.0608e+01,-1.1346e+03
