logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-7.3968e-02,-1.3739e+00,-7.0560e-01,2.3994e+00,2.8301e+00,2.8839e+00,4.6340e+00,-1.7071e+02
-9.3566e-02,-1.6579e+00,7.5759e-01,9.2823e-01,2.3267e+00,3.7950e+00,4.5531e+00,-1.1072e+02
6.3525e-02,-1.2701e+00,-2.5256e-01,4.7888e-01,3.6455e+00,2.9264e+00,4.5556e+00,-1.8357e+02
-1.7652e-01,-1.7779e+00,-1.1542e+00,1.6216e+00,9.4118e-01,1.7227e+00,4.6486e+00,-1.7034e+02
-1.0836e-01,-1.8879e+00,-4.7229e-01,1.8759e+00,2.5282e+00,2.2056e+00,4.6434e+00,-1.6647e+02
7.9929e-02,-1.4237e+00,6.9755e-01,-4.1401e-02,2.2323e+00,4.3670e+00,4.1379e+00,-1.8454e+02
-1.3476e-01,-1.1799e+00,1.9132e-01,2.6098e+00,1.7853e+00,1.9124e+00,4.6560e+00,-1.7651e+02
9.3730e-02,-1.2493e+00,-9.7049e-01,1.6589e+00,5.9349e-01,4.5121e+00,2.4739e+00,-1.9100e+02
7.0012e-03,-1.9804e+00,5.2550e-01,2.3165e+00,2.0441e+00,2.5445e+00,4.6703e+00,-1.7742e+02
-1.2473e-02,-1.0486e+00,-1.0308e+00,6.9628e-01,3.5410e+00,4.2158e+00,4.1442e+00,-1.3770e+02
8.1881e-02,-1.5848e+00,2.3305e-01,1.0309e-01,1.4600e+00,4.3431e+00,4.1924e+00,-1.6421e+02
4.7093e-02,-1.7440e+00,7.1259e-01,2.2174e+00,2.4919e+00,3.2265e+00,4.6468e+00,-1.8017e+02
-3.2086e-02,-1.3512e+00,-4.4854e-01,2.0164e+00,3.2879e+00,3.7992e+00,4.5148e+00,-1.9855e+02
1.0947e-01,-8.3794e-01,6.4984e-01,1.5449e+00,3.9556e+00,4.1462e+00,3.6406e+00,-1.6597e+02
5.8582e-02,-6.8767e-01,-4.6159e-01,2.9458e+00,3.9395e+00,3.5073e+00,4.3177e+00,-1.9543e+02
-1.7639e-03,-1.3020e+00,2.8926e-01,2.5325e+00,2.1922e+00,3.7303e+00,4.6007e+00,-1.4583e+02
-7.4280e-02,-1.1338e+00,7.4577e-01,2.5742e+00,1.6831e+00,3.7904e+00,4.5772e+00,-9.6100e+01
7.5732e-02,-8.7719e-01,8.4046e-01,2.6694e+00,3.5998e+00,4.0237e+00,4.3771e+00,-2.0994e+02
-3.0823e-02,-1.4673e+00,1.7212e-01,-1.1774e-01,9.7073e-01,4.2623e+00,4.3015e+00,-9.2614e+01
-3.8246e-02,-1.4422e+00,-3.5236e-01,1.2451e+00,3.9452e-01,4.2785e+00,4.2763e+00,-9.3192e+01
-5.0438e-02,-1.1065e+00,-7.7367e-01,1.2308e-01,2.3209e+00,4.4822e+00,2.6790e+00,-1.5900e+02
3.9067e-02,-1.1943e+00,-8.0179e-01,1.3347e+00,2.2137e+00,4.4510e+00,3.6566e+00,-1.3409e+02
-8.1368e-02,-1.6703e+00,8.7512e-01,2.2026e-01,8.0933e-01,3.8792e+00,4.5408e+00,-1.2546e+02
-8.8547e-02,-1.5114e+00,-1.1444e+00,1.7458e+00,1.9396e+00,3.8628e+00,4.5472e+00,-2.0974e+02
5.7383e-02,-8.9616e-01,2.8816e-01,2.4341e+00,3.4619e+00,4.4275e+00,3.0321e+00,-1.1108e+02
-2.4229e-03,-1.1460e+00,-5.0847e-02,3.1913e-01,1.5937e+00,4.4956e+00,2.8651e+00,-1.6468e+02
-1.3373e-01,-1.4975e+00,4.7745e-01,2.1763e+00,2.4428e+00,1.7619e+00,4.6461e+00,-2.1056e+02
-3.4627e-03,-1.1196e+00,1.0442e+00,1.4523e+00,4.3466e-01,4.4760e+00,3.4472e+00,-1.5050e+02
-1.2552e-01,-1.7898e+00,3.1425e-01,1.4951e+00,1.5454e+00,3.4929e+00,4.6085e+00,-9.6477e+01
-3.5130e-02,-9.3781e-01,-5.9421e-01,2.9556e+00,1.5395e+00,3.2255e+00,4.6713e+00,-1.2538e+02
3.3299e-02,-1.0981e+00,-6.1652e-01,2.2060e+00,2.9998e+00,4.3202e+00,4.1387e+00,-9.5527e+01
-1.6373e-01,-1.7017e+00,-9.3632e-01,9.9651e-01,8.6284e-01,3.6912e+00,4.5668e+00,-1.8187e+02
4.5293e-02,-1.5823e+00,-4.6230e-01,1.4004e+00,9.5037e-01,4.1348e+00,4.4355e+00,-1.8622e+02
-1.9652e-01,-1.7067e+00,5.0093e-01,1.4079e+00,7.7547e-01,2.2563e+00,4.6406e+00,-1.2054e+02
-1.8861e-01,-1.4215e+00,-6.2844e-01,1.0870e+00,9.6318e-01,3.7733e+00,4.5538e+00,-1.8047e+02
-1.8060e-01,-1.7543e+00,1.1380e-01,7.4286e-01,1.6991e+00,3.1915e+00,4.6200e+00,-1.6120e+02
-3.4743e-02,-1.7090e+00,-2.8431e-02,1.0154e+00,1.2495e+00,4.1341e+00,4.4257e+00,-2.0705e+02
-6.1600e-02,-1.0932e+00,-9.3642e-01,1.2632e+00,1.3381e+00,4.4662e+00,3.4163e+00,-1.8329e+02
5.5144e-02,-7.9722e-01,-1.0129e-01,1.8266e+00,4.0542e+00,2.1462e+00,4.2572e+00,-1.1945e+02
1.2225e-01,-8.8743e-01,9.3845e-01,4.5544e-01,4.0151e+00,2.9259e+00,4.3229e+00,-1.3301e+02
-7.0637e-02,-1.1132e+00,-3.7158e-01,2.4993e+00,1.7388e+00,4.0296e+00,4.4966e+00,-1.7108e+02
1.3759e-01,-6.7972e-01,1.1665e+00,5.3368e-01,4.2459e+00,2.0944e+00,3.1714e+00,-1.9318e+02
-1.5018e-01,-1.1212e+00,1.1966e-01,2.6582e+00,1.4305e+00,2.3894e+00,4.6566e+00,-1.7429e+02
4.5781e-02,-9.4606e-01,-3.7435e-01,3.7502e-01,3.5577e+00,4.3829e+00,3.3361e+00,-1.9360e+02
-5.6193e-02,-9.6702e-01,-1.2386e-01,2.5212e+00,1.7888e+00,4.3403e+00,4.1739e+00,-1.5990e+02
