niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.5546e+05,-1.5546e+05,-1.9980e-03,-1.5546e+05,1.1750e-01,6.9098e+00,inf,3.0763e-01,-9.1919e-01,-1.5484e+00,6.2460e+00,9.5868e+00,3.0239e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.5457e+05,-1.5458e+05,-3.9960e-03,-1.5458e+05,1.1751e-01,6.9118e+00,1.4996e+05,6.3273e-01,-7.6710e-01,-1.6390e+00,6.1652e+00,9.5911e+00,3.0546e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.5453e+05,-1.5453e+05,-5.9940e-03,-1.5453e+05,1.1753e-01,6.9138e+00,1.4908e+05,9.5104e-01,-8.5281e-01,-1.5618e+00,6.1425e+00,9.5291e+00,3.0622e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.5450e+05,-1.5450e+05,-7.9920e-03,-1.5450e+05,1.1755e-01,6.9157e+00,1.4903e+05,1.2600e+00,-9.8858e-01,-1.1037e+00,6.2927e+00,1.0064e+01,3.0060e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.5446e+05,-1.5447e+05,-9.9900e-03,-1.5447e+05,1.1757e-01,6.9177e+00,1.4900e+05,1.5714e+00,-9.8598e-01,-1.0994e+00,6.2317e+00,9.8898e+00,3.0170e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.5444e+05,-1.5445e+05,-1.1988e-02,-1.5445e+05,1.1758e-01,6.9197e+00,1.4897e+05,1.8941e+00,-3.8559e-01,-1.9943e+00,6.1620e+00,9.9237e+00,3.0013e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.5420e+05,-1.5420e+05,-1.3986e-02,-1.5420e+05,1.1760e-01,6.9217e+00,1.4895e+05,2.1997e+00,-1.4544e-01,-1.1107e+00,6.0544e+00,9.6067e+00,3.0238e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.5394e+05,-1.5395e+05,-1.5984e-02,-1.5395e+05,1.1762e-01,6.9237e+00,1.4870e+05,2.5118e+00,2.2353e-01,-1.0264e+00,6.0618e+00,9.5693e+00,3.0237e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.5394e+05,-1.5394e+05,-1.7982e-02,-1.5394e+05,1.1746e-01,6.9050e+00,1.4845e+05,2.8270e+00,2.6910e-01,-1.8167e+00,6.0389e+00,9.5726e+00,3.0254e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.5392e+05,-1.5393e+05,-1.9980e-02,-1.5393e+05,1.1765e-01,6.9277e+00,1.4844e+05,3.1662e+00,3.8747e-01,-1.4709e+00,6.2136e+00,9.8831e+00,3.0013e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.5391e+05,-1.5392e+05,-2.1978e-02,-1.5392e+05,1.1765e-01,6.9276e+00,1.4842e+05,3.4829e+00,-9.7902e-01,-1.3910e+00,6.2657e+00,9.6569e+00,3.1174e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.5376e+05,-1.5377e+05,-2.3976e-02,-1.5377e+05,1.1768e-01,6.9317e+00,1.4842e+05,3.7982e+00,-7.0184e-01,-1.5560e+00,6.0743e+00,9.9700e+00,3.0163e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.5374e+05,-1.5375e+05,-2.5974e-02,-1.5375e+05,1.1770e-01,6.9337e+00,1.4827e+05,4.1172e+00,-9.8678e-01,-1.3803e+00,6.0371e+00,9.6488e+00,3.0644e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.5373e+05,-1.5374e+05,-2.7972e-02,-1.5374e+05,1.1727e-01,6.8828e+00,1.4825e+05,4.4359e+00,-2.3242e-01,-1.1564e+00,6.2806e+00,9.9415e+00,3.0571e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.5363e+05,-1.5363e+05,-2.9970e-02,-1.5363e+05,1.1774e-01,6.9377e+00,1.4824e+05,4.7477e+00,3.7338e-01,-1.8223e+00,6.2463e+00,9.9581e+00,3.0284e+01
