logfeh,logdust,logNpix,tau,dmod,logl
-3.1374e-01,-1.0018e+00,4.7562e+00,2.1829e+00,3.1132e+01,-2.6475e+01
-3.2010e-01,-9.9374e-01,4.7493e+00,2.2563e+00,3.1120e+01,-2.5192e+01
-2.0783e-01,-1.0663e+00,4.7479e+00,2.1852e+00,3.1104e+01,-2.3991e+01
-3.4649e-01,-9.8296e-01,4.7440e+00,1.9499e+00,3.1094e+01,-2.6830e+01
-2.6917e-01,-1.0623e+00,4.7308e+00,2.2605e+00,3.1065e+01,-2.6851e+01
-3.0466e-01,-1.0084e+00,4.7520e+00,2.2783e+00,3.1128e+01,-2.4526e+01
-3.1684e-01,-1.0001e+00,4.7477e+00,2.1484e+00,3.1109e+01,-2.6117e+01
-2.3974e-01,-1.0677e+00,4.7388e+00,2.1817e+00,3.1082e+01,-2.5548e+01
-3.1513e-01,-1.0141e+00,4.7329e+00,1.9415e+00,3.1064e+01,-2.4856e+01
-2.1162e-01,-1.0617e+00,4.7392e+00,2.2949e+00,3.1089e+01,-2.6306e+01
-3.0330e-01,-1.0199e+00,4.7535e+00,2.1070e+00,3.1122e+01,-2.4807e+01
-3.2352e-01,-9.9617e-01,4.7512e+00,2.0978e+00,3.1117e+01,-2.5071e+01
-3.1561e-01,-1.0040e+00,4.7399e+00,2.0940e+00,3.1087e+01,-2.6758e+01
-2.2781e-01,-1.0579e+00,4.7499e+00,2.2877e+00,3.1114e+01,-2.6657e+01
-3.3237e-01,-1.0201e+00,4.7445e+00,1.0333e+00,3.1077e+01,-2.6850e+01
-3.3382e-01,-9.9281e-01,4.7453e+00,2.0445e+00,3.1101e+01,-2.6407e+01
-2.8760e-01,-1.0702e+00,4.7331e+00,2.1301e+00,3.1064e+01,-2.6283e+01
-3.0716e-01,-9.9341e-01,4.7611e+00,2.4308e+00,3.1158e+01,-2.6309e+01
-3.2250e-01,-1.0002e+00,4.7542e+00,2.1126e+00,3.1126e+01,-2.2466e+01
-3.0958e-01,-1.0064e+00,4.7530e+00,2.2127e+00,3.1126e+01,-2.6032e+01
-3.1599e-01,-1.0165e+00,4.7384e+00,1.8127e+00,3.1071e+01,-2.6467e+01
-3.1510e-01,-9.9565e-01,4.7387e+00,2.2478e+00,3.1092e+01,-2.5377e+01
-3.0705e-01,-1.0190e+00,4.7511e+00,2.0058e+00,3.1112e+01,-2.3198e+01
-2.3785e-01,-1.0695e+00,4.7365e+00,2.1961e+00,3.1078e+01,-2.6854e+01
-3.0501e-01,-1.0243e+00,4.7387e+00,1.9154e+00,3.1075e+01,-2.6377e+01
-2.4662e-01,-1.0649e+00,4.7335e+00,2.1705e+00,3.1066e+01,-2.6707e+01
-3.1439e-01,-1.0122e+00,4.7393e+00,1.9703e+00,3.1080e+01,-2.5139e+01
-3.0286e-01,-1.0197e+00,4.7446e+00,2.0735e+00,3.1097e+01,-2.5563e+01
-3.2092e-01,-1.0006e+00,4.7486e+00,2.1274e+00,3.1112e+01,-2.6555e+01
-3.0102e-01,-1.0040e+00,4.7550e+00,2.3059e+00,3.1134e+01,-2.6532e+01
-3.2900e-01,-9.9560e-01,4.7504e+00,2.0979e+00,3.1117e+01,-2.5040e+01
-3.3830e-01,-9.7908e-01,4.7540e+00,2.2054e+00,3.1131e+01,-2.1499e+01
