logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.9811e-01,-1.9881e+00,-7.7344e-01,1.5168e+00,9.8166e-01,4.0264e+00,4.5819e+00,3.0531e+01,-2.2247e+02
-2.7400e-02,-1.1867e+00,7.8686e-01,2.4465e+00,1.3066e+00,3.5053e+00,4.7777e+00,3.0778e+01,-1.3563e+02
2.7757e-01,-1.2117e+00,8.4527e-01,7.5265e-02,1.3493e+00,4.6991e+00,3.4933e+00,3.0905e+01,-2.3019e+02
4.2610e-01,-1.5726e+00,-4.6031e-01,1.0110e+00,3.2272e+00,4.2178e+00,4.1111e+00,3.0171e+01,-2.2463e+02
6.9735e-02,-1.2808e+00,1.5347e-01,1.7269e+00,1.6840e+00,4.1998e+00,4.5294e+00,3.0643e+01,-1.6490e+02
6.0530e-02,-1.7020e+00,-3.3816e-01,1.9689e+00,1.2531e+00,2.7454e+00,4.6831e+00,3.0468e+01,-1.9026e+02
4.9589e-01,-1.6298e+00,-5.8499e-01,1.9418e+00,3.3278e+00,4.1040e+00,4.2869e+00,3.0177e+01,-2.1137e+02
-2.9721e-01,-1.0698e+00,1.0758e+00,1.4362e+00,9.8296e-01,2.1000e+00,4.8471e+00,3.0950e+01,-2.3668e+02
3.9723e-01,-1.5604e+00,3.3844e-01,1.2383e+00,2.8269e+00,4.2954e+00,3.9584e+00,3.0141e+01,-2.3847e+02
3.1608e-01,-1.3458e+00,-3.2436e-02,2.8453e-01,2.4773e+00,4.5294e+00,3.6577e+00,3.0526e+01,-2.1142e+02
1.3928e-01,-1.0492e+00,5.0145e-01,1.1784e+00,2.6458e+00,4.5738e+00,3.5704e+00,3.0672e+01,-1.9258e+02
-9.6858e-02,-1.2853e+00,-6.1399e-01,2.0705e+00,2.6608e+00,3.2592e+00,4.9294e+00,3.1181e+01,-2.5692e+02
-1.1798e-02,-1.6067e+00,5.6662e-01,1.0578e+00,1.9564e+00,2.6420e+00,4.8389e+00,3.0863e+01,-2.2767e+02
1.8353e-01,-1.7383e+00,-1.6616e-01,1.1011e+00,2.5231e+00,4.0875e+00,4.5551e+00,3.0559e+01,-1.8773e+02
3.8528e-01,-1.6894e+00,1.0902e+00,1.7907e+00,3.3111e+00,4.0429e+00,4.5888e+00,3.0568e+01,-2.2237e+02
3.7061e-01,-1.5237e+00,-5.0348e-01,1.0205e+00,2.3053e+00,4.3799e+00,3.8132e+00,3.0211e+01,-2.3631e+02
4.1567e-01,-1.8515e+00,-6.7074e-01,6.6068e-01,4.0993e-01,4.4009e+00,3.7394e+00,3.0206e+01,-2.4009e+02
3.6200e-02,-1.1118e+00,1.2490e+00,9.8012e-01,1.9841e+00,4.4744e+00,4.7338e+00,3.1238e+01,-2.6180e+02
-2.6556e-02,-1.5975e+00,-6.3854e-01,1.9691e+00,1.4622e+00,2.6801e+00,4.7913e+00,3.0762e+01,-2.5619e+02
4.1076e-02,-1.0368e+00,-2.0044e-01,2.0362e+00,1.2481e+00,4.3406e+00,4.3814e+00,3.0642e+01,-2.2312e+02
-2.3288e-01,-1.0646e+00,-2.0537e-01,2.1561e+00,1.5992e+00,2.6241e+00,4.8781e+00,3.1052e+01,-1.9373e+02
1.2428e-01,-1.7173e+00,-1.0762e+00,2.1618e+00,2.3613e+00,3.1240e+00,4.7739e+00,3.0691e+01,-2.6083e+02
2.0221e-01,-1.8936e+00,-4.4232e-01,1.0142e-01,5.7362e-01,4.1768e+00,4.3558e+00,3.0317e+01,-2.1994e+02
2.1018e-02,-1.6703e+00,-6.5909e-01,1.0330e+00,1.5379e+00,2.6634e+00,4.8282e+00,3.0838e+01,-2.6140e+02
1.3508e-01,-1.8250e+00,-2.4066e-01,2.2677e+00,1.6510e+00,3.1772e+00,4.7932e+00,3.0743e+01,-1.8485e+02
-1.8527e-02,-1.0415e+00,1.1869e+00,2.1548e+00,2.5695e+00,4.3764e+00,4.6413e+00,3.1007e+01,-2.2672e+02
-4.8675e-02,-1.1981e+00,1.1088e+00,1.9484e+00,6.2434e-01,4.2374e+00,4.7956e+00,3.1121e+01,-2.2227e+02
4.5101e-01,-1.3825e+00,-8.9593e-02,1.7499e+00,3.1025e+00,4.3716e+00,3.5497e+00,3.0120e+01,-2.0109e+02
1.2239e-01,-1.8867e+00,-9.2739e-02,1.3627e+00,2.0820e+00,3.8294e+00,4.6306e+00,3.0545e+01,-1.9777e+02
5.6400e-02,-1.2791e+00,9.0249e-01,2.0303e+00,3.1623e+00,3.8580e+00,4.8442e+00,3.1050e+01,-2.1673e+02
2.6601e-03,-1.4639e+00,-8.1786e-01,8.6803e-01,3.0527e+00,2.3415e+00,4.8061e+00,3.0832e+01,-1.6793e+02
3.2181e-01,-1.6867e+00,3.6001e-01,9.1141e-01,1.6938e+00,4.4289e+00,4.1971e+00,3.0531e+01,-1.7811e+02
4.1206e-01,-1.7319e+00,7.1612e-01,1.2275e-01,2.2191e+00,4.6022e+00,3.9754e+00,3.0731e+01,-2.3678e+02
1.5524e-01,-1.4714e+00,3.0125e-02,1.5269e+00,4.2466e-01,4.2214e+00,4.4983e+00,3.0590e+01,-1.6830e+02
1.1449e-02,-1.6594e+00,8.0385e-01,-2.0301e-01,8.2570e-01,3.2194e+00,4.8701e+00,3.0973e+01,-1.6333e+02
