logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-3.4653e-01,-1.0904e+00,1.2274e-01,1.5662e+00,1.2136e+00,4.0168e+00,5.0058e+00,-1.1231e+02
-3.3253e-01,-1.1430e+00,-1.1387e-01,1.3003e+00,1.2730e+00,3.8148e+00,5.0300e+00,-1.1455e+02
-4.1366e-01,-1.0983e+00,-4.3326e-02,9.2713e-01,1.2530e+00,3.2001e+00,5.0522e+00,-1.0882e+02
-3.6361e-01,-1.1237e+00,4.2999e-02,1.2098e+00,1.9911e+00,3.6467e+00,5.0380e+00,-1.1267e+02
-3.3917e-01,-1.1957e+00,1.4291e-01,4.4030e-01,1.9288e+00,3.0199e+00,5.0576e+00,-1.1486e+02
-4.1304e-01,-1.0536e+00,-5.5664e-01,1.9517e+00,1.5442e+00,3.6963e+00,5.0337e+00,-1.1364e+02
-3.3781e-01,-1.1496e+00,-3.8594e-01,1.2453e+00,1.6387e+00,3.7236e+00,5.0352e+00,-1.1021e+02
-4.1635e-01,-1.0840e+00,-2.8863e-01,1.2804e+00,1.4908e+00,3.4145e+00,5.0469e+00,-1.1311e+02
-3.7316e-01,-1.1458e+00,1.6357e-01,1.0939e+00,1.9400e+00,3.1357e+00,5.0540e+00,-1.1284e+02
-3.8498e-01,-1.1311e+00,-1.3748e-01,1.0738e+00,1.7190e+00,3.1291e+00,5.0541e+00,-1.0750e+02
-3.4808e-01,-1.1682e+00,-1.8283e-03,9.3217e-01,1.4672e+00,3.3029e+00,5.0539e+00,-1.0697e+02
-4.2957e-01,-1.0236e+00,9.0835e-02,1.4437e+00,1.5871e+00,3.8985e+00,5.0169e+00,-1.0893e+02
-4.0591e-01,-1.1087e+00,-3.6042e-01,9.0698e-01,1.9133e+00,2.9527e+00,5.0554e+00,-1.1260e+02
-3.2716e-01,-1.1958e+00,5.7999e-01,1.0201e+00,1.5597e+00,3.1082e+00,5.0591e+00,-1.1387e+02
-3.3508e-01,-1.1828e+00,-1.3007e-01,1.1066e+00,1.5226e+00,3.4088e+00,5.0509e+00,-1.0619e+02
-4.4549e-01,-1.0474e+00,-1.0975e-01,1.4328e+00,1.6643e+00,3.5774e+00,5.0374e+00,-1.1390e+02
-4.2562e-01,-1.0460e+00,1.6083e-01,2.1426e+00,1.3896e+00,3.1105e+00,5.0547e+00,-1.0746e+02
-4.2852e-01,-1.0376e+00,1.2625e-02,2.2129e+00,1.1762e+00,3.2105e+00,5.0528e+00,-1.1349e+02
-3.7043e-01,-1.1526e+00,-5.6993e-01,8.2554e-01,1.7942e+00,2.9736e+00,5.0575e+00,-1.0488e+02
-3.4266e-01,-1.1276e+00,1.2502e-01,1.6905e+00,1.1991e+00,3.7970e+00,5.0306e+00,-1.1288e+02
-4.0088e-01,-1.1115e+00,1.2611e-01,1.2927e+00,1.6304e+00,3.2089e+00,5.0519e+00,-1.0795e+02
-3.8118e-01,-1.1356e+00,-3.8596e-01,7.4987e-01,1.3755e+00,3.2283e+00,5.0533e+00,-1.0940e+02
-3.4468e-01,-1.1604e+00,-1.6573e-01,1.7468e+00,1.3208e+00,3.0793e+00,5.0592e+00,-1.0699e+02
-4.8037e-01,-1.0092e+00,9.9072e-02,1.1463e+00,1.8300e+00,3.2001e+00,5.0486e+00,-1.1177e+02
-3.5708e-01,-1.1623e+00,-5.4349e-01,1.5149e+00,1.2096e+00,3.1663e+00,5.0560e+00,-1.1464e+02
-4.2131e-01,-1.0769e+00,7.3160e-02,1.6685e+00,1.4930e+00,3.2780e+00,5.0498e+00,-1.0837e+02
-3.7433e-01,-1.1329e+00,-2.7664e-01,9.7379e-01,1.4542e+00,3.2897e+00,5.0531e+00,-1.0882e+02
-3.6754e-01,-1.1035e+00,-4.9925e-01,4.4513e-01,1.8035e+00,3.8441e+00,5.0236e+00,-1.1116e+02
-4.0870e-01,-1.0842e+00,5.4559e-02,9.8195e-01,1.3588e+00,3.5042e+00,5.0449e+00,-1.1247e+02
-3.5892e-01,-1.0900e+00,-2.9282e-02,2.2179e+00,1.5450e+00,3.4991e+00,5.0479e+00,-1.1342e+02
-3.8673e-01,-1.1211e+00,5.5280e-01,6.1601e-01,1.2397e+00,3.0462e+00,5.0573e+00,-1.1440e+02
-3.7313e-01,-1.1506e+00,-3.9048e-01,8.7050e-01,1.8757e+00,3.0360e+00,5.0560e+00,-1.1161e+02
-4.1275e-01,-1.0865e+00,-2.1435e-01,1.6744e+00,1.4120e+00,2.9317e+00,5.0572e+00,-1.1287e+02
-3.8063e-01,-1.0363e+00,1.1808e-02,1.0384e+00,1.6281e+00,4.1608e+00,4.9779e+00,-1.0812e+02
-4.1352e-01,-1.0894e+00,6.1656e-02,1.5382e+00,1.4494e+00,3.2290e+00,5.0520e+00,-1.1124e+02
-3.8764e-01,-1.1122e+00,2.4378e-01,1.0096e+00,1.2862e+00,3.4704e+00,5.0465e+00,-1.1302e+02
-4.2962e-01,-1.0713e+00,4.9379e-01,1.4720e+00,1.3284e+00,3.1337e+00,5.0531e+00,-1.0956e+02
