logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.7296e-01,-1.0241e+00,1.4581e+00,8.7399e-01,2.6457e+00,2.9984e+00,4.5869e+00,3.1003e+01,-6.7096e+01
2.1337e-01,-1.0362e+00,1.4463e+00,1.7002e+00,2.0482e+00,3.2018e+00,4.5957e+00,3.1003e+01,-6.6372e+01
1.2494e-01,-1.0147e+00,1.4577e+00,1.0521e+00,1.3720e+00,2.9430e+00,4.6121e+00,3.1026e+01,-6.6621e+01
1.7983e-01,-1.0161e+00,1.4504e+00,8.0529e-01,2.7830e+00,3.0678e+00,4.5789e+00,3.1002e+01,-6.6887e+01
1.7706e-01,-1.0115e+00,1.4553e+00,7.1937e-01,2.7330e+00,3.0975e+00,4.5845e+00,3.1010e+01,-6.6526e+01
1.9093e-01,-1.0077e+00,1.4585e+00,5.9460e-01,2.7846e+00,3.2452e+00,4.5738e+00,3.1001e+01,-6.6648e+01
1.6910e-01,-1.0328e+00,1.4612e+00,1.2723e+00,2.4365e+00,3.0888e+00,4.5934e+00,3.1015e+01,-6.7166e+01
1.9272e-01,-1.0037e+00,1.4547e+00,9.9896e-01,2.8230e+00,3.1807e+00,4.5777e+00,3.1007e+01,-6.6986e+01
1.7042e-01,-1.0045e+00,1.4530e+00,1.2992e+00,2.2214e+00,3.2132e+00,4.5933e+00,3.1000e+01,-6.6585e+01
1.8850e-01,-1.0384e+00,1.4585e+00,1.1571e+00,1.8401e+00,3.2292e+00,4.5935e+00,3.1001e+01,-6.7198e+01
1.2029e-01,-1.0154e+00,1.4616e+00,8.0790e-01,1.4608e+00,3.2076e+00,4.5862e+00,3.1000e+01,-6.7218e+01
1.7958e-01,-1.0260e+00,1.4622e+00,1.2411e+00,2.5548e+00,3.0554e+00,4.5927e+00,3.1011e+01,-6.5232e+01
1.5265e-01,-1.0159e+00,1.4536e+00,1.0561e+00,1.7258e+00,3.2077e+00,4.6033e+00,3.1022e+01,-6.7035e+01
1.4801e-01,-1.0020e+00,1.4437e+00,1.2032e+00,2.7328e+00,3.0369e+00,4.5908e+00,3.1033e+01,-6.7054e+01
1.8346e-01,-1.0168e+00,1.4077e+00,8.7491e-01,2.8760e+00,3.1340e+00,4.5800e+00,3.1022e+01,-6.7203e+01
1.3151e-01,-1.0112e+00,1.4347e+00,1.4134e+00,1.6473e+00,3.1808e+00,4.5925e+00,3.1012e+01,-6.7068e+01
1.8606e-01,-1.0122e+00,1.4627e+00,1.5639e+00,2.3473e+00,3.1847e+00,4.5984e+00,3.1020e+01,-6.7127e+01
1.8078e-01,-1.0280e+00,1.4585e+00,1.0407e+00,2.3358e+00,3.2088e+00,4.5914e+00,3.1007e+01,-6.7301e+01
1.6371e-01,-1.0298e+00,1.4620e+00,1.0897e+00,2.1135e+00,3.0757e+00,4.5956e+00,3.1002e+01,-6.6391e+01
1.8375e-01,-1.0222e+00,1.4567e+00,7.2488e-01,2.8768e+00,2.9742e+00,4.5851e+00,3.1026e+01,-6.6746e+01
1.2491e-01,-1.0073e+00,1.4559e+00,8.1280e-01,2.1100e+00,3.0519e+00,4.5978e+00,3.1010e+01,-6.6797e+01
2.2568e-01,-1.0224e+00,1.4415e+00,7.6716e-01,2.9639e+00,3.0172e+00,4.5764e+00,3.1005e+01,-6.7211e+01
1.7918e-01,-1.0064e+00,1.4465e+00,1.2524e+00,2.6901e+00,3.0819e+00,4.5882e+00,3.1011e+01,-6.6589e+01
1.5561e-01,-1.0083e+00,1.4191e+00,6.3580e-01,2.8255e+00,3.0803e+00,4.5768e+00,3.1013e+01,-6.7094e+01
2.0847e-01,-1.0012e+00,1.4395e+00,1.0333e+00,2.8487e+00,3.2991e+00,4.5660e+00,3.1001e+01,-6.6620e+01
1.0714e-01,-1.0149e+00,1.4530e+00,6.8895e-01,1.9731e+00,2.9157e+00,4.6154e+00,3.1042e+01,-6.7208e+01
9.7450e-02,-1.0078e+00,1.4485e+00,6.8033e-01,1.8240e+00,3.1541e+00,4.5869e+00,3.1007e+01,-6.7290e+01
2.2994e-01,-1.0019e+00,1.4446e+00,1.1999e+00,2.9836e+00,3.1377e+00,4.5822e+00,3.1029e+01,-6.6959e+01
2.1692e-01,-1.0846e+00,1.4495e+00,9.5068e-01,1.7850e+00,3.1730e+00,4.6007e+00,3.1008e+01,-6.6634e+01
1.1307e-01,-1.0069e+00,1.4531e+00,1.2029e+00,1.6231e+00,3.2163e+00,4.5838e+00,3.1007e+01,-6.7279e+01
1.4812e-01,-1.0063e+00,1.4252e+00,1.2501e+00,2.2482e+00,3.2009e+00,4.5920e+00,3.1013e+01,-6.6748e+01
1.8142e-01,-1.0366e+00,1.4549e+00,8.3121e-01,2.5748e+00,2.9560e+00,4.5992e+00,3.1013e+01,-6.7166e+01
1.3426e-01,-1.0142e+00,1.4396e+00,1.4772e+00,2.2602e+00,3.0359e+00,4.5924e+00,3.1006e+01,-6.6904e+01
1.3271e-01,-1.0067e+00,1.4421e+00,8.8114e-01,2.6325e+00,2.9718e+00,4.5909e+00,3.1015e+01,-6.7217e+01
1.1858e-01,-1.0061e+00,1.4372e+00,1.1594e+00,2.2712e+00,3.0583e+00,4.5986e+00,3.1027e+01,-6.6379e+01
1.5859e-01,-1.0208e+00,1.4638e+00,1.2410e+00,1.7662e+00,3.2491e+00,4.5900e+00,3.1006e+01,-6.7131e+01
2.0752e-01,-1.0242e+00,1.4574e+00,1.0249e+00,2.7219e+00,2.9424e+00,4.5924e+00,3.1001e+01,-6.7122e+01
2.3889e-01,-1.0273e+00,1.4587e+00,8.6614e-01,2.8236e+00,3.2835e+00,4.5777e+00,3.1012e+01,-6.7073e+01
1.8537e-01,-1.0602e+00,1.4617e+00,7.3381e-01,2.0612e+00,3.0974e+00,4.6054e+00,3.1018e+01,-6.6339e+01
2.1917e-01,-1.0162e+00,1.4285e+00,7.0191e-01,2.8473e+00,3.2818e+00,4.5780e+00,3.1016e+01,-6.7284e+01
1.9343e-01,-1.0434e+00,1.4564e+00,1.0404e+00,1.7905e+00,3.2937e+00,4.5940e+00,3.1014e+01,-6.7115e+01
9.9441e-02,-1.0068e+00,1.4227e+00,1.0486e+00,1.4240e+00,2.9823e+00,4.6027e+00,3.1017e+01,-6.7226e+01
2.4706e-01,-1.0288e+00,1.4489e+00,1.5058e+00,2.8744e+00,2.9267e+00,4.5918e+00,3.1011e+01,-6.7257e+01
1.9525e-01,-1.0031e+00,1.4627e+00,9.9955e-01,2.6702e+00,3.3624e+00,4.5759e+00,3.1015e+01,-6.6773e+01
