niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.3962e+05,-1.3963e+05,-1.9980e-03,-1.3963e+05,1.1750e-01,6.9098e+00,inf,4.7873e-01,-9.3266e-01,-1.5484e+00,6.4280e+00,9.5868e+00,2.6791e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.3487e+05,-1.3487e+05,-3.9960e-03,-1.3487e+05,1.1751e-01,6.9118e+00,1.3871e+05,9.2612e-01,-9.9049e-01,-1.1037e+00,6.4902e+00,1.0064e+01,2.5453e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.3467e+05,-1.3468e+05,-5.9940e-03,-1.3468e+05,1.1753e-01,6.9138e+00,1.3396e+05,1.3915e+00,5.7580e-02,-1.8167e+00,6.1519e+00,9.5726e+00,2.6902e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.3260e+05,-1.3260e+05,-7.9920e-03,-1.3260e+05,1.1755e-01,6.9157e+00,1.3376e+05,1.8560e+00,1.5623e-01,-1.4709e+00,6.3847e+00,9.8831e+00,2.5097e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.3254e+05,-1.3254e+05,-9.9900e-03,-1.3254e+05,1.1757e-01,6.9177e+00,1.3169e+05,2.3518e+00,1.4448e-01,-1.8223e+00,6.4284e+00,9.9581e+00,2.7130e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.3222e+05,-1.3222e+05,-1.1988e-02,-1.3222e+05,1.1758e-01,6.9197e+00,1.3162e+05,2.8316e+00,-9.8831e-01,-1.0994e+00,6.4090e+00,9.8898e+00,2.6272e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.3168e+05,-1.3168e+05,-1.3986e-02,-1.3168e+05,1.1760e-01,6.9217e+00,1.3131e+05,3.3254e+00,-7.5154e-01,-1.5560e+00,6.1991e+00,9.9700e+00,2.6223e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.3038e+05,-1.3039e+05,-1.5984e-02,-1.3039e+05,1.1762e-01,6.9237e+00,1.3077e+05,3.8302e+00,-4.8799e-01,-1.9943e+00,6.3161e+00,9.9237e+00,2.5098e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.2581e+05,-1.2582e+05,-1.7982e-02,-1.2582e+05,1.1763e-01,6.9257e+00,1.2947e+05,4.2875e+00,1.9604e-02,-1.0264e+00,6.1825e+00,9.5693e+00,2.6777e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.2578e+05,-1.2579e+05,-1.9980e-02,-1.2579e+05,1.1765e-01,6.9277e+00,1.2490e+05,4.8541e+00,-2.8787e-01,-1.1107e+00,6.1726e+00,9.6067e+00,2.6785e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.2406e+05,-1.2406e+05,-2.1978e-02,-1.2406e+05,1.1767e-01,6.9297e+00,1.2487e+05,5.3252e+00,-8.7734e-01,-1.5618e+00,6.2899e+00,9.5291e+00,2.9663e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.2379e+05,-1.2380e+05,-2.3976e-02,-1.2380e+05,1.1768e-01,6.9317e+00,1.2315e+05,5.7433e+00,-3.4159e-01,-1.3703e+00,6.0261e+00,9.9488e+00,2.5340e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.2290e+05,-1.2290e+05,-2.5974e-02,-1.2290e+05,1.1770e-01,6.9337e+00,1.2288e+05,6.1847e+00,-9.5086e-01,-1.5682e+00,5.9171e+00,9.7956e+00,2.6327e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.2273e+05,-1.2274e+05,-2.7972e-02,-1.2274e+05,1.1772e-01,6.9357e+00,1.2198e+05,6.6814e+00,-4.7299e-01,-1.0678e+00,5.9705e+00,9.8116e+00,2.5438e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.2208e+05,-1.2209e+05,-2.9970e-02,-1.2209e+05,1.1774e-01,6.9377e+00,1.2182e+05,7.1600e+00,-2.4251e-01,-1.0352e+00,6.3704e+00,1.0151e+01,2.7770e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.2157e+05,-1.2158e+05,-3.1968e-02,-1.2158e+05,1.1775e-01,6.9397e+00,1.2117e+05,7.6299e+00,-5.9601e-01,-1.4095e+00,5.9156e+00,9.7009e+00,2.7596e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.2079e+05,-1.2079e+05,-3.3966e-02,-1.2079e+05,1.1777e-01,6.9417e+00,1.2066e+05,8.0883e+00,-8.0592e-01,-1.6390e+00,6.3203e+00,9.5911e+00,2.9093e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.1882e+05,-1.1883e+05,-3.5964e-02,-1.1883e+05,1.1779e-01,6.9437e+00,1.1988e+05,8.5083e+00,-7.5603e-01,-1.9426e+00,6.1590e+00,1.0081e+01,2.7385e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.1862e+05,-1.1863e+05,-3.7962e-02,-1.1863e+05,1.1780e-01,6.9457e+00,1.1791e+05,8.9390e+00,-3.5046e-01,-1.7922e+00,6.0004e+00,9.6569e+00,2.7080e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.1856e+05,-1.1857e+05,-3.9960e-02,-1.1857e+05,1.1782e-01,6.9477e+00,1.1771e+05,9.3975e+00,-8.3411e-02,-1.9345e+00,5.7620e+00,1.0102e+01,2.5474e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.1788e+05,-1.1789e+05,-4.1958e-02,-1.1789e+05,1.1784e-01,6.9497e+00,1.1765e+05,9.8287e+00,-3.2151e-01,-1.5051e+00,5.7051e+00,9.7156e+00,2.6710e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.1734e+05,-1.1735e+05,-4.3956e-02,-1.1735e+05,1.1785e-01,6.9517e+00,1.1697e+05,1.0236e+01,-8.3528e-01,-1.0728e+00,5.8112e+00,9.7749e+00,2.7109e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.1673e+05,-1.1674e+05,-4.5954e-02,-1.1674e+05,1.1787e-01,6.9537e+00,1.1643e+05,1.0656e+01,7.1447e-03,-1.5157e+00,6.0067e+00,9.6066e+00,2.8296e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.1672e+05,-1.1673e+05,-4.7952e-02,-1.1673e+05,1.1789e-01,6.9557e+00,1.1582e+05,1.1078e+01,-6.7294e-01,-1.1066e+00,5.7898e+00,9.6832e+00,2.8103e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.1667e+05,-1.1667e+05,-4.9950e-02,-1.1667e+05,1.1790e-01,6.9577e+00,1.1581e+05,1.1511e+01,-2.1979e-02,-1.6509e+00,5.4987e+00,9.5385e+00,2.6173e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.1616e+05,-1.1617e+05,-5.1948e-02,-1.1617e+05,1.1792e-01,6.9597e+00,1.1576e+05,1.1926e+01,-9.7278e-01,-1.5517e+00,6.0725e+00,1.0043e+01,2.8737e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.1595e+05,-1.1595e+05,-5.3946e-02,-1.1595e+05,1.1794e-01,6.9617e+00,1.1525e+05,1.2340e+01,2.1757e-01,-1.2458e+00,6.1667e+00,9.5264e+00,2.9288e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.1563e+05,-1.1563e+05,-5.5944e-02,-1.1563e+05,1.1796e-01,6.9637e+00,1.1503e+05,1.2786e+01,-2.4212e-02,-1.1785e+00,6.3136e+00,9.9270e+00,2.9351e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.1510e+05,-1.1511e+05,-5.7942e-02,-1.1511e+05,1.1797e-01,6.9657e+00,1.1471e+05,1.3246e+01,-6.1394e-01,-1.6323e+00,5.5532e+00,9.6263e+00,2.7066e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.1494e+05,-1.1495e+05,-5.9940e-02,-1.1495e+05,1.1799e-01,6.9677e+00,1.1419e+05,1.3757e+01,-5.8749e-01,-1.3933e+00,5.7886e+00,9.9396e+00,2.6769e+01
3.1000e+01,1.0000e+00,5.8380e+00,-1.1465e+05,-1.1466e+05,-6.1938e-02,-1.1466e+05,1.1801e-01,6.9697e+00,1.1403e+05,1.4171e+01,-7.3096e-01,-1.9816e+00,5.9519e+00,9.5778e+00,2.8781e+01
3.2000e+01,1.0000e+00,6.0150e+00,-1.1449e+05,-1.1450e+05,-6.3936e-02,-1.1450e+05,1.1802e-01,6.9717e+00,1.1374e+05,1.4601e+01,5.7531e-02,-1.5267e+00,6.1102e+00,9.6582e+00,2.9562e+01
3.3000e+01,1.0000e+00,6.1914e+00,-1.1376e+05,-1.1376e+05,-6.5934e-02,-1.1376e+05,1.1804e-01,6.9737e+00,1.1358e+05,1.5031e+01,-3.6035e-01,-1.1564e+00,6.4742e+00,9.9415e+00,2.9282e+01
3.4000e+01,1.0000e+00,6.3670e+00,-1.1370e+05,-1.1371e+05,-6.7932e-02,-1.1371e+05,1.1806e-01,6.9757e+00,1.1284e+05,1.5498e+01,-9.8898e-01,-1.3803e+00,6.1495e+00,9.6488e+00,2.9832e+01
3.5000e+01,1.0000e+00,6.5421e+00,-1.1351e+05,-1.1351e+05,-6.9930e-02,-1.1351e+05,1.1807e-01,6.9777e+00,1.1279e+05,1.5930e+01,1.2942e-02,-1.0359e+00,6.3309e+00,9.9138e+00,2.9673e+01
3.6000e+01,1.0000e+00,6.7164e+00,-1.1306e+05,-1.1307e+05,-7.1928e-02,-1.1307e+05,1.1809e-01,6.9797e+00,1.1260e+05,1.6379e+01,-2.3200e-01,-1.1961e+00,5.6147e+00,9.8390e+00,2.6911e+01
3.7000e+01,1.0000e+00,6.8901e+00,-1.1268e+05,-1.1269e+05,-7.3926e-02,-1.1269e+05,1.1811e-01,6.9817e+00,1.1215e+05,1.6843e+01,-5.4185e-01,-1.9342e+00,5.6512e+00,9.8587e+00,2.7653e+01
