logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.1469e-02,-5.1315e-01,2.6760e+00,8.6158e-01,1.9334e+00,1.9675e+00,4.1659e+00,3.0156e+01,-8.0722e+02
-1.9141e-01,-6.8532e-01,2.0581e+00,1.4048e+00,1.0740e+00,3.2054e+00,3.1565e+00,2.8666e+01,-8.1749e+02
-4.5272e-01,-7.0559e-01,2.1900e+00,1.6196e+00,1.8348e+00,2.7852e+00,3.5936e+00,2.9054e+01,-8.0811e+02
-1.4761e-01,-7.7773e-01,2.1121e+00,9.6573e-01,1.3132e+00,3.1629e+00,3.3758e+00,2.8867e+01,-8.0333e+02
-1.2730e-01,-6.7107e-01,2.5765e+00,1.8311e+00,1.7619e+00,1.9431e+00,4.1099e+00,3.0066e+01,-7.8481e+02
-4.1350e-01,-5.7834e-01,2.2471e+00,2.0180e+00,9.5656e-01,1.8549e+00,3.7289e+00,2.9185e+01,-7.7459e+02
-9.8598e-01,-5.5454e-01,2.1210e+00,8.1400e-01,2.2916e+00,1.4069e+00,3.6156e+00,2.8877e+01,-7.4100e+02
-2.9898e-01,-9.6566e-01,2.0616e+00,1.6100e+00,1.4045e+00,2.0587e+00,3.6273e+00,2.8872e+01,-8.1634e+02
-1.1771e-02,-6.4487e-01,2.6532e+00,1.7173e+00,1.5842e+00,2.1370e+00,4.1908e+00,3.0230e+01,-8.0683e+02
-2.1467e-01,-6.0283e-01,2.4583e+00,9.3870e-01,1.6932e+00,1.9679e+00,3.9636e+00,2.9660e+01,-7.8649e+02
-3.3855e-01,-6.8299e-01,2.3473e+00,1.8752e+00,7.7222e-01,2.3683e+00,3.8608e+00,2.9490e+01,-7.4770e+02
-7.9374e-01,-5.1199e-01,2.3738e+00,5.2989e-01,1.8695e+00,3.6499e+00,3.1440e+00,2.9537e+01,-8.1366e+02
-6.0966e-02,-5.4046e-01,2.4755e+00,1.1080e+00,7.3305e-01,2.3715e+00,3.9599e+00,2.9664e+01,-7.9522e+02
-7.5352e-01,-7.7706e-01,2.4435e+00,7.6018e-01,2.0356e+00,2.3790e+00,3.9904e+00,2.9859e+01,-8.1437e+02
-3.4913e-01,-5.4063e-01,2.3100e+00,1.0075e+00,1.6772e+00,3.5629e+00,2.7868e+00,2.9275e+01,-7.6715e+02
-3.0402e-01,-8.7501e-01,2.3365e+00,5.1660e-01,1.3513e+00,3.1473e+00,3.7700e+00,2.9529e+01,-7.8433e+02
-6.7500e-01,-7.6344e-01,2.1751e+00,3.9400e-01,1.3047e+00,3.0520e+00,3.5937e+00,2.9132e+01,-7.6870e+02
-4.3634e-01,-6.0262e-01,2.6019e+00,1.9106e-01,1.9877e+00,1.7577e+00,4.0875e+00,3.0058e+01,-7.6563e+02
-4.9984e-01,-8.4608e-01,2.5505e+00,5.0610e-01,2.4240e+00,1.7875e+00,4.1010e+00,3.0155e+01,-8.0500e+02
-9.6482e-01,-5.7825e-01,1.9584e+00,1.5820e+00,2.1453e+00,1.4668e+00,3.4768e+00,2.8535e+01,-7.8519e+02
-4.5982e-01,-8.0381e-01,2.3194e+00,2.0582e-01,1.5750e+00,3.6284e+00,3.0195e+00,2.9508e+01,-8.0429e+02
-2.5996e-01,-6.1370e-01,2.2219e+00,1.7680e+00,1.3982e+00,3.4787e+00,2.9238e+00,2.9150e+01,-7.9857e+02
-7.8332e-01,-7.1885e-01,2.2889e+00,1.3143e+00,1.1233e+00,1.9401e+00,3.8379e+00,2.9383e+01,-7.6024e+02
-1.7625e-01,-7.3184e-01,2.2444e+00,1.0537e+00,1.7356e+00,3.4441e+00,3.2476e+00,2.9220e+01,-8.0064e+02
-8.1090e-01,-6.2495e-01,2.3627e+00,1.6983e+00,1.2454e+00,2.4215e+00,3.9034e+00,2.9589e+01,-7.6185e+02
-8.2442e-01,-6.9967e-01,2.0312e+00,8.5820e-01,1.9480e+00,1.5830e+00,3.5453e+00,2.8689e+01,-8.1760e+02
-3.6793e-01,-5.8529e-01,1.9828e+00,2.0424e+00,1.0646e+00,1.9179e+00,3.4606e+00,2.8527e+01,-8.0589e+02
-5.1845e-01,-5.6088e-01,2.4728e+00,-5.3384e-02,2.0270e+00,3.4511e+00,3.7147e+00,2.9811e+01,-8.1211e+02
-1.0284e-01,-5.5965e-01,2.6712e+00,1.5553e+00,7.8966e-01,2.8334e+00,4.1540e+00,3.0202e+01,-8.1172e+02
-8.5921e-01,-6.8290e-01,1.8616e+00,1.2719e+00,1.6336e+00,2.9967e+00,3.0690e+00,2.8312e+01,-8.0954e+02
-6.2605e-01,-5.2279e-01,2.2500e+00,1.3502e+00,8.1421e-01,2.8788e+00,3.6475e+00,2.9085e+01,-7.6329e+02
-9.0848e-01,-5.3169e-01,2.3575e+00,8.9022e-01,1.0826e+00,3.6358e+00,3.2199e+00,2.9539e+01,-7.9319e+02
-2.7939e-01,-6.7138e-01,2.2705e+00,3.5940e-01,1.6966e+00,3.6337e+00,1.8590e+00,2.9308e+01,-8.1916e+02
-7.9203e-01,-6.4621e-01,1.9454e+00,1.1251e+00,1.3415e+00,3.1031e+00,3.0454e+00,2.8418e+01,-8.0546e+02
-7.9693e-01,-6.8016e-01,2.1520e+00,1.3538e+00,1.0165e+00,1.7602e+00,3.6973e+00,2.9031e+01,-8.1900e+02
-7.9849e-01,-6.4397e-01,2.1060e+00,2.1872e+00,1.4861e+00,3.0267e+00,3.5099e+00,2.9093e+01,-7.9221e+02
-9.1929e-01,-6.3782e-01,2.1162e+00,1.5354e-01,1.9624e+00,3.1218e+00,3.4075e+00,2.8933e+01,-7.5333e+02
-2.3008e-01,-6.4595e-01,2.3866e+00,1.3182e+00,2.2056e+00,3.6125e+00,3.2115e+00,2.9596e+01,-7.6639e+02
-6.5401e-01,-6.4844e-01,2.2921e+00,6.2797e-01,1.4513e+00,3.3606e+00,3.5029e+00,2.9314e+01,-8.1521e+02
-5.4502e-01,-8.5654e-01,2.4390e+00,5.6859e-01,2.7594e+00,2.1429e+00,3.9615e+00,2.9950e+01,-7.9379e+02
-5.9515e-01,-5.6170e-01,2.3754e+00,1.0149e+00,2.0716e+00,2.2371e+00,3.8400e+00,2.9498e+01,-7.6367e+02
-5.6288e-01,-9.6787e-01,2.4026e+00,1.6939e-01,6.1711e-01,2.4564e+00,3.9968e+00,2.9823e+01,-8.2415e+02
-6.4311e-01,-6.7255e-01,2.1443e+00,2.2806e-01,1.1860e+00,3.3064e+00,3.1583e+00,2.8913e+01,-7.8581e+02
-3.3759e-01,-9.4784e-01,2.4261e+00,4.4551e-01,2.3587e+00,1.6329e+00,3.9707e+00,2.9832e+01,-7.9996e+02
-8.3752e-01,-6.2512e-01,2.0075e+00,1.0932e+00,2.3457e+00,2.9942e+00,3.1380e+00,2.8584e+01,-8.1324e+02
-6.7671e-01,-8.9683e-01,2.0020e+00,9.8382e-01,1.0052e+00,2.5930e+00,3.5317e+00,2.8707e+01,-8.2385e+02
-6.1111e-01,-5.1937e-01,2.5813e+00,1.3657e+00,1.8893e+00,1.9791e+00,4.0558e+00,2.9970e+01,-7.6639e+02
-4.6733e-01,-6.0738e-01,2.4648e+00,1.0417e+00,1.6120e+00,3.5580e+00,3.6898e+00,2.9823e+01,-8.1415e+02
-5.3835e-01,-5.0976e-01,2.4442e+00,8.1661e-01,7.5751e-01,1.7700e+00,3.9476e+00,2.9652e+01,-7.2086e+02
-3.6759e-01,-5.9113e-01,2.3201e+00,1.5813e+00,1.8496e+00,1.5858e+00,3.8284e+00,2.9383e+01,-7.8996e+02
-7.0557e-01,-8.3876e-01,2.2158e+00,9.7039e-01,1.7328e+00,2.1451e+00,3.7465e+00,2.9211e+01,-7.8730e+02
5.2942e-02,-7.2489e-01,2.4566e+00,1.1577e+00,2.2892e+00,3.2093e+00,3.8714e+00,2.9752e+01,-8.1431e+02
-4.3421e-01,-6.0823e-01,2.3107e+00,1.5214e+00,8.1523e-01,1.3957e+00,3.8119e+00,2.9327e+01,-7.3225e+02
-2.8765e-01,-6.4430e-01,2.3158e+00,1.1256e+00,1.0971e+00,2.4989e+00,3.8072e+00,2.9353e+01,-7.8633e+02
-6.5969e-01,-5.9429e-01,2.5228e+00,1.4102e+00,2.5457e+00,3.2733e+00,3.8549e+00,2.9923e+01,-7.9181e+02
-2.0905e-01,-5.7803e-01,2.4901e+00,1.6776e+00,5.8920e-01,2.7951e+00,3.9377e+00,2.9752e+01,-7.5318e+02
-6.0248e-01,-6.3440e-01,2.1518e+00,1.5142e+00,1.8617e+00,3.4716e+00,2.4779e+00,2.9041e+01,-8.0700e+02
-4.4727e-02,-6.1885e-01,2.3697e+00,8.7604e-01,1.5577e+00,1.5310e+00,3.8917e+00,2.9448e+01,-8.0482e+02
-5.0372e-01,-7.7811e-01,2.3161e+00,1.0999e+00,1.2643e+00,2.7913e+00,3.8371e+00,2.9514e+01,-7.8581e+02
-5.0531e-01,-6.4958e-01,2.4973e+00,9.8226e-01,4.6782e-01,2.8028e+00,3.9951e+00,2.9860e+01,-7.5698e+02
-4.2842e-01,-5.2300e-01,1.9927e+00,2.1020e+00,9.1348e-01,3.0288e+00,3.1599e+00,2.8557e+01,-8.2136e+02
5.1837e-02,-5.4987e-01,2.4514e+00,2.1648e+00,1.6487e+00,3.3296e+00,3.7946e+00,2.9699e+01,-8.0374e+02
-8.0065e-01,-6.7135e-01,2.2665e+00,1.1395e+00,1.9107e+00,1.7722e+00,3.8216e+00,2.9325e+01,-8.0151e+02
-2.1993e-01,-7.1459e-01,2.5703e+00,1.3812e+00,1.8087e+00,3.2426e+00,3.9974e+00,3.0073e+01,-7.7959e+02
-5.8667e-01,-5.3134e-01,2.4559e+00,2.0191e-01,1.2874e+00,1.9811e+00,3.9470e+00,2.9620e+01,-7.7420e+02
-8.7829e-01,-6.5005e-01,2.3048e+00,1.7071e+00,1.4933e+00,2.3134e+00,3.8380e+00,2.9445e+01,-7.8023e+02
-7.5235e-01,-7.6573e-01,2.0215e+00,1.1171e-01,1.8234e+00,3.3420e+00,2.8044e+00,2.8770e+01,-8.1498e+02
-4.4920e-01,-6.8690e-01,2.4584e+00,1.7634e+00,2.3094e+00,2.2698e+00,3.9332e+00,2.9785e+01,-7.3196e+02
-7.4933e-01,-7.7600e-01,2.0893e+00,6.6171e-01,8.4611e-01,3.4287e+00,2.8659e+00,2.8946e+01,-8.0888e+02
5.5773e-02,-6.7234e-01,2.3770e+00,1.3939e+00,5.3740e-01,2.7873e+00,3.8651e+00,2.9474e+01,-7.9427e+02
-2.4517e-03,-7.3284e-01,2.5313e+00,1.6165e+00,9.7549e-01,3.3699e+00,3.9628e+00,2.9995e+01,-8.0320e+02
-5.4353e-01,-6.7377e-01,2.2122e+00,1.4147e-01,2.2243e+00,3.3299e+00,3.3207e+00,2.9196e+01,-7.9718e+02
-3.6999e-01,-8.8902e-01,2.3850e+00,6.3357e-01,1.7401e+00,1.3970e+00,3.9630e+00,2.9702e+01,-7.8950e+02
-7.4102e-01,-5.2064e-01,2.2444e+00,2.3334e+00,1.1455e+00,2.7049e+00,3.7303e+00,2.9324e+01,-7.9736e+02
-1.1526e-01,-7.5638e-01,2.2354e+00,7.1790e-01,5.9669e-01,2.7438e+00,3.7307e+00,2.9178e+01,-8.0242e+02
-4.9151e-01,-5.1158e-01,2.6697e+00,1.5290e+00,2.1025e+00,3.5113e+00,4.0037e+00,3.0304e+01,-7.9276e+02
-6.4852e-01,-8.5919e-01,2.0941e+00,1.0030e+00,1.5532e+00,1.8657e+00,3.6244e+00,2.8880e+01,-8.0885e+02
-4.3662e-01,-8.4221e-01,2.2641e+00,6.1277e-01,7.0898e-01,1.5110e+00,3.8299e+00,2.9323e+01,-7.7457e+02
-2.6027e-01,-5.2201e-01,2.5299e+00,1.4642e+00,1.8723e+00,1.4433e+00,4.0314e+00,2.9850e+01,-7.6855e+02
-3.9357e-01,-6.0094e-01,2.3942e+00,1.9841e+00,9.5803e-01,1.9181e+00,3.9012e+00,2.9617e+01,-8.1343e+02
-5.0252e-02,-6.3935e-01,2.5109e+00,1.2081e+00,8.1733e-01,3.7752e+00,3.3577e+00,2.9915e+01,-8.0941e+02
-4.8690e-01,-5.8054e-01,2.2311e+00,1.2254e+00,8.4082e-01,3.5535e+00,2.4677e+00,2.9156e+01,-7.8234e+02
-6.6456e-01,-6.0639e-01,2.3756e+00,2.0404e+00,1.4254e+00,3.2397e+00,3.7622e+00,2.9665e+01,-7.5171e+02
-1.2121e-01,-7.6663e-01,2.6433e+00,1.0533e-01,2.6764e+00,1.9997e+00,4.1398e+00,3.0286e+01,-8.1962e+02
-2.7661e-01,-6.1225e-01,2.3108e+00,2.9509e-01,1.2668e+00,3.6554e+00,1.9582e+00,2.9349e+01,-7.9233e+02
-6.8201e-01,-5.9261e-01,2.6089e+00,1.3119e+00,2.0547e+00,2.8987e+00,4.0727e+00,3.0160e+01,-8.0593e+02
-4.8183e-01,-7.0497e-01,2.4774e+00,3.6409e-01,2.0299e+00,1.6081e+00,3.9744e+00,2.9816e+01,-7.6694e+02
-3.4108e-02,-6.6282e-01,2.5034e+00,1.5448e+00,2.6612e+00,2.0150e+00,3.9512e+00,2.9843e+01,-8.1358e+02
-1.9685e-01,-6.8340e-01,2.3809e+00,9.7962e-01,2.4471e+00,3.5903e+00,3.0872e+00,2.9575e+01,-8.2415e+02
-5.2174e-01,-6.7911e-01,2.4746e+00,1.3088e-01,1.4702e+00,1.6284e+00,3.9953e+00,2.9803e+01,-7.4145e+02
-1.3093e-01,-6.2464e-01,2.5697e+00,1.2710e+00,9.7852e-01,2.4042e+00,4.1007e+00,3.0019e+01,-7.9634e+02
-2.3028e-01,-6.2425e-01,2.5793e+00,1.7105e-01,1.5205e+00,3.3643e+00,3.9757e+00,3.0073e+01,-7.8431e+02
-7.5116e-01,-6.2367e-01,2.4767e+00,1.5245e+00,1.7451e+00,1.6280e+00,4.0182e+00,2.9851e+01,-7.7191e+02
2.0089e-01,-5.3452e-01,2.2883e+00,1.1953e+00,1.7393e+00,2.0614e+00,3.7752e+00,2.9084e+01,-8.1533e+02
-6.5303e-01,-8.3200e-01,2.4554e+00,1.9573e-01,1.5355e+00,2.5429e+00,4.0078e+00,2.9904e+01,-8.0448e+02
-9.4791e-01,-5.5697e-01,2.1810e+00,2.0290e+00,7.5029e-01,2.9469e+00,3.6092e+00,2.9136e+01,-7.8865e+02
-3.8968e-01,-1.0674e+00,2.3126e+00,2.6929e-01,2.4860e+00,2.4156e+00,3.8410e+00,2.9587e+01,-8.1591e+02
-3.6841e-01,-5.6723e-01,2.5265e+00,9.8616e-01,1.7233e+00,3.2621e+00,3.8816e+00,2.9900e+01,-8.1946e+02
-7.0375e-01,-5.5268e-01,2.1347e+00,6.5766e-01,1.4489e+00,2.9650e+00,3.4247e+00,2.8729e+01,-8.1742e+02
-1.7534e-01,-9.2237e-01,2.2247e+00,3.8993e-01,1.4465e+00,2.0430e+00,3.7624e+00,2.9183e+01,-8.0867e+02
-5.4750e-01,-6.4559e-01,2.1414e+00,1.4773e+00,1.4895e+00,2.6177e+00,3.5435e+00,2.8814e+01,-7.9741e+02
-7.4211e-01,-8.2367e-01,1.9145e+00,1.2933e+00,5.6167e-01,2.8735e+00,3.2901e+00,2.8443e+01,-8.2388e+02
-7.1621e-01,-6.3418e-01,1.8260e+00,1.4870e+00,1.2707e+00,2.2676e+00,3.2627e+00,2.8028e+01,-8.2142e+02
-6.0893e-01,-5.3286e-01,2.7061e+00,1.8979e+00,1.3218e+00,2.2086e+00,4.2261e+00,3.0404e+01,-8.2342e+02
-2.8091e-01,-5.0223e-01,2.6200e+00,1.1690e+00,2.2917e+00,3.9102e+00,2.6071e+00,3.0151e+01,-7.8464e+02
-2.4233e-01,-5.5519e-01,2.5129e+00,2.6497e-01,2.7902e+00,3.5767e+00,3.4539e+00,2.9867e+01,-7.9432e+02
-5.4516e-01,-6.0704e-01,2.6121e+00,1.6417e+00,5.6834e-01,2.5711e+00,4.0971e+00,3.0152e+01,-8.0923e+02
-6.7718e-01,-6.8021e-01,2.2049e+00,7.2459e-01,1.9116e+00,3.0512e+00,3.5417e+00,2.9065e+01,-7.8556e+02
-3.4266e-01,-5.1513e-01,2.3670e+00,2.1554e+00,1.7700e+00,3.5043e+00,3.2978e+00,2.9484e+01,-8.1911e+02
-2.0792e-01,-5.8944e-01,2.4936e+00,9.3285e-01,1.5659e+00,3.0701e+00,3.9273e+00,2.9795e+01,-7.4537e+02
-1.9361e-02,-8.7323e-01,2.1663e+00,1.7171e+00,1.0194e+00,2.9916e+00,3.6101e+00,2.9054e+01,-8.1890e+02
-2.8040e-01,-6.5419e-01,2.5725e+00,1.5155e+00,1.6209e+00,2.0807e+00,4.0764e+00,3.0065e+01,-8.0544e+02
-2.3551e-01,-7.6285e-01,2.1290e+00,1.5975e+00,1.5043e+00,1.3891e+00,3.6587e+00,2.8888e+01,-7.8807e+02
-9.0946e-01,-7.0227e-01,1.9449e+00,1.2027e+00,1.0198e+00,2.9963e+00,3.2598e+00,2.8510e+01,-7.8025e+02
-3.6272e-01,-7.2822e-01,2.2286e+00,1.3287e+00,1.2609e+00,3.0660e+00,3.6473e+00,2.9231e+01,-7.9810e+02
-3.5494e-01,-8.5485e-01,2.3400e+00,1.0605e+00,2.3141e+00,1.9274e+00,3.8485e+00,2.9546e+01,-7.9071e+02
-3.8976e-01,-8.0684e-01,2.1724e+00,1.6087e+00,1.5262e+00,2.8280e+00,3.6572e+00,2.9118e+01,-8.2258e+02
-5.5514e-01,-6.0123e-01,2.2798e+00,1.1161e+00,1.5847e+00,2.9415e+00,3.6551e+00,2.9226e+01,-7.5091e+02
-5.4513e-01,-7.5922e-01,2.2771e+00,3.5136e-01,1.6150e+00,3.6124e+00,3.0674e+00,2.9456e+01,-8.1382e+02
4.6999e-02,-6.7956e-01,2.1818e+00,1.0733e+00,1.3757e+00,1.7954e+00,3.6991e+00,2.8912e+01,-8.0504e+02
-7.2604e-01,-7.0553e-01,2.1204e+00,-6.4359e-03,2.4340e+00,1.7532e+00,3.5898e+00,2.8950e+01,-8.1874e+02
-6.5074e-01,-5.3057e-01,2.5814e+00,2.8621e-01,2.2588e+00,3.2301e+00,3.9436e+00,2.9983e+01,-8.0539e+02
-5.6898e-01,-8.3659e-01,2.3135e+00,1.9349e+00,1.0044e+00,2.4896e+00,3.8907e+00,2.9607e+01,-8.1884e+02
-2.4130e-01,-5.4602e-01,2.6500e+00,1.4669e+00,1.2921e+00,2.6854e+00,4.1387e+00,3.0183e+01,-7.5758e+02
1.2403e-01,-5.8947e-01,2.4998e+00,6.2648e-01,7.4528e-01,2.7778e+00,3.9998e+00,2.9719e+01,-8.2345e+02
-5.8376e-01,-5.5596e-01,2.5692e+00,1.0416e+00,2.8990e+00,3.0388e+00,3.8729e+00,3.0017e+01,-8.0889e+02
-4.0585e-01,-5.9233e-01,2.4051e+00,1.1848e+00,8.7386e-01,2.5259e+00,3.8865e+00,2.9562e+01,-7.5045e+02
-4.0099e-01,-9.8347e-01,2.0913e+00,1.1715e+00,1.3664e+00,1.5426e+00,3.6739e+00,2.8932e+01,-8.1032e+02
-5.9671e-01,-6.4348e-01,2.0501e+00,1.3595e+00,1.9718e+00,2.6174e+00,3.4236e+00,2.8630e+01,-7.9930e+02
-6.6682e-01,-5.1563e-01,2.4619e+00,5.3080e-01,1.2154e+00,1.7548e+00,3.9390e+00,2.9630e+01,-7.1214e+02
-1.1001e-01,-6.9747e-01,2.1386e+00,9.2631e-01,1.8657e+00,2.8749e+00,3.5484e+00,2.8879e+01,-8.1567e+02
-6.6599e-01,-8.7089e-01,2.0853e+00,8.8362e-01,1.7236e+00,3.4817e+00,2.5192e+00,2.9021e+01,-8.2371e+02
-7.6269e-01,-6.1173e-01,2.0502e+00,9.2532e-01,1.1707e+00,3.2857e+00,2.8604e+00,2.8657e+01,-8.0109e+02
-2.4847e-01,-5.4638e-01,2.6737e+00,1.5186e+00,2.5176e+00,2.5780e+00,4.1198e+00,3.0248e+01,-7.5975e+02
-6.4282e-01,-8.4384e-01,2.4136e+00,2.4334e-01,2.1534e+00,2.6321e+00,3.9544e+00,2.9825e+01,-7.7820e+02
-6.7044e-01,-9.7715e-01,2.3284e+00,9.3275e-01,8.3451e-01,2.1837e+00,3.9434e+00,2.9662e+01,-8.2244e+02
-8.8665e-01,-6.9124e-01,2.1436e+00,1.1079e+00,2.5121e+00,1.8024e+00,3.6318e+00,2.9025e+01,-7.8036e+02
-6.6118e-01,-8.5874e-01,2.2994e+00,1.2414e+00,1.1476e+00,3.5182e+00,3.4560e+00,2.9559e+01,-8.1364e+02
-2.6171e-01,-5.2254e-01,2.2455e+00,1.3158e+00,8.2903e-01,3.3209e+00,3.2931e+00,2.9015e+01,-7.9309e+02
-8.8143e-01,-8.0555e-01,2.1564e+00,9.9026e-01,1.2339e+00,2.9757e+00,3.6120e+00,2.9123e+01,-7.8289e+02
-8.2635e-02,-6.5109e-01,2.4958e+00,1.6915e+00,2.3661e+00,3.6651e+00,3.4919e+00,2.9876e+01,-7.9459e+02
-6.9310e-01,-6.7131e-01,2.1801e+00,2.4154e-01,1.3362e+00,2.7289e+00,3.5868e+00,2.8951e+01,-7.9133e+02
-8.8409e-01,-6.6458e-01,2.1926e+00,1.0097e+00,2.2794e+00,1.7593e+00,3.7006e+00,2.9090e+01,-7.7694e+02
-7.0975e-01,-5.3404e-01,2.2049e+00,1.6515e+00,9.1543e-01,3.5640e+00,2.1452e+00,2.9137e+01,-7.8731e+02
-5.4970e-01,-7.4341e-01,2.5322e+00,6.0642e-01,2.5450e+00,2.1726e+00,4.0722e+00,3.0090e+01,-7.9886e+02
-1.2115e-01,-5.7669e-01,2.3911e+00,1.3477e+00,1.1648e+00,2.7384e+00,3.8357e+00,2.9423e+01,-7.6414e+02
-2.0391e-01,-6.1821e-01,2.2666e+00,1.1901e+00,1.0759e+00,1.4650e+00,3.7825e+00,2.9169e+01,-7.7538e+02
-5.7073e-01,-9.1578e-01,1.9834e+00,6.8806e-01,9.3553e-01,3.2046e+00,3.1577e+00,2.8707e+01,-8.1299e+02
-7.8268e-02,-5.7444e-01,2.5685e+00,1.4633e+00,1.4981e+00,3.7794e+00,3.4944e+00,2.9992e+01,-8.2111e+02
-8.3460e-01,-5.2050e-01,2.3011e+00,1.7760e+00,1.3461e+00,1.8996e+00,3.7707e+00,2.9237e+01,-7.9847e+02
-4.4463e-01,-6.7928e-01,2.4657e+00,2.6604e-01,2.7668e+00,3.6671e+00,3.1173e+00,2.9869e+01,-8.1044e+02
-3.8638e-01,-5.9746e-01,2.2571e+00,5.3310e-01,8.8645e-01,3.3234e+00,3.4493e+00,2.9182e+01,-7.6774e+02
-7.4394e-01,-5.6158e-01,2.4707e+00,1.9648e+00,2.4639e+00,1.6930e+00,3.9821e+00,2.9861e+01,-7.7484e+02
-7.1697e-01,-7.1366e-01,2.1769e+00,1.7109e+00,9.9219e-01,3.1595e+00,3.5116e+00,2.9170e+01,-8.1421e+02
-5.0398e-01,-7.7232e-01,2.3251e+00,1.0778e+00,1.0262e+00,2.5629e+00,3.8329e+00,2.9444e+01,-7.5083e+02
-6.0938e-01,-6.9576e-01,2.2910e+00,1.3418e+00,1.4465e+00,1.4992e+00,3.7980e+00,2.9275e+01,-7.9591e+02
-1.9615e-01,-6.3974e-01,2.1567e+00,1.3274e+00,1.8523e+00,3.0025e+00,3.4779e+00,2.8892e+01,-7.7932e+02
-3.5000e-01,-6.4308e-01,2.3227e+00,1.5553e+00,5.7382e-01,3.2660e+00,3.5966e+00,2.9353e+01,-7.5197e+02
-5.6727e-01,-6.6444e-01,2.2712e+00,2.3812e-01,2.8726e+00,2.4044e+00,3.5705e+00,2.9337e+01,-8.1878e+02
-8.1581e-01,-5.0425e-01,2.0085e+00,1.5490e+00,2.4445e+00,1.5670e+00,3.4119e+00,2.8552e+01,-7.4087e+02
-4.8489e-01,-7.1801e-01,2.4553e+00,1.5261e+00,8.7753e-01,1.7251e+00,4.0000e+00,2.9810e+01,-7.6230e+02
-1.2379e-01,-5.5545e-01,2.3934e+00,1.0085e+00,1.3502e+00,3.5720e+00,3.4010e+00,2.9515e+01,-7.9805e+02
-5.3395e-01,-8.3297e-01,2.1511e+00,-3.0608e-02,9.8935e-01,2.0034e+00,3.6831e+00,2.8991e+01,-7.8929e+02
-6.8720e-01,-9.1530e-01,2.3049e+00,4.0704e-01,1.7146e+00,1.4539e+00,3.8909e+00,2.9557e+01,-8.2238e+02
-7.7373e-01,-8.0704e-01,2.0636e+00,1.9526e+00,1.2732e+00,2.7667e+00,3.5421e+00,2.8939e+01,-8.2095e+02
-6.3786e-01,-7.0954e-01,2.3115e+00,8.2138e-01,1.3920e+00,3.3958e+00,3.5514e+00,2.9433e+01,-8.2240e+02
-2.9681e-01,-6.4793e-01,2.2701e+00,5.6330e-01,2.4169e+00,3.5280e+00,2.1443e+00,2.9253e+01,-8.2063e+02
-2.1605e-01,-7.1916e-01,2.5685e+00,9.9616e-01,2.1834e+00,1.9329e+00,4.0899e+00,3.0091e+01,-7.7426e+02
-9.2954e-01,-6.2074e-01,2.1020e+00,6.2464e-01,9.9854e-01,2.5575e+00,3.5714e+00,2.8809e+01,-7.8684e+02
-6.3086e-01,-7.6074e-01,2.0740e+00,6.1190e-01,5.7555e-01,2.5843e+00,3.5602e+00,2.8787e+01,-7.6323e+02
-5.5255e-01,-5.9214e-01,2.4109e+00,1.6744e+00,1.8282e+00,2.6844e+00,3.8912e+00,2.9652e+01,-7.1484e+02
-6.1344e-02,-6.9089e-01,2.7216e+00,9.0331e-01,1.0847e+00,2.7369e+00,4.2676e+00,3.0469e+01,-8.1023e+02
-3.7233e-01,-5.7923e-01,2.5624e+00,1.3646e+00,3.1520e+00,2.5590e+00,3.8382e+00,3.0083e+01,-7.8281e+02
-6.0871e-01,-5.8610e-01,2.3531e+00,1.2889e+00,5.9849e-01,3.4058e+00,3.5408e+00,2.9443e+01,-7.4646e+02
-4.8112e-01,-5.5172e-01,2.2447e+00,2.0271e-01,8.3118e-01,3.5166e+00,2.8567e+00,2.9150e+01,-7.4118e+02
-3.2543e-01,-5.4039e-01,2.5192e+00,1.7489e-01,2.2716e+00,3.7881e+00,3.0186e+00,2.9914e+01,-7.7298e+02
-6.7483e-01,-5.6681e-01,2.5399e+00,1.4529e+00,6.6785e-01,1.4573e+00,4.0758e+00,2.9960e+01,-7.7821e+02
-5.2069e-01,-7.7543e-01,2.3754e+00,1.5995e+00,1.7248e+00,3.5137e+00,3.6084e+00,2.9724e+01,-7.8960e+02
-4.1907e-01,-9.1558e-01,2.4677e+00,1.0546e+00,2.0607e+00,2.0640e+00,4.0182e+00,2.9925e+01,-8.2264e+02
-3.4405e-01,-7.3049e-01,2.1489e+00,2.2047e-01,2.0645e+00,3.2683e+00,3.2725e+00,2.8992e+01,-8.1309e+02
-1.7721e-01,-6.0127e-01,2.5245e+00,5.9202e-01,1.3463e+00,1.5916e+00,4.0259e+00,2.9836e+01,-7.5299e+02
-4.7938e-01,-1.0192e+00,2.3084e+00,6.1429e-01,2.0504e+00,3.4030e+00,3.6574e+00,2.9644e+01,-8.2332e+02
-4.3112e-01,-8.5680e-01,2.4031e+00,9.6473e-01,1.1335e+00,2.7375e+00,3.9470e+00,2.9739e+01,-7.9773e+02
-8.1095e-01,-6.0240e-01,2.2566e+00,1.0661e+00,1.6763e+00,2.6458e+00,3.7594e+00,2.9281e+01,-7.6068e+02
-5.2181e-01,-5.9972e-01,2.6020e+00,9.3675e-01,2.1555e+00,1.9546e+00,4.0946e+00,3.0114e+01,-7.1638e+02
-3.7869e-01,-7.8365e-01,2.4410e+00,2.1481e+00,1.7778e+00,2.6304e+00,3.9641e+00,2.9892e+01,-8.1637e+02
