logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.0034e-01,-8.5787e-01,-1.4093e+00,-1.3143e+00,1.6116e+00,3.0719e+00,2.3656e+00,3.0511e+01,-1.9974e+00
-3.9850e-01,-6.4682e-01,-7.6870e-01,1.8028e+00,-2.5707e-01,3.0182e+00,1.5106e+00,3.0633e+01,-4.7122e+00
2.1180e-02,-5.8797e-01,-1.4925e+00,1.7989e+00,-7.4069e-03,1.7741e+00,3.0997e+00,3.0123e+01,-4.7419e+00
-3.2662e-01,-7.6227e-01,3.2576e-01,-1.6404e-01,1.5507e+00,3.5226e+00,2.1758e+00,3.1959e+01,-7.6045e+00
-1.3794e-01,-1.0945e+00,-2.5615e+00,-5.9046e-01,-1.0497e+00,1.7575e+00,3.0574e+00,3.0014e+01,-7.0142e+00
1.9444e-01,-1.2392e+00,-4.8099e-02,-1.0405e+00,1.4490e+00,2.7966e+00,2.0180e+00,2.9876e+01,-4.3919e+00
-4.3144e-02,-7.1204e-01,-1.3721e+00,1.2733e+00,2.2898e+00,2.2412e+00,2.4778e+00,3.0050e+01,-2.4657e+00
7.1914e-02,-1.2618e+00,-1.3430e+00,8.1592e-02,1.5052e+00,1.2472e+00,3.3692e+00,3.0875e+01,-7.4175e+00
1.7771e-02,-1.2130e+00,-1.0999e+00,-1.3326e-01,-6.1521e-01,1.4055e+00,3.0977e+00,3.0077e+01,-2.0950e+00
1.5062e-01,-7.5736e-01,2.0413e-01,1.2172e+00,2.4844e+00,2.5552e+00,2.1044e+00,3.0257e+01,-7.9855e+00
-2.4918e-01,-1.2242e+00,-4.7413e-01,3.9378e-01,1.6480e+00,2.0788e+00,3.2369e+00,3.0913e+01,-5.0437e+00
-3.9311e-01,-1.1109e+00,-5.9917e-01,1.0242e+00,1.9507e+00,1.6678e+00,3.2494e+00,3.0904e+01,-1.3004e+00
-5.0849e-03,-1.1221e+00,-1.6128e+00,7.6352e-01,-2.7172e-01,8.2222e-01,3.0581e+00,2.9910e+01,-4.4782e+00
-2.8470e-01,-9.4004e-01,-2.5781e+00,6.5178e-01,-1.6636e-02,2.9278e+00,1.8639e+00,3.0250e+01,-5.6429e+00
1.8642e-01,-1.1222e+00,-8.6305e-01,-6.2861e-01,1.0069e+00,2.8463e+00,1.9353e+00,3.0008e+01,-4.7419e+00
1.1227e-01,-1.4733e+00,-2.1753e+00,7.6201e-01,-1.9305e-01,2.2612e+00,2.8561e+00,2.9880e+01,-5.4501e+00
-1.6751e-01,-9.7467e-01,-1.2415e-01,1.4735e+00,8.1152e-01,4.4638e-01,3.2171e+00,3.0487e+01,-4.9219e+00
9.9491e-02,-1.2845e+00,-4.1072e-01,-1.4494e+00,-3.9795e-01,2.7334e+00,2.4414e+00,2.9981e+01,-4.7122e+00
-3.7915e-01,-1.2105e+00,-1.7038e+00,-8.1918e-01,2.0714e+00,2.8092e+00,2.9548e+00,3.1120e+01,-5.1671e+00
-2.7518e-01,-7.4755e-01,-1.7129e+00,-7.7180e-01,5.0476e-02,2.9594e+00,1.0158e+00,3.0161e+01,-4.0006e+00
-6.1791e-03,-9.7145e-01,-2.7238e+00,5.7932e-01,2.3139e-01,1.8575e+00,3.3094e+00,3.0597e+01,-3.6536e+00
-9.5478e-02,-8.3570e-01,-1.8633e+00,1.7002e+00,1.2225e+00,5.1401e-01,3.9324e+00,3.2283e+01,-7.6422e+00
-6.6122e-02,-1.1826e+00,-1.2450e+00,-7.6550e-01,1.5073e+00,2.7519e+00,2.3939e+00,3.0090e+01,-2.4230e+00
-2.9277e-01,-1.1861e+00,-1.2500e+00,5.5131e-01,-2.1769e-01,1.7212e+00,3.1199e+00,3.0414e+01,-4.5361e+00
-1.1600e-01,-4.4872e-01,-1.1540e+00,1.9382e+00,-6.4132e-01,2.3653e+00,2.9151e+00,3.0055e+01,-7.3064e+00
4.5091e-03,-1.2833e+00,-1.7090e+00,-2.1337e-01,1.3195e+00,4.7140e-01,3.1849e+00,3.0405e+01,-4.8916e+00
-5.1182e-02,-1.4108e+00,-9.8223e-01,-7.8702e-02,1.6696e+00,2.0856e+00,2.9274e+00,3.0116e+01,-5.5461e+00
1.8432e-03,-1.0518e+00,-8.3418e-01,1.3449e+00,-4.4222e-01,2.9265e+00,1.7401e+00,3.0362e+01,-1.7365e+00
-4.9413e-01,-7.5692e-01,-1.0043e+00,3.3433e-01,1.1928e+00,2.9479e+00,1.3698e+00,3.0286e+01,-7.0867e+00
-2.8105e-01,-1.4768e+00,-2.4174e+00,-6.3975e-01,6.7795e-01,7.0769e-01,3.1256e+00,3.0252e+01,-6.7280e+00
-2.4472e-01,-1.2497e+00,-3.7128e-01,-1.6248e+00,1.4782e+00,1.3012e+00,3.1867e+00,3.0614e+01,-4.0006e+00
-4.6667e-01,-7.0394e-01,-1.7548e+00,1.2097e-01,1.0100e+00,2.9921e+00,1.7348e+00,3.0492e+01,-7.1961e+00
-1.1182e-02,-9.3847e-01,-2.4652e-01,1.9303e-01,1.9672e+00,5.0736e-01,3.0392e+00,3.0147e+01,-6.9062e+00
-3.9283e-01,-5.9586e-01,-2.0127e+00,1.7277e+00,1.6016e+00,1.7483e+00,3.2959e+00,3.0742e+01,-5.8062e+00
-4.4115e-01,-1.3429e+00,-2.0415e+00,-1.2591e-01,7.4044e-01,2.2357e+00,2.9747e+00,3.0333e+01,-7.5669e+00
-6.9171e-02,-1.1100e+00,-3.9325e-01,-9.5926e-01,2.5872e+00,2.3146e+00,2.8063e+00,3.0911e+01,-3.0306e+00
-2.3796e-02,-1.1069e+00,-1.9747e+00,-3.2288e-02,-9.1659e-01,2.8027e+00,1.1345e+00,2.9858e+01,-4.5071e+00
