logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-7.9118e-01,-1.3578e+00,1.0274e+00,1.6679e+00,1.0740e+00,1.7328e+00,3.9770e+00,2.9982e+01,-1.3271e+03
-6.4429e-01,-1.5741e+00,1.2308e+00,3.7791e-01,5.9403e-01,2.8184e+00,3.8541e+00,2.9765e+01,-1.1469e+03
-3.8686e-03,-1.3977e+00,-9.7809e-01,1.9857e+00,9.9196e-01,3.3593e+00,3.1746e+00,2.9108e+01,-1.5728e+03
-3.8314e-01,-1.6480e+00,1.6846e+00,1.9509e+00,2.8319e+00,3.0402e+00,4.1294e+00,3.0649e+01,-1.3559e+03
-4.9376e-01,-1.2267e+00,-3.1599e-01,2.2594e+00,1.1342e+00,2.7037e+00,3.9333e+00,2.9931e+01,-1.5626e+03
-6.6426e-01,-1.2323e+00,1.4076e+00,2.2287e+00,1.1026e+00,1.6329e+00,4.2347e+00,3.0662e+01,-1.5770e+03
-7.0049e-01,-1.1241e+00,1.4363e+00,-1.3614e-01,1.4452e+00,2.0797e+00,4.0605e+00,3.0170e+01,-1.4767e+03
-7.8838e-01,-1.4644e+00,1.4818e+00,1.4127e+00,1.7987e+00,3.1100e+00,4.1560e+00,3.0590e+01,-1.6421e+03
-9.6519e-02,-1.7992e+00,1.5751e+00,1.3069e+00,1.6316e+00,3.9060e+00,3.4170e+00,3.0326e+01,-1.5846e+03
-2.1254e-01,-1.8122e+00,-2.8126e-01,1.9410e+00,5.0963e-01,3.4571e+00,3.1312e+00,2.9358e+01,-1.5400e+03
-3.7201e-01,-1.6578e+00,1.0283e+00,1.5090e+00,4.3557e-01,3.3079e+00,3.3946e+00,2.9315e+01,-1.4961e+03
-2.1258e-01,-1.5402e+00,4.1361e-01,2.5200e+00,2.5007e+00,3.6381e+00,3.8317e+00,3.0503e+01,-1.6553e+03
-5.7969e-01,-1.1365e+00,1.0426e+00,9.7654e-01,2.0354e+00,3.6005e+00,3.4884e+00,2.9893e+01,-1.3849e+03
-2.6488e-01,-1.2712e+00,1.3611e+00,1.9979e+00,2.0222e+00,2.2869e+00,3.9538e+00,2.9874e+01,-1.6232e+03
-5.2797e-01,-1.2313e+00,3.7231e-01,2.4301e+00,1.8905e+00,2.8517e+00,4.0589e+00,3.0313e+01,-1.6012e+03
1.2778e-01,-1.5136e+00,4.9617e-01,2.0612e+00,2.0954e+00,3.4919e+00,3.0756e+00,2.9293e+01,-6.0017e+02
1.2438e-01,-1.8412e+00,-1.3221e-02,1.5830e+00,2.9295e+00,2.2073e+00,3.3368e+00,2.8987e+01,-1.1242e+03
-7.5263e-01,-1.2760e+00,1.1348e+00,1.3923e+00,2.1322e+00,2.9332e+00,3.8684e+00,2.9925e+01,-1.1221e+03
-7.4397e-01,-1.7256e+00,1.2551e+00,-2.5437e-02,6.8785e-01,2.2733e+00,3.9082e+00,2.9838e+01,-1.1802e+03
-1.9255e-01,-1.2522e+00,7.4896e-01,2.1140e+00,1.5154e+00,1.7869e+00,3.7034e+00,2.9248e+01,-9.7205e+02
-8.2717e-02,-1.3639e+00,1.2755e-01,2.2562e+00,7.8444e-01,2.5433e+00,3.7814e+00,2.9391e+01,-1.5051e+03
